	SRR6915103_500K_merged_Abundance.RPKs	SRR6915104_500K_merged_Abundance.RPKs	SRR6915105_500K_merged_Abundance.RPKs	SRR6915106_500K_merged_Abundance.RPKs	SRR6915107_500K_merged_Abundance.RPKs	SRR6915108_500K_merged_Abundance.RPKs	SRR6915109_500K_merged_Abundance.RPKs	SRR6915110_500K_merged_Abundance.RPKs	SRR6915111_500K_merged_Abundance.RPKs	SRR6915112_500K_merged_Abundance.RPKs	SRR6915114_500K_merged_Abundance.RPKs	SRR6915117_500K_merged_Abundance.RPKs	SRR6915125_500K_merged_Abundance.RPKs	SRR6915126_500K_merged_Abundance.RPKs	SRR6915127_500K_merged_Abundance.RPKs	SRR6915128_500K_merged_Abundance.RPKs	SRR6915129_500K_merged_Abundance.RPKs	SRR6915130_500K_merged_Abundance.RPKs	SRR6915131_500K_merged_Abundance.RPKs	SRR6915132_500K_merged_Abundance.RPKs	SRR6915133_500K_merged_Abundance.RPKs	SRR6915134_500K_merged_Abundance.RPKs	SRR6915135_500K_merged_Abundance.RPKs	SRR6915136_500K_merged_Abundance.RPKs	SRR6915147_500K_merged_Abundance.RPKs	SRR6915149_500K_merged_Abundance.RPKs	SRR6915150_500K_merged_Abundance.RPKs	SRR6915151_500K_merged_Abundance.RPKs	SRR6915152_500K_merged_Abundance.RPKs	SRR6915153_500K_merged_Abundance.RPKs	SRR6915155_500K_merged_Abundance.RPKs	SRR6915156_500K_merged_Abundance.RPKs	SRR6915167_500K_merged_Abundance.RPKs	SRR6915168_500K_merged_Abundance.RPKs	SRR6915169_500K_merged_Abundance.RPKs	SRR6915170_500K_merged_Abundance.RPKs	SRR6915171_500K_merged_Abundance.RPKs	SRR6915172_500K_merged_Abundance.RPKs	SRR6915173_500K_merged_Abundance.RPKs	SRR6915174_500K_merged_Abundance.RPKs	SRR6915175_500K_merged_Abundance.RPKs	SRR6915176_500K_merged_Abundance.RPKs	SRR6915177_500K_merged_Abundance.RPKs	SRR6915178_500K_merged_Abundance.RPKs	SRR6915179_500K_merged_Abundance.RPKs	SRR6915180_500K_merged_Abundance.RPKs	SRR6915181_500K_merged_Abundance.RPKs	SRR6915182_500K_merged_Abundance.RPKs	SRR6915183_500K_merged_Abundance.RPKs	SRR6915184_500K_merged_Abundance.RPKs	SRR6915185_500K_merged_Abundance.RPKs	SRR6915186_500K_merged_Abundance.RPKs	SRR6915195_500K_merged_Abundance.RPKs	SRR6915196_500K_merged_Abundance.RPKs	SRR6915197_500K_merged_Abundance.RPKs	SRR6915198_500K_merged_Abundance.RPKs	SRR6915199_500K_merged_Abundance.RPKs	SRR6915200_500K_merged_Abundance.RPKs
2.1.1.64	6.275872509095229e-06	3.84107e-05	5.48078e-06	2.98282e-05	9.91406e-06	7.296296465095233e-06	9.402098612000009e-06	1.46996e-05	7.25183e-05	1.00134e-05	2.01384e-05	1.38719e-05	1.72352e-05	3.110796498800006e-05	7.102334355999996e-06	6.4158781324285645e-06	7.147491915095227e-06	6.489688186428566e-06	8.7050583197619e-06	6.830774762999986e-06	7.700052201666664e-06	6.4725112809999975e-06	5.527885343095232e-06	6.7400160967619e-06	6.570758310428566e-06	1.88713e-05	1.09029e-05	1.0101904289000006e-05	6.533632129095232e-06	1.87648e-05	1.25302e-05	7.663945143095228e-06	1.71156e-05	2.06446e-05	6.990933259761901e-06	2.0781e-05	2.94616e-05	5.82279e-06	1.26578e-05	8.237754715761906e-06	8.0706e-06	6.5085186684285665e-06	8.57376315309524e-06	5.2399e-06	1.08834e-05	1.0119100922333334e-05	8.024997174333321e-06	2.14942e-05	7.45275351842856e-06	1.0371e-05	5.5450889537619e-06	6.613836920095234e-06	9.491110184000017e-06	1.32492e-05	5.423493101761898e-06	8.68614e-06	8.156296197095228e-06	7.4191e-06
1.1.5.3	1.5810655564999956e-05	1.941500757666667e-05	1.8919261440333327e-05	0.000113305	1.578889300933329e-05	1.8859053863333322e-05	1.7282e-05	2.05897e-05	1.5510474771666624e-05	1.26352e-05	1.4329462534666637e-05	1.6038361995999973e-05	8.00481e-05	2.06833e-05	1.4508683297999976e-05	1.904902524200001e-05	6.10344e-06	6.12456e-06	1.8395765589999988e-05	1.9551600739999998e-05	1.30176e-05	6.31543e-06	1.8832213610333332e-05	2.0656e-05	9.70797e-06	1.0596e-05	1.976341546733336e-05	1.13576e-05	2.56124e-05	1.05539e-05	1.7661200872000005e-05	1.875609669833332e-05	1.7405051863999993e-05	1.9167100222000002e-05	1.60963e-05	1.74983e-05	1.3522645630999979e-05	1.5420473846999962e-05	1.4790580108333297e-05	7.096e-06	1.3666912520333324e-05	1.847106978533332e-05	1.994038319133334e-05	2.63341e-05	3.09602e-05	5.95473e-05	1.5370855760666635e-05	1.4668664743999974e-05	1.5537758931333296e-05	1.70182e-05	1.4925628959999986e-05	1.4589494673333305e-05	2.5322491552999997e-05	1.7413348628333332e-05	7.7489e-06	1.708384272866664e-05	1.5827245281333306e-05	1.8788110461999994e-05
7.5.2.6	8.570642045062156e-08	2.4869716899063292e-08	1.216286645113757e-07	2.08136e-06	5.7289415346462145e-08	6.358918728248253e-08	5.273434589974493e-08	4.631914603770416e-08	2.587799673912885e-08	6.08866408344118e-08	2.4381815148487523e-08	5.1445234002964976e-08	1.58856e-06	2.3530549985124086e-07	6.754274938299704e-08	1.431062186687482e-07	6.341852472951188e-08	4.0089560422743357e-07	4.4775273310384695e-08	1.1341606769889995e-07	8.047820025062527e-08	5.56370149227185e-08	7.584158430285075e-08	7.733307744840971e-08	1.7467964337357885e-07	3.2380966865958636e-07	4.84991692917267e-08	5.52528987276307e-08	1.1614131830864807e-07	5.571033356615115e-08	4.379218196742202e-08	9.945942221582626e-08	1.4418108952265e-07	6.606907231034006e-08	5.0040326311055004e-08	5.209524109706913e-08	3.8697299420117554e-08	1.8076899150486974e-07	4.267364338403023e-08	1.9015930510791255e-07	2.6470793098714096e-08	4.869441072195194e-08	9.98551297459733e-08	7.46882e-06	1.67644e-06	4.60361881954165e-08	6.248610612916782e-08	4.1603150469825955e-08	8.992198154233377e-08	7.25273959634688e-08	8.641806499588336e-08	2.860865318221539e-08	7.411165926227139e-08	5.6923834613667324e-08	5.635561230376317e-08	1.0201975616978878e-07	7.287398448110421e-08	1.0131216221907949e-07
2.7.7.n1	1.1114058842003974e-06	5.001468922898363e-07	1.0473377787311385e-06	2.03991e-05	8.147035718824366e-07	7.798147895227253e-07	8.341248350640691e-07	8.997146933752038e-07	2.773574996838246e-07	6.836152460487382e-07	8.311108662438946e-07	7.54192928976785e-07	1.50045e-05	1.583885234281109e-06	1.0691159244504072e-06	1.0418371561576259e-06	6.81066993265749e-07	1.7056544532300902e-06	1.5557016023461731e-06	1.2337790217398672e-06	1.0960476036241207e-06	9.095805842982774e-07	9.383112027663089e-07	9.405877842708935e-07	1.654731851461078e-06	1.2869666765177783e-06	7.083935910150389e-07	9.936746266140252e-07	7.863351788792055e-07	6.187487977710107e-07	6.865166882174124e-07	9.267832818890117e-07	8.132180458431601e-07	1.0780956053061716e-06	8.538037190837714e-07	4.6280202416351884e-07	8.432534338218036e-07	9.181993028701167e-07	6.52144130746242e-07	1.270799521167836e-06	1.0255881611387725e-06	1.0752298326691072e-06	8.470922900853892e-07	7.431989424452242e-07	2.052559944532652e-06	1.0326612958868979e-06	9.404671206867869e-07	9.098705347283719e-07	7.06857862904396e-07	1.5947685694236232e-06	7.434528676701082e-07	6.136999009559293e-07	9.515682282272713e-07	2.2537183290014254e-07	1.0023032523145396e-06	1.2818243343796492e-06	9.177752036281009e-07	1.0966487031901957e-06
2.7.1.53	1.913497220521429e-06	1.7680958801809518e-06	1.915477859871429e-06	3.22913e-05	1.5430497145404763e-06	1.5000725344404761e-06	1.5177139360714274e-06	1.6967104130857138e-06	1.1529673615190462e-06	2.2195924202047646e-06	1.5362106791238092e-06	1.715971919133333e-06	3.60736e-05	8.81861e-06	1.76301703102619e-06	1.7860441568547607e-06	1.8098085319547634e-06	4.687800901633328e-06	7.86346e-06	3.3203497554333247e-06	1.5336205171071425e-06	1.8806515529499986e-06	1.7387035149952387e-06	1.7066997214023805e-06	2.4771069999333287e-06	1.7549238760904764e-06	1.2125919448261888e-06	6.42928e-06	1.8487762299214307e-06	1.4696769737619054e-06	1.7683796673523817e-06	1.44511e-05	1.6162948501857135e-06	1.7203037032904767e-06	1.27754e-05	1.1468376262968252e-06	1.55633931615238e-06	2.99613e-06	1.7342545938357149e-06	2.035379139838095e-06	1.7330855022904774e-06	8.0994e-06	1.700477909773811e-06	3.944133087288098e-06	8.34322e-06	1.8398728951714278e-06	1.9412561034214294e-06	6.58046e-06	1.7310794549571439e-06	2.8487774651333247e-06	1.4451298178904751e-06	1.8697271245214267e-06	2.018710255264287e-06	1.1840502587571422e-06	1.744568818719048e-06	2.900697622533327e-06	1.7427056898690487e-06	1.16828e-05
2.3.1.n3	9.71556e-05	6.50708e-05	5.97767e-05	3.86356e-05	0.000165351	8.45401e-05	8.85621e-05	5.20301e-05	5.10322e-05	7.2829e-05	7.3119e-05	5.8628e-05	4.55196e-05	3.11538e-05	0.000116703	3.68535e-05	7.10579e-05	7.02693e-05	8.03199e-05	8.0339e-05	0.000103143	4.22882e-05	7.20528e-05	8.75919e-05	0.000115923	5.40335e-05	8.62945e-05	3.40535e-05	7.57391e-05	5.07647e-05	7.52502e-05	0.000110164	7.52003e-05	7.53961e-05	8.06429e-05	6.06621e-05	4.71046e-05	3.60759e-05	7.64611e-05	6.90776e-05	5.79877e-05	3.62888e-05	7.54857e-05	3.54657e-05	8.17805e-05	3.31026e-05	6.21294e-05	6.55643e-05	0.000116061	4.26766e-05	5.81379e-05	3.29671e-05	7.88946e-05	0.000133271	5.63968e-05	0.000130638	5.22531e-05	4.59421e-05
5.99.1.2	0.000223579	0.000258254	0.000132023	0.000295167	0.000282432	0.00032516	0.000212698	0.000160914	0.000548699	0.00035823	0.00018592	0.000291294	0.000328944	0.00016095	0.000151855	0.000178977	0.000238465	0.00022129	0.000259266	0.000290426	0.000290973	0.000163174	0.000234014	0.000236699	0.000168335	0.000240205	0.000339786	0.00022326	0.000301877	0.000176587	0.000216899	0.000181259	0.00028588	0.000128443	0.000291997	0.000252999	0.000318791	0.000344588	0.000288123	0.000260574	0.000235164	0.000186086	0.000202211	0.000303226	0.000268981	0.000323616	0.00021337	0.000186831	0.000226283	0.000304675	0.000322643	0.000252668	0.000254624	0.000282172	0.000244533	0.000341194	0.000290798	0.000250389
5.3.3.6	1.6314870891677386e-06	6.229233054350003e-07	7.2078e-06	2.32714e-05	9.892795417700154e-07	9.323293045668222e-07	8.757551128305216e-07	9.095107417369874e-07	4.576776207406459e-07	7.389544054223471e-07	6.910487349224848e-07	4.0565769938201235e-07	5.38214e-06	1.7308598953700256e-06	1.1502523487360123e-06	1.819822726074278e-06	6.670018490157888e-07	3.127946378307578e-06	8.717894465917064e-07	1.5529372533634435e-06	1.292003452456089e-06	1.1600450804659676e-06	1.1643083465204423e-06	1.0130176927004688e-06	6.21311e-06	1.6286976724454788e-06	7.622805578783049e-07	1.355217276976743e-06	9.491952208294622e-07	1.0705343640258475e-06	8.266584632514528e-07	1.0542542221819225e-06	1.2968234013593788e-06	9.565702728680915e-07	1.0895826658141575e-06	3.18062655059021e-07	4.853361572822533e-07	1.0616186105619906e-06	4.6310644203628857e-07	5.811519783079548e-07	9.555714832766007e-07	1.2109201349705288e-06	1.1558154150331443e-06	2.31194881038741e-06	1.25938e-05	1.2100126478028059e-06	1.4499724464243638e-06	9.11806482947375e-07	1.7329735214762165e-06	7.84876e-06	9.567095463465512e-07	6.755213034683432e-07	1.3525929464167898e-06	5.789311958607314e-07	1.1887576985246156e-06	1.1193907770549156e-06	1.218505659429057e-06	1.4651976150631538e-06
4.1.2.n5	1.561519999999999e-08	0.0	1.2453375399999992e-07	9.607179399999998e-08	9.582782999999998e-08	9.582782999999998e-08	4.68237e-09	9.582782999999998e-08	0.0	0.0	9.582782999999998e-08	0.0	2.43964e-10	9.582782999999998e-08	0.0	9.582782999999998e-08	1.2198199999999984e-08	9.582782999999998e-08	9.582782999999998e-08	1.1192945400000003e-07	9.607179399999998e-08	1.1399653199999992e-07	2.6836039999999997e-09	9.582782999999998e-08	9.582782999999998e-08	9.582782999999998e-08	0.0	9.582782999999998e-08	9.582782999999998e-08	9.729473199999997e-08	1.7077479999999998e-09	2.6836039999999997e-09	1.7077479999999998e-09	9.582782999999998e-08	1.422566420000001e-07	9.582782999999998e-08	9.582782999999998e-08	6.913785900000039e-07	9.582782999999998e-08	0.0	9.582782999999998e-08	0.0	9.582782999999998e-08	9.582782999999998e-08	9.582782999999998e-08	0.0	1.2085246799999993e-07	1.2085246799999993e-07	0.0	0.0	0.0	0.0	0.0	0.0	9.582782999999998e-08	9.582782999999998e-08	2.697634999999998e-08	9.582782999999998e-08
5.1.3.23	5.047206302833335e-06	4.083348068666663e-06	3.934870057833329e-06	5.041047544133328e-06	4.246622572999992e-06	4.179701691999992e-06	4.013274636366663e-06	6.141492042333346e-06	4.5013048868333234e-06	4.083941815333325e-06	4.119739135333329e-06	4.14459692133333e-06	1.31185e-05	8.97205e-06	9.25528e-06	9.362947209999981e-07	3.820943366833329e-06	3.87278191833333e-06	3.9427448898333255e-06	3.846999235333328e-06	3.934870057833329e-06	2.189158427833336e-06	3.859964525333326e-06	4.165462300333326e-06	4.074373667833324e-06	3.9293979278333295e-06	4.4243536541666564e-06	3.934870057833329e-06	4.422018190499993e-06	4.003335286333326e-06	4.274419357333325e-06	3.7058047525333297e-06	4.045560517999996e-06	3.940206571499986e-06	3.937289834833329e-06	4.265312524666659e-06	4.207041883999998e-06	4.007195336833328e-06	4.332692752666664e-06	3.803100545333326e-06	3.943127248833329e-06	3.921312112833329e-06	4.290943931499991e-06	1.15636e-05	4.4026637331333245e-06	2.16381e-05	3.803596864333328e-06	4.007195336833328e-06	4.163748847833332e-06	3.868560626333329e-06	4.185443236999992e-06	3.501845167500001e-06	3.934870057833329e-06	6.32699945916668e-06	4.516153361999994e-06	3.81988882403333e-06	4.002972658833328e-06	4.09152948583333e-06
