	SRR6915103_500K_merged_Abundance.RPKs	SRR6915104_500K_merged_Abundance.RPKs	SRR6915105_500K_merged_Abundance.RPKs	SRR6915106_500K_merged_Abundance.RPKs	SRR6915107_500K_merged_Abundance.RPKs	SRR6915108_500K_merged_Abundance.RPKs	SRR6915109_500K_merged_Abundance.RPKs	SRR6915110_500K_merged_Abundance.RPKs	SRR6915111_500K_merged_Abundance.RPKs	SRR6915112_500K_merged_Abundance.RPKs	SRR6915114_500K_merged_Abundance.RPKs	SRR6915117_500K_merged_Abundance.RPKs	SRR6915125_500K_merged_Abundance.RPKs	SRR6915126_500K_merged_Abundance.RPKs	SRR6915127_500K_merged_Abundance.RPKs	SRR6915128_500K_merged_Abundance.RPKs	SRR6915129_500K_merged_Abundance.RPKs	SRR6915130_500K_merged_Abundance.RPKs	SRR6915131_500K_merged_Abundance.RPKs	SRR6915132_500K_merged_Abundance.RPKs	SRR6915133_500K_merged_Abundance.RPKs	SRR6915134_500K_merged_Abundance.RPKs	SRR6915135_500K_merged_Abundance.RPKs	SRR6915136_500K_merged_Abundance.RPKs	SRR6915147_500K_merged_Abundance.RPKs	SRR6915149_500K_merged_Abundance.RPKs	SRR6915150_500K_merged_Abundance.RPKs	SRR6915151_500K_merged_Abundance.RPKs	SRR6915152_500K_merged_Abundance.RPKs	SRR6915153_500K_merged_Abundance.RPKs	SRR6915155_500K_merged_Abundance.RPKs	SRR6915156_500K_merged_Abundance.RPKs	SRR6915167_500K_merged_Abundance.RPKs	SRR6915168_500K_merged_Abundance.RPKs	SRR6915169_500K_merged_Abundance.RPKs	SRR6915170_500K_merged_Abundance.RPKs	SRR6915171_500K_merged_Abundance.RPKs	SRR6915172_500K_merged_Abundance.RPKs	SRR6915173_500K_merged_Abundance.RPKs	SRR6915174_500K_merged_Abundance.RPKs	SRR6915175_500K_merged_Abundance.RPKs	SRR6915176_500K_merged_Abundance.RPKs	SRR6915177_500K_merged_Abundance.RPKs	SRR6915178_500K_merged_Abundance.RPKs	SRR6915179_500K_merged_Abundance.RPKs	SRR6915180_500K_merged_Abundance.RPKs	SRR6915181_500K_merged_Abundance.RPKs	SRR6915182_500K_merged_Abundance.RPKs	SRR6915183_500K_merged_Abundance.RPKs	SRR6915184_500K_merged_Abundance.RPKs	SRR6915185_500K_merged_Abundance.RPKs	SRR6915186_500K_merged_Abundance.RPKs	SRR6915195_500K_merged_Abundance.RPKs	SRR6915196_500K_merged_Abundance.RPKs	SRR6915197_500K_merged_Abundance.RPKs	SRR6915198_500K_merged_Abundance.RPKs	SRR6915199_500K_merged_Abundance.RPKs	SRR6915200_500K_merged_Abundance.RPKs
4.4.1.8	1.72257e-05	8.45088e-05	5.112653220000022e-05	8.85234e-05	5.01631e-05	3.5793e-05	7.206e-05	7.22886e-05	9.46902e-05	6.20525e-05	6.14369e-05	5.82929e-05	5.62664e-05	2.12524e-05	3.41472e-05	5.1553799200000225e-05	5.05934e-05	8.68984e-06	3.05843e-05	6.95527e-06	3.96077e-05	1.72354e-05	3.02693e-05	2.98381e-05	2.68636e-05	6.005979420000023e-05	4.31941e-05	1.73477e-05	8.53212e-05	8.52687e-06	4.39224e-05	2.39005e-05	4.84695e-05	2.82645e-05	2.97627e-05	7.44945e-05	4.83192e-05	6.09511e-05	5.05928e-05	5.19851e-05	5.4129e-05	1.10905e-05	3.46069e-05	1.34777e-05	6.39137e-05	4.99287e-05	6.89713e-06	5.16394e-05	3.25781e-05	5.50141e-05	4.18545e-05	4.97389e-05	1.79146e-05	7.41732e-05	1.93316e-05	3.70597e-05	1.93907e-05	4.22166e-05
1.1.5.8	5.329751141679306e-08	4.0314695137936476e-08	4.431857246123753e-08	3.103291271282833e-06	5.292667974473893e-08	4.4808547087733256e-08	4.0314695137936476e-08	4.0314695137936476e-08	4.20337937131306e-08	4.0642557937936487e-08	1.007279202814403e-09	4.0314695137936476e-08	2.8568559077359653e-06	4.0314695137936476e-08	5.2678617744738934e-08	5.040643326115456e-09	6.193179012047771e-08	9.336288603069647e-09	4.1561888737936476e-08	4.409999726123752e-08	5.696004386803996e-08	7.200644977559432e-09	4.113253256443221e-08	4.399070966123752e-08	4.042398273793648e-08	4.0314695137936476e-08	5.019742169349204e-08	4.042398273793648e-08	7.034247207992123e-08	1.963891029310127e-09	4.0314695137936476e-08	5.6384119068039965e-08	4.0314695137936476e-08	5.317474174473893e-08	2.7344123194355954e-08	4.2583984389380445e-08	4.042398273793648e-08	4.986955889349203e-08	4.113253256443221e-08	1.8477489745100958e-07	4.042398273793648e-08	4.409999726123752e-08	5.6711981868039976e-08	4.0314695137936476e-08	2.7354268391056294e-06	5.320422854473892e-08	4.814758053819167e-08	1.007279202814403e-09	5.221198054473892e-08	5.660269426803997e-08	5.6354632268039975e-08	4.399070966123752e-08	5.6354632268039975e-08	5.6354632268039975e-08	4.042398273793648e-08	5.270810454473891e-08	5.610657026803998e-08	4.042398273793648e-08
1.1.1.85	0.000109448	0.000119676	0.000114256	0.000140878	0.000125609	0.000137736	0.00011133	0.000116391	0.000156179	0.000129234	0.000124428	0.000125464	0.000104495	0.000104641	0.000105314	0.000151766	0.000121845	8.95877e-05	0.000125751	7.67619e-05	0.000100805	0.000135674	7.85475e-05	0.000137692	0.000142373	0.000108068	0.000146381	5.40533e-05	9.52197e-05	0.00011803	0.000133519	9.16785e-05	0.000153988	9.157e-05	0.000137405	0.000109369	0.000146335	0.000136668	0.000138323	0.000132385	0.000112642	0.000134541	0.000111029	0.000114851	0.000118682	0.000143252	9.56465e-05	8.83946e-05	0.00010527	0.000126093	0.000156511	0.000164172	0.0001022	0.000125621	0.000112051	0.000136934	0.00012188	0.000174091
1.1.1.34	3.8110040623238064e-06	4.374565199999999e-08	3.1895438843333283e-06	7.394737200000002e-08	7.4683246e-08	7.368209299999996e-08	1.6873043124285734e-06	5.901178399999997e-08	1.8558274e-08	4.6077941999999986e-08	4.8190069999999986e-08	3.515538599999999e-08	3.709086e-08	5.240693199999998e-08	1.4387658993714313e-06	1.329253320000002e-07	2.473534488104763e-06	8.541010248666692e-07	5.589769599999998e-08	5.871961160666646e-06	9.015343435333346e-07	1.0108641400000017e-07	3.7593937754190466e-06	7.907288600000003e-08	9.825332700000015e-08	9.829529000000005e-08	3.615732599999999e-08	4.1336862386666604e-07	1.1973871200000008e-07	8.050675100000002e-08	8.915935600000006e-08	1.598456656438099e-06	5.321204599999997e-08	9.053799700000003e-08	8.283324800000006e-08	4.659289999999998e-08	2.4728845999999997e-08	8.302375000000006e-08	6.4398722e-08	9.403590700000011e-08	6.579023799999996e-08	1.1636242400000018e-07	2.084811189999999e-07	3.2731571e-08	6.106296399999997e-08	4.638997499999999e-08	2.1681856964666695e-06	1.20055e-05	1.814292782866671e-06	8.652159699999998e-08	7.2660186e-08	9.053726200000001e-08	8.357708200000004e-08	3.3344395999999985e-08	1.1206402512666696e-06	6.124114099999998e-08	6.90911e-06	8.435937400000004e-08
2.3.1.225	2.037474e-07	3.6221760000000026e-07	1.3696352999999984e-06	3.39579e-08	1.4488703999999983e-06	1.3583159999999985e-06	3.39579e-08	2.490246e-07	3.39579e-08	1.131929999999999e-06	4.4145270000000045e-07	1.4262317999999983e-06	0.0	9.05544e-08	3.282597000000002e-07	4.0749480000000037e-07	1.1092913999999992e-06	9.055439999999996e-07	5.206878000000005e-07	1.4149124999999983e-06	2.26386e-07	4.188141000000004e-07	1.4035931999999984e-06	3.395790000000002e-07	2.377053e-07	1.4601896999999982e-06	0.0	5.659650000000004e-07	2.4110109000000047e-06	7.470737999999999e-07	3.5089830000000024e-07	8.942246999999995e-07	2.943018000000001e-07	4.7541060000000053e-07	1.584702e-07	3.282597000000002e-07	4.980492000000006e-07	0.0	1.3696352999999984e-06	3.9617550000000034e-07	4.980492000000006e-07	5.433264000000004e-07	1.4262317999999983e-06	1.097972099999999e-06	3.395790000000002e-07	1.131929999999999e-06	5.320071000000005e-07	4.527720000000005e-07	1.177207199999999e-06	2.26386e-07	1.097972099999999e-06	4.980492000000006e-07	5.772843000000004e-07	3.9617550000000034e-07	5.659650000000004e-07	7.244352e-07	2.603439e-07	6.112422000000003e-07
1.1.1.94	9.21137e-05	5.86473e-05	0.000110171	0.000108694	9.58302e-05	9.5237e-05	0.000160358	9.92568e-05	0.000131295	3.96657e-05	0.000112053	0.000133686	8.17539e-05	0.000119847	0.000126203	0.000154774	0.000132347	9.37744e-05	0.00013787	8.37334e-05	0.000110975	9.98435e-05	7.18314e-05	8.35075e-05	0.000125421	5.4337e-05	0.000113527	8.21388e-05	0.00010686	0.000113256	0.000133979	0.000164586	9.94924e-05	8.28509e-05	0.00013965	0.000114441	9.529e-05	0.000133357	7.98288e-05	6.43413e-05	0.000110248	9.60246e-05	4.6318e-05	0.000142849	0.000117842	9.99622e-05	0.000154416	0.000105591	0.000116154	0.000128972	0.000103743	9.33851e-05	0.000101606	0.000155647	0.000103184	0.000169474	0.000129763	0.000120545
1.8.99.3	1.3186923553666671e-05	4.82618e-05	1.948971715500002e-05	8.79025e-06	3.74981e-05	4.75309e-05	2.109584442933338e-05	1.9592295140000016e-05	3.68089e-05	1.45708e-05	2.23686e-05	1.59964e-05	7.81504e-06	2.137306852000002e-05	2.1646645305333365e-05	1.7097104804333353e-05	2.0303343660000036e-05	7.77456e-06	1.55798e-05	2.148581891533338e-05	1.02853e-05	2.0776752207333377e-05	8.71604e-06	2.69973e-05	2.0378376368333364e-05	1.02963e-05	1.34986e-05	2.5257376742000002e-05	3.95881e-05	1.8596443152333358e-05	3.17589e-05	1.64452e-05	2.41916e-05	1.6667953415666686e-05	2.43934e-05	4.22555e-05	6.23574e-05	2.0263549825333346e-05	3.34755e-05	2.1992261235333372e-05	1.56834e-05	2.1985833090666707e-05	3.50904e-05	4.98768e-05	9.68609e-06	1.03286e-05	1.781809910433336e-05	1.12231e-05	2.26139e-05	2.25728e-05	2.58951e-05	3.00774e-05	1.93625e-05	2.08727e-05	1.6713954410333365e-05	2.28557e-05	1.55334e-05	4.79932e-06
3.4.14.4	9.107216512333307e-07	2.4097995673333337e-06	1.1096195049142829e-06	1.0952183470666641e-06	1.8953796619666635e-06	2.170922136266664e-06	1.187805500555555e-06	2.279291853838094e-06	1.7586368953142828e-06	1.453075887812696e-06	4.125878886428572e-06	1.5997369678222202e-06	1.4040178667666646e-06	6.7236e-06	1.1540572386333318e-06	7.447688833333303e-07	2.365037194766665e-06	1.8815956792666646e-06	4.053070126999997e-06	2.2512880807238137e-06	1.0167324707095207e-06	8.473759772571394e-07	1.2677816991142844e-06	7.507834587476165e-07	8.10852693447617e-07	1.4895285639142825e-06	2.6106299476000017e-06	2.1488319069666657e-06	7.739037063698392e-07	1.2031545561142837e-06	5.3489612963333305e-06	9.117707450476159e-07	4.387035363833334e-06	1.3050855336095215e-06	1.5246524557666641e-06	1.2651539982142834e-06	2.2950575914999966e-06	1.11182e-05	2.57050197123333e-06	1.5952031693333328e-06	2.638919102761906e-06	7.750046015333311e-07	8.0946457368095e-07	4.2244132933333324e-06	1.2080550991761883e-06	2.0964056271285717e-06	1.2347227127952365e-06	2.5190644707666667e-06	1.1008174388333322e-06	1.0791643284285692e-06	9.102675290428549e-07	8.8929422033333e-07	1.1978025292047596e-06	1.0599698278317442e-06	1.1119282924999976e-06	1.4702560663999986e-06	1.154701209966665e-06	1.2251250281333305e-06
3.1.2.14	3.046876618166659e-06	3.116759676333341e-06	2.984177647300002e-06	1.55423e-05	2.6224964647333334e-06	3.904410155333338e-06	2.9661426343999958e-06	4.478460679333338e-06	4.104598259585716e-06	7.83398e-06	6.25248e-06	3.904875299999994e-06	1.90065e-05	3.2829559485666663e-06	3.7886389787999915e-06	1.816495377071428e-06	3.7886389787999915e-06	6.46871e-06	3.734289231666671e-06	6.26195307266667e-06	3.7199548551333334e-06	2.664469271442854e-06	5.44753e-06	3.800638755333329e-06	8.56333e-06	4.00691331733334e-06	3.2804241668714277e-06	4.217466684666669e-06	3.4532306787333284e-06	3.6549747087999924e-06	2.4732321076000004e-06	3.8776460187999945e-06	4.9412754413333386e-06	3.944072081333328e-06	2.4731835062666637e-06	8.13158e-06	4.70617168466667e-06	6.1532178620000055e-06	3.0080641615857156e-06	3.7886389787999915e-06	4.105448957333335e-06	2.487629436399999e-06	3.7886389787999915e-06	3.0465235748999972e-06	6.102071093999998e-06	9.1315e-06	7.589912018666655e-06	4.026083098666662e-06	4.175056813333334e-06	1.05394e-05	4.176587170799999e-06	1.1236468794523794e-06	3.7966441411333324e-06	3.4889691053333346e-06	3.7460365727999916e-06	1.812132196685714e-06	2.857608136619045e-06	3.820541418799992e-06
3.1.26.12	1.6177600768999992e-05	1.0008329784666692e-05	1.89049e-05	4.99027e-05	8.14777e-06	1.07054e-05	6.142897360000002e-06	3.957631832000002e-06	1.5275774905333306e-05	5.574325684999997e-06	9.588826000000007e-06	1.1076386075666659e-05	3.02464e-05	1.4476489431999992e-05	2.90362e-06	6.3654e-05	1.4316501025333294e-05	2.313053431999995e-05	8.729955630000007e-06	1.653240070799998e-05	4.949435170333343e-06	1.6603509281999978e-05	2.2612472317999947e-05	1.14551e-05	1.22884e-05	2.2548103365999972e-05	9.41935e-06	1.2414574905999983e-05	3.94759e-05	1.2635526029999997e-05	1.5339683417999987e-05	1.1838232793999988e-05	1.6259726557999966e-05	2.2127166487999954e-05	8.497218370000002e-06	8.0535e-06	4.703978655666666e-06	4.693765978333335e-06	5.300033932666664e-06	4.16022e-06	2.1258723282999962e-05	1.0676715110000005e-05	5.09087e-05	3.79691e-06	2.40515e-05	4.2834033979999985e-06	2.1975815459999963e-05	7.529575246000011e-06	5.94168e-06	1.4108012937999997e-05	1.3127683536666641e-05	1.9435295695999962e-05	2.2430684353999983e-05	7.038000214333327e-06	1.0380055137333319e-05	7.653323321333334e-06	7.76115e-06	1.1628733730000004e-05
