	SRR6915103_500K_merged_Abundance.RPKs	SRR6915104_500K_merged_Abundance.RPKs	SRR6915105_500K_merged_Abundance.RPKs	SRR6915106_500K_merged_Abundance.RPKs	SRR6915107_500K_merged_Abundance.RPKs	SRR6915108_500K_merged_Abundance.RPKs	SRR6915109_500K_merged_Abundance.RPKs	SRR6915110_500K_merged_Abundance.RPKs	SRR6915111_500K_merged_Abundance.RPKs	SRR6915112_500K_merged_Abundance.RPKs	SRR6915114_500K_merged_Abundance.RPKs	SRR6915117_500K_merged_Abundance.RPKs	SRR6915125_500K_merged_Abundance.RPKs	SRR6915126_500K_merged_Abundance.RPKs	SRR6915127_500K_merged_Abundance.RPKs	SRR6915128_500K_merged_Abundance.RPKs	SRR6915129_500K_merged_Abundance.RPKs	SRR6915130_500K_merged_Abundance.RPKs	SRR6915131_500K_merged_Abundance.RPKs	SRR6915132_500K_merged_Abundance.RPKs	SRR6915133_500K_merged_Abundance.RPKs	SRR6915134_500K_merged_Abundance.RPKs	SRR6915135_500K_merged_Abundance.RPKs	SRR6915136_500K_merged_Abundance.RPKs	SRR6915147_500K_merged_Abundance.RPKs	SRR6915149_500K_merged_Abundance.RPKs	SRR6915150_500K_merged_Abundance.RPKs	SRR6915151_500K_merged_Abundance.RPKs	SRR6915152_500K_merged_Abundance.RPKs	SRR6915153_500K_merged_Abundance.RPKs	SRR6915155_500K_merged_Abundance.RPKs	SRR6915156_500K_merged_Abundance.RPKs	SRR6915167_500K_merged_Abundance.RPKs	SRR6915168_500K_merged_Abundance.RPKs	SRR6915169_500K_merged_Abundance.RPKs	SRR6915170_500K_merged_Abundance.RPKs	SRR6915171_500K_merged_Abundance.RPKs	SRR6915172_500K_merged_Abundance.RPKs	SRR6915173_500K_merged_Abundance.RPKs	SRR6915174_500K_merged_Abundance.RPKs	SRR6915175_500K_merged_Abundance.RPKs	SRR6915176_500K_merged_Abundance.RPKs	SRR6915177_500K_merged_Abundance.RPKs	SRR6915178_500K_merged_Abundance.RPKs	SRR6915179_500K_merged_Abundance.RPKs	SRR6915180_500K_merged_Abundance.RPKs	SRR6915181_500K_merged_Abundance.RPKs	SRR6915182_500K_merged_Abundance.RPKs	SRR6915183_500K_merged_Abundance.RPKs	SRR6915184_500K_merged_Abundance.RPKs	SRR6915185_500K_merged_Abundance.RPKs	SRR6915186_500K_merged_Abundance.RPKs	SRR6915195_500K_merged_Abundance.RPKs	SRR6915196_500K_merged_Abundance.RPKs	SRR6915197_500K_merged_Abundance.RPKs	SRR6915198_500K_merged_Abundance.RPKs	SRR6915199_500K_merged_Abundance.RPKs	SRR6915200_500K_merged_Abundance.RPKs
3.4.24.78	3.61496e-05	2.2584e-05	6.81894e-05	5.683134779999973e-05	0.000114872	5.32615e-05	4.20005e-05	2.73642e-05	5.61253e-05	5.33465e-05	5.28744e-05	0.000103461	3.66733e-05	2.59416e-05	5.30158e-05	2.3339e-05	9.12659e-05	6.69896e-06	4.46616e-05	8.19932e-05	3.4993e-05	3.63618e-05	7.80878e-05	4.7682e-05	5.74811e-05	3.16817e-05	6.28712e-05	8.52053e-06	7.95479e-05	4.73588e-05	6.13474e-05	0.000100609	2.89438e-05	1.7181e-05	2.39678e-05	9.05309e-05	6.11402e-05	3.39877e-05	9.0591e-05	9.48638e-05	2.00595e-05	2.50935e-05	8.52121e-05	9.25098e-05	5.89637e-05	1.5823e-05	3.69183e-05	1.44543e-05	8.37729e-05	5.736461274e-05	7.75914e-05	1.31666e-05	2.52791e-05	9.79597e-05	2.97883e-05	6.89675e-05	6.42446e-05	4.03385e-05
1.3.99.33	5.266407158666671e-07	5.758599314809528e-07	3.80516465066667e-07	5.935775418999999e-07	4.240077776476195e-07	4.610525393142861e-07	4.706298942000006e-07	5.442670143142861e-07	6.480875399714296e-07	5.406847345142867e-07	3.844797306476193e-07	3.839533227333335e-07	7.25505977199999e-07	7.688462405714294e-07	3.7997172026666686e-07	4.0120048818095286e-07	4.6396841486666734e-07	3.5995180487142884e-07	5.294801770666671e-07	4.941820705047624e-07	5.204145422666675e-07	1.0478724829666671e-06	5.377939375142868e-07	6.392512465523821e-07	5.552052045142864e-07	4.997739220476198e-07	5.473631652809529e-07	5.397866208476199e-07	4.4311139051428597e-07	2.7027142286666677e-07	4.5686023057777787e-07	4.237933384000002e-07	6.066194626047628e-07	5.099896134476201e-07	4.417058996190481e-07	5.043117071476197e-07	5.67391724114286e-07	5.495529394476195e-07	5.117631251809531e-07	5.205627489333343e-07	4.256042815142862e-07	5.510683011809532e-07	4.843991275142863e-07	4.804446997333335e-07	4.901871564047624e-07	6.243511704380965e-07	5.447669498476199e-07	3.9640590420000074e-07	6.922505593666679e-07	5.285605894047625e-07	5.298484769809533e-07	4.971791551809531e-07	4.472617655333339e-07	5.358138683142865e-07	5.466659135142865e-07	4.853226295666668e-07	5.234244618666675e-07	4.925886028476199e-07
1.14.13.1	0.0	0.0	6.31418e-10	1.3891195999999996e-08	0.0	0.0	3.788508e-09	0.0	0.0	0.0	0.0	0.0	8.208433999999999e-09	0.0	0.0	1.262836e-09	0.0	2.525672e-09	0.0	6.31418e-10	6.31418e-10	0.0	0.0	0.0	1.6416867999999998e-08	1.262836e-09	0.0	6.31418e-10	0.0	1.262836e-09	3.788508e-09	0.0	3.15709e-09	0.0	2.0836794000000007e-08	0.0	6.31418e-10	0.0	0.0	3.15709e-09	0.0	0.0	0.0	4.4199260000000004e-09	7.640157799999988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.1.1.64	6.307350472812709e-07	8.724750735421732e-07	9.741587433496642e-07	6.420396073873474e-07	8.684357497367752e-07	6.322240375061074e-07	8.316390722929526e-07	8.85804824335007e-07	7.201867529291378e-07	8.34799622498212e-07	8.682166737511823e-07	8.112256900590697e-07	9.164370566008314e-07	6.393750063978951e-07	9.201960013110866e-07	6.942777933270284e-07	8.262765450990314e-07	7.841952211232831e-07	7.691376659440557e-07	9.71998819036801e-07	9.363167273142793e-07	7.345943585504318e-07	9.693006287471577e-07	6.027337839083618e-07	8.181321446106026e-07	9.47330433522173e-07	7.672226280600506e-07	7.70363732435883e-07	7.340630600883117e-07	1.0009929221888396e-06	8.457016376666617e-07	8.998593318678395e-07	8.826574388801243e-07	9.032610576879535e-07	6.57582389419948e-07	8.025724694956914e-07	8.242904234913675e-07	6.428546655430068e-07	6.617780829855086e-07	8.023247317695735e-07	8.064739636512308e-07	5.85020858570753e-07	8.266807650521832e-07	5.734772975019264e-07	1.01811e-05	8.174595351016293e-07	9.453894072624033e-07	8.033557719285459e-07	8.628357454144714e-07	8.431484337335023e-07	8.422938409559587e-07	5.693448461577803e-07	1.1014218417525232e-06	7.634125126590601e-07	7.875200317309253e-07	7.50281093206884e-07	9.012153521209595e-07	7.169969367914629e-07
3.5.2.7	1.9825097279999998e-05	3.01212e-05	1.17991e-05	1.6594598439999965e-05	2.62848e-05	2.83425e-05	3.65787e-05	5.16935e-05	8.79417e-05	1.58381e-05	4.52297e-05	1.6106e-05	1.01193e-05	3.60803e-05	1.68009e-05	7.09501e-06	1.3343e-05	1.25709e-05	3.18568e-05	5.28679e-05	1.40666e-05	1.03851e-05	1.6550064599999967e-05	1.4899483639999959e-05	1.06045e-05	1.8754e-05	2.96083e-05	2.26893e-05	1.475147991999999e-05	2.33573e-05	3.26255e-05	1.5048380079999987e-05	5.17981e-05	3.21623e-05	6.9137e-06	2.52512e-05	4.97599e-05	4.56855e-05	3.63607e-05	3.00529e-05	1.32594e-05	1.5375494199999938e-05	2.0078413400000016e-05	4.34134e-05	1.4707287039999964e-05	6.21918e-05	3.02944e-05	5.18013e-05	7.76538e-06	1.7667251039999967e-05	1.635811351999998e-05	7.14288e-06	4.45747e-05	1.41931e-05	6.99356e-06	1.12957e-05	3.298710675999997e-05	1.29158e-05
3.4.24.83	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.4.16.4	6.3857e-05	0.000240284	8.26457e-05	0.000426818	0.0002663	0.000127984	0.000110122	0.000105962	0.000306432	0.000223845	0.00014868	0.000178354	0.00029188	0.00013956	2.9644e-05	9.23615e-05	9.00987e-05	4.73986e-05	0.000174727	8.27215e-05	5.63305e-05	0.000150419	0.000142813	0.000115046	0.000158368	5.39643e-05	0.000221114	9.07059e-05	0.000205117	0.000103349	0.000244984	5.67054e-05	0.000112271	4.11797e-05	7.78714e-05	0.000214034	0.000251491	7.67597e-05	0.000199398	7.39731e-05	0.00013804	0.000127171	0.000171013	0.000248762	0.000141117	0.000193164	1.471e-05	4.35901e-05	0.000206697	0.000106	0.000263901	0.000133174	8.78093e-05	0.000170236	0.000129706	0.000174968	7.89426e-05	0.000106486
3.2.1.38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.2.1.94	1.419474454666667e-06	1.33048e-05	7.45692e-06	1.7099880210000013e-06	8.165223170666662e-06	1.510264852500001e-06	3.125103428666671e-06	2.3788098668666646e-06	1.6408570142000001e-06	2.074999861533335e-06	7.517966208000004e-06	5.73278e-06	1.9200588193666707e-06	1.4015029026666691e-06	7.251356763999989e-06	1.511804594666666e-06	1.8811320809999999e-06	2.193306898666665e-06	1.4059243266333357e-06	1.813732639666664e-06	7.289242299999987e-06	7.874751174e-06	1.4943159543333336e-06	7.604479199999993e-06	1.8750519613666657e-06	7.545332245999997e-06	7.928681110166666e-06	7.21739e-06	7.410236874999994e-06	8.02955386599999e-06	2.6907102058e-06	8.302963649999989e-06	2.3415419029000014e-06	7.320161333999997e-06	1.5809566989999997e-06	7.5171248999999954e-06	1.35437e-05	1.5216047519666695e-06	8.75736e-06	7.993265411999984e-06	7.531215125999997e-06	7.3659506799999925e-06	1.5070149644666673e-06	8.504104031499988e-06	1.8236168997142885e-06	7.68645997433333e-06	1.6021092073333332e-06	1.3746912013666673e-06	7.4333166559999804e-06	7.978910277666665e-06	7.4162096099999985e-06	7.637681486e-06	7.70950977999998e-06	8.50965e-06	7.311659089999986e-06	8.853841296999987e-06	7.3928114349999965e-06	7.396303781999996e-06
2.7.2.2	1.0557420126250016e-05	3.6122253154023753e-06	1.0361255671250021e-05	0.000119306	1.0507210505783347e-05	3.942802574183318e-06	4.1051363801166535e-06	4.774e-06	5.04109e-06	2.6440127909833303e-06	3.460385079649996e-06	1.0610197696116681e-05	2.64528e-05	1.068968441451668e-05	1.701706127620002e-05	9.837672987383341e-06	1.065681090091668e-05	1.04456e-05	1.0507087220650017e-05	1.26625e-05	1.057743365425001e-05	6.1532e-06	1.0695277038516681e-05	1.0691648998516681e-05	1.0691648998516681e-05	1.0616096892116683e-05	5.421469055316649e-06	1.0691648998516681e-05	1.032371044311668e-05	1.0642218273716681e-05	1.0634072746450011e-05	1.0321942586383357e-05	1.0521486478983343e-05	1.068968441451668e-05	1.0526949738250015e-05	2.6592300732023782e-06	1.14822e-05	1.0144661845316697e-05	1.036332753525002e-05	9.523203294983341e-06	1.068968441451668e-05	7.50109e-06	1.0598941776116682e-05	1.040915894905002e-05	8.23798e-06	1.0691648998516681e-05	1.103617878725001e-05	1.0691648998516681e-05	1.0380635762783355e-05	1.068968441451668e-05	5.5219111452499845e-06	9.15985e-06	1.070898745851668e-05	1.0106934692183362e-05	1.0691648998516681e-05	1.026735405985002e-05	1.0526949738250015e-05	1.0391912820583353e-05
