	SRR6915103_500K_merged_Abundance.RPKs	SRR6915104_500K_merged_Abundance.RPKs	SRR6915105_500K_merged_Abundance.RPKs	SRR6915106_500K_merged_Abundance.RPKs	SRR6915107_500K_merged_Abundance.RPKs	SRR6915108_500K_merged_Abundance.RPKs	SRR6915109_500K_merged_Abundance.RPKs	SRR6915110_500K_merged_Abundance.RPKs	SRR6915111_500K_merged_Abundance.RPKs	SRR6915112_500K_merged_Abundance.RPKs	SRR6915114_500K_merged_Abundance.RPKs	SRR6915117_500K_merged_Abundance.RPKs	SRR6915125_500K_merged_Abundance.RPKs	SRR6915126_500K_merged_Abundance.RPKs	SRR6915127_500K_merged_Abundance.RPKs	SRR6915128_500K_merged_Abundance.RPKs	SRR6915129_500K_merged_Abundance.RPKs	SRR6915130_500K_merged_Abundance.RPKs	SRR6915131_500K_merged_Abundance.RPKs	SRR6915132_500K_merged_Abundance.RPKs	SRR6915133_500K_merged_Abundance.RPKs	SRR6915134_500K_merged_Abundance.RPKs	SRR6915135_500K_merged_Abundance.RPKs	SRR6915136_500K_merged_Abundance.RPKs	SRR6915147_500K_merged_Abundance.RPKs	SRR6915149_500K_merged_Abundance.RPKs	SRR6915150_500K_merged_Abundance.RPKs	SRR6915151_500K_merged_Abundance.RPKs	SRR6915152_500K_merged_Abundance.RPKs	SRR6915153_500K_merged_Abundance.RPKs	SRR6915155_500K_merged_Abundance.RPKs	SRR6915156_500K_merged_Abundance.RPKs	SRR6915167_500K_merged_Abundance.RPKs	SRR6915168_500K_merged_Abundance.RPKs	SRR6915169_500K_merged_Abundance.RPKs	SRR6915170_500K_merged_Abundance.RPKs	SRR6915171_500K_merged_Abundance.RPKs	SRR6915172_500K_merged_Abundance.RPKs	SRR6915173_500K_merged_Abundance.RPKs	SRR6915174_500K_merged_Abundance.RPKs	SRR6915175_500K_merged_Abundance.RPKs	SRR6915176_500K_merged_Abundance.RPKs	SRR6915177_500K_merged_Abundance.RPKs	SRR6915178_500K_merged_Abundance.RPKs	SRR6915179_500K_merged_Abundance.RPKs	SRR6915180_500K_merged_Abundance.RPKs	SRR6915181_500K_merged_Abundance.RPKs	SRR6915182_500K_merged_Abundance.RPKs	SRR6915183_500K_merged_Abundance.RPKs	SRR6915184_500K_merged_Abundance.RPKs	SRR6915185_500K_merged_Abundance.RPKs	SRR6915186_500K_merged_Abundance.RPKs	SRR6915195_500K_merged_Abundance.RPKs	SRR6915196_500K_merged_Abundance.RPKs	SRR6915197_500K_merged_Abundance.RPKs	SRR6915198_500K_merged_Abundance.RPKs	SRR6915199_500K_merged_Abundance.RPKs	SRR6915200_500K_merged_Abundance.RPKs
3.5.1.96	1.2936252700064516e-06	1.4283206447931181e-06	1.8694320177497832e-06	9.41456e-06	1.1152124057264516e-06	1.4765001617264513e-06	1.3276140227264515e-06	1.4531861037264515e-06	1.1808022067264516e-06	1.4765001617264513e-06	1.2145745257264515e-06	1.473297956006451e-06	9.65734e-06	1.2471531390064515e-06	1.3385151560064513e-06	1.3272861560064507e-06	2.1899475497264493e-06	1.502480884006451e-06	1.4740388390731175e-06	1.574108110006451e-06	1.497758156006451e-06	2.5669340937264475e-06	1.497758156006451e-06	1.250506728793118e-06	4.210549351950262e-06	1.098826561726451e-06	9.151233617264514e-07	1.497758156006451e-06	8.330952247931182e-07	1.4819032659264514e-06	1.099567444793118e-06	1.3045870940064514e-06	1.2133791617264517e-06	1.479468305726451e-06	9.571928720064515e-07	1.4520399617264513e-06	1.098826561726451e-06	1.4051549077264516e-06	1.479468305726451e-06	6.272537297264518e-07	1.2927969617264515e-06	9.608415560064516e-07	1.4766613619264513e-06	1.4995682460064508e-06	6.309861892657138e-06	6.439581177264517e-07	1.3228276297264515e-06	1.4765001617264513e-06	2.793143400006448e-06	1.641593846998355e-06	1.098826561726451e-06	9.608415560064516e-07	1.1017947057264512e-06	1.4728514777264512e-06	1.497758156006451e-06	1.2943145610064515e-06	1.2372312477264514e-06	1.3202253057264511e-06
5.4.3.6	6.041009314099461e-06	4.132144713120067e-06	4.030411934814456e-06	2.3938766797797792e-06	3.838104417509984e-06	3.696511105041093e-06	6.32160913429642e-06	3.9127413335402475e-06	5.80167e-06	5.492883823683675e-06	4.056758123706e-06	4.1193331304207715e-06	5.683107015576534e-06	2.178039612984975e-06	4.326897856952483e-06	4.092612627456852e-06	3.895830868756448e-06	5.187433619930079e-06	6.147794189003029e-06	5.785367200286533e-06	5.2782879714994644e-06	6.913438727199479e-07	3.870562849130018e-06	1.470951957081934e-06	4.075780554066595e-06	3.7870787604040785e-06	9.43763e-06	4.746762376989066e-06	4.068226914084596e-06	4.092750216397438e-06	4.641344995486726e-06	1.081996361791847e-06	8.667969001871245e-07	5.1990869432018036e-06	5.685242406533439e-06	3.803827063991984e-06	4.090009013230244e-06	6.748482154803017e-06	4.786162535359296e-06	5.376968387529757e-06	3.7825469664420924e-06	4.343461579285503e-06	4.274342401307724e-06	3.887896838230213e-06	4.0602193111396765e-06	9.620109275801094e-07	3.993471935294325e-06	1.420875109445457e-06	2.3139390982894766e-06	4.7471780121154035e-06	5.517533567038533e-06	4.144415624614597e-06	4.139612323283485e-06	4.753238080865612e-06	4.105243309892641e-06	1.2200449884394768e-06	5.5719516638573615e-06	4.05809057086288e-06
1.1.99.14	1.0399265545649972e-06	6.240370425468836e-07	7.487275054814932e-07	1.2413335533292588e-06	6.360078916453895e-07	5.584265856293714e-07	7.577403765835634e-07	7.817589979011492e-07	3.2459075637176304e-07	6.491229863039395e-07	3.5499533229007464e-07	9.516824296814454e-07	3.38247e-06	5.936060313887281e-07	9.729439090071976e-07	1.1429373007896053e-06	1.2980552405044805e-06	1.3786272533580403e-06	4.011073113149783e-07	7.30038e-06	7.519075046134246e-07	9.798444558401194e-07	5.239854311905468e-07	7.693463355120388e-07	7.998029074058742e-07	1.309858209410389e-06	6.22271291833146e-07	1.0460797575125042e-06	6.813940397965593e-07	1.189942454980245e-06	6.281614968718144e-07	1.0912669704663862e-06	8.803661958447945e-07	8.369423699099241e-07	7.938901839436213e-07	2.567760831007864e-07	5.288057062409859e-07	5.37307047961984e-07	4.973485743066381e-07	4.91985920351621e-07	6.884513993905977e-07	8.030919632250065e-07	6.216425121932505e-07	7.277787144985167e-07	3.78016e-06	6.344545293547463e-07	7.794372583756522e-07	6.563960784298319e-07	8.029317349580776e-07	8.563371558998128e-07	5.99430860295828e-07	8.782228452774324e-07	1.2326146675976554e-06	5.9428260627646e-07	8.454024166222882e-07	7.266179731190376e-07	7.957571171612978e-07	1.0452735913415703e-06
3.2.2.15	7.680950144000007e-06	6.88861831200001e-06	7.0848427080000075e-06	1.0481954124000016e-05	1.81178e-05	3.44865e-05	6.6569032013333395e-06	1.0075664876000008e-05	4.191831660333345e-06	6.92958e-06	6.372968800000013e-06	2.22093e-05	8.68338e-06	1.2102023580000002e-05	6.595860880000001e-06	5.782666756000004e-06	7.561726216000012e-06	6.96687e-06	7.37840266433335e-06	1.64118e-05	7.395022780000007e-06	7.182626568000003e-06	2.42953e-05	1.54032e-05	2.93633e-05	1.1729299455999994e-05	3.39517e-05	6.926444832000008e-06	1.5520383263999985e-05	7.30524094800001e-06	7.834449675000017e-06	1.72533e-05	5.682326388000007e-06	6.553368538000009e-06	7.51618138000001e-06	1.6756e-05	7.39395e-06	9.92861e-06	2.35158e-05	1.1108714584000006e-05	7.54223e-06	1.93968e-05	1.2608602508000006e-05	6.867406732000008e-06	7.55773e-06	5.558344348000008e-06	1.05842e-05	6.0536585840000075e-06	4.93724e-05	1.42522e-05	6.39402e-06	6.9004273160000115e-06	6.476377548000009e-06	1.84841e-05	1.03349e-05	1.90711e-05	7.383623824000004e-06	1.51806e-05
1.3.99.28	3.48388e-10	0.0	3.48388e-10	0.0	0.0	0.0	3.48388e-10	0.0	0.0	0.0	0.0	0.0	2.090328e-09	0.0	3.48388e-10	0.0	0.0	0.0	0.0	3.48388e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.48388e-10	3.48388e-10	3.48388e-10	0.0	0.0	0.0	0.0	0.0	3.48388e-10	0.0	3.48388e-10	0.0
5.4.3.3	2.3064583014920623e-07	1.2228408421111113e-07	2.8503688100000046e-07	4.6565782717142995e-07	2.1674460233333342e-07	1.530521689158732e-07	1.182438638e-06	1.8239793246666656e-07	3.4315630050000067e-07	1.1839867003333353e-07	1.812215447682541e-07	1.246030617000001e-07	4.3875344666666796e-07	2.7798756883333355e-07	2.5532560196666685e-07	2.2201009116666673e-07	1.3673308553333358e-07	4.635439598333348e-07	1.3518354320000008e-07	4.098168244666678e-07	1.6821634466666684e-07	2.0154235933333343e-07	1.5637099530000006e-07	1.4855064184920647e-07	3.6730527983333457e-07	1.4608482246825402e-07	2.2788141679999983e-07	2.416978713333332e-07	1.570295995825399e-07	2.3562877911111094e-07	1.0024276470000007e-07	2.1037471033333352e-07	2.2804617983333326e-07	2.3412951979999988e-07	1.1174494103333344e-07	1.3393024403333347e-07	1.3347998603333348e-07	1.3490043196666666e-07	1.590807725000001e-07	4.1044554302381084e-07	1.3632657066666673e-07	2.8703404166666717e-07	1.6162886538253992e-07	9.65603672000001e-08	4.481128600000017e-07	1.6804191633333357e-07	2.397759763333332e-07	2.414285427666663e-07	2.449118333333335e-07	5.488215771666687e-07	1.9121832033333365e-07	1.417339290333335e-07	2.520562340000002e-07	1.1915450603333346e-07	1.5780053733333344e-07	1.3210779900000018e-07	1.889902623333336e-07	1.4615868833333342e-07
4.2.1.7	1.0097283620666649e-05	6.43425e-06	1.2849069604999976e-05	8.30551e-05	1.9422703506666677e-06	9.00615012933332e-06	1.0901139829666652e-05	8.859433027299988e-06	7.91413639993333e-06	8.856304996999983e-06	8.69353485216666e-06	9.147607397666656e-06	3.63748e-05	9.999326882999981e-06	8.771139678333325e-06	1.2268179133999982e-05	8.688898149833322e-06	9.84131211416665e-06	9.78442339383333e-06	1.1233e-05	9.251196820833318e-06	8.07322e-06	8.959099094999982e-06	9.040120122166662e-06	7.50021e-06	9.224613668166653e-06	2.151160398599993e-06	1.0023257541499981e-05	1.0201409346899987e-05	5.4867e-06	9.234911747566655e-06	9.089587130999986e-06	8.526138385333318e-06	9.776528830833317e-06	8.712712956666663e-06	1.01949e-05	8.89841566416666e-06	4.22395e-06	8.960011826904745e-06	5.493985338499984e-06	9.271970246166651e-06	9.417253738666664e-06	1.0078793457166643e-05	7.694606343433319e-06	1.71987e-05	9.700799541238081e-06	8.858544720666652e-06	9.334199281999989e-06	8.899763472833323e-06	1.4207652385999995e-05	9.5398729982e-06	9.969821034999989e-06	9.101629018233325e-06	4.214422836666658e-06	8.690452059499998e-06	1.1236897911499994e-05	9.008772945999985e-06	1.0008791445333313e-05
2.1.1.37	0.000170679	0.000155141	8.78984e-05	0.000128617	0.000308345	0.000209734	0.000200031	9.69608e-05	0.000206252	0.000151274	0.000132571	0.000124322	0.000228982	0.000109236	0.00015892	0.000109428	0.000151214	0.000162921	0.000221879	8.57412e-05	0.000192113	0.000101853	4.03866e-05	5.27122e-05	0.000122461	0.000143311	0.00019582	0.000117323	6.27749e-05	8.55092e-05	0.000282634	0.000224637	0.000102382	0.000108314	0.000110986	0.000246817	0.000189537	0.000144828	0.000114933	0.000144933	0.000108822	0.000246137	0.000159907	8.67134e-05	0.000179125	9.69177e-05	0.000144525	0.000141884	9.12289e-05	0.000109216	0.000258356	7.43494e-05	0.000144362	0.00020584	0.000137829	0.000188838	6.8895e-05	0.000167168
3.2.1.20	1.2524660320000002e-05	1.431740489599999e-05	1.747551264000002e-05	2.07519e-05	7.57658e-06	3.34268e-05	1.23502e-05	1.18696e-05	1.70885e-05	1.752232799333336e-05	1.65803e-05	7.46367e-06	1.4426e-05	2.32553e-05	1.929241103000003e-05	1.2596946180000016e-05	9.18521e-06	6.73517e-06	2.93598e-05	1.943534766333337e-05	2.1466333730000053e-05	1.3259160860000023e-05	1.7927812190000025e-05	3.30635e-05	1.6538941036666678e-05	2.0562217610000048e-05	2.03568e-05	1.05258e-05	6.2972e-05	2.0170237830000053e-05	1.46054e-05	2.3533184340000075e-05	1.23939e-05	9.93506e-06	1.44842e-05	1.9849584080000053e-05	9.1115e-06	2.29032e-05	6.79399e-06	1.8864613303333345e-05	7.72868e-06	1.278598834000002e-05	5.30427e-05	2.0382052170000036e-05	1.869499144000003e-05	8.64168e-06	9.3791e-06	1.49428e-05	3.261470614000006e-05	1.965997295000004e-05	8.45909e-06	1.2556972540000015e-05	2.0517955370000047e-05	4.442046099999992e-05	1.3389495780000014e-05	2.1299775970000068e-05	2.1019850686000063e-05	1.2948329800000017e-05
6.3.4.11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
