	SRR6915103_500K_merged_Abundance.RPKs	SRR6915104_500K_merged_Abundance.RPKs	SRR6915105_500K_merged_Abundance.RPKs	SRR6915106_500K_merged_Abundance.RPKs	SRR6915107_500K_merged_Abundance.RPKs	SRR6915108_500K_merged_Abundance.RPKs	SRR6915109_500K_merged_Abundance.RPKs	SRR6915110_500K_merged_Abundance.RPKs	SRR6915111_500K_merged_Abundance.RPKs	SRR6915112_500K_merged_Abundance.RPKs	SRR6915114_500K_merged_Abundance.RPKs	SRR6915117_500K_merged_Abundance.RPKs	SRR6915125_500K_merged_Abundance.RPKs	SRR6915126_500K_merged_Abundance.RPKs	SRR6915127_500K_merged_Abundance.RPKs	SRR6915128_500K_merged_Abundance.RPKs	SRR6915129_500K_merged_Abundance.RPKs	SRR6915130_500K_merged_Abundance.RPKs	SRR6915131_500K_merged_Abundance.RPKs	SRR6915132_500K_merged_Abundance.RPKs	SRR6915133_500K_merged_Abundance.RPKs	SRR6915134_500K_merged_Abundance.RPKs	SRR6915135_500K_merged_Abundance.RPKs	SRR6915136_500K_merged_Abundance.RPKs	SRR6915147_500K_merged_Abundance.RPKs	SRR6915149_500K_merged_Abundance.RPKs	SRR6915150_500K_merged_Abundance.RPKs	SRR6915151_500K_merged_Abundance.RPKs	SRR6915152_500K_merged_Abundance.RPKs	SRR6915153_500K_merged_Abundance.RPKs	SRR6915155_500K_merged_Abundance.RPKs	SRR6915156_500K_merged_Abundance.RPKs	SRR6915167_500K_merged_Abundance.RPKs	SRR6915168_500K_merged_Abundance.RPKs	SRR6915169_500K_merged_Abundance.RPKs	SRR6915170_500K_merged_Abundance.RPKs	SRR6915171_500K_merged_Abundance.RPKs	SRR6915172_500K_merged_Abundance.RPKs	SRR6915173_500K_merged_Abundance.RPKs	SRR6915174_500K_merged_Abundance.RPKs	SRR6915175_500K_merged_Abundance.RPKs	SRR6915176_500K_merged_Abundance.RPKs	SRR6915177_500K_merged_Abundance.RPKs	SRR6915178_500K_merged_Abundance.RPKs	SRR6915179_500K_merged_Abundance.RPKs	SRR6915180_500K_merged_Abundance.RPKs	SRR6915181_500K_merged_Abundance.RPKs	SRR6915182_500K_merged_Abundance.RPKs	SRR6915183_500K_merged_Abundance.RPKs	SRR6915184_500K_merged_Abundance.RPKs	SRR6915185_500K_merged_Abundance.RPKs	SRR6915186_500K_merged_Abundance.RPKs	SRR6915195_500K_merged_Abundance.RPKs	SRR6915196_500K_merged_Abundance.RPKs	SRR6915197_500K_merged_Abundance.RPKs	SRR6915198_500K_merged_Abundance.RPKs	SRR6915199_500K_merged_Abundance.RPKs	SRR6915200_500K_merged_Abundance.RPKs
4.1.1.86	2.9190077066666655e-07	2.6530017159999977e-07	1.9477515146666686e-07	8.262419667666675e-07	1.9671586230000012e-07	2.752834801333332e-07	3.3899624726666635e-07	2.1850051250000017e-07	3.017712599333331e-07	1.709733687666668e-07	1.617017626000001e-07	1.826354321000001e-07	5.26417377166667e-07	6.745950382666667e-07	3.284827176333329e-07	3.812849393999991e-07	4.055905699e-07	1.7849734906666674e-07	2.061524174666668e-07	2.1800853910000042e-07	3.0122664333333304e-07	4.951427385999993e-07	1.7844036913333356e-07	6.472231351999999e-07	2.683985266e-07	1.818952233000001e-07	2.7477161563333326e-07	2.3195536433333363e-07	6.795318135666667e-07	3.1651060939999967e-07	6.41828752833333e-07	2.743837514000002e-07	2.7247716300000015e-07	2.6683410286666645e-07	2.75399093714286e-07	6.356465479333331e-07	1.9319527710000026e-07	1.7756385386666676e-07	1.7205934750000011e-07	2.087234287333335e-07	1.742601843333335e-07	7.126485317e-07	8.224658559333333e-07	5.274806999999997e-07	5.715355241333336e-07	6.818184232666668e-07	1.9082081033333347e-07	2.8123703956666674e-07	4.299343684333328e-07	1.8304840116666674e-07	1.798499272666668e-07	3.098344164666665e-07	1.4259844493333342e-07	1.688001524333334e-07	1.1411532056666678e-07	1.9228277726666682e-07	1.9093708056666698e-07	3.059874513666665e-07
4.2.3.3	3.4498e-05	0.000156474	0.000135248	0.0001086	0.00017192	0.000190224	0.000127148	8.99183e-05	0.00017169	0.000151282	0.000139472	0.00013906	0.000129847	0.000160325	0.000136839	1.86424e-05	0.000123074	9.52144e-05	0.000134925	6.21439e-05	0.000106786	4.09772e-05	0.000117516	0.000100758	0.000120354	0.000119225	0.000156806	6.85055e-05	0.000264894	0.000115989	0.000203306	0.000168964	8.91889e-05	7.27398e-05	0.000149029	0.000213464	7.87983e-05	0.000129373	0.000181419	0.000170796	9.38737e-05	6.52229e-05	0.000123941	0.000150876	0.000151215	0.000165185	9.57337e-05	6.91834e-05	0.000112186	0.000111338	0.000215507	5.75422e-05	0.000145783	0.000125177	6.30377e-05	8.65454e-05	0.000140465	6.48354e-05
5.2.1.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.9.6.1	2.015191050730954e-06	1.935975097309526e-06	1.944468610289685e-06	2.69542e-06	1.8385484285261927e-06	1.7299511303952407e-06	2.282636138552382e-06	1.8186352761714309e-06	2.291093622314284e-06	1.7968169336309565e-06	2.1362311748650813e-06	1.8447644543111147e-06	1.43992e-06	1.9920653721571446e-06	1.9306700741357176e-06	1.8699948851571482e-06	1.7509496088111139e-06	1.964396666375401e-06	2.165868221852384e-06	2.004847704749208e-06	1.797518017930954e-06	2.1992837712785747e-06	1.7965235621452416e-06	1.8584039667547655e-06	2.067099560557146e-06	1.6628896022142896e-06	1.6984204201714294e-06	1.732438631009527e-06	1.6820968236761938e-06	1.9392697973015914e-06	1.8647320076174638e-06	1.658844536921432e-06	2.065709995961908e-06	2.117939289423812e-06	1.9960380568380976e-06	1.815086463204763e-06	2.140230716417463e-06	2.595809841088894e-06	1.8168112250396867e-06	2.3055412719706363e-06	1.9006496884428598e-06	1.965658195829369e-06	1.7002886206238119e-06	2.3638055610055585e-06	2.922586570904771e-06	1.9622821746063534e-06	1.8754359372587325e-06	1.8551269493968289e-06	1.6031287741880974e-06	2.32151559577778e-06	1.8469324216428601e-06	2.98368924338096e-06	1.9610949530952425e-06	1.491021925773811e-06	1.8829455317420672e-06	1.8731888897523842e-06	1.7734676305349235e-06	1.8777353768595278e-06
2.5.1.129	8.54816e-06	1.83964e-05	1.05714e-05	2.01937e-05	7.90841e-06	2.1890533333333286e-05	5.23973e-06	2.81555e-05	1.3737e-05	3.56844e-05	1.98211e-05	1.9825e-05	2.3667e-05	2.0088660486666626e-05	7.4491e-06	5.33083e-06	1.44098e-05	6.61858e-06	2.70756e-05	7.56411e-06	1.9842058846666625e-05	7.06889e-06	1.93781e-05	9.11631e-06	7.94777e-06	7.10903e-06	1.00793e-05	1.21112e-05	2.7339083559999933e-05	2.311567871999994e-05	1.53831e-05	2.0241700733333295e-05	1.0053e-05	7.37423e-06	1.48365e-05	1.3907e-05	2.29503e-05	5.77935e-06	3.36188e-05	1.41233e-05	8.04533e-06	1.4582715533333283e-05	8.89185e-06	1.0348e-05	1.10621e-05	2.18941e-05	2.04036e-05	1.03954e-05	2.0289453226666627e-05	7.52958e-06	1.6052e-05	1.548260142666663e-05	1.21159e-05	1.84657e-05	1.6918594273333274e-05	2.05812e-05	3.79862e-05	2.0343e-05
3.5.1.19	7.58713e-06	6.4610850515238085e-06	1.0437679943e-05	5.65151e-05	9.848679079333359e-06	6.368554784666666e-06	6.59118e-06	5.3293425440000035e-06	9.60398e-06	6.360865955999994e-06	4.975224067523809e-06	1.2227e-05	3.31108e-05	3.28097e-05	9.282681211999993e-06	6.520865597333342e-06	5.394368533333332e-06	6.45468e-06	7.345426420000004e-06	8.751282595999988e-06	1.34166e-05	6.85338e-05	1.10394e-05	1.6936171876000027e-05	1.1631053597333317e-05	8.89551211066666e-06	3.43333e-05	8.383845944857146e-06	9.202741043666645e-06	6.908868676857145e-06	7.959939350999999e-06	1.0692067213333327e-05	1.76305e-05	6.644556306e-06	2.31537e-05	5.907066402857137e-06	4.02581260885714e-06	5.99467e-06	9.871680204857149e-06	8.353355517999986e-06	6.575220727809523e-06	7.679569593333334e-06	8.378830055333334e-06	1.27123e-05	6.43208e-06	1.23288e-05	8.41067e-06	1.0552341464999995e-05	2.69522e-05	7.145845429999983e-06	6.3315323659999985e-06	7.24578e-06	6.314516045333337e-06	8.500523189523816e-06	8.349667326666664e-06	8.91623e-06	1.33731e-05	7.251402308666672e-06
6.2.1.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.4.22.49	1.0263329999999993e-07	1.0027277999999994e-07	1.0027277999999993e-07	4.226726e-08	1.1853995999999992e-07	1.215189199999999e-07	3.136328e-08	8.060031999999996e-08	7.503581999999997e-08	1.0364515999999993e-07	9.054905999999995e-08	1.1117675999999991e-07	4.9237039999999986e-08	1.141557199999999e-07	1.0443199999999991e-07	2.1105612000000013e-07	1.3084921999999993e-07	1.5586116e-07	8.875035999999994e-08	6.491867999999996e-08	1.0263329999999993e-07	7.479410600000007e-07	1.4872297999999995e-07	5.479021600000011e-07	1.3343475999999995e-07	1.4096635999999992e-07	6.295157999999998e-08	1.3939267999999996e-07	1.7890600000000005e-07	1.0403857999999993e-07	7.048317999999996e-08	2.013324000000001e-07	1.0701753999999992e-07	3.254354e-08	7.863321999999995e-08	1.3045579999999992e-07	1.1100835999999994e-07	3.512908e-08	8.279243999999995e-08	9.470827999999993e-08	1.0960307999999993e-07	2.4320624000000014e-07	1.9498106000000008e-07	3.850146e-08	6.930291999999997e-08	1.230925999999999e-07	1.2449787999999992e-07	8.773849999999995e-08	1.4990323999999996e-07	1.1140177999999994e-07	1.8227838000000007e-07	8.178057999999996e-08	1.3343475999999993e-07	1.3500843999999994e-07	2.072903200000001e-07	9.650697999999995e-08	1.189333799999999e-07	1.7373492000000001e-07
2.3.1.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.8.1.1	3.458113393333329e-05	6.32856e-05	3.93935e-05	0.000104611	7.43292e-05	2.1252e-05	5.87301e-06	3.04315e-05	6.74766e-05	2.26971e-05	3.28123e-05	6.67275e-05	7.46177e-05	5.92824e-05	2.04748e-05	1.01352e-05	4.1088282399999995e-05	1.86059e-05	1.87098e-05	6.57506e-05	6.17953e-05	7.30174e-06	6.50092e-05	1.47011e-05	3.3961493733333266e-05	2.28306e-05	6.51122e-05	1.63735e-05	1.89364e-05	7.73082e-06	3.09279e-05	1.5522e-05	1.81072e-05	3.37291041333333e-05	2.49006e-05	5.05385e-05	6.53406e-05	1.45433e-05	3.94268e-05	4.3237744199999944e-05	1.13072e-05	1.26046e-05	3.559548873333325e-05	5.57107e-05	4.12551e-05	2.1881e-05	4.073830473333328e-05	1.00419e-05	3.62203e-05	0.000111035	6.02072e-05	6.32946e-06	3.59626e-05	4.08039e-05	2.14735e-05	7.27757e-06	1.85751e-05	2.04241e-05
