	SRR6915103_500K_merged_Abundance.RPKs	SRR6915104_500K_merged_Abundance.RPKs	SRR6915105_500K_merged_Abundance.RPKs	SRR6915106_500K_merged_Abundance.RPKs	SRR6915107_500K_merged_Abundance.RPKs	SRR6915108_500K_merged_Abundance.RPKs	SRR6915109_500K_merged_Abundance.RPKs	SRR6915110_500K_merged_Abundance.RPKs	SRR6915111_500K_merged_Abundance.RPKs	SRR6915112_500K_merged_Abundance.RPKs	SRR6915114_500K_merged_Abundance.RPKs	SRR6915117_500K_merged_Abundance.RPKs	SRR6915125_500K_merged_Abundance.RPKs	SRR6915126_500K_merged_Abundance.RPKs	SRR6915127_500K_merged_Abundance.RPKs	SRR6915128_500K_merged_Abundance.RPKs	SRR6915129_500K_merged_Abundance.RPKs	SRR6915130_500K_merged_Abundance.RPKs	SRR6915131_500K_merged_Abundance.RPKs	SRR6915132_500K_merged_Abundance.RPKs	SRR6915133_500K_merged_Abundance.RPKs	SRR6915134_500K_merged_Abundance.RPKs	SRR6915135_500K_merged_Abundance.RPKs	SRR6915136_500K_merged_Abundance.RPKs	SRR6915147_500K_merged_Abundance.RPKs	SRR6915149_500K_merged_Abundance.RPKs	SRR6915150_500K_merged_Abundance.RPKs	SRR6915151_500K_merged_Abundance.RPKs	SRR6915152_500K_merged_Abundance.RPKs	SRR6915153_500K_merged_Abundance.RPKs	SRR6915155_500K_merged_Abundance.RPKs	SRR6915156_500K_merged_Abundance.RPKs	SRR6915167_500K_merged_Abundance.RPKs	SRR6915168_500K_merged_Abundance.RPKs	SRR6915169_500K_merged_Abundance.RPKs	SRR6915170_500K_merged_Abundance.RPKs	SRR6915171_500K_merged_Abundance.RPKs	SRR6915172_500K_merged_Abundance.RPKs	SRR6915173_500K_merged_Abundance.RPKs	SRR6915174_500K_merged_Abundance.RPKs	SRR6915175_500K_merged_Abundance.RPKs	SRR6915176_500K_merged_Abundance.RPKs	SRR6915177_500K_merged_Abundance.RPKs	SRR6915178_500K_merged_Abundance.RPKs	SRR6915179_500K_merged_Abundance.RPKs	SRR6915180_500K_merged_Abundance.RPKs	SRR6915181_500K_merged_Abundance.RPKs	SRR6915182_500K_merged_Abundance.RPKs	SRR6915183_500K_merged_Abundance.RPKs	SRR6915184_500K_merged_Abundance.RPKs	SRR6915185_500K_merged_Abundance.RPKs	SRR6915186_500K_merged_Abundance.RPKs	SRR6915195_500K_merged_Abundance.RPKs	SRR6915196_500K_merged_Abundance.RPKs	SRR6915197_500K_merged_Abundance.RPKs	SRR6915198_500K_merged_Abundance.RPKs	SRR6915199_500K_merged_Abundance.RPKs	SRR6915200_500K_merged_Abundance.RPKs
3.2.2.20	8.21939e-06	2.94361e-05	1.4428e-05	7.44563e-05	3.80893e-05	8.52941e-06	3.04471e-05	3.66737e-05	8.3597e-05	1.32988e-05	4.81137e-05	2.54024e-05	6.69901e-05	6.01364e-05	3.73438e-05	6.95723e-06	1.77407e-05	6.25966e-06	4.36115e-05	5.14168e-06	8.97359e-06	4.15398e-05	3.04476e-05	8.87062e-06	2.05597e-05	7.10903e-06	2.1504e-05	2.41614e-05	8.97373e-06	3.764781110000004e-05	4.28917e-05	3.5434674000000044e-05	4.40893e-05	3.44579e-05	3.6595355400000016e-05	2.76587e-05	3.83515e-05	5.05722e-05	4.13228e-05	5.3994e-06	1.90803e-05	1.45273e-05	3.5830827469999985e-05	2.84169e-05	1.19352e-05	5.87025e-06	3.693071460000001e-05	2.75781e-05	1.96642e-05	1.21282e-05	3.15813e-05	6.09017e-06	1.38929e-05	8.49332e-06	8.50671e-06	3.79744e-05	3.306559980000004e-05	3.5269832800000026e-05
1.20.4.3	9.772911399999995e-08	6.565806e-09	9.656754799999996e-08	1.420771539999999e-07	1.891484e-08	2.0076406000000004e-08	1.5833732000000002e-08	2.0076406000000004e-08	2.7473993999999996e-08	2.0076406000000004e-08	1.891484e-08	7.957224999999996e-08	5.025252e-09	1.891484e-08	3.674191999999999e-08	9.964865599999995e-08	9.424441599999995e-08	8.222516599999995e-08	1.3510600000000001e-08	2.0076406000000004e-08	4.098459399999999e-08	2.2072860199999958e-07	3.441878799999999e-08	3.441878799999999e-08	3.786746199999999e-08	4.022661799999999e-08	1.891484e-08	8.338673199999996e-08	1.3510600000000001e-08	3.749989599999999e-08	1.4672166000000002e-08	9.889067999999995e-08	9.848708999999994e-08	9.848708999999994e-08	3.441878799999999e-08	2.3231319999999994e-08	2.161696e-08	2.0076406000000004e-08	1.3510600000000001e-08	9.308284999999995e-08	3.7719574e-08	9.848708999999994e-08	4.251372599999999e-08	2.1275753999999996e-08	7.798249199999996e-08	1.891484e-08	9.964865599999995e-08	8.222516599999995e-08	3.786746199999999e-08	2.0076406000000004e-08	3.5947919999999986e-08	8.815600599999995e-08	9.772911399999995e-08	2.3598885999999995e-08	1.0313335399999995e-07	5.065610999999998e-08	1.4672166000000002e-08	9.848708999999994e-08
5.3.2.3	4.880655894000005e-06	3.849094719385714e-06	4.503083076938102e-06	6.15224e-05	5.107623472066674e-06	4.845770294666672e-06	3.698159259385712e-06	5.066120166666678e-06	2.5321141199999973e-06	3.578204096552382e-06	4.516385712000007e-06	4.587189379166672e-06	1.74185e-05	4.634294519666674e-06	5.251569634900012e-06	6.414980996666683e-06	4.763989088666673e-06	5.6625048482381105e-06	4.505954586666675e-06	5.708437447738113e-06	5.35040586423811e-06	5.385666824666675e-06	5.203436371166672e-06	5.280277502666679e-06	7.13029e-06	5.879539731238119e-06	4.0317741783571415e-06	4.341241753666672e-06	4.921802680000004e-06	3.2559319346666637e-06	4.235124088666669e-06	4.7933526877238165e-06	2.8957251466666645e-06	4.3756093153381035e-06	4.9497421475714405e-06	3.7284457626666623e-06	3.614173392338096e-06	4.165588070000003e-06	4.0274418416714305e-06	4.003297022052384e-06	5.0283465182381045e-06	5.482359800000013e-06	5.382954144000013e-06	4.070598360366675e-06	6.5773949040714515e-06	4.18527705566667e-06	5.25206807123811e-06	5.350235304666684e-06	4.53633971378572e-06	5.761363288666683e-06	3.849430118738094e-06	5.367626992000009e-06	5.127052190066676e-06	2.685093418923807e-06	5.001910041238106e-06	4.348079962166672e-06	5.388687623238111e-06	4.787789758000003e-06
1.2.1.39	1.322897236082854e-06	3.4986817071501865e-07	9.8896e-06	2.592139241369142e-06	4.935774195242688e-07	8.095638823555708e-07	1.5617837992819993e-06	3.7801896463341954e-07	3.921428699179324e-07	6.258554013134934e-07	5.370969939732511e-07	5.570008419466194e-07	2.086726944636159e-06	8.828777918020764e-07	6.218308985181338e-07	7.067746516524164e-07	7.033107775812043e-07	9.657624845176866e-07	4.3379313216736974e-07	9.182070503883078e-07	6.321453359666219e-07	5.428722433934445e-07	8.503885117735503e-07	5.22318690930447e-07	1.195571383615105e-06	6.099860546299256e-07	4.301459589594496e-07	1.0441935846514316e-06	6.15726990999358e-07	8.694337904935101e-07	1.0801164664932184e-06	7.757236859690024e-07	5.065043524212125e-07	8.547107181028734e-07	6.728156184339983e-07	5.305763678140501e-07	4.2985261417069536e-07	4.901292660030993e-07	3.7670953523738093e-07	5.81473e-06	6.053983992552649e-07	4.66284e-06	1.1415816056040513e-06	6.124329415957033e-07	2.03015e-05	3.857180805491498e-07	8.117878103294676e-07	6.565011776660365e-07	1.1253305138152924e-06	7.445740565213203e-07	6.603518430235486e-07	4.859241781704741e-07	7.981012522764534e-07	4.215221123153199e-07	5.346169183901516e-07	6.55897661163719e-07	7.377845276172297e-07	6.425185924106603e-07
4.3.2.2	0.000141572	0.000146281	0.000146141	0.000146432	0.000122788	0.000144312	0.000144614	0.000163336	0.000145984	0.000125077	0.000123971	0.000159505	0.000109493	0.00011926	0.000172798	0.000122418	0.000151183	0.000110481	0.000145406	0.000155091	0.00013882	0.000130564	0.000131564	0.000135819	0.000161146	9.72926e-05	0.000155224	0.000115967	9.73089e-05	0.0001052	0.000152517	0.000153607	0.000198908	0.000109352	0.000161615	0.000143428	0.000173564	0.000151183	0.000174277	0.000197782	0.000151745	0.000154479	0.000124147	0.000165171	0.000133784	0.0001691	0.000171336	0.000125452	0.000150868	0.000126317	0.000137872	0.000110505	0.000192618	0.000208294	0.0001176	0.000186674	0.000176124	0.000131413
2.2.1.7	0.000247895	0.000240787	0.000137271	0.000231006	0.000260143	0.000187857	0.000227872	0.000213487	0.000264724	0.000178337	0.000268305	0.000222474	0.000173082	0.000156906	0.000198928	0.00016309	0.000209959	0.00014295	0.000208377	0.000184675	0.000124299	0.000160389	0.000163672	0.000160268	0.000261646	0.000142676	0.000317685	0.000134411	0.000212635	0.000196747	0.000262949	0.000201639	0.000236869	9.65114e-05	0.000222924	0.000252133	0.00030322	0.00023729	0.000274785	0.00024132	0.000225227	0.000226532	0.00015866	0.000235462	0.000166509	0.000207062	0.000195986	0.000246581	0.000235411	0.000261549	0.000288291	0.000411974	0.000223983	0.00034665	0.000282081	0.000240528	0.000148326	0.000376667
2.4.1.230	1.3862821769999976e-05	7.10958e-06	1.372755033599996e-05	5.95249e-05	1.00041e-05	1.4005922557999962e-05	1.2772139434666649e-05	6.3676e-06	1.4462808631999956e-05	1.4709706289999951e-05	1.4747024635999959e-05	1.3993973604999964e-05	2.44038e-05	1.5383112094666616e-05	1.3909623377999968e-05	1.4854964415999963e-05	1.4089974460333302e-05	1.5488440137999975e-05	1.4733749521999958e-05	1.4506921335999973e-05	1.4777209193999967e-05	1.4890945535999962e-05	1.4080376203999972e-05	5.793590253999983e-06	1.4514122533999957e-05	1.4667438375999963e-05	6.42198e-06	1.5347726673999962e-05	1.654618314133329e-05	1.478224858199996e-05	1.561528873399995e-05	1.3987603506999968e-05	1.4787939641999953e-05	1.488710644199996e-05	1.4095096685999962e-05	7.8235e-06	7.59681e-06	6.32451e-06	1.5125853934333303e-05	1.4526814508666634e-05	1.4876778178666638e-05	1.5023345435999966e-05	1.4782139528999962e-05	1.06452e-05	1.636887087833329e-05	1.6686978456666627e-05	1.4859241581999962e-05	1.4781897915999974e-05	1.4102477922999964e-05	1.4050512177999959e-05	1.4697233544999957e-05	6.96327e-06	1.4118665757999962e-05	1.398864262499996e-05	1.5306404771999964e-05	1.3812420841999955e-05	1.4062083995999968e-05	1.5043281975999965e-05
2.7.7.72	0.000123904	9.78868e-05	0.000107235	0.000100849	0.000108293	0.000117155	0.000118841	0.000104202	0.00021005	0.000114138	0.000119163	0.000139228	7.62846e-05	0.000116725	0.000128149	0.000113142	0.000168332	9.26978e-05	0.000102962	0.000141513	0.000124161	0.000100169	0.000107937	0.000131517	0.000111335	5.11275e-05	0.000112703	8.30838e-05	0.000141035	0.000108207	0.000151818	0.00010686	0.000124543	4.19283e-05	0.000108542	0.000107757	0.000159436	0.000142506	0.000109499	0.000151588	9.04904e-05	0.000118685	0.00010681	0.000156576	8.05865e-05	0.000116268	0.000101622	0.000113728	0.000114631	9.30185e-05	0.000118262	0.0001538	0.000158849	0.000143357	9.14526e-05	0.00016919	0.000105514	0.00013637
5.3.1.31	4.356724408218024e-07	1.8014761398703982e-07	9.049612629011775e-07	6.38389405935208e-07	1.2713505568440484e-07	5.355387189476989e-08	1.86222024738504e-07	7.766882991712071e-08	1.9035201042538936e-07	5.1927789337028086e-08	5.548894489098061e-07	2.700981284898116e-07	6.318540039529198e-07	8.198899935757347e-07	8.675504651697554e-07	8.705045864691774e-07	1.2232390952472544e-07	2.0385915823446824e-07	7.822912281976077e-08	9.151719954522806e-07	1.1344067060022392e-07	8.518083512908199e-07	8.608011429911293e-07	3.3097274695991905e-07	9.365731332489504e-08	8.695715564691774e-07	3.1134722177165065e-08	1.7849451098462657e-07	5.773523990505976e-08	2.133750424965453e-07	1.6575019816310663e-08	5.773523990505976e-08	1.9596854705231e-07	4.0789226486913123e-07	1.083650678659019e-07	3.3441867052123675e-07	1.3138713474292259e-07	1.6422619351965007e-07	3.367693543889573e-08	2.566106833636123e-07	7.516703490129282e-08	1.3029359029754492e-07	1.1380632049345454e-07	1.1498851449345455e-07	7.275845089172839e-07	2.165235932252193e-07	8.772477054691774e-07	8.873274114561997e-07	8.331422808668586e-08	1.1667604381101176e-07	7.748551350898917e-08	8.584728722494192e-07	1.8243197698462654e-07	9.544894178152434e-08	7.082468415059908e-08	1.9702278729692957e-07	1.4329085750172474e-07	8.705045864691774e-07
3.1.1.47	9.220658357238112e-07	1.1190080541111112e-06	1.358701150892066e-06	1.725417418200003e-06	1.1104308225380959e-06	1.3800741301111139e-06	6.379170362142867e-07	1.1007852506492069e-06	1.5203428825539725e-06	1.3800741301111139e-06	1.3276710304444466e-06	1.401425235444447e-06	1.7162047233666696e-06	1.2253342066682554e-06	1.2409213203380963e-06	1.3643784787587326e-06	1.3800741301111139e-06	1.3800741301111139e-06	1.2253342066682554e-06	1.5372163648873057e-06	1.2268450766682553e-06	1.2654483893444456e-06	1.3800741301111139e-06	1.3800741301111139e-06	1.2625778133047634e-06	1.3800741301111139e-06	9.932483627095262e-07	1.3800741301111139e-06	1.3497980509444473e-06	1.3800741301111139e-06	1.381300556111114e-06	1.2268450766682553e-06	1.3800741301111139e-06	1.3800741301111139e-06	9.716956839682555e-07	1.2253342066682554e-06	1.3964452526444471e-06	1.0168138478761922e-06	1.269635965511113e-06	1.538809548244448e-06	1.3800741301111139e-06	1.4068766651111142e-06	1.526079289553972e-06	1.1428232277539683e-06	2.0753376031873023e-06	1.3405726132777802e-06	1.58981e-05	6.548577167380936e-06	1.3800741301111139e-06	1.3561883377777804e-06	1.396212479444447e-06	1.1143486855380956e-06	1.3939415571111138e-06	9.617397751285724e-07	1.526079289553972e-06	6.11978e-06	6.56237957721427e-06	1.3800741301111139e-06
2.3.1.48	2.49642e-09	5.547600000000001e-10	1.66428e-09	8.321400000000001e-10	2.7738000000000003e-10	5.547600000000001e-10	3.32856e-09	8.321400000000001e-10	5.547600000000001e-10	8.321400000000001e-10	8.321400000000001e-10	5.547600000000001e-10	5.547600000000001e-10	1.054044000000001e-08	2.49642e-09	1.3869e-09	1.3869e-09	1.3869e-09	1.1095200000000001e-09	8.321400000000001e-10	2.49642e-09	1.1095200000000001e-09	5.547600000000001e-10	1.3869e-09	1.3869e-09	5.547600000000001e-10	2.7738000000000003e-10	2.4132060000000026e-08	5.547600000000001e-10	5.547600000000001e-10	2.7738000000000003e-10	1.94166e-09	8.321400000000001e-10	1.66428e-09	1.94166e-09	5.547600000000001e-10	2.7738000000000003e-10	3.32856e-09	2.7738000000000003e-10	8.321400000000001e-10	5.547600000000001e-10	1.94166e-09	2.49642e-09	1.192734000000001e-08	2.2190400000000002e-09	1.8029700000000017e-08	1.3869e-09	1.66428e-09	5.547600000000001e-10	5.547600000000001e-10	2.7738000000000003e-10	2.7738e-09	2.4409440000000028e-08	3.05118e-09	1.3869e-09	0.0	2.49642e-09	8.321400000000001e-10
3.2.1.32	1.8583848380000016e-06	1.501999288e-06	1.5059799980000014e-06	1.5814102199999975e-06	1.948540826e-06	2.101394344e-06	2.105937328000001e-06	1.6181767950000034e-06	1.4551046500000004e-06	1.2866870440000001e-06	1.3154263040000024e-06	2.7935100700000097e-06	9.119510357499978e-07	2.3405881380000043e-06	1.8719975230000003e-06	1.8134392640000017e-06	1.9567461796000027e-06	1.9365975060000024e-06	1.969524872000003e-06	2.176988425583334e-06	2.0234250460000017e-06	2.2613485100000015e-06	1.961157663500002e-06	1.9508845580000016e-06	1.2468882199999995e-06	1.3411030920000025e-06	1.2548527640000028e-06	2.0167142966666686e-06	1.6730472766666658e-06	1.6467246106666687e-06	1.4357445460000033e-06	1.9289828260000007e-06	4.247620744000023e-06	1.2857309980000026e-06	1.4061649820000006e-06	1.1800345000000016e-06	1.4801527840000026e-06	2.161756306750002e-06	1.9851333980000014e-06	1.3041458602500018e-06	1.7790942500000014e-06	1.7526039000000014e-06	2.9757846579999936e-06	2.181772594000002e-06	3.2369094860000053e-06	1.7074946580000015e-06	1.8119430400000024e-06	1.4600727925000042e-06	1.8562044660000015e-06	1.975683446000003e-06	2.073857372000001e-06	1.8511749647500015e-06	1.9197794440000006e-06	2.109792345500001e-06	1.774561472000002e-06	2.1703099940000007e-06	1.933603822000002e-06	1.141224782000002e-06
2.6.1.100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.7.1.176	3.5947883695321096e-07	1.3451670912504208e-08	1.7375820383478377e-07	3.292191257701623e-07	1.6971293010542216e-07	1.4586612062907032e-08	2.672900121187654e-07	3.5229895585223957e-07	2.2764476174832213e-08	3.788891622224067e-08	2.8666485727243396e-08	2.671593451393342e-07	3.6852257035278575e-08	3.481866539044135e-07	3.470867766592077e-07	3.460776508647998e-07	3.6303020478227885e-07	3.4441133042545497e-07	3.209296650501514e-08	2.393035209246653e-07	4.0890296805586466e-08	2.5530855409297295e-07	3.513666390175597e-07	3.3870200365103857e-07	3.944429852308854e-08	4.400578829617693e-08	3.4090462692829643e-07	3.6019019135311475e-07	4.315949153905363e-07	2.375148902556986e-07	2.095215995121155e-08	2.560998758397123e-07	3.598949432876208e-07	3.590275657069236e-07	1.6506430102048465e-07	3.0600881081873605e-08	2.697599043450228e-07	1.711589802581229e-07	1.3862220786786782e-08	3.1571273998867935e-07	2.536931006786699e-07	4.836600937194653e-08	3.819625054391106e-07	2.5057306731904926e-07	4.686379016016163e-08	3.657576139044136e-07	2.39830012277303e-07	4.735871755282847e-07	3.5505075736669e-07	3.396861463139109e-07	3.686384558251649e-07	3.3952384600244513e-08	1.7374683708607913e-07	3.751405176951706e-07	2.5579713567616955e-07	1.690308890908774e-07	1.8415401035407275e-07	3.566374156509437e-07
2.1.1.234	2.4178025999999965e-08	0.0	1.1964383999999986e-08	1.9691381999999974e-08	1.2213641999999986e-08	1.1964383999999986e-08	1.1964383999999986e-08	2.4178025999999965e-08	1.4207705999999983e-08	1.2213641999999986e-08	0.0	1.1964383999999986e-08	1.1964383999999986e-08	7.62729480000005e-08	1.1964383999999986e-08	2.4178025999999965e-08	1.2213641999999986e-08	1.2213641999999986e-08	1.3459931999999984e-08	0.0	1.2213641999999986e-08	2.4178025999999965e-08	1.2712157999999984e-08	2.4178025999999965e-08	2.4178025999999965e-08	2.4178025999999965e-08	2.4178025999999965e-08	2.4178025999999965e-08	1.3958447999999982e-08	2.4178025999999965e-08	0.0	0.0	2.4676541999999963e-08	2.4178025999999965e-08	2.4178025999999965e-08	0.0	1.1964383999999986e-08	3.6890184000000034e-08	1.1964383999999986e-08	0.0	1.2213641999999986e-08	2.4178025999999965e-08	2.4178025999999965e-08	1.3459931999999984e-08	1.1964383999999986e-08	2.4178025999999965e-08	1.1964383999999986e-08	1.3459931999999984e-08	1.2213641999999986e-08	1.2213641999999986e-08	2.49258e-10	2.4178025999999965e-08	1.2213641999999986e-08	1.2213641999999986e-08	1.2213641999999986e-08	0.0	2.4178025999999965e-08	2.4178025999999965e-08
