	SRR6915103_500K_merged_Abundance.RPKs	SRR6915104_500K_merged_Abundance.RPKs	SRR6915105_500K_merged_Abundance.RPKs	SRR6915106_500K_merged_Abundance.RPKs	SRR6915107_500K_merged_Abundance.RPKs	SRR6915108_500K_merged_Abundance.RPKs	SRR6915109_500K_merged_Abundance.RPKs	SRR6915110_500K_merged_Abundance.RPKs	SRR6915111_500K_merged_Abundance.RPKs	SRR6915112_500K_merged_Abundance.RPKs	SRR6915114_500K_merged_Abundance.RPKs	SRR6915117_500K_merged_Abundance.RPKs	SRR6915125_500K_merged_Abundance.RPKs	SRR6915126_500K_merged_Abundance.RPKs	SRR6915127_500K_merged_Abundance.RPKs	SRR6915128_500K_merged_Abundance.RPKs	SRR6915129_500K_merged_Abundance.RPKs	SRR6915130_500K_merged_Abundance.RPKs	SRR6915131_500K_merged_Abundance.RPKs	SRR6915132_500K_merged_Abundance.RPKs	SRR6915133_500K_merged_Abundance.RPKs	SRR6915134_500K_merged_Abundance.RPKs	SRR6915135_500K_merged_Abundance.RPKs	SRR6915136_500K_merged_Abundance.RPKs	SRR6915147_500K_merged_Abundance.RPKs	SRR6915149_500K_merged_Abundance.RPKs	SRR6915150_500K_merged_Abundance.RPKs	SRR6915151_500K_merged_Abundance.RPKs	SRR6915152_500K_merged_Abundance.RPKs	SRR6915153_500K_merged_Abundance.RPKs	SRR6915155_500K_merged_Abundance.RPKs	SRR6915156_500K_merged_Abundance.RPKs	SRR6915167_500K_merged_Abundance.RPKs	SRR6915168_500K_merged_Abundance.RPKs	SRR6915169_500K_merged_Abundance.RPKs	SRR6915170_500K_merged_Abundance.RPKs	SRR6915171_500K_merged_Abundance.RPKs	SRR6915172_500K_merged_Abundance.RPKs	SRR6915173_500K_merged_Abundance.RPKs	SRR6915174_500K_merged_Abundance.RPKs	SRR6915175_500K_merged_Abundance.RPKs	SRR6915176_500K_merged_Abundance.RPKs	SRR6915177_500K_merged_Abundance.RPKs	SRR6915178_500K_merged_Abundance.RPKs	SRR6915179_500K_merged_Abundance.RPKs	SRR6915180_500K_merged_Abundance.RPKs	SRR6915181_500K_merged_Abundance.RPKs	SRR6915182_500K_merged_Abundance.RPKs	SRR6915183_500K_merged_Abundance.RPKs	SRR6915184_500K_merged_Abundance.RPKs	SRR6915185_500K_merged_Abundance.RPKs	SRR6915186_500K_merged_Abundance.RPKs	SRR6915195_500K_merged_Abundance.RPKs	SRR6915196_500K_merged_Abundance.RPKs	SRR6915197_500K_merged_Abundance.RPKs	SRR6915198_500K_merged_Abundance.RPKs	SRR6915199_500K_merged_Abundance.RPKs	SRR6915200_500K_merged_Abundance.RPKs
1.3.8.8	3.402544958306126e-07	1.2186283451755885e-06	8.536406751383286e-07	1.35107e-05	7.81894692542349e-07	2.493941401609523e-06	4.925657510383142e-07	4.934349235311367e-07	2.2655367686453288e-07	4.4884029279644024e-07	4.1974030351135555e-07	4.4318090567024614e-07	6.44912e-06	1.7577688903904705e-06	7.539555593206254e-07	7.763231120348376e-07	4.7316764044083767e-07	1.909588493786502e-06	4.887204312796897e-07	2.146993092742853e-06	7.591141031327125e-07	7.65750926083478e-07	6.813446112026326e-07	8.427475426484009e-07	8.370313369570654e-07	8.344562505140917e-07	3.3575170007254006e-07	5.88490160419542e-07	7.199253965567683e-07	8.490899491848618e-07	4.66096446136847e-07	8.305083284101496e-07	3.9019900343458886e-07	6.014387575281694e-07	5.156147052328902e-07	8.081535107327839e-07	2.0124798868359533e-07	5.032016139904979e-07	5.709104414487123e-07	1.784901015338091e-06	5.953645327922602e-07	8.491829880030402e-07	5.700076435233952e-07	6.01837619978728e-07	7.610483104124206e-07	8.580300260948656e-07	8.574444348486609e-07	5.64619205378569e-07	7.736330208915598e-07	2.1523890313190448e-06	5.374130264167726e-07	7.750031327252103e-07	8.524057591383285e-07	3.7670467962495347e-07	8.541219688315595e-07	3.145898696248707e-07	8.2150490648476e-07	7.893797935214353e-07
3.1.11.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.1.3.97	1.979060982646456e-06	1.538598007971298e-06	1.9991960570603484e-06	3.10824e-05	1.4972088989358458e-06	1.488510918658318e-06	1.4261626314743743e-06	1.595804212124257e-06	1.0629048446200203e-06	1.3040512968913934e-06	1.4455790341680138e-06	1.6065830905144978e-06	2.37035e-05	1.8834785509733427e-06	1.8264953300035512e-06	1.3924572319494282e-06	1.2962478488463984e-06	2.1616647356095915e-06	1.6770129525273921e-06	1.7403592659842417e-06	1.8562439634028898e-06	1.8736488095933539e-06	1.7545526282932005e-06	1.5027768054772534e-06	1.964029799946119e-06	1.573215651517662e-06	1.5267592729745735e-06	1.8876407781029584e-06	1.5279552029483728e-06	1.8731297395592695e-06	1.2913959947195247e-06	1.6595571104704197e-06	1.6985589123697792e-06	1.8272055788427537e-06	1.7560254111207373e-06	1.3968868438461767e-06	1.0787025638882892e-06	9.927725527516943e-07	1.3945672917471891e-06	1.5134580184732368e-06	1.7131602829303383e-06	1.8444142786511979e-06	1.658944223764207e-06	8.958811097430728e-07	2.296640956045186e-06	1.9108045066126683e-06	1.8027152952329722e-06	1.7757138512678271e-06	1.8053136290321556e-06	2.0626797903904516e-06	1.4855774093665413e-06	1.4746906623407434e-06	1.7126893994112162e-06	1.4677372755639966e-06	1.8361279128585534e-06	1.4783089556924239e-06	1.5562546611093602e-06	1.7868701137774055e-06
2.1.1.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.2.1.68	1.6461651775066659e-06	1.819178877561174e-06	1.607808289292294e-06	1.2140286609627632e-06	2.203698361983723e-06	1.630994578800864e-06	1.4294758651833234e-06	1.7819333674810248e-06	1.9444387631076914e-06	1.688073095997055e-06	1.7331888405167383e-06	1.0466001446643527e-06	1.926621605744099e-06	9.752961934223616e-07	1.5656238987066656e-06	1.4355074272831106e-06	1.5886045771352372e-06	1.5619261949342845e-06	1.7107192512709672e-06	1.074844658123486e-06	1.7735511433104763e-06	1.0871991323799135e-06	1.534175059573578e-06	1.0122033902989635e-06	1.2447613124805548e-06	1.721877478005713e-06	1.7404848436734052e-06	1.5496085837647488e-06	1.5357705067342915e-06	1.6691813704934814e-06	1.5652131922998351e-06	1.5902244859352368e-06	9.82148e-06	1.67775335506857e-06	1.6036347630019043e-06	2.1633792516219036e-06	1.8390260491676922e-06	1.7699285435166804e-06	1.35624e-05	1.7164407588609508e-06	1.6215725242039555e-06	1.140521693541733e-06	1.3608794128664643e-06	1.2186003486408523e-06	1.1897396012285013e-06	2.303948416186132e-06	1.5747011078019037e-06	1.7565046272996595e-06	1.0897242752369719e-06	1.0013122678630302e-06	1.7162515511986708e-06	1.7403496034571421e-06	1.5796509074057135e-06	1.7996176973176435e-06	1.6308275327209504e-06	1.2977874453107306e-06	1.773152236631502e-06	1.6065461049352374e-06
2.2.1.2	3.62863e-05	5.06107e-05	3.65577e-05	0.000165948	0.000198314	4.01512e-05	5.48537e-05	7.31797e-05	0.000160861	0.000100463	6.55697e-05	9.55247e-05	0.000130589	4.05951e-05	4.48898e-05	6.08351e-05	8.07811e-05	2.68834e-05	6.14971e-05	8.81884e-05	9.82008e-05	5.22366e-06	5.41753e-05	4.38271e-05	6.9835e-05	3.65571e-05	0.000137179	2.24378e-05	3.41698e-05	3.95606e-05	6.75236e-05	4.23765e-05	6.77439e-05	6.93024e-05	7.69067e-05	7.30553e-05	7.61553e-05	4.37728e-05	6.09456e-05	8.15577e-05	4.09512e-05	5.89249e-05	4.56398e-05	5.98619e-05	8.34153e-05	6.88931e-05	3.41969e-05	2.97469e-05	4.85681e-05	6.62078e-05	0.000102376	9.15758e-05	6.69084e-05	0.000129075	6.40637e-05	7.32533e-05	7.16036e-05	1.61181e-05
1.1.1.44	3.04884e-05	2.63605e-05	2.2602162019999998e-05	4.8338e-05	2.545684917999993e-05	1.8686868700000006e-05	5.23357e-05	5.23618e-05	0.00010014	2.53998e-05	4.51263e-05	2.0854905759999996e-05	6.93626e-05	5.09808e-05	3.93749e-05	2.1369646720000013e-05	1.04738e-05	6.80062e-06	4.19853e-05	2.85257e-05	5.19013e-05	2.19919e-05	5.60631e-06	1.89033e-05	4.86156e-06	9.37143e-06	5.49521e-05	2.5455578800000003e-05	3.2161961099999925e-05	9.96307e-06	2.3269e-05	2.174746887999999e-05	5.18939e-05	9.08551e-06	5.53635e-05	1.36326e-05	4.67373e-05	0.000103406	3.02991e-05	3.30655e-05	9.88248e-06	2.2171817399999976e-05	2.6922743679999964e-05	4.79701e-05	2.69085e-05	6.70798e-05	1.5740894260000027e-05	2.17696e-05	1.45901e-05	7.46544e-06	3.635171527999997e-05	1.32334e-05	4.7034733260000005e-05	1.75363e-05	5.76426e-06	4.12984e-05	3.29672e-05	4.97795e-06
2.7.1.145	0.0	8.554239999999999e-09	1.1975935999999994e-07	1.7108479999999998e-08	4.277119999999999e-09	4.277119999999999e-09	1.7108479999999998e-08	8.554239999999999e-09	8.554239999999999e-09	8.554239999999999e-09	8.554239999999999e-09	2.1385600000000002e-08	1.7108479999999998e-08	0.0	4.277119999999999e-09	4.277119999999999e-09	8.554239999999999e-09	4.277119999999999e-09	8.554239999999999e-09	8.554239999999999e-09	4.277119999999999e-09	4.277119999999999e-09	4.277119999999999e-09	2.1385600000000002e-08	1.283136e-08	1.7108479999999998e-08	0.0	8.554239999999999e-09	1.3259071999999994e-07	2.2668735999999982e-07	2.9939840000000004e-08	6.415680000000001e-08	8.554239999999999e-09	4.277119999999999e-09	0.0	1.3259071999999994e-07	4.277119999999999e-09	0.0	0.0	8.554239999999999e-09	4.277119999999999e-09	4.277119999999999e-09	1.3259071999999994e-07	0.0	2.1385600000000002e-08	4.277119999999999e-09	8.554239999999999e-09	8.554239999999999e-09	8.554239999999999e-09	0.0	4.277119999999999e-09	0.0	8.554239999999999e-09	4.277119999999999e-09	4.277119999999999e-09	1.283136e-08	6.843392000000002e-08	8.554239999999999e-09
3.1.30.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.6.3.31	0.000112187	7.5849e-05	7.69824e-05	0.000163586	9.72951e-05	0.000116941	7.62494e-05	7.94662e-05	0.000167448	0.000119727	9.82286e-05	0.000143312	0.000150765	8.59496e-05	0.000116751	0.000119034	7.34202e-05	5.73586e-05	0.000127903	9.95974e-05	0.000102722	0.000101218	0.000146943	0.000109004	8.95551e-05	6.8768e-05	0.000115981	8.83882e-05	0.000119543	8.75093e-05	8.3538e-05	0.000119192	0.000164258	5.83335e-05	0.000140347	0.00013433	0.000138588	0.000145877	0.000141528	0.000150473	0.000110146	9.33167e-05	0.000139871	0.000128802	0.000155402	0.000109203	5.10433e-05	7.64745e-05	0.000130464	9.23267e-05	0.000146055	0.000144911	5.75244e-05	0.000168417	9.30081e-05	0.000158596	0.000145656	7.80682e-05
