	ERR688505_500K_merged_Abundance.RPKs	ERR688506_500K_merged_Abundance.RPKs	ERR688507_500K_merged_Abundance.RPKs	ERR688508_500K_merged_Abundance.RPKs	ERR688509_500K_merged_Abundance.RPKs	ERR688510_500K_merged_Abundance.RPKs	ERR688511_500K_merged_Abundance.RPKs	ERR688512_500K_merged_Abundance.RPKs	ERR688513_500K_merged_Abundance.RPKs	ERR688514_500K_merged_Abundance.RPKs	ERR688515_500K_merged_Abundance.RPKs	ERR688516_500K_merged_Abundance.RPKs	ERR688517_500K_merged_Abundance.RPKs	ERR688518_500K_merged_Abundance.RPKs	ERR688519_500K_merged_Abundance.RPKs	ERR688520_500K_merged_Abundance.RPKs	ERR688521_500K_merged_Abundance.RPKs	ERR688522_500K_merged_Abundance.RPKs	ERR688523_500K_merged_Abundance.RPKs	ERR688524_500K_merged_Abundance.RPKs	ERR688525_500K_merged_Abundance.RPKs	ERR688526_500K_merged_Abundance.RPKs	ERR688527_500K_merged_Abundance.RPKs	ERR688528_500K_merged_Abundance.RPKs	ERR688529_500K_merged_Abundance.RPKs	ERR688530_500K_merged_Abundance.RPKs	ERR688531_500K_merged_Abundance.RPKs	ERR688532_500K_merged_Abundance.RPKs	ERR688533_500K_merged_Abundance.RPKs	ERR688534_500K_merged_Abundance.RPKs	ERR688535_500K_merged_Abundance.RPKs	ERR688536_500K_merged_Abundance.RPKs	ERR688537_500K_merged_Abundance.RPKs	ERR688538_500K_merged_Abundance.RPKs	ERR688539_500K_merged_Abundance.RPKs	ERR688540_500K_merged_Abundance.RPKs	ERR688541_500K_merged_Abundance.RPKs	ERR688542_500K_merged_Abundance.RPKs	ERR688543_500K_merged_Abundance.RPKs	ERR688544_500K_merged_Abundance.RPKs	ERR688545_500K_merged_Abundance.RPKs	ERR688546_500K_merged_Abundance.RPKs	ERR688547_500K_merged_Abundance.RPKs	ERR688548_500K_merged_Abundance.RPKs	ERR688549_500K_merged_Abundance.RPKs	ERR688550_500K_merged_Abundance.RPKs	ERR688551_500K_merged_Abundance.RPKs	ERR688552_500K_merged_Abundance.RPKs	ERR688553_500K_merged_Abundance.RPKs	ERR688554_500K_merged_Abundance.RPKs	ERR688555_500K_merged_Abundance.RPKs	ERR688556_500K_merged_Abundance.RPKs	ERR688557_500K_merged_Abundance.RPKs	ERR688558_500K_merged_Abundance.RPKs	ERR688559_500K_merged_Abundance.RPKs	ERR688560_500K_merged_Abundance.RPKs	ERR688561_500K_merged_Abundance.RPKs	ERR688562_500K_merged_Abundance.RPKs	ERR688563_500K_merged_Abundance.RPKs	ERR688564_500K_merged_Abundance.RPKs	ERR688565_500K_merged_Abundance.RPKs	ERR688566_500K_merged_Abundance.RPKs	ERR688567_500K_merged_Abundance.RPKs	ERR688568_500K_merged_Abundance.RPKs	ERR688569_500K_merged_Abundance.RPKs	ERR688570_500K_merged_Abundance.RPKs	ERR688571_500K_merged_Abundance.RPKs	ERR688572_500K_merged_Abundance.RPKs	ERR688573_500K_merged_Abundance.RPKs	ERR688574_500K_merged_Abundance.RPKs	ERR688575_500K_merged_Abundance.RPKs	ERR688576_500K_merged_Abundance.RPKs	ERR688577_500K_merged_Abundance.RPKs	ERR688578_500K_merged_Abundance.RPKs	ERR688579_500K_merged_Abundance.RPKs	ERR688580_500K_merged_Abundance.RPKs	ERR688581_500K_merged_Abundance.RPKs	ERR688582_500K_merged_Abundance.RPKs	ERR688583_500K_merged_Abundance.RPKs	ERR688584_500K_merged_Abundance.RPKs	ERR688585_500K_merged_Abundance.RPKs	ERR688586_500K_merged_Abundance.RPKs	ERR688587_500K_merged_Abundance.RPKs	ERR688588_500K_merged_Abundance.RPKs	ERR688589_500K_merged_Abundance.RPKs	ERR688590_500K_merged_Abundance.RPKs	ERR688591_500K_merged_Abundance.RPKs	ERR688592_500K_merged_Abundance.RPKs	ERR688593_500K_merged_Abundance.RPKs	ERR688594_500K_merged_Abundance.RPKs	ERR688595_500K_merged_Abundance.RPKs	ERR688596_500K_merged_Abundance.RPKs	ERR688597_500K_merged_Abundance.RPKs	ERR688598_500K_merged_Abundance.RPKs	ERR688599_500K_merged_Abundance.RPKs	ERR688600_500K_merged_Abundance.RPKs	ERR688601_500K_merged_Abundance.RPKs	ERR688602_500K_merged_Abundance.RPKs	ERR688603_500K_merged_Abundance.RPKs	ERR688604_500K_merged_Abundance.RPKs	ERR688605_500K_merged_Abundance.RPKs	ERR688606_500K_merged_Abundance.RPKs	ERR688607_500K_merged_Abundance.RPKs	ERR688608_500K_merged_Abundance.RPKs	ERR688609_500K_merged_Abundance.RPKs	ERR688610_500K_merged_Abundance.RPKs	ERR688611_500K_merged_Abundance.RPKs	ERR688612_500K_merged_Abundance.RPKs	ERR688613_500K_merged_Abundance.RPKs	ERR688614_500K_merged_Abundance.RPKs	ERR688615_500K_merged_Abundance.RPKs	ERR688616_500K_merged_Abundance.RPKs	ERR688617_500K_merged_Abundance.RPKs	ERR688618_500K_merged_Abundance.RPKs	ERR688619_500K_merged_Abundance.RPKs	ERR688620_500K_merged_Abundance.RPKs	ERR688621_500K_merged_Abundance.RPKs	ERR688622_500K_merged_Abundance.RPKs	ERR688623_500K_merged_Abundance.RPKs	ERR688624_500K_merged_Abundance.RPKs	ERR688625_500K_merged_Abundance.RPKs	ERR688626_500K_merged_Abundance.RPKs	ERR688627_500K_merged_Abundance.RPKs	ERR688628_500K_merged_Abundance.RPKs	ERR688629_500K_merged_Abundance.RPKs	ERR688630_500K_merged_Abundance.RPKs	ERR688631_500K_merged_Abundance.RPKs	ERR688632_500K_merged_Abundance.RPKs	ERR688633_500K_merged_Abundance.RPKs	ERR688634_500K_merged_Abundance.RPKs	ERR688635_500K_merged_Abundance.RPKs	ERR688636_500K_merged_Abundance.RPKs	ERR688637_500K_merged_Abundance.RPKs	ERR688638_500K_merged_Abundance.RPKs	ERR688639_500K_merged_Abundance.RPKs	ERR688640_500K_merged_Abundance.RPKs	ERR688641_500K_merged_Abundance.RPKs	ERR688642_500K_merged_Abundance.RPKs	ERR688643_500K_merged_Abundance.RPKs	ERR688644_500K_merged_Abundance.RPKs	ERR688645_500K_merged_Abundance.RPKs	ERR688646_500K_merged_Abundance.RPKs	ERR688647_500K_merged_Abundance.RPKs	ERR688648_500K_merged_Abundance.RPKs	ERR688649_500K_merged_Abundance.RPKs	ERR688650_500K_merged_Abundance.RPKs	ERR688651_500K_merged_Abundance.RPKs	ERR710424_500K_merged_Abundance.RPKs	ERR710425_500K_merged_Abundance.RPKs	ERR710426_500K_merged_Abundance.RPKs	ERR710427_500K_merged_Abundance.RPKs	ERR710428_500K_merged_Abundance.RPKs	ERR710429_500K_merged_Abundance.RPKs	ERR710430_500K_merged_Abundance.RPKs	ERR710431_500K_merged_Abundance.RPKs	ERR710432_500K_merged_Abundance.RPKs
2.3.1.94	1.4943394011863203e-05	1.609464569233175e-05	1.5667987724361574e-05	5.194373397256868e-06	1.9206033279129834e-05	3.697477604611587e-05	1.9552923536971106e-05	3.12116e-05	2.62026e-06	1.7661186037116673e-05	1.663134457800798e-05	1.51736e-05	2.3473857173680516e-05	1.6374842829748772e-05	1.4981577814177265e-05	3.6072631436084115e-06	1.6273530866843013e-05	3.9553501471025606e-05	1.581939143997518e-05	2.2763181179526713e-05	1.8596462512553867e-05	1.4819265255782913e-05	1.5385005840590455e-05	3.941398152880638e-05	1.633373989045127e-05	1.6317829895342856e-05	2.8021965092620254e-06	2.0891028053594868e-05	1.4986327970373123e-05	1.572239674417454e-05	1.55292702426879e-05	1.476469063598563e-05	4.548280126474111e-05	3.9468983886234535e-06	1.8144856138366477e-05	3.888311176478294e-06	2.3729790706119183e-06	4.632390312439444e-06	1.160069482059059e-05	3.955365596668668e-05	2.5854305098309117e-06	4.010863939641887e-05	1.8652647451587027e-05	3.5681e-06	4.2132127663708614e-05	2.62442e-05	3.699811015555749e-05	2.347751546393653e-05	1.8506160359047373e-05	6.30975e-05	1.4692998728401092e-05	4.043061292111251e-05	1.3305895153076977e-05	1.5415271795426366e-05	7.141466570817864e-06	5.53643e-06	4.230277080423135e-05	1.3407708991285403e-05	1.6958001961897586e-05	1.24307e-05	4.230084746903534e-05	1.6230144643610317e-05	2.700515265118127e-06	1.9111408396043824e-05	1.4390606032085537e-05	2.1727680222796886e-06	1.6211207209950808e-05	1.4310898487768937e-05	3.7147342955624292e-06	2.318797754186615e-05	1.6789192466661418e-05	1.7129304310012574e-05	2.533504818841036e-06	4.0768745257469235e-06	1.5839160622366043e-05	5.217882749676598e-06	1.4116986322095366e-05	4.3859978386216805e-05	1.9453431541606066e-06	1.70937e-05	1.6352683354149626e-05	1.659955356691808e-05	1.7101250998605185e-05	4.501611028518236e-05	1.6564194429672157e-05	2.3420431749388707e-06	2.824518335629673e-06	1.1246913982724689e-05	3.9830892992700195e-05	8.54198e-05	4.122317177550144e-06	1.59103e-05	1.6001123599932628e-05	2.2558969802250797e-05	4.523670381945648e-05	3.8840424746034315e-06	4.0695807035570264e-05	3.724810451218997e-05	9.07127e-06	2.7052557522536616e-06	3.721908759013555e-05	1.7222116893137567e-05	1.655367987277169e-05	3.9839506488578674e-05	4.3857304783486735e-05	3.9510341834806385e-05	1.3414402639567225e-05	4.759667411854711e-06	1.7299112967639415e-05	1.6687331316177433e-05	8.09534e-05	4.779046679315913e-06	2.378732748664936e-06	2.9803922103377406e-06	2.400968016720196e-05	3.697093630740434e-05	1.3238707484913891e-06	4.1533031845308815e-06	7.29963e-06	3.70722076239149e-05	1.607484082938185e-05	1.6062053413179532e-05	1.690146474039809e-05	2.960339020282187e-06	1.611572781463346e-05	1.7536641833245517e-05	2.83815e-06	6.08028e-06	1.5692108891321383e-05	1.5863763688621934e-05	1.5540658607099545e-05	3.6242027679308294e-06	1.583819675653898e-05	2.69999e-05	1.528917281556228e-05	3.398493549855918e-06	1.4981702912118796e-05	1.579047227515137e-05	1.6261899104941983e-05	1.416474692919364e-05	1.201451676318669e-06	1.6062485661727983e-05	1.591449212402687e-05	2.194765899028324e-05	2.6192444011191914e-06	1.5775722085579553e-05	3.997566807334251e-05	1.659514274007004e-05	1.6039437303862498e-05	1.3056359954002984e-05	1.5626274938204848e-05	1.6614032771201582e-05	1.7116092579234816e-05	4.0037012702339156e-05	1.6139375842541787e-05	1.60241063492776e-05
2.7.4.7	5.38218e-05	1.27175e-05	3.83278e-05	6.378084079999974e-05	1.38603e-05	5.41195e-05	5.60911e-05	5.5501144346666506e-05	6.37542e-05	1.81369e-05	5.74939e-05	9.56625e-05	5.484441641999972e-05	5.18547e-05	6.72286e-05	2.65665e-05	8.10037e-06	6.66423e-06	4.61821e-05	8.20258e-06	6.364518707999972e-05	5.93574e-05	1.02131e-05	6.291333773999973e-05	3.543511341333329e-05	3.03728e-05	6.19452e-06	7.51724e-05	9.51753e-05	0.000102066	7.03599e-05	4.04387e-05	6.58341e-06	1.9247e-05	1.92065e-05	3.37687e-05	3.32043e-05	7.69664e-05	2.71192e-05	8.40306e-06	9.45038e-06	3.12295e-05	5.461537271999982e-05	8.51183e-05	1.61413e-05	5.34361e-05	6.32245378599997e-05	4.44841e-05	5.599012709999985e-05	6.26118e-05	2.03083e-05	8.3507e-05	7.44801e-05	5.5448170259999806e-05	2.54465e-05	7.94018e-05	1.04354e-05	5.12682e-05	6.09921e-05	4.68247e-05	3.60096e-05	4.76209e-05	3.09599e-05	1.36414e-05	4.4516213299999874e-05	6.2468e-05	3.77919e-05	8.6275e-06	1.6171e-05	1.70979e-05	3.85915e-05	6.77299e-05	6.23779e-05	8.93549e-06	9.65205e-06	6.67538e-05	5.89263e-05	4.956889581999981e-05	6.78779e-05	5.03372e-05	5.92475e-05	1.06634e-05	2.13011e-05	3.2115356319999995e-05	3.04388e-05	4.78404e-05	3.53914e-05	1.38281e-05	1.18226e-05	4.26441e-05	7.01022e-05	4.26756e-05	6.27221e-05	2.96502e-05	2.98908e-05	7.28446e-06	4.97914e-05	1.44803e-05	4.0845325419999974e-05	7.7751e-06	4.81089e-05	2.6517195319999998e-05	2.44852e-05	1.51531e-05	2.46112e-05	1.79873e-05	9.00036e-06	4.02734e-05	2.03294e-05	1.54382e-05	2.48526e-05	8.04347e-05	1.37717e-05	3.00752e-05	2.60614e-05	5.04068e-05	1.25875e-05	3.657769461999998e-05	5.30181e-05	5.348433021666659e-05	4.81264e-05	6.04636e-06	7.06058e-05	5.94903e-05	2.60725e-05	3.0392e-05	3.79588e-05	6.0922e-05	3.86446e-05	7.06965e-06	1.88163e-05	7.00739e-05	0.000106956	7.1093e-05	3.38686e-05	4.93845e-05	6.57246e-06	4.640131531999991e-05	9.12253e-05	5.861884933999977e-05	7.71775e-05	1.89057e-05	4.81229e-05	1.16161e-05	4.47107e-05	1.43555e-05	1.95762e-05	4.33502e-05	3.84736e-05	6.935448457333319e-05	8.697e-05	3.51553e-05	2.72693e-05	7.76744e-05	7.85178e-05	2.3451e-05
3.1.4.14	1.6697396593038234e-07	2.396481506714618e-07	7.177289888842664e-08	9.344368198804062e-08	1.3323597595406658e-07	2.7647525282168467e-07	5.823517921111377e-08	7.149207193488032e-08	1.49481e-05	2.511617842142582e-07	4.891147959692483e-07	1.74497e-05	2.5459956632213116e-07	3.6269775665380223e-07	2.526888347649277e-08	2.0742736452734338e-07	4.3371699336534613e-08	1.6710927388285953e-07	2.446808432797079e-07	1.1578379188624539e-06	2.6049541832197833e-07	1.4500272965235782e-07	6.185548642591556e-07	3.204148745197347e-07	2.610677090371514e-07	4.385228539533138e-08	2.9154374391990973e-06	1.02279e-05	1.494675751500876e-07	5.52196e-05	7.863482034095425e-08	1.5814126809407434e-07	2.978534631689273e-07	7.999979439587532e-08	3.710593998619311e-08	7.215456676373062e-07	8.24847e-06	5.98364466602679e-08	1.52406e-05	2.1182832996987981e-07	5.570527191864427e-06	1.593232015993983e-07	1.8825607686849501e-07	4.63254e-05	1.334222413446821e-06	3.382985938423459e-08	3.3178848968119343e-07	4.6221289712934275e-08	3.2841483307998963e-07	1.3456047239113422e-07	1.9003007332754263e-07	4.349219573129161e-07	4.39775e-05	3.00806890494798e-07	6.901785747970538e-06	3.8903e-05	3.160123709704325e-07	1.85093e-05	5.772151740521971e-08	2.1287917498004172e-06	9.025971064831989e-07	1.8896469760457806e-08	8.049700176530172e-06	7.25006413181678e-08	2.1955692143594475e-06	1.91092e-05	1.4929499200032458e-07	1.0910624215601949e-07	1.5288485907663282e-07	1.7613463710579597e-07	2.5574871913366234e-07	3.139362198189445e-07	2.17477e-05	4.3350105308563854e-07	3.26339036595882e-07	2.98507e-05	2.211833055459118e-06	3.3960353546691247e-07	1.45155e-05	1.8075098358415883e-08	1.415446941294794e-07	3.3617428293248687e-07	5.9398000493640194e-08	4.3740945054021624e-08	4.5501586644014743e-07	2.4632955782971037e-07	1.9990127489390868e-08	1.6534084972655887e-07	3.2251944169092344e-07	3.966386017931065e-07	8.06943e-05	7.158346906821938e-08	3.043038778345145e-07	3.5274660203256465e-07	2.9538627211191746e-06	2.8273471578694944e-06	3.2585948811565656e-07	4.649369006742975e-08	1.462092769852842e-07	1.96067e-05	6.965002981372083e-08	4.83959707276142e-07	7.586188219646354e-07	8.658497844660427e-08	2.1016769419212836e-07	3.365342772738314e-07	1.6892967829788448e-07	1.65853e-05	5.56981338333903e-06	3.283800085367472e-07	2.130793014905803e-07	6.774954624814394e-06	5.822199526754622e-08	1.7486099404061303e-07	4.367297093265498e-07	4.582372011986007e-08	1.41858e-05	7.27815867216169e-08	1.3130707044969878e-07	1.01848e-05	7.259459505303585e-08	3.442609525386228e-07	2.559516071316357e-07	2.1533163781203682e-07	1.3469909993854354e-06	3.287043593765304e-07	2.73997e-05	6.68382e-05	3.215341114776486e-07	1.8622631172065664e-07	3.2502254382145583e-07	3.0664432975644556e-07	3.302951585202156e-07	6.29138e-05	3.047647499258024e-07	3.67487e-05	1.9669835495701908e-07	2.739589865783202e-06	3.4209601161208497e-07	4.568183139322193e-07	7.470547974994126e-06	2.952298098132169e-07	6.576172696777612e-07	1.4719946266834928e-07	3.073447171457792e-07	2.2561053980252165e-07	2.248807497703525e-06	3.3859069368059636e-07	5.003505069127123e-07	3.129813592215829e-07	3.173613737518135e-07	3.9392785601168163e-07	3.2695568289039507e-07	2.3999247031242395e-07	2.3264174165789776e-07	3.1778068504421276e-07
1.1.1.11	1.9370684019417183e-07	2.6416348850010303e-07	1.418566506737617e-07	3.078103545908353e-07	1.0373045225613079e-07	1.7901240343550513e-07	1.610529464898975e-07	1.554741242900523e-07	4.566581126102502e-07	2.381577381658094e-07	2.9709036565634674e-07	1.8378460379249296e-07	3.7280986352322484e-07	8.290713421625263e-08	2.9244255092596946e-08	1.0234993435233342e-07	1.3995471124035234e-07	9.005381869847583e-08	2.4902505483723066e-07	3.685053902832898e-07	3.1227520317376934e-07	1.969485898775791e-07	2.696631588605799e-07	3.849391294832899e-07	2.4304709723925806e-07	1.723858887889906e-07	1.617880365236153e-07	1.04346e-05	1.6051942026709842e-07	1.292548928899308e-06	1.0439206058635724e-07	1.351583942564994e-07	5.5969667160626697e-08	1.225054384007133e-07	1.5258232559477433e-07	2.2816258970722497e-07	1.353139624813939e-06	9.861274963964616e-08	5.2584e-06	3.108145611267028e-07	3.036014916786547e-07	2.0547971457315057e-07	2.3896918545518776e-07	6.718178677018877e-07	2.7837655213057274e-07	4.041853911946589e-08	3.357566693884031e-07	5.1347479188862473e-08	2.512605482670424e-07	9.762532582421412e-08	1.6640112764679157e-07	1.7074354333671113e-07	4.4473438006685445e-07	3.634438947445695e-07	3.3753544777188285e-07	1.2130276733605605e-06	1.1444349566645431e-07	1.3567744596915562e-07	2.1225322317434895e-07	2.422498573637792e-07	2.484956391592268e-07	9.513272687539599e-08	3.040599234309478e-07	2.3650161253805182e-07	3.330977055419407e-07	3.807760067251338e-07	1.029718714397294e-07	1.3995901699179828e-07	2.245809356671021e-07	3.7446217721014934e-07	2.3679592223497581e-07	2.6599457116626047e-07	2.3237118473700913e-07	2.3342365270592458e-07	2.659111986904362e-07	4.030681132479488e-07	2.421036125446694e-07	4.2237790827547516e-07	2.595655164670602e-07	3.742718942080706e-08	1.425526558472189e-07	2.822781266849088e-07	2.537002417580214e-07	1.0169623665530939e-07	2.1783222069442685e-07	2.9481405290624623e-07	8.443580270314669e-08	2.533823155553329e-07	2.8317078691271454e-07	1.7971021956990723e-07	8.331445651191247e-07	1.5537369880161508e-07	2.306896299542433e-07	8.6299463513321e-08	1.5545227187495858e-07	3.478159731732828e-07	1.9744580610461293e-07	6.52413284673816e-08	1.8747959650297282e-07	3.0424188789997065e-07	1.5655944456829454e-07	1.3504594889459978e-07	9.511246966712894e-08	2.3159129753461376e-07	2.4138815181392326e-07	3.2067348250661623e-07	2.401350672052074e-07	7.610626410667561e-07	2.0739401496410696e-07	3.4068831003900764e-07	1.403866772530325e-07	1.0543654832307128e-07	1.0557319575031447e-07	3.6381201961388564e-07	2.674605123994364e-07	1.1059216810158862e-07	8.80762e-06	1.7668441172438605e-07	1.6470971526798828e-07	3.2865426933574564e-07	2.3432606627518717e-07	3.7520632037185437e-07	2.691675618650155e-07	1.7654255216765756e-07	1.7647869664139792e-07	3.804989867603341e-07	5.32872e-06	4.95151145359059e-07	3.45312998922317e-07	3.413395957431793e-07	2.998428932162532e-07	1.7051648865722632e-07	3.2864018999763134e-07	6.30845e-06	2.53701755057828e-07	1.33783e-05	1.8386174737494622e-07	2.3123838286617222e-07	3.01172698637839e-07	2.4356879500699726e-07	7.07049436707421e-07	1.8436951299098337e-07	2.6014741971620904e-07	1.0686382803984034e-06	2.0599346483083903e-07	2.1901652010454093e-07	2.457106408897116e-07	2.233808999059246e-07	2.300392102439091e-07	2.045138543646256e-07	3.195442944881294e-07	2.9540179085828376e-07	2.804056193194871e-07	8.352232142491099e-08	2.409507757214077e-07	2.6915296663868207e-07
2.1.1.166	1.7144356039133374e-05	8.714190384523813e-06	8.389000402790484e-06	1.5198468072799969e-05	7.698584164757143e-06	5.744046830066661e-06	1.2455888233633323e-05	2.6310769124000014e-06	6.27607e-05	5.24076044982381e-06	7.190451890957146e-06	2.1302e-05	1.19095e-05	5.211788282866666e-06	3.074601631166671e-07	1.174581874699046e-05	2.3837212778999972e-06	5.93312326142381e-06	1.1798475102466654e-05	2.060221581485717e-05	2.152434297365717e-05	9.17383443485714e-06	1.0109747056133332e-05	1.2715078996523796e-05	2.2588314401857164e-05	6.162289129233329e-06	1.64844e-05	1.2569894956266662e-05	6.253197967923804e-06	0.000116868	2.3825335802333346e-06	1.6775832659642833e-06	2.9379007317428535e-06	3.992336131433329e-06	2.1554255223666642e-06	1.23479e-05	2.11745e-05	5.1161229736666635e-06	4.92212e-05	2.3113718963323826e-05	1.636815347495239e-05	2.3671741967400017e-05	2.40406801259905e-05	7.75145e-05	1.2149e-05	1.0271099088857127e-05	2.279597673665717e-05	5.985157032690477e-06	1.1888798777823793e-05	1.0474151832199996e-05	8.431753726890473e-06	1.1634280914466656e-05	6.01788e-05	4.79278e-05	2.6708084279666703e-05	0.000119599	1.945033886407932e-06	3.79827e-05	1.736329250800002e-05	1.38255e-05	2.3389630290666697e-05	5.328111526666666e-06	1.636554093600001e-05	4.496353532480953e-06	3.48279e-05	4.05048e-05	1.9905195043738095e-06	3.863627926847616e-06	1.3872444686523793e-05	1.5901501946466632e-05	6.909338545200011e-06	1.1424906992199994e-05	4.58916e-05	7.391534269333342e-06	2.2742542237323832e-05	4.62875e-05	1.33131e-05	2.338349943265717e-05	1.86672e-05	4.253681917766662e-06	7.2958859544523795e-06	8.665048368523816e-06	2.028248306428571e-06	1.9722447298333283e-06	2.60737e-05	9.882802836857146e-06	2.5838681436499984e-06	1.177233208879998e-05	1.2088303066657128e-05	8.075155169333323e-06	5.17887e-05	1.4226384847223795e-05	8.075577812857153e-06	2.9376457262690487e-06	2.1223399802190454e-06	1.00758e-05	1.1232919728690473e-05	1.3897971436999975e-06	2.278703703699998e-06	1.16551e-05	6.85335e-06	1.7206815732090492e-05	1.16685e-05	8.826493838633327e-06	2.1884139480257167e-05	9.53142e-06	6.997659426333337e-06	4.52736e-05	1.383900534533334e-05	9.170500961990481e-06	4.627277034733324e-06	5.56874e-06	4.625940235357139e-06	9.056515006533343e-06	6.49172795446667e-06	3.2107519188714276e-06	2.17435e-05	2.9170786158904748e-06	5.898515278500002e-06	6.97174e-06	6.476995010400008e-06	2.19776e-05	2.1591772006657166e-05	7.665425520733343e-06	6.569314691623813e-06	2.2541618709323835e-05	2.16199e-05	8.17384e-05	1.0064295369999991e-05	8.295584485757153e-06	1.1501572376857127e-05	8.045209464657144e-06	2.298508454380003e-05	0.000150197	6.91909466125715e-06	5.19301e-05	2.410349308657141e-06	2.07624e-05	2.0551930106800027e-05	8.695288970000003e-06	6.52136e-06	8.164200300390477e-06	5.636469948523801e-06	7.605435683000009e-06	1.0115798768523805e-05	5.750738244000009e-06	1.30377e-05	9.733050235657141e-06	6.033844435000004e-06	5.893284267333331e-06	8.261274735523815e-06	2.0727877304857165e-05	7.560929018657151e-06	1.4201599089238089e-06	9.92035138025e-06	1.23944e-05
1.1.1.289	8.159071927740029e-07	1.4247130246649794e-06	8.11241e-06	1.0364110411069583e-06	1.2239116469802525e-06	2.9543e-05	1.6132419118762509e-06	2.00697e-05	4.51284e-05	1.6933269344016245e-06	1.5273100577361205e-06	1.28837e-05	1.5239624885980743e-06	1.2737709137563266e-06	5.415178594982164e-07	7.12175e-06	1.9997952125763863e-06	1.6637027160439012e-06	9.489275635315427e-07	1.1503583482560302e-06	1.909531288500862e-06	1.7887193844706671e-06	1.5433979056589713e-06	1.689597163792827e-06	1.9609759685425725e-06	1.4135e-05	1.6205291628359918e-06	8.182544766411742e-06	8.014970909381354e-07	1.1820715406614177e-06	1.2547317729562545e-06	1.4580282290040212e-06	1.0422114247116617e-06	1.7791018046292822e-06	5.913672014475986e-07	1.3243951279351318e-06	4.2458196247563846e-07	9.533718970084597e-07	1.244479422954159e-06	1.0494697274657862e-06	1.4379764492757675e-06	2.751200399725804e-06	9.90245845486086e-07	3.3727370863650985e-07	1.0022062154104884e-06	1.88356e-05	1.5576227311970932e-06	1.1348913046387824e-06	1.1881043915805624e-06	3.68779e-05	1.1634012142757013e-06	2.1030794450195725e-06	8.56772e-06	1.7720790833146873e-06	1.8515419396338572e-06	5.508969546718218e-07	1.0036515881517978e-06	6.85561663252872e-06	1.0095772263302772e-06	1.9804180871714293e-05	2.002528749849073e-06	6.454384674495617e-07	9.49868335133332e-06	9.001708252781466e-07	1.2452930815683193e-06	8.24331797933352e-07	2.75828e-05	1.87594e-05	1.5449992085719676e-06	1.756427576616125e-06	1.215480919773256e-06	1.5218906690853508e-06	1.0838505894552475e-06	1.1639160733307498e-06	1.2423331709177297e-06	8.725100161999997e-06	1.069977985763845e-06	1.9239130714417073e-06	9.768842933745283e-07	6.55103e-05	4.59622e-05	1.3202291839709123e-06	1.123190546887737e-06	5.990533307821123e-07	1.5999913471251303e-06	1.1514225322415714e-06	2.635053864273109e-06	5.11271e-05	2.0227997017196727e-06	7.17285e-05	5.273782003144619e-07	4.44514e-05	1.8131291378696822e-06	9.098030169584933e-07	6.650695668327398e-07	1.8874028924810648e-06	1.353118914165396e-06	1.24954062216536e-06	1.1358390822666637e-05	1.147901622629038e-06	2.1235551029047646e-05	7.244003882064654e-07	1.1866103166015469e-06	1.53975e-05	1.3016539737878454e-06	1.5822e-05	1.586707737728806e-06	1.39878e-05	2.14847e-05	1.9226563565726666e-06	8.98324e-05	9.254914865668105e-07	4.467644668824865e-07	1.4308959970248807e-06	1.447782448718715e-06	2.4608504733739983e-06	1.0482288719660142e-06	1.4987034477718785e-06	7.896474660333328e-06	1.2747933558809356e-06	7.141458707904495e-07	1.91310931039267e-06	1.7032194023960416e-06	1.778119170345866e-06	9.088100462984206e-07	1.4185217171756043e-06	8.49608434542832e-08	6.454609916943189e-07	1.3103236114320427e-06	1.3822985411383073e-06	1.944961159883066e-06	2.564961299292488e-06	1.1974489823034284e-06	9.274658333553429e-07	1.0385505124350172e-06	1.36037e-05	1.1647387186153077e-06	6.137608658134407e-07	7.693963011268387e-07	5.46252570038336e-07	1.0444480408221925e-07	1.9007428453709553e-06	1.3147448702126165e-06	6.021832663144765e-07	1.296066056908039e-06	9.688158831108835e-07	1.1622132720310852e-06	1.11378268245269e-06	1.0830664244315898e-06	1.51236e-05	1.1753653842083525e-06	6.537598418556665e-07	1.7614849192471528e-06	1.0723287635496455e-06	1.244319191875366e-06	1.6208236032716502e-06
