#OTU ID	SID1_4M	SID1_B	SID1_M	SID10_12M	SID10_4M	SID10_B	SID10_M	SID103_12M	SID103_4M	SID103_B	SID103_M	SID105_12M	SID105_4M	SID105_B	SID105_M	SID12_12M	SID12_4M	SID12_B	SID12_M	SID128_12M	SID128_4M	SID128_B	SID128_M	SID130_12M	SID130_4M	SID130_B	SID130_M	SID133_12M	SID133_4M	SID133_B	SID133_M	SID137_12M	SID137_4M	SID137_B	SID137_M	SID150_12M	SID150_4M	SID150_B	SID150_M	SID157_12M	SID157_4M	SID157_B	SID157_M	SID172_12M	SID172_4M	SID172_B	SID172_M	SID179_12M	SID179_4M	SID179_B	SID179_M	SID18_12M	SID18_4M	SID18_B	SID18_M	SID180_12M	SID180_4M	SID180_B	SID180_M	SID181_12M	SID181_4M	SID181_B	SID181_M	SID184_12M	SID184_4M	SID184_B	SID184_M	SID195_12M	SID195_4M	SID195_B	SID195_M	SID201_12M	SID201_4M	SID201_B	SID201_M	SID203_12M	SID203_4M	SID203_B	SID203_M	SID224_12M	SID224_4M	SID224_B	SID224_M	SID229_12M	SID229_4M	SID229_B	SID229_M	SID238_12M	SID238_4M	SID238_B	SID238_M	SID240_12M	SID240_4M	SID240_B	SID240_M	SID241_12M	SID241_4M	SID241_B	SID241_M	SID244_12M	SID244_4M	SID244_B	SID244_M	SID256_12M	SID256_4M	SID256_B	SID256_M	SID258_12M	SID258_4M	SID258_B	SID258_M	SID26_12M	SID26_4M	SID26_B	SID26_M	SID263_12M	SID263_4M	SID263_B	SID263_M	SID265_12M	SID265_4M	SID265_B	SID265_M	SID268_12M	SID268_4M	SID268_B	SID268_M	SID272_12M	SID272_4M	SID272_B	SID272_M	SID274_12M	SID274_4M	SID274_B	SID274_M	SID275_12M	SID275_4M	SID275_B	SID275_M	SID276_12M	SID276_4M	SID276_B	SID276_M	SID281_12M	SID281_4M	SID281_B	SID281_M	SID282_12M	SID282_4M	SID282_B	SID282_M	SID326_12M	SID326_4M	SID326_B	SID326_M	SID332_12M	SID332_4M	SID332_B	SID332_M	SID335_12M	SID335_4M	SID335_B	SID335_M	SID338_12M	SID338_4M	SID338_B	SID338_M	SID341_12M	SID341_4M	SID341_B	SID341_M	SID343_12M	SID343_4M	SID343_B	SID343_M	SID345_12M	SID345_4M	SID345_B	SID345_M	SID350_12M	SID350_4M	SID350_B	SID350_M	SID367_12M	SID367_4M	SID367_B	SID367_M	SID377_12M	SID377_4M	SID377_B	SID377_M	SID38_12M	SID38_4M	SID38_B	SID38_M	SID383_12M	SID383_4M	SID383_B	SID383_M	SID385_12M	SID385_4M	SID385_B	SID385_M	SID387_12M	SID387_4M	SID387_B	SID387_M	SID39_12M	SID39_4M	SID39_B	SID39_M	SID397_12M	SID397_4M	SID397_B	SID397_M	SID42_12M	SID42_4M	SID42_B	SID42_M	SID45_12M	SID45_4M	SID45_B	SID45_M	SID503_12M	SID503_4M	SID503_B	SID503_M	SID504_12M	SID504_4M	SID504_B	SID504_M	SID507_12M	SID507_4M	SID507_B	SID507_M	SID51_12M	SID51_4M	SID51_B	SID51_M	SID511_12M	SID511_4M	SID511_B	SID511_M	SID521_12M	SID521_4M	SID521_B	SID521_M	SID526_12M	SID526_4M	SID526_B	SID526_M	SID527_12M	SID527_4M	SID527_B	SID527_M	SID53_12M	SID53_4M	SID53_B	SID53_M	SID532_12M	SID532_4M	SID532_B	SID532_M	SID536_12M	SID536_4M	SID536_B	SID536_M	SID544_12M	SID544_4M	SID544_B	SID544_M	SID546_12M	SID546_4M	SID546_B	SID546_M	SID549_12M	SID549_4M	SID549_B	SID549_M	SID560_12M	SID560_4M	SID560_B	SID560_M	SID565_12M	SID565_4M	SID565_B	SID565_M	SID566_12M	SID566_4M	SID566_B	SID566_M	SID567_12M	SID567_4M	SID567_B	SID567_M	SID570_12M	SID570_4M	SID570_B	SID570_M	SID572_12M	SID572_4M	SID572_B	SID572_M	SID577_12M	SID577_4M	SID577_B	SID577_M	SID582_12M	SID582_4M	SID582_B	SID582_M	SID585_12M	SID585_4M	SID585_B	SID585_M	SID587_12M	SID587_4M	SID587_B	SID587_M	SID589_12M	SID589_4M	SID589_B	SID589_M	SID590_12M	SID590_4M	SID590_B	SID590_M	SID591_12M	SID591_4M	SID591_B	SID591_M	SID598_12M	SID598_4M	SID598_B	SID598_M	SID599_12M	SID599_4M	SID599_B	SID599_M	SID608_12M	SID608_4M	SID608_B	SID608_M	SID615_12M	SID615_4M	SID615_B	SID615_M	SID622_12M	SID622_4M	SID622_B	SID622_M	SID624_12M	SID624_4M	SID624_B	SID624_M	SID626_12M	SID626_4M	SID626_B	SID626_M	SID633_12M	SID633_4M	SID633_B	SID633_M	SID635_12M	SID635_4M	SID635_B	SID635_M	SID637_12M	SID637_4M	SID637_B	SID637_M	SID640_12M	SID640_4M	SID640_B	SID640_M	SID7_12M	SID7_4M	SID7_B	SID7_M	SID70_12M	SID70_4M	SID70_B	SID70_M	SID78_12M	SID78_4M	SID78_B	SID78_M	SID82_12M	SID82_4M	SID82_B	SID82_M	SID87_12M	SID87_4M	SID87_B	SID87_M	SID9_12M	SID9_4M	SID9_B	SID9_M
UNMAPPED	0.157797	0.162048	0.121752	0.17547	0.161118	0.126555	0.113226	0.161478	0.180317	0.152753	0.190514	0.152914	0.159868	0.140179	0.154433	0.191288	0.150549	0.119222	0.145808	0.165818	0.164997	0.121043	0.0855123	0.194629	0.148097	0.0961496	0.0631573	0.160264	0.167458	0.138985	0.0773528	0.212786	0.148659	0.16484	0.103089	0.207994	0.148241	0.122555	0.100017	0.197772	0.15279	0.13744	0.062771	0.180249	0.156711	0.147691	0.130862	0.20783	0.147096	0.163922	0.0935113	0.297471	0.163563	0.139503	0.116258	0.16755	0.135491	0.116656	0.142252	0.200522	0.153972	0.131912	0.113127	0.15904	0.169857	0.193821	0.137909	0.176323	0.171088	0.160151	0.139447	0.163232	0.14579	0.124105	0.147801	0.227604	0.147516	0.162645	0.1685	0.180617	0.147077	0.152683	0.0816928	0.217239	0.171831	0.120631	0.0727473	0.205038	0.151063	0.155025	0.116306	0.200836	0.161514	0.122467	0.0597389	0.18155	0.169846	0.15231	0.143435	0.174703	0.192842	0.148662	0.0883273	0.177759	0.189218	0.127692	0.0958536	0.163126	0.148325	0.102732	0.0633542	0.242983	0.174879	0.13189	0.130791	0.24925	0.172756	0.168024	0.134172	0.227388	0.141579	0.141701	0.180645	0.2241	0.151463	0.139376	0.104122	0.170302	0.154014	0.144372	0.0979294	0.185918	0.161015	0.125908	0.0607715	0.181287	0.150616	0.156043	0.112379	0.168662	0.160396	0.133838	0.109062	0.192421	0.143521	0.147378	0.137109	0.18228	0.144586	0.158885	0.0842336	0.178518	0.162815	0.0911541	0.528057	0.14623	0.159259	0.163941	0.148269	0.167946	0.15038	0.138093	0.116036	0.192043	0.163609	0.140439	0.0759259	0.189316	0.142378	0.12234	0.141029	0.163724	0.151124	0.163461	0.147273	0.169233	0.142672	0.169499	0.127027	0.178488	0.151282	0.127916	0.0991903	0.168475	0.147909	0.146229	0.10121	0.184871	0.145173	0.0913476	0.102765	0.185876	0.163704	0.128862	0.128966	0.180001	0.142706	0.130755	0.0633123	0.204368	0.204197	0.165303	0.163862	0.272596	0.158201	0.117712	0.106323	0.186986	0.171324	0.115923	0.117945	0.215045	0.140987	0.122748	0.158504	0.183044	0.172051	0.217718	0.076626	0.159609	0.15817	0.136658	0.139213	0.193345	0.160858	0.115007	0.104468	0.177576	0.157397	0.122971	0.133597	0.150111	0.20214	0.162763	0.133083	0.176094	0.156417	0.140492	0.0715834	0.192772	0.144458	0.133283	0.12922	0.177519	0.114165	0.149253	0.0650757	0.181303	0.187906	0.128017	0.16378	0.122467	0.14659	0.14078	0.0594973	0.160869	0.141831	0.104571	0.0900276	0.167218	0.13701	0.173574	0.113991	0.274405	0.145493	0.119771	0.13243	0.173496	0.187787	0.151771	0.147467	0.19827	0.161069	0.132971	0.0644555	0.146204	0.152948	0.0948522	0.117537	0.213503	0.149259	0.130458	0.169844	0.197044	0.142825	0.152195	0.122711	0.194506	0.149306	0.132548	0.722391	0.204723	0.135972	0.136255	0.132936	0.166077	0.164358	0.139968	0.142152	0.2305	0.173413	0.12543	0.15699	0.190494	0.190674	0.36744	0.170115	0.156935	0.146303	0.152025	0.161953	0.198248	0.155747	0.165501	0.139932	0.172012	0.172484	0.139324	0.127493	0.201523	0.162423	0.175802	0.172836	0.131373	0.165218	0.156948	0.14942	0.208018	0.158432	0.176294	0.154714	0.157198	0.171966	0.147127	0.198882	0.113978	0.157299	0.208479	0.158688	0.198572	0.193986	0.152996	0.167762	0.176206	0.17435	0.152203	0.183337	0.2119	0.165554	0.159274	0.0579451	0.248415	0.167992	0.135862	0.0804679	0.197279	0.15257	0.129004	0.1261	0.226585	0.144394	0.128083	0.208913	0.23074	0.158668	0.136398	0.153998	0.235367	0.168044	0.138891	0.116118	0.197195	0.155593	0.162587	0.0820741	0.199232	0.152455	0.103017	0.0825742	0.216062	0.166733	0.155847	0.141688	0.176552	0.159835	0.124021	0.140415	0.230922	0.167082	0.156541	0.146152	0.180415	0.181482	0.144751	0.12014	0.188983	0.149216	0.120763	0.153756
UNGROUPED	0.75131571300134	0.7344473916254801	0.7759718607444753	0.7186022077351725	0.7419681959887654	0.7722668887925458	0.7870976337186394	0.7305567664697	0.7198974622021855	0.7034079549702381	0.7006601015989927	0.7371593556565433	0.7494472861076443	0.7448955426365039	0.7389821649772023	0.7114270390267351	0.7557231306303793	0.755248848001549	0.761080074859862	0.7367132261316475	0.7398771105012131	0.735787630880118	0.7573579841381906	0.7100284602491997	0.7365006720910577	0.7712928093547973	0.759121492927237	0.7414915841878894	0.7384174471844234	0.7498272597086163	0.7799314863204209	0.7031642077099978	0.7472795215676246	0.7479297873423405	0.8009951112757671	0.6963660282237858	0.7546885176567151	0.7983333299151739	0.8112322481245683	0.7163776957415928	0.7574953746209699	0.7643250656409147	0.7655288816657733	0.7241797310015776	0.7440599745524867	0.7346207977385952	0.758144844126997	0.6971163097151485	0.7558227513716432	0.7511894358391564	0.7770780479615819	0.6222090942693833	0.748959287221534	0.7404320841567296	0.7946283415422999	0.7277488038452508	0.771574660951238	0.7847867646880983	0.6423717930422292	0.7034323793125857	0.7535592596175259	0.7512970359016251	0.7529493009531529	0.7302937776296526	0.7353558966647452	0.7144237317784505	0.7531843348141165	0.7395043802488885	0.7197091294071681	0.7509983691047296	0.7867403991636641	0.7441623038691206	0.7654497233483619	0.7551413113371174	0.7466322891626996	0.6849237745259583	0.7651219655759943	0.7273845762496706	0.7219402572015928	0.7299102777044355	0.7675907072018219	0.7563428167967566	0.7768242463674851	0.6930938351221082	0.7402799023543403	0.7637620521721888	0.7780962467552578	0.7050658482392359	0.7594641271651992	0.7079258865627562	0.7925418314158966	0.6834781956840817	0.732833588557369	0.7691848760905642	0.7919718427531518	0.7227784265086719	0.7410843839103229	0.7561098433277677	0.7192158410367379	0.73385948327718	0.7222192584023851	0.7427491400292702	0.780397524706625	0.7393169476659929	0.714865206018446	0.7593707973041587	0.7748245470588212	0.7526162061275509	0.7568661032024312	0.7706342383756213	0.7924607006513913	0.6826556387575621	0.72710047136551	0.7561237362208448	0.6645247098392576	0.6655235230840426	0.7353552128666289	0.7386232328355472	0.7519952015268551	0.6878805398586334	0.7631787493864152	0.7525503632106724	0.6703005857497009	0.6880580607396063	0.7553339182923366	0.7594588609011589	0.7736127770294507	0.7293568433912371	0.7477802868924694	0.7664235934662883	0.7770909749785598	0.7272200626010179	0.7411690708036369	0.7831642541155881	0.7749085733881943	0.716883169521204	0.7542781962008761	0.7279727656436985	0.7804765503395003	0.7373108253053725	0.741941424539795	0.7546002674224884	0.7551125341862115	0.7194622285964767	0.7572084245747561	0.7456506295419877	0.7585104814027888	0.730235510787737	0.7695222017247942	0.729664578550957	0.7796860418975776	0.7320228669681086	0.7227324553450459	0.783040197741009	0.46848201922689897	0.7485488541818253	0.7497910627586277	0.752981861035231	0.7680407025519986	0.7509337119236424	0.7457887225954446	0.754131053389934	0.7777399111573099	0.7106608561100942	0.7453962909538319	0.7506226432755084	0.7725232523408588	0.7129059362813825	0.7789727255564842	0.7845390731615817	0.7500492853378355	0.7404558017412874	0.7653798499139064	0.7476938949587616	0.7480710717958887	0.7383406844192815	0.7644398869805213	0.7156936139063386	0.7452433334108172	0.7195836735640251	0.7509656296273258	0.7715192114084949	0.7670601846506118	0.7433762373598856	0.7639843953137514	0.7438806989888413	0.7829880893640301	0.731343697317544	0.7614914229589865	0.7727321634297187	0.7537883757390881	0.7165613057065631	0.7484109520111567	0.7477890789308941	0.7803175813364958	0.7290430423032696	0.7631690629484343	0.7550784302793302	0.7642419818045902	0.706096820460525	0.6934570289907789	0.7332287547177518	0.6603613630239983	0.6485708142046606	0.7622578309500257	0.7472314732897382	0.7845389153404277	0.7212950002014562	0.7293501014142135	0.7658750108133688	0.7683744223254733	0.687478630859224	0.7605526719499803	0.7678807472591052	0.7365250305861692	0.7238346210747133	0.7338360331353094	0.6968979478073051	0.7925695262975239	0.7476650455032121	0.7456620677340258	0.7814767480714261	0.7830051673645031	0.7174792856031653	0.7399144258391575	0.7664679032191635	0.7651604593546362	0.722137716864756	0.7372692935890982	0.7439779243031965	0.7260075792218424	0.736937847373157	0.6986421894691269	0.7227967732947616	0.7526793656460522	0.7272832146158555	0.7504318869290961	0.7711869012113295	0.7670897824098459	0.7192772088379092	0.7639935608961695	0.7728628989619044	0.7872754496963672	0.7339035265614169	0.7680480572059372	0.7689142236286218	0.7904540888984622	0.7250814600348919	0.7187941600274723	0.7733314907503015	0.6792114285770783	0.7632023617320453	0.7519568612741222	0.756335645319878	0.777121629735271	0.7468430780080619	0.7498581901924459	0.7810336667438339	0.7719052362303364	0.7475667884150627	0.7676305144107209	0.7038066559312004	0.7213254038922007	0.6486166600677077	0.7598304631523174	0.7701259602215892	0.6967677652811602	0.7318372608738124	0.7267943949743386	0.6996195998615254	0.6494580624117835	0.7139454543455634	0.7404622024688619	0.7661472406191621	0.7795987057986473	0.7662817786416241	0.7504968296679974	0.7781937303673276	0.7759071147546507	0.7066428816701652	0.7594806064584749	0.7562720231256441	0.629503703977224	0.7126011487093148	0.758133469084769	0.7608513831732103	0.7699543503487216	0.7042367153969167	0.7431942054547526	0.7450675833474837	0.2701604223579999	0.6827478290124	0.7680700259458716	0.7467278335924044	0.748227989244386	0.7316490481980426	0.7474409684407225	0.7737264824783587	0.774327366967152	0.6922156618283848	0.7223920219665746	0.7644118234902475	0.7460765871497874	0.7114810940400706	0.7052216249381406	0.5656014151969736	0.6858109398928983	0.727427262616908	0.7599591502924481	0.7490761315926847	0.7489695355975113	0.7157718179172313	0.7359935417061592	0.731143736734852	0.7249852188559383	0.7220256477483776	0.7407627517459927	0.7739133879607335	0.7898818454695148	0.7191119035329839	0.7357557279949419	0.725096048831966	0.7072159118125538	0.7437984731017493	0.7443095883570752	0.7493042251765161	0.7645100069013612	0.7100756143357482	0.7584325487436699	0.7371283529035348	0.7419571537298445	0.7297571557872965	0.728633820906752	0.7477035381959334	0.6958857918399	0.7633598038975381	0.7367828404007186	0.6961164563926329	0.7170364321627313	0.7124496306834194	0.6860465635812659	0.725128528805298	0.6669003541752845	0.7331116789441994	0.724947842621836	0.7491155116175199	0.6481640159277042	0.7002592736822468	0.7397890853918031	0.7305936495238262	0.7399229426161595	0.63837172312282	0.7289729979212632	0.7483775402218018	0.7640594444013087	0.7059559181995818	0.754959535109258	0.7588798798554144	0.7724622630345668	0.6870506219035891	0.7435839858836193	0.7586318092151245	0.7125689096724239	0.6767833416998454	0.7517046075958452	0.7280539449706501	0.7205668376835191	0.6723294970127714	0.7358562622805128	0.7582620192343716	0.7575903830064161	0.7217450310360746	0.7544692244771278	0.7318377750905757	0.7471280509152026	0.7115080455124867	0.7427957911993235	0.7630650750843557	0.7796867555373685	0.6808918713737624	0.7426092347658929	0.7421561741548499	0.7813880672791326	0.7338782261110809	0.7410905966501586	0.7703505140103335	0.7523508016504374	0.6728902793259627	0.7397297685025075	0.755028864728166	0.7626179751839951	0.7189734711411321	0.7076697147183476	0.7332586441891217	0.7165876189965605	0.7104405972977349	0.7460472497666597	0.7534864871675218	0.7469807504443406
1.1.1.1	7.597602569999997e-05	0.00018678318269999995	0.00010812769210000001	0.0001326886213999999	6.347448e-05	0.00010972382319999998	7.988272100000001e-05	0.000177975464	0.000109715416	0.0002991300930999999	0.0003589090305999999	0.000207911692	6.855483249999999e-05	0.00041895547119999996	0.0005178773190000001	0.00012293253	7.181955209999998e-05	0.0001580514927	5.681881e-06	9.060359000000003e-05	0.00012153426000000001	0.0002933649990000001	0.0004934502072000001	0.00013294078129999997	0.0002426216643	0.00025134626589999994	0.000513384509	0.00013522549621000006	0.00010373238709999999	0.00023133623950000003	0.00038288013760000007	5.6021645000000016e-05	9.160001169999997e-05	0.00011039535919999997	0.00014725575550000002	0.0001221721228	0.00010229968980000003	3.3589945300000006e-05	0.0	8.0031795e-05	4.704051080000001e-05	9.916588920000001e-05	0.0004938441446000001	0.00011413146860000003	0.00011083827369999999	0.00011042072889999999	0.00019338480240000002	0.00012709233379999997	6.052036179999998e-05	5.4921427400000006e-05	0.00026654942329999996	0.00010547351629999998	8.63829622e-05	0.00014032257779999997	0.00011659355699999998	0.00015213164990000004	6.28588651e-05	8.542159120000001e-05	0.0004198451726	9.75982641e-05	3.2190171499999994e-05	0.00032678471560000015	0.00038894741430000007	0.00016574063659999992	0.000100000432	0.0001576230631	4.91073267e-05	5.4394399e-05	0.00020453140980000007	0.0002207968836	6.276103e-06	0.0001074229662	3.8891094200000005e-05	0.0003322477280000001	0.00014598650600000003	7.2566886e-05	2.416623859999999e-05	0.0003824376528999999	0.000204773574	4.188992200000001e-05	5.76525178e-05	0.00016518004069999997	0.0003539140061	0.00010205773849999999	0.00014381874740000003	0.0002711911150000001	0.000420368216	9.552708479999996e-05	5.434623999999999e-05	0.0005974031838999999	0.0	0.00020152633900000005	0.00012362511730000002	0.00015579570530000004	0.00032343029499999994	3.31724717e-05	5.1647400000000016e-05	9.803758779999997e-05	0.00033769555259999994	5.3016138000000006e-05	4.2929667100000005e-05	0.0003665586388	0.00028752796	4.1105648900000004e-05	0.00022433036199999998	0.0002524074537999999	0.0003531135187000001	5.9252982e-05	6.738322040000001e-05	0.0003277089053	0.0004156263319999999	6.078485659999999e-05	9.260968619999999e-05	0.000165055691	0.0007873470370000002	8.072993699999999e-05	8.746462770000002e-05	0.00014624663390000009	0.00017685521300000008	7.69081696e-05	8.379198840000001e-05	0.0002369130871	0.0001545305489999999	7.154464600000001e-05	4.609624190000001e-05	0.00010447264389999997	0.00028886602219999996	0.00013806517610000002	8.824918599999999e-05	3.586352189999999e-05	0.00017596219119999997	9.585710119999997e-05	1.0347745800000004e-05	0.00011204971929999999	0.00048246917140000006	0.00010646811999999999	5.263995300000001e-05	0.00033296037370000013	4.6114489e-05	8.1071828e-05	5.825643900000001e-05	0.000284052513	0.00022720529660000008	7.2871354e-05	7.918636e-05	0.00023720303549999998	0.00013987001490000002	6.0483098800000025e-05	7.45616831e-05	0.000296016117	0.0002786892280000001	7.843202949999997e-05	0.00014089238839999998	0.00033940326050000005	1.809522e-05	0.00014756775080000008	7.3730715e-05	9.447935650000003e-05	4.0320502e-05	4.0625844100000005e-05	7.626763340000002e-05	0.00015970321969999994	0.000123630226	0.00010005495660000002	4.9982679100000006e-05	0.00022789292200000002	0.00034468772510000005	7.428662999999998e-05	2.92764076e-05	7.678699809999994e-05	0.00019508673290000002	0.0001333806676	4.3815270099999997e-05	4.72733714e-05	0.00027297050660000005	8.395768879999997e-05	1.5399731e-05	0.00021187002019999997	0.00028855241699999993	8.735713950000001e-05	4.9841652999999985e-05	9.819046910000001e-05	0.0003022168289000001	3.658183569999999e-05	9.572810241000001e-05	0.00023628053180000004	0.000221875173	7.68838502e-05	4.87679823e-05	0.0003343645191000001	0.0003362279738000001	0.00015922443459999997	7.172344499999997e-05	0.00022514302939999998	5.2209607e-06	7.209349989999996e-05	4.778080820000001e-05	0.0002803302025	0.0005470655239	6.790524860000001e-05	0.00011586950269999998	0.0003494322458	0.0006322316720000002	2.41085419e-05	4.6144623700000016e-05	0.00034404994409999986	0.0001619415422	0.00012062967099999999	0.00015550450259999997	0.0002850481683	0.00031845860290000003	0.0001337648329	5.8307179560000016e-05	0.00027265436979999997	0.0004438803971	8.529047400000001e-05	9.111958062999999e-05	0.00015913832430000007	0.00035045686699999997	4.66847679e-05	0.0001653988166	5.15485278e-05	5.6568144000000005e-05	7.764758600000001e-05	9.607450851000003e-05	0.0002374350123	0.0002686240530000001	0.00010871072830000003	0.00016677442419999998	0.0005779322277000001	0.0006090458698	0.00017744362649999996	0.00024627384659999993	0.00046814234499999993	0.0003167839148000001	0.00012354055290000006	5.877201170000002e-05	2.93663857e-05	0.00046518651339999995	4.598916000000001e-05	3.423666270000001e-05	6.167088350000002e-05	3.3619556e-05	6.695965143e-05	0.00020786394259999995	5.804057325000002e-05	0.000385504953	9.295253010000003e-05	0.00024122156159999994	0.00011851965619999999	0.0004629376193999999	0.00019626594700000003	3.5535798499999985e-05	0.00014469171699999994	0.000493713725	5.94590067e-05	0.00013512861699999999	0.0002271740670999999	0.00033654451600000014	6.80693192e-05	3.448687039999998e-05	0.00028689068612000005	0.0002165170178	0.00010775255000000003	3.96647297e-05	0.00028300078939999984	0.0007444669059999999	7.156690930000001e-05	6.20797702e-05	0.00036922967629999983	0.0003111345222	0.00011668352879999997	9.828483260000001e-05	0.00024638723589999993	0.0004917089725999999	6.276968080000001e-05	6.367630899999998e-05	0.0004105451528	0.00011118978650000002	6.068002270000001e-05	3.56765493e-05	0.0002931157704999999	4.9325931999999996e-05	7.288861099999998e-05	6.80594518e-05	7.40127945e-05	0.0001698721105	0.00013092784350000005	0.00011095029720000002	0.0003456696959	0.0	0.000253766507	0.0001267834387	0.0002668059360000001	0.00044851041099999993	8.325859009999999e-05	9.676508330000004e-05	4.65901474e-05	1.7241490000000002e-06	7.959685779999998e-05	8.021141799999999e-05	0.00021836469700000003	0.00013148804479999997	5.88285256e-05	0.00017541129519999996	5.64535434e-05	0.00023918503400000002	0.00024105655599999996	8.889109500000003e-05	8.043372129999999e-05	0.000119279	8.1115964e-05	0.00010171004200000001	0.0003446061444	0.0005656864889000002	0.00013872746629999997	4.88292438e-05	5.796123e-05	1.3907042999999998e-05	8.7174818e-05	7.89121881e-05	4.1521459e-05	0.0003349988081999998	0.000307937318	0.00010749698060000005	0.00013219296	2.9823151e-05	3.6000556000000015e-05	0.00014378958814000007	0.00014797956020000004	0.00030922402959999995	0.00023134051530000004	7.0753213e-05	0.00013117221510000002	0.000471890053	0.00023069907159999997	0.00013363377030000003	0.00024405435399999997	0.000477954707	7.17182346e-05	0.0002688805566	0.00031716286709999994	0.00023156595990000002	3.844151399999999e-05	8.369917970000002e-05	0.00033972166700000007	0.000373593463	9.433495779999999e-05	0.0001130527741	0.00035638514360000013	0.0006406743930000001	0.000182736607	8.595082969999996e-05	0.00012881932740000003	0.0002992238168000001	9.313518559999998e-05	4.765810340000001e-05	0.00013915632340000006	0.00014115002490000002	6.0242291000000006e-05	9.910215959999999e-05	0.00024238871509999995	6.08529476e-05	0.0001136185186	4.075899699999999e-05	0.0002995271949999999	0.00028628590300000013	0.00012438407089999996	7.761386019999997e-05	0.00021417431210000003	0.0003130091999999999	4.1443774000000014e-05	4.6048847600000004e-05	0.00046966617580000003	0.00033533174099999993	7.28192582e-05	5.803020989999999e-05	0.0003616064848999999	0.00034429319929999997	0.00016121649110000004	4.3790266899999984e-05	0.0004645948465000001	3.2387533999999994e-05	7.045258479999999e-05	0.0001537959512	0.00020903629620000003	0.0003056821006	0.00017276596000000006	5.8372092e-05	0.00014468890780000002	4.8497185999999995e-05	0.00014259807410000014	0.00015003425600000007	0.0005163159585999997	0.0009236456810000001	0.0001275151069	0.0004520542685500002	0.00031774174000000015	0.00013092361200000001
