#OTU ID	SID01.BA.VG.2	SID02.BA.V_metag	SID02.BA.VG_metag	SID03.BA.O_metag	SID04.BA.O_metag	SID04.BA.VG.2	SID04.BO.VG.2	SID04.TO.VG	SID05.PR.VG.1	SID06.BA.VG_metag	SID06.PR.VG_metag	SID06.TO.VG	SID07.BA.VG.2	SID07.PR.V.2	SID08.BA.V_metag	SID08.BA.VG_metag	SID08.TO.VG	SID09.PR.V_metag	SID09.TO.O.new	SID10.BO.V	SID10.TO.V.1	SID11.BA.V_metag	SID11.TO.V.2	SID12.PR.V.2	SID12.TO.O.new	SID13.PR.VG.0	SID14.PR.VG.0	SID16.PR.VG.1	SID17.PR.V_metag	SID18.PR.V_metag	SID19.BA.V.2	SID19.TO.V	SID20.TO.O.0	SID21.TO.V.new	SID22.TO.O.new	SID23.BA.V.2	SID26.BA.V.2	SID26.PR.V_metag	SID29.PR.O.2	SID30.BO.O.2	SID31.PR.O.0	SID32.PR.V.1	SID33.PR.V_metag	SID37.PR.O.new	SID38.BA.O.2	SID38.PR.O.1	SID38.TO.VG	SID39.TO.VG	SID42.TO.VG.2	SID44.TO.V	SID45.BO.V.new	SIDVOV03_metag	SIDVOV08_metag	SIDVOV104_metag	SIDVOV108_metag	SIDVOV109_metag	SIDVOV112_metag	SIDVOV113_metag	SIDVOV114_metag	SIDVOV16_metag	SIDVOV20_metag	SIDVOV24_metag	SIDVOV25_metag	SIDVOV26_metag	SIDVOV28_metag	SIDVOV29_metag	SIDVOV32_metag	SIDVOV34_metag	SIDVOV35_metag	SIDVOV36_metag	SIDVOV38_metag	SIDVOV39_metag	SIDVOV46_metag	SIDVOV48_metag	SIDVOV49_metag	SIDVOV52_metag	SIDVOV53_metag	SIDVOV54_metag	SIDVOV56_metag	SIDVOV58_metag	SIDVOV59_metag	SIDVOV60_metag	SIDVOV66_metag	SIDVOV70_metag	SIDVOV72_metag	SIDVOV75_metag	SIDVOV76_metag	SIDVOV77_metag	SIDVOV78_metag	SIDVOV79_metag	SIDVOV81_metag	SIDVOV82_metag	SIDVOV96_metag	SIDVOV97_metag	SIDVOV98_metag	SIDVOV99_metag
UNMAPPED	0.199176	0.285692	0.195519	0.194751	0.224038	0.197308	0.407769	0.281649	0.25099	0.378424	0.208892	0.229732	0.241205	0.248636	0.287398	0.197645	0.182908	0.232862	0.188903	0.251596	0.244302	0.191596	0.193408	0.367452	0.268004	0.343472	0.311477	0.55979	0.301002	0.201578	0.18641	0.355614	0.197057	0.351554	0.3327	0.247996	0.21466	0.219568	0.200085	0.293846	0.365087	0.416732	0.317452	0.186244	0.278167	0.434735	0.322974	0.199866	0.228124	0.365636	0.267381	0.237747	0.23795	0.200463	0.259482	0.21881	0.239917	0.175682	0.273748	0.240844	0.240734	0.216835	0.18016	0.219741	0.244658	0.216662	0.207886	0.243555	0.244184	0.214211	0.22232	0.199483	0.198327	0.2844	0.224023	0.180981	0.178013	0.196892	0.181589	0.207661	0.192174	0.189477	0.187139	0.241588	0.192541	0.219044	0.255034	0.231544	0.162535	0.210611	0.184653	0.354377	0.193199	0.213859	0.256741	0.207557
UNGROUPED	0.727448045226724	0.6192858372373222	0.7181432560558713	0.7294498308881298	0.7037136342266241	0.7251166541205724	0.5277003148928195	0.643083139793452	0.6629434987451074	0.5550837086146938	0.6986972409248764	0.697412817822772	0.6609532657536774	0.6467654521741157	0.6334061286945022	0.7287263484722674	0.7219775423449344	0.6744764348213508	0.7410599797767803	0.6709276110598037	0.652247120592575	0.7154359301089234	0.7269663225480852	0.5585451052442535	0.6651905536120299	0.5762952304090113	0.6134513360659297	0.3879186508655287	0.62901790448844	0.716402180568793	0.7310454627806957	0.5738635971808301	0.7021200257102943	0.5800790916699795	0.5882816976623051	0.6722722628088559	0.6900170384780213	0.6811315485522498	0.7236062611815838	0.6377316456918921	0.5657151039703704	0.5252761203498787	0.6116617564837391	0.7364457400394782	0.6363938662847154	0.5007887744248818	0.6209205354720999	0.7112798597281886	0.689230997815624	0.5757903913668911	0.6520415675499268	0.6708206144139632	0.6867604590342676	0.724615891804363	0.668484891810012	0.7041603270528991	0.6831103975807691	0.7492336035169357	0.6480213163701692	0.6871728374331981	0.686088440369857	0.712750607912564	0.7364850451501722	0.7064647286579046	0.6819018392974042	0.7030848745398378	0.7249323508107037	0.6831612559989181	0.6847762222152771	0.7162045978164125	0.6982102233570947	0.72045889440933	0.7268893068616652	0.6492635188470124	0.7031064305446668	0.7412133983358642	0.7484927078321114	0.7354245858591905	0.7403491151599104	0.724637787187526	0.733513102830319	0.7386668815610152	0.7553098914683097	0.6909662588575021	0.7318046574608627	0.7109554020157142	0.6682864163584861	0.6974587020154238	0.7731313521386332	0.7140799002856516	0.7425205664268729	0.5748885339693443	0.7244550411473216	0.7017945835322404	0.6720615934236465	0.7220411221100174
1.1.1.1	6.414286141000004e-05	0.00011058437810000002	9.908645137000004e-05	6.868404270000002e-05	6.880145464e-05	5.905562377000003e-05	6.83656985e-05	7.162356439999998e-05	0.00010352372427999997	4.348322770000001e-05	0.00014378701310000007	4.58697011e-05	0.00014007389790000004	0.00015708704079999994	7.65196392e-05	7.247268898000001e-05	0.00022432237221999996	4.9479926340000006e-05	4.2428414500000005e-05	9.325425770000002e-05	8.63749337e-05	0.00013331075749999996	6.63770568e-05	0.00010530395349999998	1.52548211e-05	0.0001189571489	0.0001090434841	6.826693719999999e-05	4.668862890000001e-05	6.12682049e-05	6.847008769999996e-05	0.0001059285456	0.0001293876734	5.112683477000001e-05	4.95974994e-05	0.00010584714540000001	0.00010134087400000002	0.0001368914596	5.157682703e-05	5.1501718999999994e-05	5.66642929e-05	3.13714972e-05	4.297015409999999e-05	7.803091380000001e-05	8.199393269999997e-05	5.7110263700000015e-05	4.687938709999999e-05	5.689939660000002e-05	6.963364389999997e-05	5.0487912299999996e-05	8.132922563e-05	8.889926878999997e-05	3.8436335030000015e-05	4.102876200000001e-05	1.8110682099999998e-05	1.5518395870000005e-05	7.108124580000002e-05	6.309422475e-05	4.11526991e-05	5.8500609479999976e-05	6.152500844e-05	3.889459324000001e-05	8.203892049000002e-05	5.293192517999999e-05	2.4612250520000006e-05	4.1643226e-05	2.5494043499999996e-05	3.7603187600000014e-05	3.7450596e-05	3.7431746500000014e-05	2.0940706900000002e-05	4.3850387700000015e-05	3.4547983399999995e-05	1.7279263799999997e-05	3.3781999770000003e-05	5.427025759e-05	4.840202730000001e-05	3.127409095e-05	2.8607836499999997e-05	2.1950842630000004e-05	7.901739959999997e-05	2.937827221000001e-05	6.607039e-06	2.3301059700000002e-05	7.130242506999998e-05	3.782163302000002e-05	5.257005580000001e-05	1.65703438e-05	1.3685018469999998e-05	2.779632215e-05	4.6408282119999996e-05	1.8722374799999997e-05	4.261991999999999e-05	7.16501133e-05	1.36790511e-05	5.654662868000002e-05
1.1.1.100	0.00014407215599999997	0.00022291217969999997	0.0003540101823999998	0.00019811761680000003	0.00017740699149999996	0.00018566654829999993	0.00013301750900000003	0.00013853755170000005	0.00021999123580000005	0.00013986574350000004	0.00027980401120000005	0.00011166741939999999	0.00013792328750000004	0.00029233647469999993	0.000169125005	0.00017900994173	0.00033439210580000003	0.00012111675099999998	9.687039260000008e-05	0.00013773341730000005	0.00024459310770000005	0.00022345906759999997	0.0001676992337	0.00016506381590000008	3.567977359999999e-05	0.0001442065675	0.00018079289429999998	0.00013966327210000005	0.00015453491889999996	0.00014388657499999998	0.00017577666420000006	0.00016605824609999993	0.0001925025549	0.00013857692300000003	8.809672961999996e-05	0.0001964881933000001	0.00025737989679999995	0.00032614144979999993	0.0001781717535	0.00014085413100000004	0.0001366802903000001	7.350782589999999e-05	0.00014834504170000004	0.0001709666596999999	0.000189363489	0.00010015596100000001	0.00011144479530000002	0.000132964635	0.00012551455210000004	0.00012372368130000004	0.00011648725179999994	0.00019538982806999996	0.00011750950068	0.0001624452883	5.455874490000001e-05	7.933007679999998e-05	0.00010562583671000004	0.0001310504811999999	0.00011585092759999998	0.00011442650150000002	8.883727009999997e-05	0.00012775125800000008	0.00015029927920000012	8.548450680000003e-05	9.997253637000001e-05	9.272867100000001e-05	0.00012126891909999996	8.328515420000003e-05	8.224107490000001e-05	7.86193314e-05	8.05150341e-05	0.00012026283500000006	0.00012931781510000002	3.4053627499999973e-05	0.0001742571873300001	0.00013686219623	0.00010313797750000001	8.361717409999996e-05	7.207194790000001e-05	0.00012998663049999996	9.19937496e-05	3.726037784000001e-05	2.22458863e-05	9.810659560000001e-05	0.00011433009040000001	9.806804277e-05	0.00011137430642999997	3.57428863e-05	9.396653699999997e-05	8.472495310000002e-05	7.236095769999994e-05	4.1974790800000016e-05	0.0001175960112	0.00013490904079000002	2.69925607e-05	0.00012960325078999999
1.1.1.103	1.6457082150000004e-05	1.1026676799999998e-05	8.497129740000004e-06	1.9493328899999993e-05	1.8925770500000007e-05	1.870695823e-05	1.5802057e-05	2.6720122000000002e-05	1.4024355100000003e-05	1.1094257699999998e-05	2.7383371520000008e-05	4.800574109999999e-06	1.91414633e-05	2.13081759e-05	9.4465016e-06	1.3217365699999997e-05	1.305651511e-05	2.583728407e-05	6.374455799999999e-06	1.1750559199999998e-05	3.3200010999999997e-06	4.359596970000001e-05	1.6069447399999997e-05	7.9507532e-06	4.271345299999999e-06	3.46244301e-05	2.12894695e-05	1.568092119999999e-05	1.2663702399999999e-05	1.56003536e-05	9.623353900000001e-06	1.9748179700000002e-05	2.1035884000000003e-06	2.00481056e-05	4.414442720000001e-05	1.2769361299999998e-05	4.76709656e-05	3.471037549999999e-05	2.0518636259999994e-05	1.5321377000000003e-05	1.1546930600000001e-05	1.1543082999999998e-05	2.4187187299999997e-05	2.2724419999999997e-05	4.3726156e-05	1.5388163399999995e-05	3.158659199999999e-05	2.4653365700000006e-05	1.1495192200000001e-05	2.8074714900000004e-05	2.0486949900000007e-05	3.0114487030000002e-05	3.8727073180000014e-05	1.6038008299999998e-05	8.848253300000001e-06	1.4181716999999998e-05	1.777558485e-05	9.079997499999998e-06	2.3236172899999997e-05	2.22941159e-05	7.587109250000001e-06	7.803100455e-05	3.856300367000001e-05	1.9719212809999995e-05	2.910315470000001e-05	1.8958157799999996e-05	2.0116180699999992e-05	1.30715672e-05	8.0491567e-06	5.5637417000000015e-06	4.655486909999999e-06	1.2671334890000003e-05	9.530423239999998e-06	4.5890893e-06	1.3208305339999996e-05	3.558475784000002e-05	1.7410304450000008e-05	5.56306731e-06	1.7846107260000003e-05	3.2865438200000006e-05	1.2516298099999999e-05	1.5781076150000002e-05	1.980229e-06	3.92455553e-05	1.4926796739999999e-05	1.466552029e-05	2.2940771999999996e-05	7.141761999999999e-07	2.0090289010000006e-05	4.7669160180000015e-05	1.014316775e-05	4.849208400000001e-06	3.488789200000001e-05	7.5414526e-06	1.7202329999999997e-06	2.284864768000001e-05
1.1.1.105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0577e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.107	0.0	0.0	1.9303199999999998e-07	0.0	7.33179e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.85491e-08	1.716677e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.279148e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54861e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.88881e-08	0.0	0.0	0.0	1.66671e-06	0.0	0.0	0.0	0.0	4.73718e-08	0.0	4.48408e-08	2.86516e-08	2.96663e-07	6.841183e-07	0.0	0.0	0.0	3.28027e-08	0.0	0.0	0.0	0.0	7.64974e-08	0.0	1.79572e-08	0.0	4.59148e-08	0.0	0.0	0.0	0.0	0.0	0.0	2.89011e-07	0.0	7.4244e-08	0.0	0.0	0.0	0.0	0.0	0.0	3.06703e-07	0.0	0.0	0.0	0.0	3.477383e-07
1.1.1.108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.58319e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.11	0.0	0.0	8.71988e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.61833e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.81839e-07	2.53993e-08	0.0	0.0	0.0	0.0	0.0	2.046448e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5886e-07	0.0	0.0	0.0	0.0	0.0	4.193319e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.65409e-08	9.50632e-08	0.0	0.0	0.0	4.43881e-07	0.0	0.0	0.0	0.0	0.0	1.31382e-07	3.46271e-08	0.0	1.03024e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.24358e-07	3.6314e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.53303e-07
1.1.1.121	0.0	0.0	0.0	0.0	6.85141e-08	9.94207e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.82263e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57589e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.122	7.37212e-06	2.603243e-06	2.435221e-06	8.2157e-06	3.299536e-06	4.99086726e-06	4.83014e-06	1.936079e-05	5.247309999999999e-07	1.403208e-05	1.3698546e-06	3.70025e-07	0.0	5.948429e-06	9.39637e-06	4.36571e-06	1.3853408999999997e-07	4.9605499999999995e-06	8.353583e-06	4.3679e-07	0.0	3.73377e-05	1.60124e-06	2.130804e-06	3.558861e-06	1.0214e-06	1.322614e-05	9.26291e-06	5.538569999999999e-06	1.867295e-06	3.946195e-06	1.047348e-05	0.0	1.4320910000000001e-05	7.79348e-07	3.72269e-07	1.19313603e-05	1.13321e-07	1.6617120000000002e-05	3.131041e-05	9.539020000000001e-06	2.850774e-06	1.5089839999999998e-05	7.367289999999999e-06	0.0	1.295825e-06	1.291115e-05	5.20326e-06	4.31513e-06	2.1160790000000002e-05	4.48026e-08	0.0	1.7896086e-06	5.8528705000000005e-06	5.55451e-06	1.5885599999999999e-06	1.2566859999999998e-06	3.05146e-06	1.51854e-07	1.168723e-06	2.8188222000000004e-07	7.4195825e-06	1.319846e-06	1.108461e-06	6.70013e-07	5.69703e-07	9.073220000000001e-06	5.16711e-07	1.023685e-06	2.063885e-06	5.73404e-07	8.413450000000001e-07	8.32225e-06	0.0	1.5746088000000002e-05	2.7391529999999997e-06	2.18842023e-06	1.0948219999999998e-06	2.3608925e-06	7.711011e-06	2.528364e-06	1.6384529999999998e-06	2.6452699999999997e-07	4.2900920000000004e-06	8.993544e-07	5.391548e-06	1.148494e-06	0.0	6.84061e-06	3.820001e-06	1.5275404e-06	2.593813e-07	1.866586e-05	1.15687e-06	0.0	2.8892376999999998e-06
1.1.1.125	1.756424e-07	1.0155e-07	8.004322e-07	2.45303e-07	1.384985e-07	1.383824e-06	0.0	2.08742e-07	3.76808e-06	0.0	0.0	2.901473e-07	0.0	1.554647e-06	5.3749e-07	6.929978e-07	2.8451323899999996e-06	3.179318e-07	7.09236e-08	2.10758e-07	2.81945e-08	2.3442e-07	0.0	1.3453849999999999e-06	3.28766e-07	0.0	0.0	0.0	3.19425e-07	0.0	2.00854e-07	0.0	0.0	0.0	9.35859e-08	1.82235e-06	1.860754e-06	3.524848e-07	1.61094e-07	1.49014e-06	0.0	2.8261999999999997e-07	9.03643e-07	7.993874999999999e-07	0.0	5.527299e-07	0.0	0.0	9.77561e-08	0.0	0.0	1.86327e-06	2.66804e-07	3.2043460000000003e-07	6.742962e-06	8.80619e-07	5.775159000000001e-07	9.11644e-08	0.0	1.00717e-07	2.78385e-07	1.9724869e-06	1.8305532000000002e-06	3.44648e-06	1.43272e-07	2.93046e-06	1.72652e-07	0.0	1.580197e-06	2.14801e-07	6.76771e-07	2.50434e-07	0.0	0.0	0.0	5.802298e-07	2.77845e-07	1.86104e-07	3.49182e-07	0.0	1.48207e-07	7.308301999999999e-07	0.0	2.1286589999999998e-07	4.05328e-07	2.05831e-07	3.3407e-08	2.69096e-07	1.47705e-07	2.49564e-07	2.23122e-07	0.0	1.24232e-07	0.0	3.6493e-07	1.56679e-07
1.1.1.127	3.4801883e-06	2.8391255999999997e-06	1.75568826e-06	7.813232e-06	2.1993228e-06	2.1864162399999996e-06	1.828512e-06	6.507429e-06	1.7829513e-06	9.969728699999998e-06	1.0315848999999999e-06	5.123149999999999e-07	0.0	3.9736808e-06	5.649126000000001e-06	5.0698567999999995e-06	3.98036748e-06	3.5384784e-06	6.823340000000001e-07	1.5603674e-06	2.9293900000000005e-07	5.9402652000000005e-06	9.285106e-07	1.9629487e-06	1.4469e-06	6.6905094e-06	4.5916315e-06	5.3549065000000005e-06	2.981986e-06	3.839864e-06	4.1031193e-06	3.4919763999999997e-06	8.1502882e-06	3.10138e-08	1.4453655000000002e-06	5.423380000000001e-07	9.9180706e-06	4.5934475e-06	4.0036778e-06	1.75616e-06	2.2462015999999996e-06	6.61721e-07	5.55523e-06	1.679913e-06	0.0	6.6067004999999995e-06	3.01642e-07	6.92617163e-06	3.8892090000000004e-06	3.306537e-06	5.175134299999999e-06	7.227418799999999e-06	6.815609400000001e-06	1.7879086e-06	0.0	2.489743e-07	5.185323000000001e-07	7.248179000000001e-07	6.439944e-07	9.047770999999999e-07	1.0204369e-06	5.156249960000001e-06	8.4335527e-06	2.4662784e-06	2.8336738e-06	7.29016508e-06	4.95946e-07	7.443057e-07	1.5074203000000001e-06	2.570951e-07	8.801446e-07	1.5334222999999998e-06	1.7717118000000002e-06	1.349187e-06	1.4988199000000001e-06	2.8047676999999995e-06	2.1767528000000004e-06	3.14495814e-06	6.821892e-07	1.068428e-06	5.748695999999999e-07	7.9140555e-07	2.768093e-07	3.22389e-07	9.356842e-07	6.96527e-07	1.20311695e-06	0.0	4.641391940000001e-06	2.5450289000000004e-06	1.5047777e-06	2.30425e-07	5.627290000000001e-07	6.7838849e-07	8.82255e-08	4.482055590000001e-06
1.1.1.130	1.3218262999999999e-06	2.75225e-07	4.270713700000001e-06	2.605402e-06	7.36108e-07	2.2664471999999997e-06	1.033926e-06	4.38996e-07	1.452027e-06	7.32318e-07	3.261512790000001e-05	5.33913e-07	6.38182e-07	4.58967e-07	0.0	6.03639e-07	1.5347149000000002e-06	2.3450925e-06	2.756942e-07	9.35677e-07	5.49545e-07	2.8895036e-06	5.230681e-07	1.052896e-06	2.51924e-07	4.1195888e-06	1.839904e-06	7.07468e-07	4.99203e-07	5.709048000000001e-07	6.124703999999999e-07	1.4274788e-06	1.90267e-07	4.2545699999999997e-07	7.02388e-08	3.15497e-07	2.678772e-06	9.22306e-07	1.6488820000000001e-06	6.705359999999999e-07	4.45747e-07	3.56307e-07	7.822916e-07	1.742018e-06	5.15295e-07	4.535731700000001e-06	3.939121e-07	1.2915096e-06	9.248868e-07	1.06143e-06	1.743744e-06	7.9932106e-06	3.0164450000000002e-06	2.47633e-07	1.1130017999999999e-07	1.28196e-07	2.708789e-07	1.1918e-07	4.912866e-07	6.404433e-07	5.079700999999999e-07	3.1385019000000002e-06	3.9267431e-06	6.421018999999999e-07	0.0	5.4336755e-06	0.0	2.069339e-07	7.33847e-08	1.6054080000000002e-07	3.509397e-07	1.4832864000000003e-06	1.0183505e-06	7.257037000000001e-07	6.987885e-07	9.717518e-07	1.5523446e-06	2.859092e-07	3.7754791999999996e-06	7.631938e-07	8.33274e-08	1.2216503e-06	0.0	1.8817048000000002e-06	2.313227e-07	7.5926744e-07	1.437294e-07	0.0	1.9037767000000003e-06	1.9874909e-06	8.460253e-07	6.76154e-07	6.36539e-07	6.52439e-08	1.2843850000000002e-07	5.967668e-07
1.1.1.131	1.3561267099999998e-05	2.8448785999999993e-05	4.312693e-06	2.73206751e-05	8.946639e-06	2.6146831e-05	4.743986000000001e-06	1.8578729000000005e-05	2.4758810500000006e-05	2.21918463e-05	6.948263e-06	4.5401104e-06	2.9950299999999997e-06	2.5136433e-05	2.4518082e-05	1.3056480900000001e-05	1.3643826e-06	3.492463430000001e-05	1.8709839e-05	2.68958903e-05	7.286039570000005e-05	5.3562248000000005e-05	2.7376474e-05	1.479439e-05	5.4635459999999994e-06	3.1741755999999994e-05	1.9199612e-05	1.3220434999999999e-05	2.3366358e-05	1.2138343899999999e-05	1.5880299900000003e-05	1.8220146e-05	2.0312019e-05	1.5533909000000002e-05	1.33999666e-05	1.47151024e-05	2.6654611e-05	2.358625e-05	1.9154261100000002e-05	4.332113e-05	1.6592333e-05	1.3334713999999998e-05	3.0330082999999996e-05	2.60609622e-05	2.6434308e-05	1.0802891e-05	1.8317268e-05	3.6443174e-05	1.38243658e-05	1.6028272999999996e-05	1.7486807e-05	1.2196211e-05	3.249736750000001e-05	3.60047738e-05	7.89995e-06	1.6689050200000002e-05	2.8236878199999997e-05	1.4572360500000002e-05	3.22714631e-05	2.3351851000000005e-05	3.317614279999999e-05	2.3999219300000002e-05	1.2277125e-05	2.84866905e-05	2.5165733999999998e-05	1.6628872699999997e-05	3.4849560600000006e-05	3.7818717800000004e-05	2.2190353299999993e-05	1.1858912e-05	3.783473899999999e-05	2.4953615000000002e-05	3.3761963e-05	1.3865207200000001e-05	3.61714986e-05	3.359720550000001e-05	1.14706552e-05	1.1566961900000002e-05	8.273509299999999e-06	5.10892838e-05	6.2139899e-06	1.4367124700000002e-05	3.6912801e-06	3.010315e-05	1.7218069999999998e-05	3.2904435999999995e-05	2.1281891299999997e-05	1.4652527700000001e-05	2.8831881e-05	2.4214804000000005e-05	2.2019522300000007e-05	1.41696502e-05	3.327495e-05	4.083075299999999e-05	1.5434422e-05	3.4389851e-05
1.1.1.132	4.139148e-07	0.0	8.884004999999999e-08	2.7410496e-06	2.3952091000000004e-06	6.950954100000001e-07	5.48948e-07	1.1547709000000001e-05	6.464441e-07	8.47558e-07	3.5427184000000007e-07	8.88467e-08	1.24856e-07	1.2815431e-06	1.54299e-06	2.7662674e-07	2.7892572000000006e-07	2.586575e-07	8.566154e-07	4.4835e-07	0.0	2.1059884e-05	9.82144e-07	6.57345e-07	1.74891e-07	2.6325511999999996e-06	4.505385000000001e-07	0.0	1.57453e-07	4.640591e-07	7.5343e-08	4.4629079999999995e-07	3.334427e-07	1.204908e-05	3.8482959999999996e-07	2.25694e-06	2.0662904000000003e-06	8.01733e-08	3.493767e-06	6.35461e-06	7.13649e-07	2.29159e-06	1.3761908e-05	1.2148589000000002e-06	3.23425e-07	1.5324458e-06	1.3599292e-06	9.588376e-07	1.751574e-06	6.1921803e-06	3.6101e-07	7.222918e-07	1.0105564000000001e-06	7.7512555e-07	5.9733e-07	3.7674650000000004e-07	2.776075e-07	7.96226e-08	7.95953e-08	4.80836e-07	5.753941e-07	4.512593e-06	1.06981e-06	7.374455e-07	3.236456e-06	1.3418195e-06	2.355168e-07	1.003438e-06	5.80728e-07	7.22313e-07	1.689087e-07	5.804483e-07	8.198808200000001e-07	0.0	2.671332e-07	6.086079000000001e-07	2.66227672e-06	8.994253e-07	2.349613e-06	6.127073e-07	8.61903e-08	5.948681e-07	0.0	2.713564e-06	1.08648e-07	1.2097953e-06	4.3671363e-06	4.82052e-08	1.3059438e-06	9.325329e-07	4.5788256e-07	3.76563e-08	0.0	3.92922e-07	1.47951e-07	1.0669023e-06
1.1.1.133	0.00019788545640000006	0.00020322491279999998	0.00019830084640000002	0.00016470203369999993	0.00015005248530000002	0.00017995348547000014	9.54840126e-05	0.00020435333999999994	0.00019295040570000004	0.0001531580589	0.00021176653289999998	0.00016716545850000005	0.00030307398899999995	0.0002170419944	0.00017967481239999998	0.000163024351	0.00018405366969999999	0.00024184246900000003	0.0001430817805999998	0.00019436767860000004	0.0003114733077999998	0.00022498008579999998	0.00020849849609999997	0.00016022033569999998	0.00017877207389999992	0.00018744833070000007	0.00020306136020000018	0.00014236580270000004	0.00018364618800000002	0.00018445923329999994	0.0001858365693	0.00018933497099999996	0.00021683007409999987	0.0001470019988	0.00015881791670000007	0.00018556591360000004	0.00024138227700000003	0.00020372834459999998	0.000202552826	0.000186260912	0.00017575237989999988	0.00014544135989999994	0.0002021994163000001	0.00017769326929	0.00015435936899999998	7.281095790000005e-05	0.00012576675340000002	0.0002439354024	0.00019842917780000006	0.00012588075639999996	0.0002586312435999999	0.00019808055999999996	0.00015527731560000002	0.0001870954231000001	9.44318354e-05	0.00023907448620000006	0.00014218429350000005	0.00014416955879999993	0.00018431400109999998	0.00014815549720000008	0.00016629933899999993	0.0001873404557	0.00017128824319999995	0.0001526606239999999	0.00014298373160000002	0.00012669628229999998	0.0001457858206	0.00014368496609999998	0.0001401829991	0.00014028111700000001	0.00020511344129999997	0.00018473115759999996	0.00016217266439999992	0.00013104773120000006	0.00017522330499999996	0.00019864084619999997	0.0001533861280999999	0.00013820157679999995	0.00014724171489999998	0.00016129153	0.0001557590592	0.0001106430117	0.00016159294769999997	0.00011581744780000001	0.00016390544990000006	0.00016450140939999996	0.00016894315200000006	0.00016986665409999998	0.00018539827210000003	0.0001363493137	0.0002299002579	0.00019916611469999998	0.00042853976679999993	0.00017421007639999996	0.00012682163310000005	0.00017911949669999997
