#OTU ID	TRAVELRES10	TRAVELRES11	TRAVELRES12	TRAVELRES13	TRAVELRES14	TRAVELRES15	TRAVELRES16	TRAVELRES17	TRAVELRES18	TRAVELRES19	TRAVELRES2	TRAVELRES20	TRAVELRES21	TRAVELRES22	TRAVELRES23	TRAVELRES24	TRAVELRES25	TRAVELRES26	TRAVELRES27	TRAVELRES28	TRAVELRES29	TRAVELRES3	TRAVELRES30	TRAVELRES31	TRAVELRES32	TRAVELRES33	TRAVELRES34	TRAVELRES35	TRAVELRES36	TRAVELRES37	TRAVELRES38	TRAVELRES39	TRAVELRES4	TRAVELRES40	TRAVELRES41	TRAVELRES42	TRAVELRES43	TRAVELRES44	TRAVELRES45	TRAVELRES46	TRAVELRES47	TRAVELRES48	TRAVELRES49	TRAVELRES5	TRAVELRES50	TRAVELRES51	TRAVELRES52	TRAVELRES53	TRAVELRES54	TRAVELRES55	TRAVELRES56	TRAVELRES57	TRAVELRES58	TRAVELRES59	TRAVELRES6	TRAVELRES60	TRAVELRES61	TRAVELRES62	TRAVELRES63	TRAVELRES64	TRAVELRES65	TRAVELRES66	TRAVELRES67	TRAVELRES68	TRAVELRES69	TRAVELRES7	TRAVELRES70	TRAVELRES8	TRAVELRES9
2.3.3.14	1.36525e-06	0.0	0.0	0.0	0.0	0.0	8.18695e-06	3.432214e-06	7.30042e-07	8.89623e-08	0.0	1.53772e-06	0.0	0.0	0.0	0.0	0.0	6.46949e-06	2.23971e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.606143e-06	1.359731e-06	0.0	0.0	9.18826e-06	0.0	8.83767e-06	0.0	0.0	1.69795e-06	1.09e-06	0.0	0.0	0.0	0.0	0.0	1.89726e-07	0.0	0.0	0.0	1.2681779999999998e-07	1.332326e-07	3.30165e-07	0.0	0.0	0.0	0.0	1.15991e-06	7.17867e-08	0.0	0.0	2.35163e-07	8.32601e-07	0.0	0.0	0.0	0.0	8.73478e-07	0.0	6.82375e-07	0.0
2.3.3.16	9.995827600000002e-06	1.62690403e-05	1.0466886e-05	2.1212e-07	2.23883e-07	1.4086963099999998e-05	1.127586e-07	8.214916e-07	1.2529448000000002e-06	3.1365630700000003e-06	1.10033e-06	8.843095500000001e-06	1.3095700799999998e-05	3.080794e-07	7.0515327e-07	1.528866e-07	3.28679e-07	1.795491e-06	3.3199915e-06	2.10296e-07	6.444889999999999e-07	4.0403691e-06	7.77794e-08	4.10017018e-05	4.61561926e-06	1.0534330900000002e-05	1.46708172e-06	4.571024e-06	1.65146e-07	4.905164e-07	0.0	5.753953e-07	3.9132881e-06	2.594088e-06	9.72565e-07	1.450255e-07	4.0243167000000004e-05	4.69883e-07	2.010554e-07	2.6471712000000004e-07	3.715101e-07	4.2148178e-06	1.5327768e-06	1.8101929e-06	1.1987239999999999e-06	6.004290000000001e-07	1.48442e-07	1.7672349e-05	2.978106e-06	1.6930978e-06	9.830253e-07	7.61197e-07	1.38127e-06	1.8026168000000003e-06	1.859136e-07	2.5588511000000003e-06	1.2818517e-06	2.6880301e-06	5.453279e-06	6.2754679999999994e-06	6.329530999999999e-06	2.05411e-07	1.10908541e-06	1.09656e-06	1.448353e-06	2.609067e-08	3.0274596000000002e-06	3.317131e-07	2.0223682e-06
2.3.3.5	5.768095e-07	6.279195599999999e-07	1.992748e-07	2.615747e-07	7.790623e-06	6.3228006e-07	3.3629e-07	1.52946e-07	2.2159227999999995e-06	8.186791390000001e-06	8.9653317e-07	2.68612225e-06	5.7872635e-07	2.3236180000000002e-07	5.766862900000002e-07	5.732841e-07	6.096969e-07	1.4304203000000001e-05	3.35194474e-06	1.9126056e-06	1.0157755e-06	2.2642770400000002e-06	2.7448838e-06	8.677036e-07	1.2387635e-06	3.743227e-07	6.936356e-07	2.7549132e-06	1.2429277e-06	3.378189e-07	7.9248e-08	2.175849e-07	1.7438173e-06	7.3930375e-06	6.6276769e-07	6.062253e-06	6.9648841999999994e-06	2.87268e-07	2.5543100000000003e-07	4.173203199999999e-07	8.856692999999999e-07	5.274771e-07	2.888156e-07	3.21814e-07	3.396359e-07	7.100945e-07	1.1801590999999998e-06	1.3079273e-05	5.3471985e-06	3.3952809999999996e-07	9.2719825e-07	6.788447e-07	1.077583e-06	3.6977641e-07	2.97143007e-06	1.9604867300000005e-06	3.5699385999999997e-06	5.227614000000001e-07	6.985251999999999e-07	3.5509190000000005e-07	1.4178280000000001e-06	1.24559e-07	9.140440000000001e-08	8.158435e-06	2.0393419899999997e-06	1.0125973e-06	6.639415300000001e-07	7.594134999999999e-07	1.57774504e-06
2.3.3.9	1.5924154999999995e-06	2.22533227e-06	1.9707461999999995e-06	0.0	6.62839e-08	1.6517680500000004e-06	1.2666695e-07	1.04374483e-06	3.722852e-07	4.36493378e-06	1.8068254e-07	1.47906046e-05	6.032350799999999e-07	2.6111994e-07	1.1046872900000003e-06	2.2851441999999997e-07	0.0	0.0	3.91690721e-06	1.936478e-07	2.910048e-07	1.5212746000000001e-06	1.987773e-07	3.6644565e-06	1.898071e-07	1.4986338e-07	1.2435453999999998e-07	7.632109509999998e-06	1.337393e-07	8.30237e-08	0.0	2.9686046e-06	9.5257e-08	8.785746760000002e-06	2.8953864999999996e-07	2.309065e-07	6.487886300000001e-07	0.0	6.499329e-07	6.8041619e-07	6.468600600000001e-07	0.0	1.3061552000000004e-07	1.40394e-07	3.80342e-08	7.801019800000001e-07	7.820074e-07	5.692392990000001e-05	2.4815572000000007e-05	2.6834414e-06	6.545392800000001e-07	3.9582632e-07	0.0	5.0226893e-07	5.4147519e-07	5.6511509999999995e-06	5.39415e-08	2.4559698e-07	1.0338967599999999e-06	1.2572133800000003e-06	1.5578160900000003e-06	0.0	5.12593e-08	0.0	8.129833000000002e-06	1.113869e-07	6.482786300000001e-07	3.42885e-08	2.9221845999999998e-06
2.4.1.1	0.00018278267862999984	0.0002776894646199996	0.00025878965290999993	0.00021309367034999982	0.00012954162454999996	0.0002110075307699999	0.00025527983795999997	0.00036592232805	0.0002537794938000001	0.00022717216170999998	0.00027702790830000005	0.00026235909879999985	0.00019247478879000005	0.0002530641904400001	0.00020863078054000008	0.00024508764387999994	0.00023652855329999993	0.00021143954360000006	0.0002868330507999999	0.00032229474516	0.00030084080285999997	0.0002204930685499999	0.0003097684332999999	0.0001778593910600001	0.00022483640069000005	0.00020770384382999988	0.0003110899480000001	0.0001987215757299998	0.00029709683265	0.00024092547939999994	0.0002555568413	0.00031500445714999995	0.00028898086310000004	0.00030632561130000034	0.00018791873886000004	0.0003155688487499999	0.00027813061179000003	0.00022965381629999992	0.0003360849398399999	0.00023949242327000016	0.00033316447227999994	0.00022879941226000022	0.0002020922789299999	0.00016611716100000017	0.00012866974090000005	0.00030648408235000007	0.00021992823664	0.0002255872635999999	0.00016654488926000013	0.00017296285169999994	0.0002008398118800001	0.00017270626053000006	0.0003219170540999999	0.00020559370505999987	0.00027230610483000014	0.00022032225930000024	0.00028312308023999995	0.00021208735872999985	0.00017594040771999993	0.00014507261137000003	7.012516639999999e-05	0.00026902372859999996	0.00027402389590999986	0.0002602848433000001	0.00012487635369999993	0.00023153160893000024	0.0002823211693500003	0.00020646811438000004	0.0002005555271699999
2.4.1.10	0.0	5.22219e-08	2.21077e-07	6.24267e-07	1.38704e-07	0.0	3.58523e-08	6.55464e-08	0.0	6.01551e-08	0.0	2.97114e-07	6.154306999999999e-07	7.36139e-08	1.28366e-07	1.59492e-07	2.24965e-07	4.46932e-08	2.24659e-08	0.0	0.0	0.0	4.34023e-07	3.65022e-07	2.178951e-07	4.49651e-08	1.6822720000000003e-07	0.0	0.0	3.58499e-08	0.0	5.464e-08	9.16504e-08	3.09276e-07	4.04298e-08	1.1536039999999999e-07	3.07211e-07	0.0	0.0	6.75245e-08	1.75235e-07	0.0	0.0	0.0	5.94093e-08	0.0	6.44721e-08	0.0	1.975928e-07	0.0	3.1116210000000004e-07	1.2973882e-06	1.5182e-07	4.55628e-08	7.49062e-08	0.0	1.38758e-06	1.02979e-07	0.0	0.0	0.0	0.0	2.02278e-08	0.0	0.0	4.33703e-08	2.20478e-06	2.56862e-07	7.88549e-07
2.4.1.109	2.05525582e-05	7.30017e-07	0.0	3.8012820000000004e-07	4.6893798e-06	2.91235e-06	1.5613648000000002e-06	4.34417e-08	1.263481e-06	3.494376e-07	5.563067899999999e-06	1.26587435e-05	4.20289e-08	3.03235e-08	2.879023e-07	1.1875955099999998e-05	1.1421159999999999e-05	2.8828420000000003e-07	3.469935e-07	7.233257800000001e-06	9.357750000000001e-07	1.012113e-07	9.076280099999998e-06	9.93939e-08	2.0361888000000003e-05	2.032054e-07	7.1561727e-06	1.029758e-05	7.183000600000001e-06	4.438192899999999e-06	1.1010232999999997e-06	1.5627073e-06	4.7293183000000005e-06	6.721252300000001e-06	1.07879197e-05	1.6188010999999998e-06	2.8642579000000004e-06	1.1355214e-06	6.639041e-06	5.2982054e-06	2.7533860000000003e-07	7.27342e-08	2.50765e-08	1.26462e-07	2.1083560600000003e-05	3.12214e-08	8.37001e-08	9.350853e-07	4.910702000000001e-07	5.273231800000001e-06	1.701345e-06	6.907102e-07	1.84773e-07	6.253181000000001e-07	3.0928899999999996e-07	4.3712161e-05	7.293027e-07	8.1831301e-06	5.1379e-08	0.0	0.0	1.75285e-07	1.7724575000000002e-06	3.91785e-06	2.7560525000000002e-06	2.6798254e-06	3.148318e-07	3.1730225e-06	7.086620000000001e-06
2.4.1.11	1.4096840000000001e-05	1.8247099999999997e-05	1.3860041699999998e-05	1.5308739900000003e-05	1.23968495e-05	1.41263658e-05	3.5775161099999994e-05	3.908233199999999e-05	1.3745901000000003e-05	2.0584927900000002e-05	6.03645133e-05	1.67296142e-05	1.5867817200000004e-05	5.317369600000001e-06	1.39788722e-05	5.8423165599999994e-05	4.50087404e-05	3.148030579999999e-05	2.9877054199999996e-05	4.354555240000001e-05	3.1589605699999995e-05	1.74638531e-05	3.91283635e-05	1.83688334e-05	1.9201162100000003e-05	2.27230123e-05	1.6264530699999996e-05	1.7331626999999996e-05	2.4916225700000003e-05	1.85225574e-05	3.9774203e-06	8.6315223e-06	2.83885319e-05	3.5362648e-05	2.8109766099999995e-05	3.17874986e-05	4.1284616700000006e-05	3.15294453e-05	1.78421768e-05	1.0684785200000002e-05	1.1659551900000005e-05	1.9558812600000002e-05	2.4485413800000003e-05	2.2549778799999995e-05	1.3189730700000002e-05	3.6157928499999996e-05	3.33962769e-05	4.6987203099999996e-05	6.166672279999999e-05	6.81536259e-05	2.79400982e-05	2.11274735e-05	1.7274241499999998e-05	5.08796046e-05	3.7967851000000006e-05	3.12729126e-05	3.4403493999999994e-05	2.9916204499999996e-05	3.8246068599999995e-05	5.6163578999999995e-06	4.490501e-06	3.3256299000000006e-05	3.27969867e-05	1.31699402e-05	6.2556785999999995e-06	3.56673398e-05	2.0405947100000004e-05	3.74362632e-05	1.2923335299999996e-05
2.4.1.12	3.0309815600000007e-06	2.954638020000001e-06	1.7853738899999998e-06	2.3172007e-06	3.3878479999999996e-07	5.7145705499999996e-06	3.859467039999998e-06	4.02922479e-06	1.511703e-06	2.7936310700000005e-06	1.1575813e-07	4.651538500000001e-06	2.1455314210000002e-05	9.925679999999998e-08	2.7339412000000006e-07	7.059913199999998e-07	7.934258e-07	4.62238e-07	3.0034945199999997e-06	2.76657e-07	5.539514600000001e-07	3.4874557100000006e-06	1.2677889999999999e-06	7.682167977999999e-05	5.915222189999999e-06	9.7088148e-06	2.0880772999999998e-06	2.8343099600000007e-06	1.26704642e-06	2.0397669e-06	3.83277e-08	1.1033973800000001e-06	6.637062e-07	4.746913479999998e-06	3.36664696e-06	3.165820700000001e-06	7.698620463e-05	1.42302e-06	1.03148601e-06	1.9263356399999994e-06	1.78495995e-06	4.407417e-06	2.4907014e-06	2.33978e-06	7.440818e-07	1.75332155e-06	2.3150777500000005e-06	1.4379779499999998e-05	1.1957700299999999e-05	2.9795303499999994e-06	2.2727016900000003e-06	2.6699427e-06	8.965839e-07	2.9786327200000007e-06	1.4539632600000003e-06	2.4797902100000002e-06	2.2552236999999996e-06	2.6727855000000004e-06	1.6915940099999997e-06	6.19177678e-06	4.1564621e-06	9.81137e-07	3.87302563e-06	8.497003e-07	3.74689949e-06	1.89819214e-06	5.51311222e-06	2.1262630000000003e-06	7.766683900000001e-06
2.4.1.122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.01333e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.47057e-07
2.4.1.129	8.815675246999999e-05	6.261974878999995e-05	0.00010155949650000003	0.00012953789675999993	0.00015269471090000004	0.00010166630507000004	0.0001744238846500001	9.787155615e-05	9.532625440000001e-05	0.00011501445283000005	0.00012617999794	9.172617040000003e-05	0.00012681482103	0.00013934687984000005	0.00018473703195000005	0.00011394541679	0.0001597746529	8.941886219999998e-05	0.00011214499417	0.00010162269549999998	8.699037683000006e-05	0.00014838151952	0.0001100000254	0.00017723179738	0.00017901355551000004	0.00017418413470000004	0.00015314444064000007	0.0002379504777999999	0.0001005816626	0.00010775831370000004	0.00012785503959999997	0.00012332077332999998	0.0001148099301	0.00011836667974	0.00014872192311000005	0.00011830338354000002	0.00015911545946	0.00014829247179999998	0.00015934721369999992	0.00014486484279999996	9.770598481000003e-05	0.0001022355868	0.00016417356967	6.73233756e-05	0.00016881179139999992	0.00011382305962999995	0.00018874302642000012	0.0002721580450000001	0.00022573582549999997	0.00016051916380999996	0.00018843468745999997	0.00015998633143999986	0.0001203534425	0.00018396690796000005	0.00014111412354	0.00011484592564999994	0.00012823773875999996	0.00018104846054000002	0.00016656002213	0.00013575139011	0.00015633722787000001	0.00010618911799999996	0.00011486047322000002	8.402186309999999e-05	0.00014398758967000002	0.00015241244076	0.00013913059310000005	0.000194972477	0.0001772817199500001
2.4.1.141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.29079e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.66593e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.4.1.142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.57704e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.4.1.15	5.452839999999999e-07	5.332173799999999e-07	3.5487124000000005e-07	0.0	0.0	3.0614415e-07	7.34177e-08	8.68997e-08	1.29806e-07	1.1778855e-06	7.38784e-09	2.0586997899999997e-06	7.70875e-08	7.77192e-08	9.722512e-08	7.314003000000001e-08	0.0	0.0	9.970150000000001e-07	0.0	0.0	6.155097299999999e-07	0.0	6.292790000000001e-07	3.76228e-08	5.32372e-08	0.0	2.5460327e-06	0.0	0.0	0.0	7.8231194e-07	0.0	2.3417095e-06	7.088845e-08	4.62718e-08	2.5772074e-07	0.0	9.824929000000001e-08	2.1475335e-07	1.0700706e-07	0.0	0.0	0.0	0.0	4.0695643e-07	1.2608e-07	1.1635485899999997e-05	6.556677840000001e-06	7.333004699999999e-07	1.2319260999999997e-07	0.0	0.0	1.2350002e-07	1.2358092999999998e-07	1.1550755699999996e-06	0.0	5.6473100000000004e-08	2.3512041e-07	2.4961399e-07	5.414892e-07	1.19143e-07	5.8348990000000005e-08	0.0	1.65044989e-06	0.0	1.9442115000000003e-07	0.0	9.7622126e-07
2.4.1.150	0.0	0.0	0.0	5.72982e-08	1.14946e-07	0.0	1.02274e-07	1.1127e-07	7.42939e-08	4.10581e-08	5.2412e-08	2.16193e-07	0.0	0.0	7.91025e-08	0.0	0.0	0.0	3.16979e-08	0.0	0.0	0.0	1.16588e-06	0.0	1.52336e-07	0.0	0.0	0.0	5.23019e-08	0.0	0.0	0.0	0.0	2.03648e-07	0.0	4.55012e-08	4.87874e-07	0.0	0.0	5.75897e-08	9.99393e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.49996e-08	1.04974e-06	0.0	8.3614e-08	1.06583e-07	0.0	0.0	7.13329e-08	1.05725e-07	0.0	0.0	0.0	4.37801e-08	0.0	0.0	8.66456e-08	0.0	0.0	0.0
2.4.1.157	4.11182e-07	2.86147e-06	5.88523e-08	0.0	9.027074999999999e-07	3.34818e-07	0.0	2.8828e-08	6.82386e-08	6.299406e-07	3.30199e-07	1.72609e-06	1.27132e-06	5.4479e-07	2.20442e-07	0.0	4.87041e-08	0.0	0.0	1.9283521e-06	3.54957e-07	2.34346e-06	0.0	1.2086269999999999e-07	8.72768e-08	0.0	0.0	0.0	5.58423e-07	0.0	5.38117e-08	7.7493e-08	1.50532e-07	0.0	2.407482e-07	0.0	0.0	1.15133e-07	0.0	0.0	1.3195442099999999e-05	0.0	6.37992e-07	1.711135e-07	0.0	5.45949e-06	1.66128e-07	0.0	4.097725e-07	3.174821e-07	2.63309e-07	2.11495e-07	0.0	0.0	1.649088e-07	0.0	7.21851e-08	0.0	1.0947e-07	0.0	0.0	0.0	8.55521e-08	0.0	0.0	1.75714e-06	5.65794e-07	2.80354e-07	7.63018e-08
2.4.1.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28967e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.4.1.166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.91244e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.4.1.173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.93414e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.4.1.175	1.197526e-07	9.24105e-08	3.65779e-07	1.47921e-07	1.074904e-07	0.0	1.684089e-07	0.0	0.0	0.0	3.9064e-07	0.0	8.25036e-08	0.0	3.316043e-07	0.0	1.100559e-07	2.81546e-07	2.414035e-07	7.33084e-08	0.0	4.778002e-07	4.03296e-07	6.09049e-08	5.26937e-07	1.54768e-07	2.66482e-07	3.46301e-07	1.858961e-07	1.714859e-07	0.0	0.0	1.6353020000000002e-07	6.74712e-07	3.78683e-08	6.21572e-08	0.0	7.890181e-07	1.991834e-07	4.35742e-08	0.0	0.0	0.0	0.0	8.849069e-07	1.055842e-07	3.683599e-07	1.58686e-07	3.6153070000000003e-07	2.050453e-07	2.036564e-07	2.9272610000000004e-07	1.73037e-06	5.16163e-07	0.0	4.678592e-07	4.71635e-08	4.14479e-07	7.2302e-07	7.10371e-08	5.73529e-07	0.0	0.0	2.35022e-07	0.0	4.66206e-08	1.936085e-07	0.0	1.25768e-07
2.4.1.18	0.00021556886131000001	0.00024171248178000006	0.0002543933561699999	0.00023520166059999998	0.0002394202871999999	0.00021832267895000005	0.00023676832805	0.00037806505842	0.00022390189760000014	0.00023547624078999992	0.00022302264479999987	0.0002480137728199999	0.00022593326997000015	0.00025996981799999974	0.0002280576955100002	0.0002254781490000001	0.00020909770780000008	0.000199134809	0.00026089842676999984	0.00026508808639999997	0.0002642918874400001	0.00022633361748999994	0.00026886665160000007	0.0002330504040999999	0.0002459616169	0.00019834450596999985	0.0002316956064	0.00016296669099999996	0.0002244501211	0.0001973723705	0.00024278314360000002	0.00026648142596	0.00026653069360000015	0.0002904268104	0.00020448509849999995	0.0002746035165999999	0.00022203165421999998	0.00020743590450000005	0.0002415637178099999	0.00022026920575999987	0.00027727381021999984	0.00022008494909999998	0.00022917960699999994	0.0001300516626000001	0.00020297554290000014	0.00022733952086000008	0.00018350074544000003	0.0001981676053200001	0.00019073265780000003	0.00016890327777999983	0.00021096743505999988	0.00021721450159999998	0.00028352940460000007	0.0001993715292300001	0.0002617834117099999	0.0001793223566000001	0.0002762585427999998	0.00019741361318999993	0.00019170161588999996	0.00021067445856999992	0.00015687739640000005	0.0002189668732000001	0.0002366005582400001	0.0002973370204999999	0.00018510510040000005	0.00019681479377000002	0.00023279137517000014	0.00019432505870000015	0.00023792664082999992
2.4.1.180	2.18573e-07	1.94167e-07	1.15384e-07	0.0	0.0	2.68314e-07	0.0	0.0	1.14321e-07	2.10096e-07	0.0	5.2196e-07	1.83768e-08	0.0	5.76657e-08	0.0	0.0	0.0	5.766507e-07	0.0	0.0	9.81752e-08	0.0	3.94213e-08	0.0	0.0	0.0	4.35435e-07	0.0	0.0	0.0	1.37223e-07	0.0	1.1700289999999999e-07	2.74415e-08	1.02952e-07	1.21341e-08	0.0	1.40575e-08	6.95674e-08	0.0	0.0	0.0	0.0	0.0	1.18771e-08	1.37966e-07	2.752367e-06	2.30879e-06	1.02827e-07	5.88047e-08	3.73091e-08	0.0	1.763e-08	0.0	5.564761999999999e-07	0.0	0.0	1.24944e-08	7.22427e-08	2.1421e-07	0.0	0.0	0.0	1.00323e-06	0.0	2.14419e-08	0.0	4.116901e-07
2.4.1.182	8.831718469000002e-05	5.027617573e-05	8.423201730000003e-05	9.795650990000001e-05	0.00014824588440000004	7.558857389000001e-05	9.904712356e-05	8.07482138e-05	6.0918030400000024e-05	8.879965150000003e-05	7.583978029999999e-05	8.937806329999999e-05	0.00011292317961999999	8.956172109999999e-05	0.00012688189698999998	9.207821276999998e-05	0.00010842506909	7.65863436e-05	7.402039939e-05	5.654316309999999e-05	6.83540638e-05	8.240785549000002e-05	5.679094169999999e-05	0.00015508648461999992	9.656046179999997e-05	0.00011349687172000002	6.791495610000001e-05	0.000121039182	6.37870449e-05	7.151753850000002e-05	7.545097660000001e-05	4.6099309150000006e-05	6.09422485e-05	5.3418354099999996e-05	0.00011634084913	6.742165790000003e-05	0.00011484608190000001	9.13314621e-05	4.4466335999999997e-05	8.070230333000002e-05	8.662929728000001e-05	0.0001150888613	0.00012115154489999999	4.24928254e-05	0.0001473257192	5.5599063600000016e-05	8.92282117e-05	0.00011047208809999995	0.0001033205933	9.406543556999994e-05	0.00011494310759999998	0.0001211628474	4.87613424e-05	0.00010527265719999999	7.218034012000005e-05	8.475224099999999e-05	6.772228639999999e-05	9.629383695000001e-05	0.00010969551201000003	0.00011767606270000001	0.00013849108298000001	6.771756e-05	8.982308948999999e-05	6.759995260000001e-05	0.00012903312215000002	8.8399229e-05	8.482074456999998e-05	0.00010677089949999999	0.00014445949279000002
2.4.1.187	1.94874401e-05	1.2843331200000001e-05	1.6593073299999996e-05	1.33893626e-05	8.317785599999999e-06	2.2727698e-05	2.48182112e-05	1.80881944e-05	2.04080412e-05	1.47278246e-05	3.6767504e-05	1.96933684e-05	2.1615739199999997e-05	2.3605314550000005e-05	2.8207924300000002e-05	5.8315710799999995e-05	3.4194076900000004e-05	2.25263084e-05	2.6828259199999993e-05	2.3533497500000004e-05	3.349815079999999e-05	3.6466615699999996e-05	3.16061353e-05	1.83683894e-05	3.09707543e-05	5.2768071200000004e-05	4.3397450200000006e-05	2.3839699800000005e-05	2.44326504e-05	3.2533498199999994e-05	5.445026739999999e-05	4.18048657e-05	3.2548131199999996e-05	2.238418519999999e-05	1.71648027e-05	1.934696399999999e-05	2.40672148e-05	4.224684890000001e-05	4.60989269e-05	9.041313e-06	1.01815667e-05	2.7161231200000005e-05	2.0680644500000005e-05	1.19143737e-05	1.8821528799999995e-05	2.0290909560000004e-05	1.02883317e-05	9.164320499999999e-06	8.3360692e-06	9.880123699999998e-06	2.3294566899999994e-05	1.9754172600000004e-05	9.586294300000002e-06	1.8722080789999993e-05	3.0301046099999997e-05	4.2828825100000006e-05	3.0798064e-05	1.9785821500000002e-05	2.9726473699999988e-05	9.811408100000002e-06	7.576711e-06	2.0347052000000002e-05	2.54611846e-05	1.4976544500000001e-05	6.7699808e-06	1.8217529800000002e-05	5.1477560699999995e-05	2.5152350099999998e-05	2.3076450500000006e-05
2.4.1.198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.26341e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.87549e-08	0.0	3.80815e-08	0.0	0.0	0.0	0.0	7.361170000000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
