	SRR6915091_500K_merged_Abundance.RPKs	SRR6915092_500K_merged_Abundance.RPKs	SRR6915093_500K_merged_Abundance.RPKs	SRR6915094_500K_merged_Abundance.RPKs	SRR6915095_500K_merged_Abundance.RPKs	SRR6915096_500K_merged_Abundance.RPKs	SRR6915097_500K_merged_Abundance.RPKs	SRR6915098_500K_merged_Abundance.RPKs	SRR6915099_500K_merged_Abundance.RPKs	SRR6915100_500K_merged_Abundance.RPKs	SRR6915101_500K_merged_Abundance.RPKs	SRR6915102_500K_merged_Abundance.RPKs	SRR6915113_500K_merged_Abundance.RPKs	SRR6915115_500K_merged_Abundance.RPKs	SRR6915116_500K_merged_Abundance.RPKs	SRR6915118_500K_merged_Abundance.RPKs	SRR6915119_500K_merged_Abundance.RPKs	SRR6915120_500K_merged_Abundance.RPKs	SRR6915121_500K_merged_Abundance.RPKs	SRR6915122_500K_merged_Abundance.RPKs	SRR6915123_500K_merged_Abundance.RPKs	SRR6915124_500K_merged_Abundance.RPKs	SRR6915137_500K_merged_Abundance.RPKs	SRR6915138_500K_merged_Abundance.RPKs	SRR6915139_500K_merged_Abundance.RPKs	SRR6915140_500K_merged_Abundance.RPKs	SRR6915141_500K_merged_Abundance.RPKs	SRR6915142_500K_merged_Abundance.RPKs	SRR6915143_500K_merged_Abundance.RPKs	SRR6915144_500K_merged_Abundance.RPKs	SRR6915145_500K_merged_Abundance.RPKs	SRR6915146_500K_merged_Abundance.RPKs	SRR6915157_500K_merged_Abundance.RPKs	SRR6915158_500K_merged_Abundance.RPKs	SRR6915159_500K_merged_Abundance.RPKs	SRR6915160_500K_merged_Abundance.RPKs	SRR6915161_500K_merged_Abundance.RPKs	SRR6915162_500K_merged_Abundance.RPKs	SRR6915163_500K_merged_Abundance.RPKs	SRR6915164_500K_merged_Abundance.RPKs	SRR6915165_500K_merged_Abundance.RPKs	SRR6915166_500K_merged_Abundance.RPKs	SRR6915188_500K_merged_Abundance.RPKs	SRR6915189_500K_merged_Abundance.RPKs	SRR6915190_500K_merged_Abundance.RPKs	SRR6915191_500K_merged_Abundance.RPKs	SRR6915192_500K_merged_Abundance.RPKs	SRR6915193_500K_merged_Abundance.RPKs	SRR6915194_500K_merged_Abundance.RPKs	SRR6915201_500K_merged_Abundance.RPKs	SRR6915202_500K_merged_Abundance.RPKs	SRR6915203_500K_merged_Abundance.RPKs	SRR6915204_500K_merged_Abundance.RPKs	SRR6915205_500K_merged_Abundance.RPKs	SRR6915206_500K_merged_Abundance.RPKs	SRR6915207_500K_merged_Abundance.RPKs	SRR6915208_500K_merged_Abundance.RPKs	SRR6915209_500K_merged_Abundance.RPKs	SRR6915210_500K_merged_Abundance.RPKs	SRR6915211_500K_merged_Abundance.RPKs	SRR6915212_500K_merged_Abundance.RPKs	SRR6915213_500K_merged_Abundance.RPKs	SRR6915214_500K_merged_Abundance.RPKs	SRR6915215_500K_merged_Abundance.RPKs	SRR6915216_500K_merged_Abundance.RPKs	SRR6915217_500K_merged_Abundance.RPKs	SRR6915218_500K_merged_Abundance.RPKs	SRR6915219_500K_merged_Abundance.RPKs	SRR6915220_500K_merged_Abundance.RPKs	SRR6915221_500K_merged_Abundance.RPKs	SRR6915222_500K_merged_Abundance.RPKs	SRR6915223_500K_merged_Abundance.RPKs	SRR6915224_500K_merged_Abundance.RPKs	SRR6915225_500K_merged_Abundance.RPKs	SRR6915226_500K_merged_Abundance.RPKs	SRR6915227_500K_merged_Abundance.RPKs	SRR6915228_500K_merged_Abundance.RPKs	SRR6915229_500K_merged_Abundance.RPKs	SRR6915230_500K_merged_Abundance.RPKs
1.14.14.18	0.0	1.999748e-09	1.999748e-09	0.0	1.999748e-09	1.999748e-09	9.99874e-09	4.3994455999999977e-08	9.99874e-09	0.0	0.0	0.0	3.999496e-09	9.99874e-09	1.1998488000000001e-08	0.0	1.9997479999999998e-08	0.0	1.999748e-09	0.0	1.1998488000000001e-08	1.999748e-09	1.999748e-09	1.7997732e-08	9.99874e-09	0.0	0.0	0.0	9.99874e-09	1.1998488000000001e-08	1.999748e-09	0.0	0.0	9.99874e-09	3.999496e-09	0.0	1.999748e-09	1.999748e-09	0.0	9.99874e-09	1.999748e-09	1.1998488000000001e-08	1.999748e-09	1.999748e-09	0.0	1.999748e-09	0.0	1.999748e-09	0.0	1.5997984e-08	0.0	9.99874e-09	9.99874e-09	0.0	0.0	0.0	0.0	0.0	0.0	9.99874e-09	1.999748e-09	1.1998488000000001e-08	9.99874e-09	1.999748e-09	0.0	1.1998488000000001e-08	1.1998488000000001e-08	1.999748e-09	0.0	9.99874e-09	0.0	9.99874e-09	0.0	0.0	0.0	1.1998488000000001e-08	1.999748e-09	9.99874e-09	2.979624520000005e-07
3.1.3.5	0.000257836	2.99279e-05	0.000156545	0.000272929	0.000363705	0.000380544	6.16754e-05	0.000388599	0.000104717	8.35935e-05	0.00017144	0.000172404	7.25226e-05	0.000116844	4.375e-05	8.74435e-05	0.0001448	6.54922e-05	6.29103e-05	0.000191045	0.000109054	0.000106991	0.000151357	0.000166755	0.000153676	0.000216337	0.000340854	6.59908e-05	7.17653e-05	9.93429e-05	7.59966e-05	0.000261935	0.000288542	0.000148804	9.51938e-05	0.000269625	0.000121279	7.35732e-05	0.000147259	0.000102093	9.73761e-05	8.04887e-05	0.000113903	9.871e-05	0.000104309	8.23197e-05	0.000145508	8.59316e-05	0.000149268	0.000257643	0.000146808	0.000112792	9.13929e-05	0.000120306	5.41191e-05	0.000127227	0.000190625	0.000121945	6.03663e-05	6.50969e-05	4.43185e-05	0.000123147	7.6928e-05	3.94599e-05	0.000145682	0.00010901	8.6547e-05	0.000231829	9.93179e-05	0.000172141	0.000189477	6.86229e-05	0.000118608	0.000294487	0.0001712	7.89524e-05	9.09309e-05	0.000109858	7.87463e-05
2.1.1.266	5.8186e-06	1.4009790311859495e-05	4.35191720162962e-06	1.12283e-05	2.45577e-05	0.000122177	4.770007116189774e-06	0.000180977	6.761620514543546e-06	1.143535735857148e-06	3.877397418945497e-06	9.666851470333331e-06	2.0982200912371097e-06	6.26710011928642e-06	1.5531439909529825e-05	9.049348161255174e-06	1.0854695948485186e-05	3.5573837024270532e-06	1.160546638191944e-05	5.814282505039984e-06	8.85428e-06	7.981618599174342e-06	1.1499164331456437e-05	8.623893386706947e-06	1.2006129960646345e-06	5.359783632338198e-06	1.85744e-05	4.064607423761854e-06	1.1657925858639213e-06	4.6946206995375565e-06	1.0043111175657702e-05	8.22335e-06	2.72733e-05	1.2519134380490734e-05	3.4128e-06	9.40109e-06	1.5672202157755256e-05	2.798368804530196e-06	6.144473910383787e-06	5.959762830264092e-06	1.768167998820545e-05	6.044839892190214e-06	1.8050820222056347e-06	1.545067041344924e-06	4.890693984110364e-06	9.129804220484143e-06	3.8774967293893675e-07	9.024028038668231e-07	7.5807840462231596e-06	1.78242e-05	7.832106310935036e-06	2.08532e-05	6.33298e-06	5.816518808095889e-06	5.88612523120588e-06	3.0609375929131305e-06	9.515110975524835e-06	8.80144e-06	4.842562261155648e-06	4.20687043262194e-06	1.0604970885664825e-05	7.235136024605103e-06	4.329836552081568e-06	1.9030276011615062e-05	4.915487572440909e-06	1.4338114655662566e-05	2.8165642630353216e-06	6.55041e-05	4.300960647597061e-06	4.40345e-06	6.334294483759091e-06	2.77448456473062e-06	1.768517903300936e-06	3.20925e-05	9.29588471018579e-06	7.89283603699658e-06	1.4594297485427381e-05	5.043648520715719e-06	1.693639172932307e-05
1.1.99.31	7.242936895238097e-08	1.810095393333331e-07	1.7238384199999981e-07	2.063523386571429e-07	1.4804565215714283e-07	1.1602239016666664e-07	1.6712031409999995e-07	1.6698331773333327e-07	7.1388219e-08	8.299843800000007e-08	1.2426857400000003e-07	3.7994659866666666e-07	1.0259661526666681e-06	1.4956581599999997e-07	9.99466e-06	7.009878200000004e-08	1.0372555075000008e-07	5.382206766666664e-07	1.2381492366666664e-07	5.3707048000000054e-08	1.0845134428571435e-07	1.4590981466666668e-07	1.5997529239999996e-07	1.0087457400000008e-07	7.966549200000008e-08	5.839461000000005e-08	6.528509139999993e-08	8.324965000000006e-08	5.810865666666673e-08	2.421545229047617e-07	1.2856826599999998e-07	1.1250351456190453e-07	1.1357587839999999e-07	6.921522566666669e-08	2.8778731333333315e-07	1.0854475586666665e-07	1.1488668403571434e-07	2.0766784523809516e-07	9.666339666666671e-08	5.445286216666667e-07	7.313646200000004e-08	1.7563151599999983e-07	1.3785668266666662e-07	6.132314750000007e-08	1.0572912799999998e-07	7.971273000000003e-08	3.6749858766666685e-07	1.7984513690476192e-07	3.822803028571428e-08	7.85678e-06	6.779237600000004e-08	1.0899174683333335e-07	9.406192726666667e-08	1.0111127866666672e-07	1.3867821333333324e-07	8.262755733333338e-08	5.701692e-09	1.861589273333332e-07	9.650708553809524e-08	1.5407831233333328e-07	9.839519633333342e-08	9.619187165238089e-08	6.377217566666671e-08	3.1814248547142876e-07	7.506248613333344e-08	1.919096741714284e-07	1.0921411361904764e-07	2.7624700580952383e-07	1.4018446966666664e-07	1.1750648698571435e-07	5.6650880000000057e-08	1.33274007e-07	1.6724631599999984e-07	8.66521e-06	2.405177150000001e-07	1.0887527866666672e-07	1.0894649600000007e-07	1.8090998266666658e-07	3.73992115621429e-07
4.6.1.13	6.61502e-05	9.94127e-06	6.80998e-06	8.969350019999992e-06	8.24617e-06	7.382439033999991e-06	1.34048e-05	8.336120626666666e-06	1.23103e-05	1.442580611399998e-05	6.85465e-06	1.04613e-05	1.044e-05	1.80328e-05	6.82318e-06	6.6864597800000174e-06	0.000137591	1.7015230025999956e-05	8.22986694799999e-06	3.82212e-05	1.34298e-05	1.08311e-05	5.43971e-05	6.0971e-06	3.28607e-05	2.82909e-05	1.2469749976761917e-05	4.24453e-06	6.2717723933333235e-06	7.514616789999999e-06	7.776860586000003e-06	6.53925e-06	3.32719e-06	1.6293565401999974e-05	7.043082106666653e-06	5.55778e-06	1.239260147600005e-05	1.2568847763333345e-05	5.93226e-06	1.87672e-05	1.2139610236000053e-05	9.848368253333322e-06	7.36352e-06	7.936075605333312e-06	2.5295e-05	7.034889640000011e-06	8.057160277999974e-06	1.1597790195999996e-05	1.31343e-05	1.9436760384000036e-05	1.48168e-05	1.382676312400001e-05	1.1178857276000002e-05	8.05093e-06	9.317105291999993e-06	1.22763e-05	1.785475762933332e-05	1.4827967806000014e-05	1.06817e-05	7.955985881999986e-06	6.394648621999998e-06	7.592848433999982e-06	1.277470618533334e-05	1.0597762529333345e-05	1.2066084866000013e-05	7.558626161999994e-06	6.414332533999989e-06	8.28181e-06	1.35693e-05	1.1080885234000006e-05	1.46723e-05	7.906189367333323e-06	6.9802e-06	4.167605563428571e-06	5.65418e-05	1.6693071589999985e-05	4.228730146000014e-06	8.62226e-06	6.14863e-05
2.4.1.248	1.202044432533335e-05	5.541806705333343e-06	1.238399177828572e-05	6.412300876666685e-06	2.1535902580000034e-06	7.178236915999999e-06	6.58981e-06	1.1054450775999994e-05	1.25459e-05	1.2381401306666645e-05	8.5545e-06	4.538085402885712e-06	6.17714e-06	1.853002832826662e-05	5.033156681999999e-06	4.750071952000003e-06	7.6045e-06	1.014741327199999e-05	6.704019246000005e-06	1.36552e-05	7.306491860000004e-06	8.258007076066668e-06	1.0426157075285714e-05	5.31028e-06	8.88032e-06	6.61059e-06	4.791547777485732e-06	6.35077461e-06	8.57642e-06	5.6751268772857195e-06	6.071559977266656e-06	6.891846725952398e-06	5.67722e-06	1.4055194238666638e-05	5.858288933885716e-06	6.248213100685706e-06	4.077709466000006e-06	9.14635778133332e-06	1.1297274837619037e-05	9.86603e-06	4.237649148000007e-06	7.88675e-06	1.16114e-05	1.1521648809599974e-05	2.11713e-05	7.486539827999994e-06	9.809934015619049e-06	1.1882402126266656e-05	1.95793e-05	4.756119708666676e-06	1.28965e-05	1.0588937133552358e-05	1.2429943423999982e-05	9.87147e-06	7.652161240666657e-06	1.24058e-05	1.3531122748e-05	7.65544667761905e-06	1.31015e-05	6.922603519999988e-06	5.193198109000001e-06	9.356406500952387e-06	5.146327881219042e-06	3.392702676666665e-06	1.28487e-05	7.508078924666669e-06	1.4728608733599955e-05	1.6752319459999997e-06	9.35882e-06	2.4917464258999936e-06	1.37866e-05	4.728958256666667e-06	1.38269e-05	4.178805697999998e-06	3.6729e-05	1.0527451295999983e-05	4.3055454489333314e-06	1.0210580138333323e-05	9.144682866000009e-06
1.5.8.2	7.280440686662518e-08	6.672226519890582e-08	5.8826569467003866e-08	2.2643344787116424e-08	2.6687806414792803e-08	9.590498569973538e-08	7.445649101487961e-10	2.6150655119803556e-07	2.516265243542457e-09	8.56323568867164e-08	1.4611534792878825e-09	3.6261514404819867e-09	8.25194827357454e-08	5.511518936566844e-09	1.0347278251635335e-08	1.0241550514499405e-08	3.789025986859401e-08	1.565112451072921e-08	6.66678855861097e-09	2.5164270005000034e-09	5.8509564222075726e-08	5.8541369365668454e-09	7.6426497155777e-08	1.9234534363580426e-08	7.445649101487961e-10	3.593491965266611e-08	6.032435025546903e-08	5.8516287724916096e-08	5.759254412442743e-08	3.0307920590926086e-09	5.422225870659095e-08	3.600300110590283e-08	4.906333180420677e-09	1.2137044828807133e-08	1.831383349434817e-08	1.2072833253334781e-08	9.503875470243814e-08	1.8221082637024376e-09	8.593624313609176e-10	6.140927988868202e-08	5.178883270659097e-08	2.4618205236090266e-08	3.375091593671298e-09	7.354272706611053e-10	1.4611534792878828e-09	6.618641751818508e-08	6.086877533264538e-08	1.8326391730128604e-09	2.4743130208186514e-08	2.3840787729398633e-08	7.7603959154468e-08	4.932435600375054e-08	5.5979555888682076e-08	6.475224830472084e-08	7.307075464837161e-08	7.445649101487961e-10	6.909410457778967e-09	4.176864803086916e-08	5.3677908297557145e-08	2.798714627313191e-08	1.9271208159191347e-08	1.673845217334317e-07	6.365500588868202e-08	9.644807436144992e-08	6.3354451723122695e-09	5.004084760324996e-08	5.505178822207572e-08	1.5860110271032222e-08	2.285348795854309e-09	2.1905890078875942e-07	8.570128978092223e-08	5.812092794356393e-09	7.047938936566851e-09	6.901391232421892e-08	3.492306409151859e-08	3.2841180590926086e-09	5.670458047084555e-08	7.117271269960513e-09	8.8609e-06
1.6.99.5	6.73143e-06	1.8788381215533364e-05	1.3990748413933344e-05	5.922325785266677e-06	3.76259e-05	9.864222378933311e-06	6.117101744300002e-06	1.0720037503666653e-05	4.902811308311114e-06	5.5952e-06	1.5379764278933353e-05	1.77539e-05	4.49512e-06	0.000131526	1.8518384113533367e-05	1.129075893767147e-05	1.33158e-05	1.7097e-05	7.459346893085696e-06	1.2997649612099992e-05	1.83393e-05	1.6402401379400033e-05	1.2354149289985729e-05	8.45234e-06	4.91986113213333e-06	8.4109009386e-06	1.1563679294499996e-05	1.55577e-05	5.6770122334e-06	1.138584744530001e-05	4.50878e-06	8.089989381733333e-06	1.3967406762300004e-05	2.7187e-05	2.90067e-06	1.71269e-06	8.86521e-06	6.917908271123803e-06	2.19222696756667e-05	1.0106624657466672e-05	1.4453959069600056e-05	8.63182e-06	3.12785e-06	3.4233611329190436e-06	7.717173790466658e-06	1.13224e-05	1.248989090658572e-05	2.2966490938904725e-06	1.58706e-05	1.43592e-06	2.0532093397333347e-05	6.28172e-06	1.73756e-06	1.44022e-05	1.1409571575200017e-05	1.52037e-05	2.00616e-05	6.29641e-06	6.14428e-06	2.6142873583533343e-05	8.466085311433319e-06	1.1180499091633333e-05	9.390657249533332e-06	7.995118471952364e-06	1.6711760602666675e-05	6.6419756454333155e-06	1.3725587424185739e-05	7.04805e-05	9.598516015500002e-06	3.892577521123808e-06	1.40112e-05	1.4727054581585743e-05	6.10065e-06	7.01215e-06	1.08456e-05	9.521957660400007e-06	1.6929807873100035e-05	9.825334681933338e-06	1.2062421450966698e-05
3.5.3.8	1.35109e-05	5.350032203066683e-06	2.1660107835333355e-06	7.43002e-06	4.43967e-06	0.000105037	5.043441849966672e-06	0.000118386	5.088028134314279e-06	5.434894698200006e-06	2.806315428233337e-06	4.353540471500007e-06	4.888508856500002e-06	1.446893067499999e-06	7.62489e-06	3.2400056801666658e-06	5.041428022666679e-06	2.0435065059999984e-06	4.7569626493999985e-06	6.632067029666662e-06	4.932270902966666e-06	4.147650773566669e-06	6.93423e-06	5.3708297723333315e-06	2.925423253600001e-06	1.22912e-05	7.655141833833336e-06	2.1510336214666657e-06	5.212311500000015e-06	4.367692569200013e-06	8.810842078066695e-06	1.8084018378999993e-06	7.04501072559999e-06	6.194975731066684e-06	5.82310320706668e-06	1.38993e-05	5.190602336000016e-06	2.518093726066661e-06	3.568972115333332e-06	1.13521e-05	8.291919174000042e-06	2.4539704724666615e-06	8.5441e-06	5.065621416566669e-06	2.2467435094666616e-06	5.945564908533371e-06	5.575242523833337e-06	5.681886119066682e-06	3.8002180553999965e-06	1.9098e-05	1.430384261999999e-06	1.80826e-05	1.6971407653999965e-06	3.166014776733331e-06	4.836487393933335e-06	6.4581e-06	1.3493284109999996e-06	5.72401e-06	4.876754779666668e-06	1.3703683813333327e-06	8.95609e-06	5.265028878709522e-06	1.34517e-05	4.611153725614284e-06	4.744637259833336e-06	5.55033922466668e-06	5.637475326199997e-06	7.86467e-06	5.036785173466669e-06	6.90977857933334e-06	6.485314190666665e-06	5.079551957700004e-06	5.702552601166678e-06	1.86533e-05	5.032861034300001e-06	1.7221451526666652e-06	4.80449e-06	1.31881e-05	9.89124e-06
2.8.3.5	2.1124e-05	1.7966540391900004e-05	2.1973550817900054e-05	4.64207e-06	1.47796e-05	0.000209792	5.004589516352384e-06	0.000178231	8.002244463133331e-06	3.823153965833333e-06	1.950951165799999e-05	2.080191068933336e-05	1.9529434194200016e-05	1.8787220851199997e-05	3.3015641860785694e-05	1.9572282620600003e-05	2.099214250200001e-05	2.1663460096000005e-05	3.1899662832385774e-05	3.280999267146662e-05	2.3970525359399998e-05	2.021326763986665e-05	6.90488e-06	2.368935722000002e-06	1.848254807599999e-05	1.9007870603199998e-05	5.01371e-06	2.0000447277999996e-05	5.265315478390479e-06	5.155025566800004e-05	2.2018590032014293e-05	2.4527563317733345e-05	3.32064e-06	3.894912398066672e-06	2.1771277586499992e-05	2.35728e-06	6.125841470999996e-05	5.380389348511906e-06	9.257184552666663e-07	3.196694514680956e-06	2.1037298952e-05	2.153795438399997e-05	6.01555e-06	3.5109690359666733e-06	5.158107202185719e-06	2.177571018446666e-05	3.299236444852387e-06	2.8469320620238154e-06	2.494596406566674e-05	1.2498e-05	2.098002397999999e-05	2.2116282901333354e-05	2.47141e-06	5.233234199952388e-06	2.1623025755666693e-05	2.264232947916667e-05	1.9671609205066688e-05	2.1617263299400013e-05	1.8936818939166666e-05	3.705279859145237e-05	2.1219182055166672e-05	4.4392720229999905e-06	2.9088151770000024e-06	2.282133286956671e-05	1.9126461666666653e-05	4.5125843617733334e-05	3.7732341113185716e-05	3.99542e-05	2.789011116133337e-06	4.48768e-06	1.9858993044399998e-05	3.6400302137857146e-06	1.724850524319999e-05	2.56485e-05	3.1670951780000028e-06	3.710302342652386e-06	2.6336488502166686e-05	1.8915054214771426e-05	2.7489136729452397e-06
