	SRR6915091_500K_merged_Abundance.RPKs	SRR6915092_500K_merged_Abundance.RPKs	SRR6915093_500K_merged_Abundance.RPKs	SRR6915094_500K_merged_Abundance.RPKs	SRR6915095_500K_merged_Abundance.RPKs	SRR6915096_500K_merged_Abundance.RPKs	SRR6915097_500K_merged_Abundance.RPKs	SRR6915098_500K_merged_Abundance.RPKs	SRR6915099_500K_merged_Abundance.RPKs	SRR6915100_500K_merged_Abundance.RPKs	SRR6915101_500K_merged_Abundance.RPKs	SRR6915102_500K_merged_Abundance.RPKs	SRR6915113_500K_merged_Abundance.RPKs	SRR6915115_500K_merged_Abundance.RPKs	SRR6915116_500K_merged_Abundance.RPKs	SRR6915118_500K_merged_Abundance.RPKs	SRR6915119_500K_merged_Abundance.RPKs	SRR6915120_500K_merged_Abundance.RPKs	SRR6915121_500K_merged_Abundance.RPKs	SRR6915122_500K_merged_Abundance.RPKs	SRR6915123_500K_merged_Abundance.RPKs	SRR6915124_500K_merged_Abundance.RPKs	SRR6915137_500K_merged_Abundance.RPKs	SRR6915138_500K_merged_Abundance.RPKs	SRR6915139_500K_merged_Abundance.RPKs	SRR6915140_500K_merged_Abundance.RPKs	SRR6915141_500K_merged_Abundance.RPKs	SRR6915142_500K_merged_Abundance.RPKs	SRR6915143_500K_merged_Abundance.RPKs	SRR6915144_500K_merged_Abundance.RPKs	SRR6915145_500K_merged_Abundance.RPKs	SRR6915146_500K_merged_Abundance.RPKs	SRR6915157_500K_merged_Abundance.RPKs	SRR6915158_500K_merged_Abundance.RPKs	SRR6915159_500K_merged_Abundance.RPKs	SRR6915160_500K_merged_Abundance.RPKs	SRR6915161_500K_merged_Abundance.RPKs	SRR6915162_500K_merged_Abundance.RPKs	SRR6915163_500K_merged_Abundance.RPKs	SRR6915164_500K_merged_Abundance.RPKs	SRR6915165_500K_merged_Abundance.RPKs	SRR6915166_500K_merged_Abundance.RPKs	SRR6915188_500K_merged_Abundance.RPKs	SRR6915189_500K_merged_Abundance.RPKs	SRR6915190_500K_merged_Abundance.RPKs	SRR6915191_500K_merged_Abundance.RPKs	SRR6915192_500K_merged_Abundance.RPKs	SRR6915193_500K_merged_Abundance.RPKs	SRR6915194_500K_merged_Abundance.RPKs	SRR6915201_500K_merged_Abundance.RPKs	SRR6915202_500K_merged_Abundance.RPKs	SRR6915203_500K_merged_Abundance.RPKs	SRR6915204_500K_merged_Abundance.RPKs	SRR6915205_500K_merged_Abundance.RPKs	SRR6915206_500K_merged_Abundance.RPKs	SRR6915207_500K_merged_Abundance.RPKs	SRR6915208_500K_merged_Abundance.RPKs	SRR6915209_500K_merged_Abundance.RPKs	SRR6915210_500K_merged_Abundance.RPKs	SRR6915211_500K_merged_Abundance.RPKs	SRR6915212_500K_merged_Abundance.RPKs	SRR6915213_500K_merged_Abundance.RPKs	SRR6915214_500K_merged_Abundance.RPKs	SRR6915215_500K_merged_Abundance.RPKs	SRR6915216_500K_merged_Abundance.RPKs	SRR6915217_500K_merged_Abundance.RPKs	SRR6915218_500K_merged_Abundance.RPKs	SRR6915219_500K_merged_Abundance.RPKs	SRR6915220_500K_merged_Abundance.RPKs	SRR6915221_500K_merged_Abundance.RPKs	SRR6915222_500K_merged_Abundance.RPKs	SRR6915223_500K_merged_Abundance.RPKs	SRR6915224_500K_merged_Abundance.RPKs	SRR6915225_500K_merged_Abundance.RPKs	SRR6915226_500K_merged_Abundance.RPKs	SRR6915227_500K_merged_Abundance.RPKs	SRR6915228_500K_merged_Abundance.RPKs	SRR6915229_500K_merged_Abundance.RPKs	SRR6915230_500K_merged_Abundance.RPKs
2.4.2.4	3.14824e-05	1.02214e-05	4.99304e-06	6.68547e-05	0.000177683	0.000209186	2.2493209065533365e-05	0.000252898	4.10975e-05	4.23244e-06	4.495466096766674e-06	2.39152e-05	5.884677524400012e-06	7.422184997466682e-06	6.377907681409538e-06	4.812778440800005e-06	5.933302749480962e-06	5.527289801033344e-06	6.8344638771666805e-06	9.58673e-06	9.161082871700014e-06	1.46948e-05	1.23611e-05	9.0583e-05	7.396039843814302e-06	1.4119625329400032e-05	0.00010537	5.5939529856666735e-06	4.163322671180956e-06	5.852643127966681e-06	3.3855e-05	8.35983e-05	0.000110188	1.5394e-05	2.08605e-05	6.58344e-05	2.1698859179500025e-05	7.2468339433095395e-06	1.19922e-05	4.84572e-06	5.621516323371437e-06	5.414808881966675e-06	2.3131625520000054e-05	5.88792e-06	1.4833143339514281e-05	9.367114793533332e-06	7.748244542666667e-06	1.14457e-05	4.95111e-06	2.18293e-05	6.26409009300001e-06	1.19969e-05	5.16851e-06	5.619723992200007e-06	1.2210874779928596e-05	5.078542082338101e-06	9.017312250000013e-06	2.72845e-06	1.09659e-05	5.488965428247622e-06	6.702487052166679e-06	1.82334e-05	1.4822257713299987e-05	1.79977e-05	4.311282299500006e-06	6.880319045676208e-06	7.431980042200013e-06	0.000183032	5.5944143544809575e-06	5.81402e-05	2.2823363147e-05	6.27973e-06	5.056638091638108e-06	0.000122544	1.1785350641057146e-05	8.881653261933341e-06	5.7677335002666754e-06	2.34425e-05	9.953411382461915e-06
3.2.1.67	2.126274031598819e-07	2.786633511178111e-08	3.4948603047111516e-08	4.62727e-06	3.1795696990053355e-07	6.489204725459765e-08	4.149004514324999e-08	7.018200523823754e-08	8.166488438306622e-10	1.0405428407790404e-07	1.1949776700154258e-07	1.9764167767992122e-08	5.740524578329302e-08	1.1847498656452314e-06	3.397953107936958e-08	1.119599804446925e-07	5.519141570756204e-07	9.207646194635634e-08	2.1417512509466978e-08	6.549486644815009e-09	9.499479053755866e-09	2.440287434538555e-08	3.3780977111992995e-08	1.1323628695534338e-08	4.916417220932717e-09	2.453863485402783e-08	3.827175970635354e-07	9.59094080252128e-08	4.596312922687103e-09	2.7918259243450992e-08	2.5369496796164927e-07	1.3169761325095902e-07	3.937328355826456e-08	1.2004206942589242e-07	1.2999163660418303e-08	8.026868443778872e-08	3.351811357563068e-08	2.2278557361555975e-08	1.7752829242573229e-07	1.3872496853755867e-08	1.0995417657802581e-07	3.444490300616286e-08	1.0804105644661529e-08	1.6788522088833615e-08	1.8790790495905714e-08	1.193403335036325e-07	6.188477070116653e-08	4.374691220932715e-09	7.868485864266258e-07	1.1420036241980035e-06	9.979312624584613e-08	1.0828887482470262e-07	8.895165658432716e-09	1.0278648024584612e-07	2.2726700632948866e-08	1.3211480853755865e-08	9.419131497258891e-07	4.7392300287005085e-08	1.3896368944151348e-08	1.1661642245992085e-07	3.128121158716972e-08	1.1661921508232754e-08	1.2668797053755866e-08	5.17988101707541e-08	1.1865982111639911e-08	2.6156284655640755e-08	5.710941666012715e-08	1.2707936400725803e-07	1.2826913979239066e-08	1.5649748575297943e-07	1.5446080000084292e-07	1.3807918065294897e-08	1.1356926031374702e-07	5.81634e-06	4.856493360709174e-08	1.255532460760202e-08	1.0608606077802582e-07	2.774974765564076e-08	3.879173370003511e-07
2.5.1.7	0.000169747	0.000126274	0.000189086	0.000164331	0.000120637	0.000190206	0.000253317	0.000193934	0.000128247	0.000228361	0.000177988	0.000148506	0.000117054	0.000147473	0.000153289	0.000155488	0.000160145	0.000167639	0.000223986	0.000202097	0.000180903	0.000123746	0.000199277	0.000240034	0.000160148	0.000174301	0.000211695	0.000197036	0.000158773	0.000181932	0.000135632	0.000150501	0.000149751	0.000103899	0.000148611	0.000107559	0.00026754	0.000185688	0.000116644	0.000172764	0.000264947	0.000139057	0.000128077	0.000203212	0.000154356	0.000148129	0.000195026	0.000156823	0.000154281	0.000146713	0.0001313	0.000106172	0.000144081	0.000154758	0.000226629	0.000200074	0.00020474	7.14857e-05	0.000145273	7.51662e-05	0.000150622	0.000153759	0.000231042	0.000262953	0.000127573	0.000366327	9.10704e-05	0.000191309	0.000141366	0.000156286	0.000105825	0.000129002	0.000196991	0.000232489	0.000163966	0.000119915	0.000133094	0.00016215	0.000278165
1.1.1.290	0.00028515	2.79436e-05	0.000382198	0.000237753	0.000155745	0.000120994	0.000154221	0.000116419	0.000198987	0.0002507	0.000225184	0.000214184	0.00024153	0.000245471	5.7918e-05	0.000133694	0.000177708	0.000117434	0.0001579	0.000419671	7.31027e-05	0.000152016	0.000112223	0.000186825	0.000254596	0.000386324	0.000298982	9.95046e-05	0.000118864	0.000142327	3.07758e-05	0.000269674	0.000236516	0.000177882	0.000149986	0.000139434	7.701354639999994e-05	0.000205176	0.000272103	0.00013643	2.50843e-05	5.34057e-05	0.000169384	0.000212188	0.000141509	1.93966e-05	0.000168126	0.000199883	0.000234675	0.000414978	0.000245514	0.000132366	0.000166202	0.000164393	0.000218043	0.000117588	0.000366857	0.000117674	0.000114144	0.000139787	0.000100748	0.0002375	0.000189799	3.65398e-05	0.00016885	0.000144036	0.000123245	0.000166314	0.000223164	0.000236264	0.000159141	0.000176224	0.000139442	4.7741e-05	0.000136125	0.000201696	3.93803e-05	0.000157224	0.000132148
6.3.5.10	1.4496906469699848e-07	5.447454965049014e-09	2.3993604737078068e-08	5.0317912787064986e-08	3.317220680467842e-08	5.681621436413186e-08	6.016279565049013e-09	3.8282895653955124e-08	1.932758773472084e-08	4.747507714943708e-08	4.497513965049013e-09	2.5340716230732798e-08	3.780396926961023e-09	6.027182207516408e-09	5.461743622901023e-09	6.774712365049012e-09	9.973860658206404e-09	2.343568277954546e-08	8.1803268100358e-08	9.724133083051404e-09	6.9975967273590365e-09	1.992226729053024e-08	1.4868059032009658e-08	3.2434995140900176e-09	5.256896765049011e-09	1.2248209058206409e-08	5.7056584261103986e-08	2.324607457954546e-08	1.1331081188605928e-08	2.3614388337078065e-08	1.9929214065050014e-08	2.6557636754000663e-08	4.641780624910073e-08	2.6622659379545475e-08	2.1248418822582624e-08	8.158943773102917e-08	7.935897842871945e-09	2.7047778069262368e-08	3.489909322247393e-08	1.0065910314780417e-09	4.876730365049013e-09	2.343568277954546e-08	6.406398607516403e-09	1.260636900399055e-08	4.497513965049013e-09	2.627768584540941e-08	1.4099905318782028e-08	5.830057380433632e-09	7.343536965049012e-09	1.334903107248009e-07	2.3613438337078067e-08	7.531437798926724e-08	2.3257957890106474e-09	3.4449275106749886e-08	7.691285751574263e-08	5.826671365049014e-09	1.944679389010647e-09	1.3106248961580718e-07	2.4372821137078067e-08	2.3803996537078066e-08	2.513220393707807e-08	1.1377089013888618e-07	2.4762940179545464e-08	1.469693378554936e-08	5.067288565049013e-09	4.486305094467101e-08	9.033140954969884e-08	8.053576778106142e-08	2.135237589010648e-09	6.12853286211638e-08	5.03726217325236e-08	2.551047033707807e-08	2.3423830137078066e-08	3.5904812031908455e-08	1.521535785575452e-08	8.002080184124264e-09	2.4372821137078067e-08	1.2203054692972604e-08	6.977381241499557e-08
1.1.1.94	0.000168681	0.000237829	0.000154994	0.00024497	0.000112892	0.000174094	0.000128764	0.000188155	0.00010493	5.70036e-05	0.000104912	0.000160453	0.000100465	0.000149353	9.81327e-05	0.000100496	0.000195347	0.000130051	0.000120305	0.000165567	0.00011405	0.000109878	0.000141862	0.000303321	0.000160716	0.000120554	0.00013177	0.000121726	0.000157837	0.000105642	0.000125163	0.000111593	9.77099e-05	8.90001e-05	0.000144324	0.000108147	0.000427949	0.000153061	7.46996e-05	0.000168191	0.00017444	0.000173137	0.000135265	0.000105004	0.000123685	7.69241e-05	0.000130773	0.000148638	9.63401e-05	0.000159806	8.43235e-05	5.79156e-05	9.69067e-05	0.000115441	0.000109402	9.8784e-05	0.00012827	9.75952e-05	8.76298e-05	5.43318e-05	0.000117206	0.000125166	0.00013717	0.000152933	0.000143276	0.000195758	7.89964e-05	0.000175294	0.000114578	0.000180373	0.00011075	0.000117313	0.000146494	0.000138974	6.10468e-05	0.00010681	0.000202776	0.000208958	0.000237802
1.1.1.101	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.7.7.12	2.19042e-05	8.21494e-05	2.19987e-05	4.99562e-05	9.64037e-05	0.000124091	6.90467e-05	0.000127861	2.23077e-05	3.12062e-05	5.48592e-06	2.08976e-05	2.88145e-05	1.3867610340000009e-05	2.53169e-05	6.23881e-06	1.8382522146666678e-05	1.2787500860000016e-05	4.81337e-05	1.45649e-05	5.14981e-05	1.80037e-05	1.955619322000001e-05	5.2417407340000126e-05	2.94643e-05	1.509444570000001e-05	4.31694e-05	1.4372243833333362e-05	3.43146e-05	3.78195e-05	1.3281079080000014e-05	7.14763e-05	5.56734e-05	4.70578e-06	3.39224e-05	5.15792e-05	1.2785354660000016e-05	6.89914e-05	9.88852e-06	5.47289e-05	3.76395e-06	1.99505e-05	2.96592e-05	5.37085e-05	9.73372e-06	1.3589881580000007e-05	4.44111e-05	7.68274e-05	1.5702594180000012e-05	1.0898e-05	1.2240021600000014e-05	2.85966e-05	4.00203e-05	8.00123e-06	3.63177e-05	5.18518e-05	1.2691348699999987e-05	4.7517e-05	3.18639e-05	6.88867e-06	5.51726e-05	5.48188e-05	3.54408e-05	7.21814e-06	6.18831e-06	8.29839e-05	1.69467e-05	0.000128333	3.66646e-05	5.80723e-05	1.6452e-05	2.63593e-05	6.03287e-06	5.10821e-05	4.81862e-06	6.19037e-05	1.4434e-05	1.2732e-05	0.000116944
2.7.1.6	8.66227e-06	5.90553e-05	4.410793690000004e-05	3.72463e-05	7.54155e-05	0.000104992	4.055970018000009e-05	9.86876e-05	2.81087e-05	6.78637e-06	4.088237740000006e-05	5.9423e-06	4.12757e-06	3.348063755809517e-05	3.51047e-05	2.01299e-05	3.6698051280000035e-05	3.01492e-05	5.051467600000008e-05	3.953103052000004e-05	2.44641e-05	3.146361863333349e-05	3.938640550000003e-05	3.725316925999999e-05	1.76279e-05	3.6849210140000045e-05	4.97055e-05	3.63127e-05	4.094222644000012e-05	6.4992e-06	8.23752e-05	2.72899e-05	1.97845e-05	4.972461817999998e-05	5.530591488000013e-05	3.21139e-05	3.74555e-05	1.11114e-05	1.42024e-05	9.03985e-06	6.23837e-05	6.3219e-06	1.00217e-05	2.72276e-05	5.92336e-06	4.78589e-05	1.74722e-05	3.55696e-05	1.6035312019999988e-05	5.27126e-06	3.816323682000003e-05	2.0588e-05	9.01488e-06	3.9304180380000015e-05	2.74764e-05	1.13796e-05	3.7778098280000034e-05	2.24099e-05	6.7066e-06	5.4597418760000044e-05	1.89437e-05	2.75757e-05	2.2820942120000068e-05	8.02363e-06	3.716911956000002e-05	1.5837e-05	9.05037e-06	6.20932e-05	7.60781e-06	1.03817e-05	6.03652e-06	4.66372130400001e-05	3.11654e-05	5.98091e-05	1.3246e-05	3.39352859300001e-05	3.18152e-05	4.28276275114287e-05	4.203397906000004e-05
6.2.1.16	3.91863e-05	4.858260374666678e-06	9.09608e-06	7.24800438e-06	2.0737387383999988e-05	3.6234325640000016e-06	1.03366e-05	3.381294544e-06	3.0198055060000038e-05	7.39306e-05	2.3232e-05	1.74814e-05	2.0727e-05	1.00332e-05	5.469870098666667e-06	3.479387587333337e-06	1.11372e-05	2.52628e-05	3.7924533013333244e-06	2.83921e-05	1.64509e-05	1.92803e-05	1.5688518730666687e-05	1.165e-05	1.0183744382666649e-05	2.28151e-05	5.17642e-05	1.51244e-05	2.92469e-05	8.29928e-06	4.90048e-06	6.5834e-05	5.33824e-05	2.85677e-05	1.16773e-05	1.90669e-05	5.242805842666671e-06	1.11511e-05	7.63272e-05	1.44337e-05	4.906615673333335e-06	1.73175e-05	2.60248e-05	1.72408e-05	2.05497e-05	1.2012228686666667e-05	1.85624e-05	2.03702e-05	2.55984e-05	4.23403e-06	2.96996e-05	2.25834e-05	7.35072e-06	1.96043e-05	4.428827817333341e-06	1.09017e-05	4.32871e-05	1.47319e-05	1.1822e-05	1.6124151080666688e-05	1.3474003123333327e-05	2.41001e-05	2.54185e-05	2.0185918607333376e-05	2.81949e-05	3.6581975139999903e-06	1.22417e-05	4.43094e-06	1.90911e-05	9.443e-06	2.27296e-05	3.3989275079999835e-06	9.31693e-06	1.6504769159999967e-05	2.26533e-05	9.52242e-06	1.7145207261999988e-05	1.97377e-05	5.970596690000008e-06
