	SRR6915091_500K_merged_Abundance.RPKs	SRR6915092_500K_merged_Abundance.RPKs	SRR6915093_500K_merged_Abundance.RPKs	SRR6915094_500K_merged_Abundance.RPKs	SRR6915095_500K_merged_Abundance.RPKs	SRR6915096_500K_merged_Abundance.RPKs	SRR6915097_500K_merged_Abundance.RPKs	SRR6915098_500K_merged_Abundance.RPKs	SRR6915099_500K_merged_Abundance.RPKs	SRR6915100_500K_merged_Abundance.RPKs	SRR6915101_500K_merged_Abundance.RPKs	SRR6915102_500K_merged_Abundance.RPKs	SRR6915113_500K_merged_Abundance.RPKs	SRR6915115_500K_merged_Abundance.RPKs	SRR6915116_500K_merged_Abundance.RPKs	SRR6915118_500K_merged_Abundance.RPKs	SRR6915119_500K_merged_Abundance.RPKs	SRR6915120_500K_merged_Abundance.RPKs	SRR6915121_500K_merged_Abundance.RPKs	SRR6915122_500K_merged_Abundance.RPKs	SRR6915123_500K_merged_Abundance.RPKs	SRR6915124_500K_merged_Abundance.RPKs	SRR6915137_500K_merged_Abundance.RPKs	SRR6915138_500K_merged_Abundance.RPKs	SRR6915139_500K_merged_Abundance.RPKs	SRR6915140_500K_merged_Abundance.RPKs	SRR6915141_500K_merged_Abundance.RPKs	SRR6915142_500K_merged_Abundance.RPKs	SRR6915143_500K_merged_Abundance.RPKs	SRR6915144_500K_merged_Abundance.RPKs	SRR6915145_500K_merged_Abundance.RPKs	SRR6915146_500K_merged_Abundance.RPKs	SRR6915157_500K_merged_Abundance.RPKs	SRR6915158_500K_merged_Abundance.RPKs	SRR6915159_500K_merged_Abundance.RPKs	SRR6915160_500K_merged_Abundance.RPKs	SRR6915161_500K_merged_Abundance.RPKs	SRR6915162_500K_merged_Abundance.RPKs	SRR6915163_500K_merged_Abundance.RPKs	SRR6915164_500K_merged_Abundance.RPKs	SRR6915165_500K_merged_Abundance.RPKs	SRR6915166_500K_merged_Abundance.RPKs	SRR6915188_500K_merged_Abundance.RPKs	SRR6915189_500K_merged_Abundance.RPKs	SRR6915190_500K_merged_Abundance.RPKs	SRR6915191_500K_merged_Abundance.RPKs	SRR6915192_500K_merged_Abundance.RPKs	SRR6915193_500K_merged_Abundance.RPKs	SRR6915194_500K_merged_Abundance.RPKs	SRR6915201_500K_merged_Abundance.RPKs	SRR6915202_500K_merged_Abundance.RPKs	SRR6915203_500K_merged_Abundance.RPKs	SRR6915204_500K_merged_Abundance.RPKs	SRR6915205_500K_merged_Abundance.RPKs	SRR6915206_500K_merged_Abundance.RPKs	SRR6915207_500K_merged_Abundance.RPKs	SRR6915208_500K_merged_Abundance.RPKs	SRR6915209_500K_merged_Abundance.RPKs	SRR6915210_500K_merged_Abundance.RPKs	SRR6915211_500K_merged_Abundance.RPKs	SRR6915212_500K_merged_Abundance.RPKs	SRR6915213_500K_merged_Abundance.RPKs	SRR6915214_500K_merged_Abundance.RPKs	SRR6915215_500K_merged_Abundance.RPKs	SRR6915216_500K_merged_Abundance.RPKs	SRR6915217_500K_merged_Abundance.RPKs	SRR6915218_500K_merged_Abundance.RPKs	SRR6915219_500K_merged_Abundance.RPKs	SRR6915220_500K_merged_Abundance.RPKs	SRR6915221_500K_merged_Abundance.RPKs	SRR6915222_500K_merged_Abundance.RPKs	SRR6915223_500K_merged_Abundance.RPKs	SRR6915224_500K_merged_Abundance.RPKs	SRR6915225_500K_merged_Abundance.RPKs	SRR6915226_500K_merged_Abundance.RPKs	SRR6915227_500K_merged_Abundance.RPKs	SRR6915228_500K_merged_Abundance.RPKs	SRR6915229_500K_merged_Abundance.RPKs	SRR6915230_500K_merged_Abundance.RPKs
3.1.26.8	4.975894435542849e-06	7.169698877666652e-06	3.853997934200004e-06	3.662354174866672e-06	5.500764390133315e-06	4.988008354499983e-06	1.39333e-05	3.2447735988333406e-06	1.37124e-05	5.679162819200005e-06	3.933138748600001e-06	3.924098033199999e-06	5.456409995666677e-06	2.56233e-05	5.517099012999998e-06	3.834310276266665e-06	6.2159896939999885e-06	3.3491626275333285e-06	6.591751841799996e-06	6.717293318466677e-06	9.53394e-06	5.050876705800006e-06	4.9948e-06	4.79344e-05	3.69725e-06	5.277277356666671e-06	2.68385e-05	3.6791633535333294e-06	6.80104e-06	4.929031572800004e-06	3.4610046291999965e-06	9.03657e-06	3.747117488533333e-06	4.188221167200003e-06	6.530541360466666e-06	4.741546939633328e-06	9.094174579999994e-06	2.22875e-05	3.7914532039999984e-06	3.5714371635333348e-06	3.0795736351999975e-06	7.579635792999992e-06	3.7184939998666714e-06	5.434889328666668e-06	3.7422347181999996e-06	7.32243e-06	4.421476745800004e-06	1.92682e-05	8.412347855585714e-06	9.071144860799998e-06	4.011626768200003e-06	6.38611e-06	6.87994e-06	4.0225661630000055e-06	3.91194e-05	3.941623368000004e-06	4.1015414825333275e-06	1.0947e-05	5.313211821333339e-06	6.4542181416666645e-06	9.50692e-06	3.4893123363000094e-06	3.5752345792000017e-06	6.041551909066654e-06	3.7230990265333343e-06	6.731314058799992e-06	4.0217006562000055e-06	3.9097279486999975e-06	1.23676e-05	1.0738734812999987e-05	5.5024314757999955e-06	4.566924664000006e-06	1.0082e-05	3.3588643521333387e-06	7.07795e-06	9.009e-06	2.6973043511999965e-06	4.2338533772000006e-06	4.546619024466667e-06
2.3.1.41	0.000103046	3.89315e-06	7.27431e-06	0.000139032	0.000233315	0.000326494	1.2688802076666666e-05	0.000289617	1.12444e-05	1.6261e-05	1.73559e-05	7.2133e-05	1.94748e-05	3.74182e-05	8.55723e-06	7.503778240000011e-06	0.000115838	1.52132e-05	1.27241e-05	1.29748e-05	1.24563e-05	7.22485e-06	6.01696e-05	1.39124e-05	2.11575e-05	3.89824e-05	0.000217013	2.42886e-05	5.30123e-06	1.2902358139999993e-05	2.03293e-05	0.000181449	0.000260354	1.35334e-05	1.5444811580000025e-05	0.000125665	1.0174172820000006e-05	1.31152e-05	1.89495e-05	1.89767e-05	8.876183500000001e-06	1.4363500326666663e-05	5.54117e-06	3.89238e-06	8.22021e-06	4.91417e-06	1.1427228250000002e-05	4.51488e-06	1.14017e-05	4.9449e-05	2.01856e-05	3.18872e-05	3.05356e-05	1.50371e-05	8.25183e-06	1.171300749333333e-05	1.91952e-05	3.20333e-05	9.612021560000005e-06	8.03692e-06	1.0100726360000003e-05	3.64974e-05	1.2553767093333342e-05	2.77011e-05	1.5565261880000003e-05	1.519700041999998e-05	1.94423e-05	0.000265653	1.2992202916666687e-05	7.82657e-05	1.21035e-05	7.248926019999989e-06	8.80086e-06	0.000186699	2.4839471380000087e-05	1.97059e-05	9.457647339999997e-06	1.50671e-05	1.57575e-05
2.7.7.47	4.8630968404787825e-06	1.20208e-05	3.493365113826618e-06	5.809583879215468e-06	1.44565e-05	1.93436428037037e-06	3.2984680752609427e-06	3.443099649483229e-06	2.53737271742448e-06	6.1841080178009505e-06	3.2337259114481517e-06	2.6252665195407453e-06	9.715697021084286e-06	8.100361698477025e-06	7.896211768552804e-06	4.5097e-06	9.419972911680763e-06	7.369216069171567e-06	2.9054714928608357e-06	2.5516887301647696e-06	3.4180843099710624e-06	5.71459e-06	3.958305100311393e-06	7.57904e-06	4.150973352049787e-06	1.8693498369912028e-06	1.73262e-05	7.903799959843292e-06	2.703215105552304e-06	1.14793e-05	2.833712545803153e-06	3.4940776089305875e-06	4.4810817233055214e-06	8.84704e-06	3.4156015223876584e-06	5.06373234477955e-06	4.240093993924935e-06	2.778395680601028e-06	3.89347e-06	2.6095301663524903e-06	7.41633403805623e-06	9.278761855861768e-06	7.00813248475081e-06	1.9766193713984895e-06	3.118722211064575e-06	3.425071737140612e-06	1.6780375644014747e-06	1.8427880190401185e-06	3.15263e-06	1.6715e-05	7.3876517274062085e-06	3.0656284986535793e-06	3.0595225521545748e-06	3.81974498204887e-06	2.5214612778280517e-06	1.0382055675501273e-05	9.145682043747805e-06	2.7375893625854328e-06	8.41114999789396e-06	8.823362148229136e-06	6.539580795398748e-06	9.14696e-06	2.4348972005574855e-06	1.85506e-06	6.931371744198387e-06	3.104103002941629e-06	3.994743951353241e-06	1.3555794089610064e-05	2.5112883738739123e-06	2.56709e-06	2.8460941732699486e-06	4.067150178760977e-06	6.371195327868978e-06	3.16689e-05	4.13983e-05	2.5409869404942517e-06	7.024461985725136e-06	3.285578588199533e-06	6.95668e-06
2.4.1.87	1.1712185516609006e-06	9.003562724719798e-06	1.3786841588475888e-05	1.4949680862051301e-06	6.681793657955352e-06	7.60666596288386e-07	1.222240630508177e-05	2.9265970062132355e-06	3.393354883304439e-06	1.2659392330733117e-05	8.53962734962659e-06	1.4942829115318092e-06	1.0323927987402124e-05	8.493270964169235e-06	1.5612186686364842e-05	8.007190058788831e-06	1.7448309542467192e-05	1.2555181713786961e-05	3.0727551951838496e-06	4.8167699244548736e-06	1.085600867216153e-05	4.538973519152124e-06	4.430135155957026e-06	4.45485e-05	1.786888831620875e-06	6.853711670664648e-06	3.58711645815473e-06	1.567926514952768e-05	1.2271510151846414e-05	9.801586420477248e-06	9.975092288786119e-06	1.436386696415087e-06	1.7012021182621683e-06	1.7013879155697641e-06	8.959948265418057e-06	1.3446417693410587e-06	1.4486502184861563e-05	9.910093497686207e-06	4.3913264839122615e-06	1.1856351581494005e-05	1.5095832119719857e-05	1.2660212959077972e-05	3.0321805213182344e-06	3.5169658034267683e-06	1.4703704816751911e-05	3.2577108302839206e-06	1.7245614031377854e-06	1.6121800834603186e-06	1.37823e-05	6.92756342665251e-06	1.3041469855997292e-05	1.462410867301244e-06	1.4299212250165592e-06	1.0137344039668134e-05	1.289294745935485e-06	1.024523607531503e-05	1.1610278535587092e-05	1.390458026651651e-06	1.24189093050455e-05	1.064807888997675e-05	1.0087059916869933e-05	3.524086991570541e-06	1.0818242921587394e-05	4.098162228122867e-06	1.4720609371605794e-05	1.2070528579966084e-05	3.479372850281154e-06	1.6902660943335802e-06	6.321065334798698e-06	8.298339457752095e-07	9.59163573950387e-06	3.56543313096965e-06	3.340324370507993e-06	6.815367626011573e-07	4.70971e-05	1.179104918594907e-05	1.0095266871409548e-05	8.738642267852582e-06	1.3205217960413098e-05
2.5.1.48	4.06278e-05	5.748843302999993e-06	2.4776670050952362e-06	9.89807e-05	0.000148564	0.000150476	2.067931942666664e-06	0.000185888	1.42604e-05	4.335028822666671e-06	3.2966382980000014e-06	2.01214e-05	2.95209e-05	3.3827474046666618e-06	3.755061855000004e-06	7.06571e-06	3.2437428099999945e-06	2.829859331761905e-06	4.041900025999995e-06	3.537382375428564e-06	1.55601e-05	8.84497e-06	5.9155e-06	2.609669933e-06	3.477527966999998e-06	2.8654907189999986e-06	9.29492e-05	1.39503e-05	3.336816572666664e-06	2.6068269666666682e-06	1.59202e-05	3.19224e-05	4.74115e-05	5.55755e-06	1.548605211799994e-05	0.000163	3.1697350149999974e-06	1.09907168993333e-05	7.60486e-06	2.316957140666665e-06	1.8748756109999979e-06	2.7290732549999982e-06	1.03204e-05	4.527870999999996e-06	2.2960994509999976e-06	3.955159936000005e-06	1.4979e-05	2.818590177333333e-06	8.67644e-06	2.61363e-05	2.494870079000001e-06	2.29509e-05	3.29477e-05	2.3816509606666653e-06	3.0663781350000004e-06	2.6782434416666687e-06	8.237028569999979e-06	3.5124e-05	2.1867790516666652e-06	3.007179501e-06	2.7560788936666663e-06	3.73306e-05	2.4906557066666655e-06	2.88963e-05	3.4654761093333275e-06	1.54283e-05	2.423392758666668e-06	0.000110873	2.0685202066666653e-06	9.43716e-05	2.4423146006666657e-06	5.39117e-06	3.056110161761903e-06	0.000133808	1.63564e-05	3.3237898236666707e-06	2.9197221957619022e-06	6.78292e-06	8.50647e-06
2.4.1.109	3.008986633477779e-06	2.9855250026666762e-06	2.5789634873333303e-06	2.133963100911106e-06	3.266216733999998e-06	9.5976e-06	4.565539267621047e-06	4.738745735999992e-06	3.100647764021054e-06	3.7832718905321655e-06	4.294790405999999e-06	7.957708200800002e-06	5.47895e-06	1.45734e-05	3.067908610911112e-06	1.4747069706000049e-05	8.978406807999985e-06	3.9690003540000015e-06	1.0162530302171421e-05	1.5713923640800033e-05	4.430576325487715e-06	2.1380455621543904e-06	3.719192806132168e-06	2.19607e-05	4.058557237354385e-06	6.33119718399999e-06	1.656899439444442e-06	1.0800279621999981e-05	1.585385753017145e-05	1.986223526911113e-06	1.5281580048000047e-05	5.51322e-06	1.8770576498000014e-06	3.779417850000008e-06	2.2602022718210547e-06	4.5693e-06	1.2074438327999998e-05	5.346010123732154e-06	3.6657819610000138e-06	3.963025226821054e-06	8.478345779999982e-06	1.0541527657333321e-05	3.0618732988210576e-06	4.333888330821049e-06	5.036505372821048e-06	6.2045393519999814e-06	2.8107584997321644e-06	4.4219519379321596e-06	9.85558e-06	2.019460019066662e-06	1.51784e-05	2.514390123800002e-06	6.131127584421034e-06	5.346931737999988e-06	8.464549503371402e-06	3.644973746000001e-06	8.90184266199999e-06	4.941092293666662e-06	3.746457518000001e-06	3.3334188780000036e-06	6.19153e-06	2.98686631864444e-06	1.9855208838210556e-06	5.416991700132149e-06	6.2630894679999735e-06	7.316323013732137e-06	3.1498344833333313e-06	5.034441151999998e-06	5.499983265999991e-06	3.1765964278618984e-06	2.5461455675999974e-06	7.08855e-06	2.84105e-05	1.2745203453111083e-06	5.095319826095238e-06	2.1840745915111143e-06	4.703979204666657e-06	1.20473e-05	2.989878214244447e-06
1.8.5.3	6.63835e-05	6.12356e-06	2.2144e-05	0.00011818	0.000316686	7.14845e-05	4.651028492612561e-07	1.868e-05	7.03694e-06	9.641690471947041e-07	1.811541884895285e-07	5.77841e-05	2.410818278866664e-06	2.5622569146704866e-05	8.00338028406925e-06	7.778147847702992e-06	7.71963098415619e-06	1.351010580182918e-07	9.871066304738351e-06	4.976709148792116e-07	1.67508e-05	1.32069e-05	3.17928e-05	3.5952062661493134e-07	7.934289815728322e-06	1.3871074643143312e-07	8.20941e-05	1.55120683771939e-07	1.8149676178495867e-07	2.1870094327969253e-07	1.86842e-05	7.29884e-05	0.000122671	1.53721e-05	3.39329e-05	0.000147248	8.28107388606275e-06	5.77783e-06	2.1582e-05	1.1968096427581909e-05	7.576659061631322e-06	3.3752852868379566e-07	8.66814e-06	8.95260951821631e-07	2.011974207016498e-07	3.89327e-06	4.610592778027994e-07	1.27217e-05	1.17309e-05	6.75601e-05	5.57378179348176e-06	3.0117991659999972e-05	7.47051e-05	3.0458906899214744e-06	8.693874631145935e-06	3.791363257518716e-07	6.67665e-06	2.2699488838000014e-05	8.024359816041952e-06	5.035950821536775e-06	8.014092867327025e-06	6.48341e-05	2.9410907732641713e-07	1.65705e-05	2.0271126956740748e-07	9.59131204791923e-06	1.44297e-05	0.000274927	1.2066609488458991e-05	6.89014e-05	2.00124e-05	7.983955256651468e-06	7.579251058655673e-06	0.000182644	3.276417870649998e-06	9.063520686019032e-07	7.790087107156852e-06	1.03483e-05	2.039149051260003e-05
3.8.1.8	2.4266771757499984e-06	3.5117623269000012e-06	2.101926611742859e-06	2.908067657833335e-06	2.74519e-05	1.0133632769966674e-05	3.1227010460666716e-06	1.1050463528700011e-05	2.057442121885715e-06	2.2246747564333352e-06	2.8513470867571454e-06	2.8227336004523796e-06	2.1194328657381e-06	5.70692e-06	7.55213e-06	1.695745648390479e-06	2.7078417028761938e-06	2.215050458519049e-06	2.963402357923815e-06	1.5720784106333373e-06	2.4483194285642867e-06	3.367357204752381e-06	3.3986827549666654e-06	2.2627953211619057e-06	1.91421510034048e-06	1.7754095681388922e-06	5.728649734885725e-06	2.217411211233334e-06	2.046443396446829e-06	2.587757735690478e-06	1.7137981248119056e-06	1.9731045587476176e-06	5.7839698606381025e-06	2.1513146356857133e-06	2.2277993367047647e-06	5.645684640266661e-06	2.8026597019190537e-06	2.500086599861909e-06	2.758850090309524e-06	2.0619813562857157e-06	2.3286456234571475e-06	1.9822978254888906e-06	2.7639084156000035e-06	1.4458962503833353e-06	2.622980780757145e-06	5.533147499385706e-06	1.5997103854976217e-06	2.3947376936190498e-06	3.569820385352382e-06	6.13422e-06	2.8154359024571413e-06	2.9998821006095217e-06	2.5736081241523825e-06	2.1669544671619047e-06	2.440706930576193e-06	2.1433835285865077e-06	2.725744542333333e-06	2.7923335228999994e-06	2.360042001042859e-06	3.2300321816666668e-06	3.186897907690483e-06	2.3586846642761876e-06	1.8165087539476215e-06	3.4165840907500025e-06	2.356952375933338e-06	2.689639748047623e-06	2.5483237918428603e-06	9.74778e-05	1.14867e-05	3.3970191115571425e-06	2.7823681444023782e-06	1.8745223304547653e-06	1.9506987448317473e-06	8.851137584223808e-06	3.4371021625047623e-06	3.02509790521905e-06	2.6834123635000045e-06	2.84955260852381e-06	2.802778480240477e-06
2.7.8.35	0.0	0.0	0.0	0.0	0.0	2.1903684000000007e-08	0.0	2.1903684000000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1903684000000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.44226e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8653559999999995e-09	0.0	0.0	0.0	0.0	2.1903684000000007e-08	0.0	0.0	0.0	2.1903684000000007e-08	0.0	0.0	0.0	0.0	2.1903684000000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.019164e-09	0.0	0.0	0.0	0.0	0.0	2.1903684000000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	3.0149776799999846e-07
4.1.1.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
