	SRR6915091_500K_merged_Abundance.RPKs	SRR6915092_500K_merged_Abundance.RPKs	SRR6915093_500K_merged_Abundance.RPKs	SRR6915094_500K_merged_Abundance.RPKs	SRR6915095_500K_merged_Abundance.RPKs	SRR6915096_500K_merged_Abundance.RPKs	SRR6915097_500K_merged_Abundance.RPKs	SRR6915098_500K_merged_Abundance.RPKs	SRR6915099_500K_merged_Abundance.RPKs	SRR6915100_500K_merged_Abundance.RPKs	SRR6915101_500K_merged_Abundance.RPKs	SRR6915102_500K_merged_Abundance.RPKs	SRR6915113_500K_merged_Abundance.RPKs	SRR6915115_500K_merged_Abundance.RPKs	SRR6915116_500K_merged_Abundance.RPKs	SRR6915118_500K_merged_Abundance.RPKs	SRR6915119_500K_merged_Abundance.RPKs	SRR6915120_500K_merged_Abundance.RPKs	SRR6915121_500K_merged_Abundance.RPKs	SRR6915122_500K_merged_Abundance.RPKs	SRR6915123_500K_merged_Abundance.RPKs	SRR6915124_500K_merged_Abundance.RPKs	SRR6915137_500K_merged_Abundance.RPKs	SRR6915138_500K_merged_Abundance.RPKs	SRR6915139_500K_merged_Abundance.RPKs	SRR6915140_500K_merged_Abundance.RPKs	SRR6915141_500K_merged_Abundance.RPKs	SRR6915142_500K_merged_Abundance.RPKs	SRR6915143_500K_merged_Abundance.RPKs	SRR6915144_500K_merged_Abundance.RPKs	SRR6915145_500K_merged_Abundance.RPKs	SRR6915146_500K_merged_Abundance.RPKs	SRR6915157_500K_merged_Abundance.RPKs	SRR6915158_500K_merged_Abundance.RPKs	SRR6915159_500K_merged_Abundance.RPKs	SRR6915160_500K_merged_Abundance.RPKs	SRR6915161_500K_merged_Abundance.RPKs	SRR6915162_500K_merged_Abundance.RPKs	SRR6915163_500K_merged_Abundance.RPKs	SRR6915164_500K_merged_Abundance.RPKs	SRR6915165_500K_merged_Abundance.RPKs	SRR6915166_500K_merged_Abundance.RPKs	SRR6915188_500K_merged_Abundance.RPKs	SRR6915189_500K_merged_Abundance.RPKs	SRR6915190_500K_merged_Abundance.RPKs	SRR6915191_500K_merged_Abundance.RPKs	SRR6915192_500K_merged_Abundance.RPKs	SRR6915193_500K_merged_Abundance.RPKs	SRR6915194_500K_merged_Abundance.RPKs	SRR6915201_500K_merged_Abundance.RPKs	SRR6915202_500K_merged_Abundance.RPKs	SRR6915203_500K_merged_Abundance.RPKs	SRR6915204_500K_merged_Abundance.RPKs	SRR6915205_500K_merged_Abundance.RPKs	SRR6915206_500K_merged_Abundance.RPKs	SRR6915207_500K_merged_Abundance.RPKs	SRR6915208_500K_merged_Abundance.RPKs	SRR6915209_500K_merged_Abundance.RPKs	SRR6915210_500K_merged_Abundance.RPKs	SRR6915211_500K_merged_Abundance.RPKs	SRR6915212_500K_merged_Abundance.RPKs	SRR6915213_500K_merged_Abundance.RPKs	SRR6915214_500K_merged_Abundance.RPKs	SRR6915215_500K_merged_Abundance.RPKs	SRR6915216_500K_merged_Abundance.RPKs	SRR6915217_500K_merged_Abundance.RPKs	SRR6915218_500K_merged_Abundance.RPKs	SRR6915219_500K_merged_Abundance.RPKs	SRR6915220_500K_merged_Abundance.RPKs	SRR6915221_500K_merged_Abundance.RPKs	SRR6915222_500K_merged_Abundance.RPKs	SRR6915223_500K_merged_Abundance.RPKs	SRR6915224_500K_merged_Abundance.RPKs	SRR6915225_500K_merged_Abundance.RPKs	SRR6915226_500K_merged_Abundance.RPKs	SRR6915227_500K_merged_Abundance.RPKs	SRR6915228_500K_merged_Abundance.RPKs	SRR6915229_500K_merged_Abundance.RPKs	SRR6915230_500K_merged_Abundance.RPKs
4.2.1.83	1.432326199999999e-07	2.417358e-09	3.138986e-09	7.829568000000035e-08	4.4664558e-08	2.669832e-09	9.74102e-10	2.669832e-09	4.6180359999999995e-09	5.952952e-09	8.731124e-09	1.2230924000000001e-08	9.236072e-09	1.7101434e-08	5.592138e-09	1.0030246e-08	5.484372800000022e-08	1.1004348e-08	8.009496e-09	3.4998e-09	1.3926654e-08	1.2122584000000002e-08	6.530446e-09	0.0	4.221428e-09	3.4998e-09	9.236072e-09	1.1148482000000001e-08	1.5225776e-08	1.7101434e-08	6.6745799999999995e-09	5.808818e-09	1.4179128000000002e-08	1.1256822e-08	6.56624e-09	1.2952552000000001e-08	0.0	9.74102e-10	9.813566e-09	4.943056e-09	0.0	1.6740620000000002e-08	1.0535194e-08	3.896408e-09	1.3818314000000001e-08	7.865362000000001e-09	4.834716e-09	3.60814e-09	4.97885e-09	5.917158e-09	1.1040141999999999e-08	8.478649999999999e-09	1.2230924000000001e-08	9.813566e-09	1.0174380000000001e-08	3.860614e-09	2.886512e-09	7.143734e-09	1.2700078e-08	9.452752e-09	2.8321504e-08	8.514444e-09	1.0896008000000001e-08	9.74102e-10	1.0643534e-08	3.60814e-10	9.921906000000001e-09	1.6776414e-08	3.860614e-09	9.74102e-10	1.1473502e-08	1.0535194e-08	9.74102e-10	1.948204e-09	2.1719470000000002e-08	8.58699e-09	1.2700078e-08	1.8797164000000002e-08	2.9223059999999996e-09
3.4.15.5	0.00012598	1.16361e-05	1.89766e-05	0.000220234	0.000115897	0.000178624	2.83745e-05	0.000255267	1.6558e-05	4.15686e-05	5.01745e-05	6.25571e-05	4.22482e-05	9.92815e-05	1.54818e-05	1.7457476855999958e-05	0.000187966	4.71323e-05	7.72413e-06	5.92213e-05	1.57424e-05	2.12666e-05	7.22227e-05	8.51981e-05	7.84643e-05	0.000136308	8.08402e-05	4.65874e-05	4.22978e-05	3.29306e-05	1.1755687207999927e-05	0.000106963	7.38934e-05	0.000103676	2.03192e-05	5.96983e-05	2.3150857270000037e-05	1.598786644599994e-05	6.07592e-05	4.08654e-05	1.424478183999992e-05	2.21653e-05	2.92773e-05	4.17365e-05	6.90249e-05	1.22669e-05	3.97107e-05	1.7995057785999997e-05	7.24888e-05	0.00027218	9.71523e-05	3.22319e-05	5.16567e-05	7.56953e-05	2.4861528505999958e-05	1.91827e-05	0.000173212	1.70481e-05	2.24611e-05	1.53799e-05	1.0610186183999953e-05	1.14681e-05	3.33757e-05	2.11603e-05	5.25852e-05	2.4754298652000025e-05	2.15963e-05	5.32694e-05	2.6984e-05	2.21164e-05	0.000105685	1.9833910176000013e-05	4.60404e-05	3.0853e-05	0.000115441	3.18341e-05	7.866894800000014e-06	3.35571e-05	0.00011057234861866653
4.1.2.51	1.34943894e-07	5.464145240000022e-07	2.9208300000000025e-07	9.838346400000003e-08	6.114491599999998e-08	5.718219999999999e-08	1.5360591599999986e-07	1.1825348199999998e-07	3.793414420000009e-07	4.101255540000012e-07	2.3916387799999965e-07	4.9295799999999994e-09	3.317877320000003e-07	3.9539000800000103e-07	4.1682973600000164e-07	3.872945320000012e-07	3.6125997800000155e-07	3.626410520000011e-07	3.343468400000003e-07	1.9648467399999972e-07	8.546681860000046e-07	3.4581938200000057e-07	2.833793400000002e-07	1.2841348800000005e-07	1.3883412999999985e-07	4.405514100000016e-07	6.210713999999999e-08	3.889290520000014e-07	1.1888350199999988e-07	4.961023660000025e-07	1.2580652400000003e-07	7.444549599999996e-08	2.0245893999999997e-08	2.769722760000002e-07	3.5856567000000077e-07	7.805765800000001e-08	3.278591660000008e-07	3.8005859200000117e-07	1.5705267399999982e-07	1.2354453399999988e-07	3.3229950600000073e-07	3.676888780000012e-07	1.921885999999998e-07	1.7578647799999984e-07	1.3186139999999988e-07	3.56963904000001e-07	1.573848779999999e-07	7.042318980000029e-07	1.0745278000000004e-07	1.6956919999999993e-07	1.4206437999999986e-07	1.7501707399999986e-07	2.2570092399999974e-07	1.6490631999999985e-07	4.293662500000018e-07	1.4646104799999994e-07	1.3215666599999988e-07	1.8553227399999983e-07	2.3040562799999966e-07	5.577579020000027e-07	4.449401940000021e-07	1.2340863600000002e-07	4.882159660000025e-07	4.427460440000013e-07	2.001883639999997e-07	3.312833900000007e-07	2.3868973999999967e-07	8.179874199999997e-08	4.699913860000019e-07	3.7135860000000004e-08	5.650038199999998e-08	5.880885300000028e-07	3.8912790800000146e-07	1.3900302e-07	2.621342839999999e-07	5.357520240000016e-07	4.0751859000000154e-07	3.2920748600000027e-07	3.7176844400000076e-07
2.7.7.21	5.565526452333335e-07	1.3799229659999998e-06	7.830145658e-07	7.885294111333346e-07	6.707315498666669e-07	8.440393744000009e-07	2.4714380621999984e-06	9.391066803333335e-07	1.55805e-05	2.8333378202999954e-06	1.3698270917666653e-06	8.129907061333346e-07	1.2973425781380932e-06	1.7590698147000022e-06	1.584078324033333e-06	5.320468498000006e-07	1.3508929242000012e-06	1.1306913545000002e-06	1.4631141427999996e-06	1.167182237966667e-06	1.39797e-05	1.2954467170666667e-06	1.240000661333334e-06	9.990874877999999e-07	2.3981610118666632e-06	1.10315e-05	1.785274411333332e-07	9.085952524333344e-07	1.7227795316666651e-06	1.4450394761999993e-06	4.079505968000004e-07	6.75424159214287e-07	6.083321429619049e-07	8.36151401133334e-07	1.5296772112000001e-06	4.788723266333334e-07	6.822471806666672e-07	2.9094988470333324e-06	6.972171042666669e-07	1.6454809499999999e-06	5.126615494666672e-07	1.532080634e-06	1.5995590690666674e-06	1.628926030847617e-06	1.3527598183999998e-06	5.028317118666674e-07	1.6333699362142827e-06	3.3179792499999955e-06	8.248865521095247e-07	1.2929699955999994e-06	1.158964973314286e-06	1.2325278828333324e-06	1.3803155946761887e-06	1.2576962350666662e-06	2.8493130531047596e-06	1.5146508512142864e-06	1.3288514027999987e-06	5.745434991666669e-07	5.53837e-06	1.5985578428333326e-06	7.234619971333337e-07	2.9916743877428517e-06	1.6639512610333326e-06	6.840022193333331e-07	1.0099445185666667e-06	1.451022852666668e-06	9.869406367999994e-07	6.239081369999999e-07	1.2588985307714269e-06	2.9699654816142848e-06	1.333531635371428e-06	6.224451638666671e-07	4.7532350338095264e-07	7.048912223666678e-07	2.500313634166663e-06	1.06664e-05	8.014749567285719e-07	1.1488615465333336e-06	1.3437888379999995e-06
1.2.1.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.40	7.17268e-05	1.67077e-05	0.000104632	6.87173e-05	0.000115685	8.67274e-05	5.35612e-05	7.95098e-05	5.28402e-05	3.01255e-05	4.25263e-05	0.000109932	5.84714e-05	3.88674e-05	4.10659e-05	0.000110835	3.70342e-05	9.67653e-05	5.40296e-05	9.18543e-05	3.79639e-05	3.53195e-05	3.63219e-05	4.47363e-05	0.000108935	6.028e-05	5.88554e-05	9.66224e-05	5.88382e-05	3.59138e-05	0.000126597	5.74471e-05	5.32444e-05	5.20737e-05	5.12476e-05	4.9648e-05	0.000233758	0.000103058	7.10716e-05	6.35641e-05	0.000146119	4.52875e-05	6.78141e-05	3.16211e-05	4.451e-05	0.00010009	3.78142e-05	7.70281e-05	8.16022e-05	0.000148429	6.64593e-05	6.96068e-05	6.87245e-05	8.45441e-05	4.50146e-05	5.91097e-05	0.000148647	4.39631e-05	4.12818e-05	4.90659e-05	4.32509e-05	6.6843e-05	4.04214e-05	1.12623e-05	6.23825e-05	3.10111e-05	2.57421e-05	7.99081e-05	7.46918e-05	6.04317e-05	4.07964e-05	7.64182e-05	7.35839e-05	0.000105804	0.000129589	4.84216e-05	6.80529e-05	6.5131e-05	1.05018e-05
3.5.2.7	0.00010283	2.19787e-05	0.000120684	7.44027e-05	5.94337e-06	0.000101618	3.69593e-05	0.000110855	5.08704e-05	0.000196971	0.000108886	7.58291e-05	4.33133e-05	6.77782e-05	7.36095e-05	2.69089e-05	0.000164675	6.64441e-05	8.62387e-05	0.000102284	6.94541e-05	5.43132e-05	8.89957e-05	0.000157606	0.000128929	0.000158543	6.90439e-05	9.50082e-05	7.77121e-05	9.77441e-05	2.20283e-05	9.26611e-05	7.79844e-05	5.27548e-05	5.30951e-05	7.75583e-05	6.344720806000048e-05	8.66739e-05	0.00013683	3.34503e-05	3.3658238980000084e-05	7.54543e-05	6.95744e-05	4.59622e-05	9.85209e-05	2.72684e-05	5.01411e-05	4.57388e-05	0.000113193	0.00014198	0.000186488	6.88587e-05	7.00526e-05	0.000139113	4.86279e-05	7.47079e-05	0.000188079	4.34634e-05	5.21824e-05	4.78247e-05	1.67613e-05	3.14546e-05	8.46752e-05	7.96674e-05	7.08583e-05	0.000124577	6.00292e-05	8.17745e-06	0.000117894	4.37344e-05	7.6527e-05	2.74556e-05	5.14931e-05	4.4437e-05	0.000176304	4.94902e-05	1.94562e-05	7.80679e-05	6.71563e-06
5.1.3.5	4.803723711662232e-08	1.9582178730129246e-07	2.135624318294976e-07	2.017517595802561e-07	3.029367360823438e-08	7.424657753268813e-10	1.839970318294976e-07	2.4387763134301286e-08	1.4852718304413144e-07	1.00569024617662e-06	3.317818047802131e-07	7.424657753268813e-10	3.5544513921904194e-07	1.8399418629183526e-07	1.1896863908103887e-07	5.800547110394262e-07	1.5444026304413145e-07	4.3819724821550595e-07	1.780853933189713e-07	6.655545775326891e-09	1.9582459635770274e-07	2.076479103400239e-07	2.312889576331309e-07	2.0173202176363013e-07	6.65410428585321e-09	2.0173767635770275e-07	7.424657753268813e-10	2.726634232480304e-07	3.4952239362650715e-07	1.6626501851592634e-07	3.849711389675771e-07	1.8990874426256098e-07	6.6527002376645455e-09	2.01730784799576e-07	5.394887562714858e-08	1.2567221247121778e-08	6.214335568430595e-07	3.6134434004189165e-07	2.667587723565278e-07	2.0764931486822906e-07	5.859663495499528e-07	2.3127912689572773e-07	1.721723133189713e-07	1.8399562778130899e-07	1.5444026304413145e-07	6.746538823532836e-07	2.2538430480236161e-07	3.436077991745293e-07	2.549228161611105e-07	2.0173349973435587e-07	4.212552516357548e-08	6.6527002376645455e-09	1.4852718304413144e-07	2.726634232480304e-07	2.6674757163290525e-07	2.60835895681094e-07	2.0764386479957598e-07	6.6527002376645455e-09	2.4391939757648123e-08	1.72175252978264e-07	4.441047465839375e-07	8.941037214505441e-08	3.1995847207724943e-07	2.54922815681094e-07	2.3127770412689665e-07	1.2567184285853225e-08	1.8477418748190904e-08	3.029367360823438e-08	6.655545775326891e-09	3.6212463884218e-08	1.4852718304413144e-07	2.0764931486822906e-07	6.577078604129745e-08	7.424657753268813e-10	1.7215958136199485e-07	1.9582036453246133e-07	3.376920570031603e-07	1.780853933189713e-07	2.90394236558816e-07
2.1.1.222	1.17885e-05	5.967070902798876e-07	2.1316870980371957e-08	3.77472e-05	0.000101022	0.000150785	7.851343980371951e-09	0.000126027	8.352921033999982e-06	2.0697322998037138e-07	2.5475048147038633e-08	1.75686e-05	3.95872e-06	1.12054710855372e-07	5.780644102798877e-07	4.216143094091486e-06	4.3191702003745307e-08	2.2294616398037134e-07	7.110461028367672e-08	7.745175480371951e-09	1.9582824630589293e-06	1.5673792373333352e-06	5.51108e-06	5.531334465021107e-07	3.431597709148309e-08	5.568650298037187e-08	2.59196e-05	2.067058019803714e-07	1.139145898037195e-08	2.6275507980371952e-08	3.40287e-06	8.74345e-06	1.99218e-05	2.058348652666666e-06	1.9139722586666685e-06	2.45177e-05	4.490519946758152e-06	4.101224923980374e-06	9.87654298037195e-09	2.598497357999996e-06	2.5066599809148225e-07	8.21657198037195e-09	1.5078167646666664e-06	7.609441980371951e-09	4.295143698037193e-08	5.780137609148315e-08	6.430145980371951e-09	7.085861037666645e-07	4.61072e-06	2.37709e-05	5.514218095021109e-07	1.68489e-05	2.8637647529999915e-06	7.51242098037195e-09	2.3275598525814885e-07	6.9358806470386165e-09	5.530722022402061e-07	2.3899202624000003e-05	8.236523480371952e-09	5.3981290758149795e-08	3.740936838091487e-06	5.55761e-06	1.520643666000002e-06	6.40062e-06	2.6269603980371953e-08	1.631950013666668e-06	1.774181107666669e-06	7.9831e-05	1.5299231436666674e-06	1.34984e-05	1.3127555516666689e-06	2.503984540914823e-07	3.074158709148306e-08	7.84777e-05	6.506787455180038e-08	4.8407219980371926e-08	2.3293507009148213e-07	1.5567397513333354e-06	1.0447681930969119e-06
1.1.1.299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1.1.1.329	1.1383154000000001e-08	1.6171907999999978e-08	0.0	2.270277000000006e-07	5.884773339999982e-07	1.1564114200000014e-07	0.0	9.337306000000004e-08	7.67918e-10	2.8650517999999942e-08	0.0	7.67918e-10	3.122851199999994e-08	2.9118378e-08	2.2237519999999963e-08	0.0	7.09604e-09	7.67918e-10	2.0911949999999966e-08	0.0	2.4746953999999952e-08	3.387149399999993e-08	4.257624e-08	4.161224220000002e-07	0.0	1.004082e-09	5.916314000000001e-09	7.67918e-10	0.0	2.704612199999995e-08	7.67918e-10	0.0	2.8873040000000006e-09	7.67918e-10	1.046744e-09	7.977958199999998e-08	1.3837278000000004e-07	1.979664599999997e-08	0.0	0.0	1.3914069800000006e-07	0.0	7.67918e-10	2.8092865999999946e-08	1.004082e-09	7.67918e-10	0.0	2.202725399999996e-08	0.0	5.749769039999983e-07	7.67918e-10	7.67918e-10	0.0	7.67918e-10	2.230607999999996e-08	7.67918e-10	0.0	1.046744e-09	7.67918e-10	7.67918e-10	2.0633123999999967e-08	5.57652e-10	0.0	3.060229999999994e-08	0.0	2.0075471999999968e-08	7.67918e-10	7.5355912e-08	0.0	5.2142003999999893e-08	1.004082e-09	2.4746953999999955e-08	0.0	1.904603220000007e-07	1.004082e-09	0.0	0.0	3.255408199999993e-08	5.297401399999991e-08
