	SRR6915091_500K_merged_Abundance.RPKs	SRR6915092_500K_merged_Abundance.RPKs	SRR6915093_500K_merged_Abundance.RPKs	SRR6915094_500K_merged_Abundance.RPKs	SRR6915095_500K_merged_Abundance.RPKs	SRR6915096_500K_merged_Abundance.RPKs	SRR6915097_500K_merged_Abundance.RPKs	SRR6915098_500K_merged_Abundance.RPKs	SRR6915099_500K_merged_Abundance.RPKs	SRR6915100_500K_merged_Abundance.RPKs	SRR6915101_500K_merged_Abundance.RPKs	SRR6915102_500K_merged_Abundance.RPKs	SRR6915113_500K_merged_Abundance.RPKs	SRR6915115_500K_merged_Abundance.RPKs	SRR6915116_500K_merged_Abundance.RPKs	SRR6915118_500K_merged_Abundance.RPKs	SRR6915119_500K_merged_Abundance.RPKs	SRR6915120_500K_merged_Abundance.RPKs	SRR6915121_500K_merged_Abundance.RPKs	SRR6915122_500K_merged_Abundance.RPKs	SRR6915123_500K_merged_Abundance.RPKs	SRR6915124_500K_merged_Abundance.RPKs	SRR6915137_500K_merged_Abundance.RPKs	SRR6915138_500K_merged_Abundance.RPKs	SRR6915139_500K_merged_Abundance.RPKs	SRR6915140_500K_merged_Abundance.RPKs	SRR6915141_500K_merged_Abundance.RPKs	SRR6915142_500K_merged_Abundance.RPKs	SRR6915143_500K_merged_Abundance.RPKs	SRR6915144_500K_merged_Abundance.RPKs	SRR6915145_500K_merged_Abundance.RPKs	SRR6915146_500K_merged_Abundance.RPKs	SRR6915157_500K_merged_Abundance.RPKs	SRR6915158_500K_merged_Abundance.RPKs	SRR6915159_500K_merged_Abundance.RPKs	SRR6915160_500K_merged_Abundance.RPKs	SRR6915161_500K_merged_Abundance.RPKs	SRR6915162_500K_merged_Abundance.RPKs	SRR6915163_500K_merged_Abundance.RPKs	SRR6915164_500K_merged_Abundance.RPKs	SRR6915165_500K_merged_Abundance.RPKs	SRR6915166_500K_merged_Abundance.RPKs	SRR6915188_500K_merged_Abundance.RPKs	SRR6915189_500K_merged_Abundance.RPKs	SRR6915190_500K_merged_Abundance.RPKs	SRR6915191_500K_merged_Abundance.RPKs	SRR6915192_500K_merged_Abundance.RPKs	SRR6915193_500K_merged_Abundance.RPKs	SRR6915194_500K_merged_Abundance.RPKs	SRR6915201_500K_merged_Abundance.RPKs	SRR6915202_500K_merged_Abundance.RPKs	SRR6915203_500K_merged_Abundance.RPKs	SRR6915204_500K_merged_Abundance.RPKs	SRR6915205_500K_merged_Abundance.RPKs	SRR6915206_500K_merged_Abundance.RPKs	SRR6915207_500K_merged_Abundance.RPKs	SRR6915208_500K_merged_Abundance.RPKs	SRR6915209_500K_merged_Abundance.RPKs	SRR6915210_500K_merged_Abundance.RPKs	SRR6915211_500K_merged_Abundance.RPKs	SRR6915212_500K_merged_Abundance.RPKs	SRR6915213_500K_merged_Abundance.RPKs	SRR6915214_500K_merged_Abundance.RPKs	SRR6915215_500K_merged_Abundance.RPKs	SRR6915216_500K_merged_Abundance.RPKs	SRR6915217_500K_merged_Abundance.RPKs	SRR6915218_500K_merged_Abundance.RPKs	SRR6915219_500K_merged_Abundance.RPKs	SRR6915220_500K_merged_Abundance.RPKs	SRR6915221_500K_merged_Abundance.RPKs	SRR6915222_500K_merged_Abundance.RPKs	SRR6915223_500K_merged_Abundance.RPKs	SRR6915224_500K_merged_Abundance.RPKs	SRR6915225_500K_merged_Abundance.RPKs	SRR6915226_500K_merged_Abundance.RPKs	SRR6915227_500K_merged_Abundance.RPKs	SRR6915228_500K_merged_Abundance.RPKs	SRR6915229_500K_merged_Abundance.RPKs	SRR6915230_500K_merged_Abundance.RPKs
2.7.7.18	0.00017366	0.000146268	0.000141236	9.37907e-05	0.000102333	0.000180837	6.3396e-05	0.00018005	9.38316e-05	5.14592e-05	6.02295e-05	6.71319e-05	3.99674e-05	0.000106677	3.48622e-05	0.000206578	0.000214279	9.61878e-05	4.40985e-05	0.000143132	5.89641e-05	6.80604e-05	0.000187125	0.000132483	5.68326e-05	0.00012406	0.000199097	5.95175e-05	2.5765e-05	8.13435e-05	0.000169983	0.000136007	9.42453e-05	8.19477e-05	6.55539e-05	0.000117142	0.000124918	0.000106038	5.73861e-05	8.88074e-05	0.00023532	5.09476e-05	0.000112955	4.53487e-05	9.62682e-05	0.000133307	3.72053e-05	3.78695e-05	6.81889e-05	0.000126297	0.000109673	5.67536e-05	8.53434e-05	0.000100402	9.5457e-05	8.64497e-05	0.000115599	3.45999e-05	3.82069e-05	5.48674e-05	5.12057e-05	0.000106553	6.32529e-05	0.000119896	8.17128e-05	0.000132986	6.5716e-05	0.000136139	5.67902e-05	0.000103702	0.000128929	8.6482e-05	0.000135668	0.000131963	9.02049e-05	5.25662e-05	8.09111e-05	5.68816e-05	0.000113209
2.7.1.56	1.3757904456924168e-06	3.310347086973096e-07	2.9439173865204266e-07	1.29196e-05	2.22182e-05	4.413221127399984e-06	1.698883462804341e-07	2.341787281520004e-06	3.0762219694347874e-06	4.211730222707511e-07	6.47418e-06	4.08137e-06	3.880020772516318e-07	1.9802340749302504e-06	3.3451967387921706e-07	4.095849594668633e-07	3.7090911426942423e-07	3.851083618408601e-07	1.365344561076493e-06	4.3897083872025577e-07	3.1900548687950775e-07	2.42371e-06	1.8435696366178913e-06	2.1385078080884309e-07	4.223744531565495e-07	3.6931360253988277e-07	1.96706e-05	3.7631741013244636e-07	2.903321152354117e-07	3.141333681342966e-07	6.923662359998986e-07	2.20975e-06	3.52421e-05	3.84564e-06	1.13508e-05	1.101e-05	3.504848359322382e-07	3.27862970320837e-07	2.783258065644353e-06	2.2834074026695543e-07	3.2690199253223815e-07	3.0452236071393264e-07	3.5396311720558845e-07	2.250479272136002e-06	2.4150696425898466e-07	3.159170623574195e-07	1.2327780282340445e-06	1.766154178174681e-07	5.584540186602033e-07	2.35656e-06	3.7018509035681007e-07	2.5161291694772486e-06	1.6313976221773223e-06	3.063022426276915e-07	5.646000416984485e-07	2.933619025538083e-07	1.2409365246926252e-06	2.50914e-06	4.4432044694070624e-07	2.944750245182908e-07	3.18212502879599e-07	3.870547591162814e-06	3.574504893519262e-07	1.22097e-06	3.967058246484149e-07	2.9718296291468903e-07	5.939117902770226e-07	9.7623e-06	2.90916399325341e-07	2.86232e-05	6.242163557185373e-07	8.784682070846186e-07	2.2939898739390675e-07	7.28486e-06	2.5355965780308303e-07	2.6836580979462676e-07	3.309119210292305e-07	2.673241582379727e-07	2.3860521934129354e-06
2.4.1.214	8.43854381990728e-10	7.44881721539163e-08	3.429205317055671e-09	4.071225343529196e-09	2.2747873819907322e-09	2.7820267666061185e-09	6.549905908845451e-09	4.7148815538188975e-09	3.7057203819907354e-09	3.0825495423238854e-08	1.4875787666061142e-09	2.6029070875904615e-08	1.0739648376377905e-08	5.498762045811204e-08	1.507923704221206e-08	4.151833689115263e-08	6.541799015023839e-08	8.631630698555738e-09	1.171538108067361e-08	6.009329553818907e-09	5.358628663209509e-09	4.847821488883837e-09	2.075720102173251e-08	2.40772731705567e-09	5.6996916257920147e-08	2.7784817016710556e-09	8.43854381990728e-10	7.57845131394036e-09	4.991396618753971e-09	7.342417336029149e-08	6.827278814712306e-08	1.6240637666061145e-09	9.80339381990728e-10	1.2533093819907303e-09	9.913807917954746e-09	3.1862323435292022e-09	7.833431295769412e-08	6.78969212861025e-08	2.9149667016710576e-09	6.009329553818907e-09	7.445090078336843e-08	1.029324197066519e-08	3.3781600742919174e-08	8.43854381990728e-10	6.145814553818909e-09	8.997044760993288e-09	3.340380107996374e-08	1.3651734885250609e-08	1.6240637666061145e-09	6.919024707665047e-09	6.145814553818909e-09	3.1875357588691866e-08	5.775060169203525e-09	2.27124231705567e-09	1.9324426716918918e-08	7.3037775538189e-09	2.7784817016710556e-09	2.9290006653626898e-08	8.112097210543743e-09	4.8660935035508293e-08	6.891469395170007e-08	1.6240637666061145e-09	6.691754553818905e-09	4.2713592168493716e-08	2.27124231705567e-09	1.6352977911125304e-07	1.597132077010258e-08	3.0497473435292024e-09	1.194962774051377e-08	3.054951317055671e-09	1.6240637666061145e-09	9.293863022645156e-08	3.4239098464078983e-09	2.138302381990732e-09	6.009329553818907e-09	3.523741829298758e-08	7.058162341923252e-08	3.4239098464078983e-09	7.24133084283419e-08
1.1.1.31	4.0578894599333385e-06	1.112532990389185e-06	9.224600405037304e-07	3.4913479130000144e-06	2.4887796545310527e-06	8.625396518643806e-07	3.471620943967023e-07	6.171669878452315e-07	6.150651115466671e-06	1.4220524522225198e-06	9.912826091643806e-07	6.889653699408509e-07	5.62261444636702e-07	1.8152648593954006e-06	1.205189986089186e-06	2.3471130519941584e-07	3.745045000660826e-07	3.5762029185503534e-07	4.1138147099670204e-07	1.78754447234416e-07	2.4832160049478195e-06	5.633632289687298e-07	1.1391104465808516e-06	1.0508171364393806e-06	6.771004397617022e-07	1.0373106481643812e-06	1.0286005217967015e-06	2.186743989075175e-07	2.3266728934108272e-07	3.874947751491848e-07	9.799794410518986e-07	1.0184157557501963e-06	1.7258542469311496e-06	1.3541428827475186e-06	5.40312018855851e-07	5.47212e-06	5.548493538950353e-07	2.475372743175533e-07	1.3988687129333353e-06	1.0407362026452323e-06	3.403227216425531e-07	1.0941395846558522e-06	1.3326996280522608e-06	4.344591831793804e-07	1.355364309331048e-06	3.7628376409771407e-07	1.1173201558127144e-06	2.6059038370336916e-07	1.060226458039381e-06	1.94084e-05	2.1894924922023147e-07	1.5489203817000018e-06	1.5634643163475195e-06	1.4059910349408538e-06	4.2381474425088643e-07	2.3285273759670218e-07	4.206258113452314e-07	1.4834975022985312e-06	1.0470127855491848e-06	1.1748967667891851e-06	3.9469854287003536e-07	1.31863e-05	3.931280568700354e-07	3.8489446110168047e-07	7.344960282643804e-07	3.0147562588225277e-06	1.1711323001225186e-06	4.78411e-06	1.1552682185141853e-06	8.87677385745232e-07	7.174249522016671e-07	1.0398239569141854e-06	1.1881340774141849e-06	1.2231432411933334e-06	1.0773741413777565e-06	4.812236339185648e-07	1.134602475612715e-06	3.4815933099941557e-07	1.0974910833666666e-06
1.3.8.8	9.382699045999984e-06	1.2862001292302168e-06	1.2300782395763253e-06	1.54681e-05	1.6788e-05	0.00013738	1.0509563796026062e-06	0.000155465	1.261000299253991e-06	1.2841348221265791e-06	5.301374674100199e-08	7.51337e-06	8.747627596039185e-07	1.1893045242857437e-06	1.1235709451171337e-06	7.545552576804745e-07	3.936170802393312e-06	1.2601215191054465e-06	8.859894176696976e-07	9.553409484106067e-07	1.291997378355663e-06	2.0681417384117878e-06	8.293101099864658e-07	7.448548773566161e-07	8.293981697603468e-07	1.1820852350416874e-06	3.25154e-05	1.3065436421331714e-06	8.253904051348634e-07	9.214636684820457e-07	1.0027440143040647e-06	8.40775e-06	1.58618e-05	8.86999e-07	2.9972365164028956e-07	9.33398e-06	6.724357847322403e-07	8.79756558336074e-07	1.45653e-06	7.743971551368609e-07	1.1234018935946981e-07	8.156090657609988e-07	8.153437550139196e-07	5.935941863667986e-07	7.84534887943884e-07	1.1367189236660751e-06	1.2293055747586622e-07	3.6538120950234543e-06	4.200667022687961e-06	2.3138651268595274e-06	1.2045017543206383e-06	9.04891e-06	4.422705690629798e-06	6.745050274749701e-07	8.874602568362058e-07	7.992264206413432e-07	1.8688331475768844e-07	8.02129e-06	8.617609765746018e-07	9.790517074045841e-07	7.23625417592786e-07	1.27829e-06	8.134661830117799e-07	1.954109945868874e-06	1.2545707301221383e-06	8.446382077091683e-07	8.193418864223877e-07	1.79254e-05	8.242432394303641e-07	3.58498e-06	2.02329e-06	1.0395086909842721e-06	1.2416637223132997e-06	5.25355e-05	6.051208748185264e-06	8.427864866408912e-07	8.648440860859369e-07	2.945981191889985e-07	4.645809417385044e-06
3.2.1.99	0.000114171	3.253466097999999e-05	2.08289e-05	5.3916460602000134e-05	3.4817785424000004e-05	6.66777e-05	3.68853e-05	5.144391261399978e-05	2.42733e-05	0.000201297	5.1605e-05	3.29221e-05	5.9511e-05	3.91075e-05	8.33631e-06	7.298852666000033e-05	0.000138163	5.49542e-05	6.19707e-06	9.20258e-05	4.06265e-05	4.60806e-05	5.78694e-05	9.04328e-05	5.056762541600002e-05	0.000132858	0.000177221	6.39374e-05	2.58934e-05	1.58939e-05	4.59719e-06	0.000126239	0.000153795	5.38778e-05	1.72267e-05	3.69484e-05	1.9408217668000067e-05	2.08221e-05	0.000312341	2.38231e-05	6.00362e-06	3.66505e-05	3.40574e-05	4.32119e-05	3.13875e-05	6.580365235600033e-05	3.23062e-05	3.15892e-05	8.0378e-05	6.615596930600004e-05	6.49289e-05	2.74454e-05	1.92021e-05	3.76347e-05	5.11546e-06	1.51712e-05	0.000143326	1.83331e-05	1.47597e-05	1.07171e-05	4.490665998600007e-05	8.22377e-05	6.66588e-05	9.038473031199998e-05	4.46058e-05	2.753554566999997e-05	3.35454e-05	4.345067244800008e-05	1.27858e-05	9.53216e-05	5.61484e-05	7.697756989000032e-05	1.57554e-05	8.38509e-06	6.6032e-05	6.46007e-05	5.481210516000013e-05	4.07878e-05	6.09151e-06
3.1.3.27	1.97185e-05	2.2864753519999943e-05	1.951e-05	6.1097e-05	0.000204009	0.000225977	2.82795e-05	0.000194174	5.43403e-05	2.05823e-05	4.71019e-05	7.24112e-05	1.07267e-05	6.67116e-05	9.78689e-06	8.32685e-05	1.09838e-05	2.66978e-05	1.4844937860000056e-05	2.96388e-05	8.79665e-06	7.10196e-06	1.13051e-05	9.52388e-05	2.70445e-05	1.07177e-05	0.000109971	2.89263e-05	1.23248e-05	2.9816999373333163e-05	5.23123e-05	1.14182e-05	0.000100701	2.19817e-05	2.63936e-05	0.000130147	4.923376103333317e-05	1.799870264e-05	1.87452e-05	1.28315e-05	5.57469e-05	5.268717392380934e-05	2.42186e-05	9.12232e-06	1.34534e-05	6.36263e-05	5.86009e-06	1.24901e-05	4.95e-05	5.19901e-05	1.82297e-05	2.5277e-05	1.52416e-05	1.70625e-05	9.83908e-06	2.02758e-05	6.16224e-06	1.71557e-05	1.48876e-05	1.920135095999996e-05	8.08762e-06	3.18471e-05	2.96965e-05	3.42893e-05	3.5217e-05	1.749556593e-05	9.52766e-06	9.96095e-05	3.14385e-05	5.40721e-05	5.41221e-05	1.12315e-05	2.93552e-05	9.40735e-05	9.63977e-05	6.23423e-06	4.62531e-05	2.0383e-05	4.272649353999982e-05
3.4.23.36	8.05711e-05	0.000120411	9.60151e-05	0.000140226	9.00386e-05	0.000170048	0.000129878	0.000205153	3.93039e-05	3.02355e-05	0.000129909	9.63407e-05	0.000152232	0.000105168	0.00016261	5.39417e-05	0.000164812	5.79766e-05	0.000102374	9.49533e-05	0.000131857	7.76108e-05	0.000100175	0.000195232	6.89232e-05	7.1109e-05	0.000101788	9.5457e-05	0.000103137	0.000120545	5.64706e-05	0.000103826	6.55991e-05	6.50771e-05	7.83889e-05	8.64035e-05	0.000135503	0.000113796	7.42476e-05	0.000111754	7.89228e-05	0.000105466	0.000121398	9.98064e-05	8.63385e-05	7.26857e-05	8.27862e-05	9.3047e-05	0.000102577	0.000105769	5.95904e-05	5.54653e-05	7.63261e-05	7.05377e-05	0.000102894	7.40153e-05	0.000107455	9.38065e-05	0.000106572	6.55954e-05	0.000135623	0.000139988	0.000151364	0.000175847	0.000100161	0.000140932	7.8036e-05	0.000128863	8.47507e-05	0.000166141	9.50753e-05	6.09683e-05	8.28624e-05	0.000176233	8.57485e-05	0.000110125	9.00151e-05	0.000121159	0.000148615
1.5.1.36	4.5965e-05	4.502280354485726e-06	8.762047615928936e-07	4.148906265671502e-06	0.00013029	0.000115377	2.845159896845056e-07	0.000184806	5.377976079239572e-07	3.821055016523086e-06	9.860525074926396e-07	3.6438213950201847e-06	9.181510860190192e-07	5.275235888618316e-07	3.03201605002632e-06	6.027841779000711e-07	5.1810537256268315e-06	4.626003540197078e-07	3.853575955712952e-06	2.813978117168095e-06	7.85486e-06	6.651269383523537e-06	6.9542992e-06	3.996507203556505e-07	3.3681661915225063e-06	5.143051119290518e-07	6.056869355870732e-05	3.7121273179853836e-07	4.4981119720669825e-06	1.0918680042235742e-06	2.77989e-05	3.1574701264510367e-06	4.8721883755999225e-06	3.03669e-06	3.364092551447102e-06	4.623691005646495e-06	3.17936761088322e-06	1.8691206661102994e-06	3.724136267153232e-06	8.591062631581568e-07	2.5487859679721373e-06	1.0050177582415293e-06	2.29343e-05	1.9687042832359904e-06	3.7593593308653187e-06	1.2847004769433667e-05	2.9673951566186834e-06	1.1614185826775538e-06	2.5434310524756294e-06	1.709333234229995e-05	3.449615995528817e-07	1.17796e-05	4.5121240210441035e-06	8.338615470541782e-07	6.8548629953802e-06	7.337962965297829e-07	3.252179728744834e-07	5.9314e-06	1.7307527024502014e-06	5.899932419243004e-06	4.119674410097008e-06	5.258891401805912e-06	8.903581337850775e-07	4.08971e-06	2.651103909197045e-06	8.946858889387133e-07	4.1200767458929925e-06	9.7416e-05	5.816917366698233e-07	1.569709177828523e-05	2.721164108598425e-06	1.639369828760193e-05	8.690976963256325e-07	3.28803348554105e-06	2.8282210856950837e-06	3.039200424031688e-06	4.130593784051302e-06	9.374660381926395e-07	1.5310158141551633e-05
2.6.1.13	5.92628e-05	2.3535658359999902e-06	1.39923e-05	0.000148588	9.22097e-05	2.57561e-05	1.2982e-05	2.7425858381999885e-05	9.63803e-06	3.10112e-05	2.03234e-05	3.77254e-05	3.56908e-05	2.42711e-05	1.247954474666667e-05	2.4084802519999918e-06	8.38428e-06	2.04704e-05	3.052085108000004e-06	3.73381e-05	2.38192e-05	1.60479e-05	1.12039e-05	1.23058e-05	4.14491231200001e-06	3.25304e-05	0.000134462	2.48017e-05	2.303721774666666e-05	9.83451773600001e-06	3.01881e-06	0.000127289	0.000123948	4.64775e-05	1.0039174990666668e-05	5.01187e-05	4.76632417200001e-06	2.031091164000003e-05	3.94545e-05	5.971481586666687e-06	4.741278644000015e-06	1.18431e-05	8.70431e-06	2.12484e-05	8.12404e-06	5.837242436000025e-06	3.42077e-05	1.88036e-05	1.96603e-05	2.83449e-05	4.02611e-05	1.1473e-05	1.16073e-05	1.68072e-05	6.381213137333353e-06	6.70501e-06	2.84443e-05	9.35438e-06	4.66087e-06	3.273595480000007e-06	3.181701660000008e-06	7.02453e-05	3.26703e-05	2.34702e-05	1.48864e-05	5.706045896000038e-06	7.43851e-06	2.78472e-05	6.85326e-06	7.23777e-05	1.92732e-05	2.788441956000002e-06	5.07384e-06	3.21445e-05	9.90955e-06	8.43245e-06	7.718279652e-06	3.69997e-05	4.88237e-06
