	SRR6915091_500K_merged_Abundance.RPKs	SRR6915092_500K_merged_Abundance.RPKs	SRR6915093_500K_merged_Abundance.RPKs	SRR6915094_500K_merged_Abundance.RPKs	SRR6915095_500K_merged_Abundance.RPKs	SRR6915096_500K_merged_Abundance.RPKs	SRR6915097_500K_merged_Abundance.RPKs	SRR6915098_500K_merged_Abundance.RPKs	SRR6915099_500K_merged_Abundance.RPKs	SRR6915100_500K_merged_Abundance.RPKs	SRR6915101_500K_merged_Abundance.RPKs	SRR6915102_500K_merged_Abundance.RPKs	SRR6915113_500K_merged_Abundance.RPKs	SRR6915115_500K_merged_Abundance.RPKs	SRR6915116_500K_merged_Abundance.RPKs	SRR6915118_500K_merged_Abundance.RPKs	SRR6915119_500K_merged_Abundance.RPKs	SRR6915120_500K_merged_Abundance.RPKs	SRR6915121_500K_merged_Abundance.RPKs	SRR6915122_500K_merged_Abundance.RPKs	SRR6915123_500K_merged_Abundance.RPKs	SRR6915124_500K_merged_Abundance.RPKs	SRR6915137_500K_merged_Abundance.RPKs	SRR6915138_500K_merged_Abundance.RPKs	SRR6915139_500K_merged_Abundance.RPKs	SRR6915140_500K_merged_Abundance.RPKs	SRR6915141_500K_merged_Abundance.RPKs	SRR6915142_500K_merged_Abundance.RPKs	SRR6915143_500K_merged_Abundance.RPKs	SRR6915144_500K_merged_Abundance.RPKs	SRR6915145_500K_merged_Abundance.RPKs	SRR6915146_500K_merged_Abundance.RPKs	SRR6915157_500K_merged_Abundance.RPKs	SRR6915158_500K_merged_Abundance.RPKs	SRR6915159_500K_merged_Abundance.RPKs	SRR6915160_500K_merged_Abundance.RPKs	SRR6915161_500K_merged_Abundance.RPKs	SRR6915162_500K_merged_Abundance.RPKs	SRR6915163_500K_merged_Abundance.RPKs	SRR6915164_500K_merged_Abundance.RPKs	SRR6915165_500K_merged_Abundance.RPKs	SRR6915166_500K_merged_Abundance.RPKs	SRR6915188_500K_merged_Abundance.RPKs	SRR6915189_500K_merged_Abundance.RPKs	SRR6915190_500K_merged_Abundance.RPKs	SRR6915191_500K_merged_Abundance.RPKs	SRR6915192_500K_merged_Abundance.RPKs	SRR6915193_500K_merged_Abundance.RPKs	SRR6915194_500K_merged_Abundance.RPKs	SRR6915201_500K_merged_Abundance.RPKs	SRR6915202_500K_merged_Abundance.RPKs	SRR6915203_500K_merged_Abundance.RPKs	SRR6915204_500K_merged_Abundance.RPKs	SRR6915205_500K_merged_Abundance.RPKs	SRR6915206_500K_merged_Abundance.RPKs	SRR6915207_500K_merged_Abundance.RPKs	SRR6915208_500K_merged_Abundance.RPKs	SRR6915209_500K_merged_Abundance.RPKs	SRR6915210_500K_merged_Abundance.RPKs	SRR6915211_500K_merged_Abundance.RPKs	SRR6915212_500K_merged_Abundance.RPKs	SRR6915213_500K_merged_Abundance.RPKs	SRR6915214_500K_merged_Abundance.RPKs	SRR6915215_500K_merged_Abundance.RPKs	SRR6915216_500K_merged_Abundance.RPKs	SRR6915217_500K_merged_Abundance.RPKs	SRR6915218_500K_merged_Abundance.RPKs	SRR6915219_500K_merged_Abundance.RPKs	SRR6915220_500K_merged_Abundance.RPKs	SRR6915221_500K_merged_Abundance.RPKs	SRR6915222_500K_merged_Abundance.RPKs	SRR6915223_500K_merged_Abundance.RPKs	SRR6915224_500K_merged_Abundance.RPKs	SRR6915225_500K_merged_Abundance.RPKs	SRR6915226_500K_merged_Abundance.RPKs	SRR6915227_500K_merged_Abundance.RPKs	SRR6915228_500K_merged_Abundance.RPKs	SRR6915229_500K_merged_Abundance.RPKs	SRR6915230_500K_merged_Abundance.RPKs
2.8.4.4	0.000103966	9.01562e-05	0.000161888	0.000117942	5.44254e-05	0.000125877	0.000135204	0.000118782	0.000116073	2.64089e-05	0.000113828	0.00011231	0.000131039	6.60248e-05	6.86599e-05	0.000170871	0.000142566	8.59555e-05	0.000119962	0.000158289	0.000134458	9.02233e-05	0.000115873	6.41066e-05	0.000132305	0.000132757	7.15168e-05	8.50338e-05	9.5911e-05	0.000117754	6.61811e-05	5.5433e-05	5.37123e-05	7.14977e-05	9.98875e-05	5.54622e-05	0.000108819	0.000133254	5.31063e-05	0.000112479	9.57476e-05	8.25973e-05	0.000118086	0.000125467	0.000120173	0.00012884	0.000135646	0.000122029	7.57284e-05	0.000156702	5.91348e-05	5.55138e-05	6.65852e-05	9.37366e-05	8.24253e-05	0.000154739	8.75661e-05	7.23559e-05	0.000126428	6.80038e-05	0.000136312	8.44633e-05	0.000124212	0.000194674	9.47373e-05	0.000227143	9.09286e-05	6.53062e-05	9.91219e-05	8.43287e-05	0.000122073	0.000109849	0.000114791	0.000110977	5.84352e-05	0.000144097	0.000123198	0.000107	0.000213287
1.17.7.1	8.33525e-06	7.362410134399999e-05	2.79237e-05	2.83054e-05	8.72714e-05	1.6483e-05	2.2988377925291848e-05	2.8676698566726188e-05	1.09268e-05	4.38236035218476e-05	4.8352943724019925e-05	2.73706e-05	8.07762e-06	2.19129e-05	4.635185571437334e-05	0.000150415	5.924627569294754e-05	2.33208e-05	3.5055872407055155e-05	3.72905285079351e-05	3.349530855101667e-05	6.690986005655333e-05	7.06200706099999e-05	8.171544444005157e-05	3.148231279637753e-05	2.5408725243400946e-05	4.29188e-05	3.21597e-05	1.3572098651701455e-05	3.369845482179994e-05	0.000104583	1.49402e-05	3.17011e-05	3.87742e-06	5.123569792200006e-05	4.0507e-05	2.40746e-05	3.200013276455518e-05	4.68205e-06	1.5460099744716983e-05	0.0001031	5.827363647128342e-05	4.8796791579083394e-05	1.9465877864846216e-05	2.3705726150988665e-05	8.97526e-05	1.9027626398133354e-05	2.2897509806373472e-05	1.21601e-05	2.88196e-05	3.3432509146303597e-05	4.068937587530002e-05	1.22348e-05	2.9336242785433324e-05	3.041819499881329e-05	2.086649799669763e-05	3.4876375780773316e-05	6.72225e-06	4.272597432781432e-05	5.550827774260009e-05	3.18212e-05	3.42405082142e-05	3.154441053241423e-05	1.20372e-05	1.42413e-05	1.8007295219645553e-05	1.79544e-05	4.39414e-05	8.29943e-06	1.3369e-05	3.718196516559998e-05	1.55145e-05	3.78604e-05	2.19619e-05	1.8825453702849375e-05	3.420891345381665e-05	4.4514e-05	3.518884587394998e-05	5.989705246299993e-05
3.4.25.1	1.7754753755423559e-07	1.206048103282624e-06	7.194786105168129e-07	1.391919507207584e-07	2.5035954363525984e-07	2.885115596790387e-07	4.2377460887433555e-07	4.142860474657371e-07	3.5957950644190556e-07	2.034114508468192e-07	5.647260975838822e-07	1.8431479779390836e-07	3.20514055970347e-07	9.072306994455488e-07	6.949266737699485e-07	5.180326812019236e-07	5.689027550606134e-07	6.384692299570674e-07	6.948348121992027e-07	3.9267569679473787e-07	4.768549383103636e-07	4.828012801914216e-07	6.867387143773166e-07	5.677546890668605e-07	3.192884001627306e-07	1.4149973164000612e-07	1.8461859770005835e-07	5.756414606267711e-07	3.8056780182405235e-07	7.464936512166332e-07	5.910133977490804e-07	1.965985710663538e-07	9.132290110166544e-08	3.546326468817947e-07	6.075879611906337e-07	3.8088817322720823e-07	1.33775139214784e-06	7.406043808196246e-07	1.5174180015391277e-07	4.524501766191667e-07	7.795947485557453e-07	5.152548879392304e-07	3.97018986834429e-07	2.2061323147493273e-07	4.6512592811067087e-07	4.820519715018636e-07	1.4430620750124332e-07	4.480468324060318e-07	2.1819692879298312e-07	4.6472103182766033e-07	5.000124982513776e-07	1.7652330033083323e-07	4.921188816042697e-07	3.26486058474958e-07	8.694551150156433e-07	6.983874165727747e-07	2.883383841253639e-07	1.9684510090639697e-07	4.165915616664553e-07	1.0062881456631553e-06	7.384351045833662e-07	1.6888261367932012e-07	4.4027278982206836e-07	4.644017347464717e-07	3.816925212742762e-07	6.526378011258668e-07	5.124398683627341e-07	4.495408889692471e-07	6.530501221138653e-07	9.469852535947463e-08	2.92733098808275e-07	4.890210917409034e-07	3.7074326290619033e-07	1.8916298502309378e-07	3.867028017832383e-07	2.985536911633997e-07	7.426750795471973e-07	4.943472258192245e-07	7.906283183155102e-07
2.1.1.196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.7.1.165	5.520294969771173e-06	8.764331611890732e-07	3.6959171288503585e-07	1.46173e-05	4.05563e-05	2.50761e-06	6.07155408012864e-07	6.512033264202408e-06	1.1922737111342027e-06	1.0720068136492411e-06	6.716273825125219e-07	2.76613e-06	1.2201846610164743e-06	1.981311574924224e-06	3.250725323069816e-07	1.7328052879176124e-06	8.726359573024403e-07	8.176991520755314e-07	2.9377975110412573e-07	1.9262330152877675e-06	5.55547235909587e-07	1.539460012859442e-06	1.26601e-05	1.2290171898077692e-06	6.196828730721371e-07	6.590799982023274e-07	1.75405e-05	1.057098077116208e-06	2.6745640275568294e-07	1.9564911540683564e-07	1.76624e-06	1.62725e-06	1.87949e-06	1.7443308891052295e-06	3.894304070741991e-07	1.74979e-05	1.8159456181535761e-06	6.846616114444875e-07	1.3661037972942784e-06	1.0117475821476798e-06	6.658813212399921e-07	2.07036739129861e-07	6.27958753744394e-07	8.19409119223288e-08	7.594428421810891e-07	6.477848498396208e-07	8.698050179744876e-08	6.00121410717193e-07	3.2634536536193578e-06	3.37425e-06	6.86126870129766e-07	1.7378270424245219e-06	4.4771397780558953e-07	7.13770736779503e-07	1.2577652798899205e-07	6.381854657951057e-07	6.259616308376103e-07	1.69465794657535e-06	6.981236782069554e-07	1.6585235539570228e-07	1.8802417774079926e-07	5.416415573000013e-06	2.0354475150535027e-07	2.1671198494369333e-06	1.3802287314932037e-07	2.0838450436780632e-07	8.095197491914906e-07	1.72375e-05	2.7643120353614265e-07	8.67909e-06	1.5676678186288874e-06	1.830520286707322e-06	2.095455054607545e-07	1.77694e-06	1.8817453091572462e-06	8.055729116539558e-07	6.695219212930942e-07	5.508954175835641e-07	3.5016366072533878e-06
1.1.1.6	7.70544e-05	5.270200239999996e-06	1.4896354420000028e-05	5.16633e-05	0.000259259	0.000346188	5.75012043999999e-06	0.00038309	1.872006377e-05	1.37765e-05	1.4320189400000032e-05	5.46714e-05	6.96284e-05	1.3626113430000015e-05	2.0166e-05	5.087248639999996e-06	5.017351819999993e-06	1.562e-05	1.7455605900000014e-05	5.7915108399999906e-06	1.36727e-05	1.34026e-05	2.357731107000002e-05	2.9133762770000113e-05	5.19542e-06	2.3332277120000036e-05	0.000115627	1.29346e-05	4.88781e-06	8.594259579999998e-06	5.40234e-06	6.12612e-05	8.13449e-05	1.6562e-05	5.22782e-06	6.89407e-05	4.723415500000004e-06	6.642065119999994e-06	2.1546998510000018e-05	2.4017252390000007e-05	5.093371939999991e-06	1.78158e-05	1.999217827000002e-05	2.07211e-05	6.601747559999995e-06	6.10952e-06	2.46797e-05	6.87761e-06	6.32893e-06	2.96907e-05	1.0260665799999994e-05	2.4634e-05	1.7039863760000032e-05	5.089136659999997e-06	1.9392655789999995e-05	9.143328119999995e-06	1.10737e-05	4.32308e-05	7.171879739999997e-06	1.3177308700000025e-05	1.3366633960000034e-05	6.41535e-05	1.32258e-05	6.01772e-06	1.5226858620000031e-05	8.148119500000014e-06	1.69611e-05	0.000179874	1.3787338820000002e-05	6.22514e-05	9.52292e-06	9.863682823999996e-06	5.64790255999999e-06	0.000187288	1.71548e-05	1.559770463000001e-05	5.519619379999993e-06	1.434036814000003e-05	0.000325536
4.1.2.2	1.6163236120952368e-06	4.602288898999997e-06	6.424410432999987e-07	3.2229815354666706e-06	8.70389e-06	7.003409643666665e-07	7.591825558476183e-07	5.658275128666666e-07	1.3489978413e-06	1.2443618695952365e-06	1.5659668104999976e-06	3.2594961348952385e-06	1.60576e-05	1.859875786899995e-06	7.851352475666668e-07	9.082054353333317e-07	1.372261083633332e-06	6.302658240952379e-07	1.027359743638095e-06	1.426507072399995e-06	6.944430521666653e-07	7.464311885000002e-07	9.44449945433334e-07	5.080756628333333e-07	9.510372139666651e-07	1.6145240757380947e-06	4.0354500311666625e-06	1.0840190671999988e-06	8.644739372380962e-07	9.196112937333325e-07	1.6224330978333311e-06	3.1985247718222222e-06	5.195850324655552e-06	1.538787451333329e-06	2.627401452840474e-06	3.4726407018222303e-06	1.0617634701190462e-06	2.9421374214666693e-06	2.00028099053333e-06	9.668485391666654e-07	9.552191391666654e-07	9.008371067142854e-07	4.852716662619048e-07	4.302584582014285e-06	7.225894626000001e-07	2.0620561338666686e-06	1.0915281205999992e-06	2.4837332977666644e-06	3.214714813999996e-06	2.390522354999993e-06	1.6098299248333302e-06	1.604048853566662e-06	7.46301452666667e-07	8.665600190952372e-07	7.637049877333331e-07	6.649967860142854e-07	6.77579e-06	1.7166250332666607e-06	1.0624997873333316e-06	1.520156641833331e-06	2.7139823171000014e-06	3.058756675269043e-06	7.025477541666664e-07	5.205992461566655e-06	1.900088805199996e-06	4.918699346857132e-07	1.3845296294119041e-06	1.786496539800004e-06	6.823134554999994e-07	3.5776329891666677e-06	1.4715745669666652e-06	1.7133527936666632e-06	5.202808296333329e-07	8.86086e-06	1.1187e-05	2.058982045740473e-06	1.4901085198333318e-06	5.891300750714282e-07	6.786862258666647e-06
2.4.1.141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.6.3.12	0.000169486	4.98844e-05	3.08008e-05	0.000111507	0.000264849	2.80965e-05	4.19117e-05	2.9760936920000126e-05	3.67952e-05	7.28273e-05	5.12099e-05	8.16418e-05	5.16775e-05	3.04056e-05	2.65208e-05	2.9588711620000135e-05	0.000140271	9.84475e-05	3.2231e-05	7.87538e-05	7.29634e-05	4.54588e-05	9.86442e-05	6.01859e-05	7.81921e-05	4.96575e-05	0.000204777	8.06422e-05	7.16421e-05	3.66123e-05	7.27127e-05	0.000202206	0.000103258	0.000132943	2.91258e-05	0.000167895	3.151558592000001e-05	8.02295e-06	5.80975e-05	5.13317e-05	5.49223e-05	5.83621e-05	6.09729e-05	9.79058e-06	5.36519e-05	5.14795e-05	2.08633e-05	8.10095e-06	6.81729e-05	6.02257e-05	6.59005e-05	2.83501e-05	6.64335e-05	0.000106732	1.90825e-05	4.26936e-05	0.000139083	4.03797e-05	3.75588e-05	1.96668e-05	3.361607060000005e-05	4.25318e-05	3.40722e-05	9.11822e-05	0.00016382	7.31176e-06	9.32448e-06	0.000254741	2.56037e-05	0.000142481	0.000135914	1.34073e-05	8.59111e-05	0.000152712	6.17683e-05	1.03743e-05	3.45223e-05	6.77265e-05	4.63919e-05
3.2.1.33	8.556780000000001e-10	2.85226e-10	2.85226e-10	0.0	0.0	2.85226e-10	2.85226e-10	8.556780000000001e-10	0.0	6.845423999999998e-09	2.85226e-10	2.85226e-10	4.563616e-09	6.560197999999998e-09	4.563616e-09	5.419293999999999e-09	4.563616e-09	5.419293999999999e-09	0.0	5.70452e-10	3.137486000000001e-09	5.70452e-10	5.70452e-10	5.70452e-10	2.85226e-10	2.85226e-10	0.0	6.845423999999998e-09	4.563616e-09	2.85226e-10	8.556779999999996e-09	5.70452e-10	0.0	5.419293999999999e-09	5.70452e-10	0.0	5.419293999999999e-09	5.85985e-06	0.0	2.85226e-10	5.419293999999999e-09	2.85226e-10	5.70452e-10	2.2818080000000006e-09	5.98226e-06	5.704519999999999e-09	0.0	5.704519999999999e-09	1.140904e-09	2.85226e-10	3.308621599999997e-08	1.140904e-09	8.556779999999996e-09	2.85226e-10	2.85226e-10	2.2818080000000006e-09	0.0	1.140904e-09	3.137486000000001e-09	2.85226e-10	5.419293999999999e-09	0.0	2.85226e-10	2.85226e-10	2.85226e-10	2.85226e-10	6.845423999999998e-09	0.0	2.85226e-10	2.85226e-10	4.563616e-09	2.85226e-10	2.85226e-10	2.8522600000000007e-09	5.419293999999999e-09	7.986327999999997e-09	5.419293999999999e-09	5.70452e-10	0.0
