	SRR6915103_500K_merged_Abundance.RPKs	SRR6915104_500K_merged_Abundance.RPKs	SRR6915105_500K_merged_Abundance.RPKs	SRR6915106_500K_merged_Abundance.RPKs	SRR6915107_500K_merged_Abundance.RPKs	SRR6915108_500K_merged_Abundance.RPKs	SRR6915109_500K_merged_Abundance.RPKs	SRR6915110_500K_merged_Abundance.RPKs	SRR6915111_500K_merged_Abundance.RPKs	SRR6915112_500K_merged_Abundance.RPKs	SRR6915114_500K_merged_Abundance.RPKs	SRR6915117_500K_merged_Abundance.RPKs	SRR6915125_500K_merged_Abundance.RPKs	SRR6915126_500K_merged_Abundance.RPKs	SRR6915127_500K_merged_Abundance.RPKs	SRR6915128_500K_merged_Abundance.RPKs	SRR6915129_500K_merged_Abundance.RPKs	SRR6915130_500K_merged_Abundance.RPKs	SRR6915131_500K_merged_Abundance.RPKs	SRR6915132_500K_merged_Abundance.RPKs	SRR6915133_500K_merged_Abundance.RPKs	SRR6915134_500K_merged_Abundance.RPKs	SRR6915135_500K_merged_Abundance.RPKs	SRR6915136_500K_merged_Abundance.RPKs	SRR6915147_500K_merged_Abundance.RPKs	SRR6915149_500K_merged_Abundance.RPKs	SRR6915150_500K_merged_Abundance.RPKs	SRR6915151_500K_merged_Abundance.RPKs	SRR6915152_500K_merged_Abundance.RPKs	SRR6915153_500K_merged_Abundance.RPKs	SRR6915155_500K_merged_Abundance.RPKs	SRR6915156_500K_merged_Abundance.RPKs	SRR6915167_500K_merged_Abundance.RPKs	SRR6915168_500K_merged_Abundance.RPKs	SRR6915169_500K_merged_Abundance.RPKs	SRR6915170_500K_merged_Abundance.RPKs	SRR6915171_500K_merged_Abundance.RPKs	SRR6915172_500K_merged_Abundance.RPKs	SRR6915173_500K_merged_Abundance.RPKs	SRR6915174_500K_merged_Abundance.RPKs	SRR6915175_500K_merged_Abundance.RPKs	SRR6915176_500K_merged_Abundance.RPKs	SRR6915177_500K_merged_Abundance.RPKs	SRR6915178_500K_merged_Abundance.RPKs	SRR6915179_500K_merged_Abundance.RPKs	SRR6915180_500K_merged_Abundance.RPKs	SRR6915181_500K_merged_Abundance.RPKs	SRR6915182_500K_merged_Abundance.RPKs	SRR6915183_500K_merged_Abundance.RPKs	SRR6915184_500K_merged_Abundance.RPKs	SRR6915185_500K_merged_Abundance.RPKs	SRR6915186_500K_merged_Abundance.RPKs	SRR6915195_500K_merged_Abundance.RPKs	SRR6915196_500K_merged_Abundance.RPKs	SRR6915197_500K_merged_Abundance.RPKs	SRR6915198_500K_merged_Abundance.RPKs	SRR6915199_500K_merged_Abundance.RPKs	SRR6915200_500K_merged_Abundance.RPKs
3.5.1.10	3.0272383932000142e-05	4.25705e-05	4.141084758304767e-05	4.3958e-05	2.18745e-05	2.55345e-05	6.63042e-06	3.86207e-05	5.88179e-05	8.40057e-06	4.63702e-05	2.18927e-05	7.42558e-05	3.92533e-05	1.98785e-05	6.56743e-05	1.34058e-05	1.58993e-05	3.57081e-05	8.56694e-06	1.68226e-05	2.793602542533347e-05	3.106370382000007e-05	3.4466282365333465e-05	1.39187e-05	2.53334e-05	3.44108e-05	1.92633e-05	3.3501944760000155e-05	8.8003e-06	3.84366e-05	3.3667042933333464e-05	4.87416e-05	3.2207735197333424e-05	7.31931e-06	2.61959e-05	4.31695e-05	3.5705e-05	2.76456e-05	1.20726e-05	1.49065e-05	3.9201772878666726e-05	2.7206162553333465e-05	2.92662e-05	2.51244e-05	5.06124e-05	4.28575e-05	2.97395e-05	8.59545e-06	1.63173e-05	2.840635015200015e-05	7.26818e-06	3.516340069638106e-05	9.55842e-06	8.62741e-06	8.43519e-06	3.13807e-05	6.82528e-06
1.8.1.14	1.63632e-05	2.19708e-05	3.59464e-05	9.8585e-06	2.60523e-05	1.64453e-05	3.33233e-05	5.75142e-05	5.81253e-05	2.89966e-05	6.28181e-05	2.09554e-05	6.01007e-06	7.97716e-05	1.05016e-05	3.99575e-05	3.30313e-05	5.65566e-05	7.96356e-05	5.44252e-05	5.16828e-05	1.3821e-05	2.9009706053333203e-05	1.02222e-05	1.82707e-05	2.23193e-05	4.58874e-05	1.78642e-05	2.41941e-05	2.71396e-05	2.78017e-05	2.52772e-05	4.64456e-05	3.67096e-05	4.00598e-05	3.60857e-05	6.62812e-05	2.25165e-05	6.54664e-05	7.60849e-06	1.87452e-05	2.6931312933333225e-05	2.14641e-05	2.19949e-05	1.91696e-05	1.92781e-05	1.60765e-05	4.85552e-05	3.52404e-05	2.84304e-05	2.80439e-05	6.83155e-06	3.0815e-05	2.18922e-05	6.0117e-05	3.77572e-05	3.93643e-05	2.78173e-05
5.3.1.14	6.44694e-05	3.68526e-05	2.47094e-05	9.36811e-05	1.7119e-05	2.33403e-05	4.26662e-05	4.35285e-05	7.652e-05	4.3017e-05	5.92142e-05	1.23237e-05	9.03766e-05	5.23656e-05	1.77729e-05	1.13724e-05	3.29813e-05	3.79669e-05	2.06725e-05	2.0828e-05	3.86676e-05	1.99596e-05	2.94896e-05	3.20752e-05	7.888e-06	3.51267e-05	3.55975e-05	5.20866e-05	8.06226e-06	5.99369e-05	4.04084e-05	1.45897e-05	9.5721e-05	1.84142e-05	2.29365e-05	3.88194e-05	5.46147e-05	8.48545e-05	8.74188e-06	1.4378e-05	4.91386e-05	0.000105253	1.67481e-05	4.85407e-05	0.000120705	6.00709e-05	2.69973e-05	4.75234e-05	7.424028420000002e-05	4.27866e-05	7.52164e-06	4.77954e-05	5.55525e-05	3.82997e-05	2.23251e-05	3.21658e-05	2.60298e-05	5.92208e-05
2.3.1.262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.3.2.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.4.22.10	4.300698670933335e-06	5.858685478266674e-06	9.631245687533357e-06	3.972890696233344e-06	6.574600456866673e-06	9.271210981600024e-06	7.64261e-06	6.445729691100008e-06	5.437894929666674e-06	7.369748221600008e-06	6.8638844512666765e-06	3.6003253929333366e-06	5.4297905179666775e-06	5.4476890329333485e-06	7.409320656933341e-06	8.850970996200013e-06	8.282653637885728e-06	9.478645092266685e-06	6.621390988666671e-06	8.728559365200015e-06	7.233339696219058e-06	7.263044566733342e-06	8.243942038933347e-06	4.892237231000001e-06	6.619109641333339e-06	8.986129319266687e-06	6.412532989866673e-06	9.484634569600015e-06	7.296013527333343e-06	7.488768606266675e-06	4.194046926733336e-06	6.781910499552392e-06	6.001551387066686e-06	1.63641e-05	6.4179836604000094e-06	7.871012073333345e-06	6.6230240950000125e-06	6.874331501666678e-06	4.60148e-06	6.6559681730285865e-06	9.104094080600013e-06	8.048429254600006e-06	8.032520136333342e-06	5.688450135028585e-06	5.651472313333343e-06	4.316378995433336e-06	4.15757e-05	7.108539448266677e-06	5.64597465926667e-06	7.853264270266683e-06	8.413981670266684e-06	8.939632858600023e-06	8.694260335885731e-06	6.786483429933342e-06	8.484510449485732e-06	4.784021979566669e-06	8.822543936600014e-06	7.017087320600009e-06
2.1.1.61	2.4124163420738072e-06	3.461751618733332e-06	6.72541e-06	8.40925e-05	3.4459383143000015e-06	3.451682005566663e-06	5.349542202890466e-06	2.668057027438096e-06	1.1237170806666669e-06	2.6206231539523767e-06	2.52675043733333e-06	6.6319665607333146e-06	1.04496e-05	9.131833597799999e-06	6.208524107999978e-06	4.704242093233335e-06	2.688171709866663e-06	5.02762e-06	5.675496340733313e-06	5.56124e-06	2.6569092882857133e-06	2.689043560899998e-06	1.8026502331857142e-06	3.4369040406166623e-06	2.548713601887299e-06	5.31519e-06	6.171404396199987e-06	1.28344e-05	1.8680921757999996e-06	6.6925170127333156e-06	3.261864381966664e-06	3.4852627792333306e-06	1.25077e-05	1.880756840357143e-06	3.473522061599994e-06	3.367240923299996e-06	3.298711726866666e-06	2.869354147590473e-06	3.4906395274e-06	3.743648252516668e-06	3.4244723268690467e-06	3.1872488316333286e-06	3.4664713133333297e-06	3.359691653599997e-06	2.20996e-06	2.725858646457144e-06	2.5023288593333324e-06	2.497918564333331e-06	3.4154922257666667e-06	6.76115e-06	2.377685594644444e-06	2.713978811999997e-06	3.4650983332999965e-06	3.183390812199998e-06	3.2374102654999985e-06	2.6589071434666654e-06	2.7106308294999975e-06	2.5093140936571418e-06
3.5.1.6	4.0092679264540176e-09	8.582857314001957e-10	9.950334780172341e-08	6.331088530758847e-08	4.49887082710337e-09	2.032243176454017e-09	1.6491386764540162e-09	8.582857314001957e-10	7.734218676454026e-09	8.582857314001957e-10	8.582857314001957e-10	8.582857314001957e-10	7.095830630758853e-08	1.4432426764540163e-09	3.832059426454018e-09	1.6491386764540162e-09	1.2069652314001968e-09	2.7687147120546965e-08	2.5165834536527922e-08	1.6491386764540162e-09	1.855034676454016e-09	1.6204511764540159e-09	8.582857314001957e-10	1.2373466764540154e-09	3.5215293120546915e-08	1.6491386764540162e-09	1.6491386764540162e-09	1.6491386764540162e-09	3.942301390739732e-09	2.7687147120546965e-08	1.2069652314001968e-09	1.6491386764540162e-09	4.13866392645402e-09	1.6491386764540162e-09	2.622908553652792e-08	1.0056068890739734e-08	8.582857314001957e-10	1.6491386764540162e-09	8.582857314001957e-10	2.042429656835028e-08	1.8263471764540157e-09	1.2373466764540154e-09	3.942301390739732e-09	1.6204511764540159e-09	6.201246919416271e-08	8.582857314001957e-10	8.582857314001957e-10	1.6491386764540162e-09	3.970988890739733e-09	2.922769269586745e-08	1.2069652314001968e-09	4.315872426454017e-09	1.6491386764540162e-09	1.0354942314001959e-09	1.6491386764540162e-09	8.582857314001957e-10	8.582857314001957e-10	8.582857314001957e-10
2.1.1.185	1.00005e-05	4.31888e-06	1.7340188086666664e-05	5.02981e-05	1.3527885525047632e-05	1.4770056360000006e-05	1.14902e-05	8.709450375333338e-06	1.1386e-05	1.368519102900001e-05	8.04591e-06	1.070165622833335e-05	9.05149e-05	1.9401619884000046e-05	1.3902007829000042e-05	8.74677e-06	1.46272e-05	6.11576e-06	1.2115635859000007e-05	1.3411525551666675e-05	1.99944113606667e-05	1.64495e-05	1.23129e-05	1.829103882866666e-05	3.28537e-05	1.3276376122666673e-05	1.141178445666668e-05	9.25198606833335e-06	3.49634e-05	1.2503727184333342e-05	3.03587e-05	1.4359321556000003e-05	9.075629640333334e-06	9.132219609666677e-06	1.08574e-05	9.088523366000012e-06	5.47424e-06	6.97686e-06	6.07025e-06	1.37423e-05	1.22632e-05	1.70181e-05	2.04676e-05	2.263162428333339e-05	1.20257e-05	1.75826e-05	1.3272454029333338e-05	5.06663e-06	1.1495748014000015e-05	6.33531e-06	5.81763e-06	1.94351e-05	6.407e-06	1.39647e-05	1.4248034480000003e-05	1.265384194933334e-05	1.291627056266667e-05	1.70654e-05
2.6.1.37	3.885622424000001e-05	5.09868e-05	1.61765e-05	3.89742e-06	4.64695e-06	9.07477e-06	3.5215e-05	5.54936e-05	0.000102988	5.51624e-06	5.47647e-05	1.27738e-05	2.6312920560000005e-05	2.02982e-05	3.7302927586666626e-05	3.830047148e-05	1.45673e-05	8.58877e-06	1.52797e-05	3.593361594666664e-05	3.612138952e-05	5.25929e-06	7.57702e-06	1.12525e-05	2.6276067559999967e-05	2.63587e-05	1.1185e-05	2.13755e-05	1.07209e-05	9.27698e-06	1.4334e-05	2.6198634266666666e-05	3.70416e-05	2.89963e-05	7.03524e-06	1.34048e-05	2.63186e-05	2.42467e-05	9.14108e-06	1.00789e-05	1.33814e-05	3.69292088e-05	5.63499e-05	5.81682e-06	3.18565e-05	7.41007e-05	3.557803958666663e-05	2.19419e-05	3.701314953333328e-05	2.7995420720000005e-05	3.595612170666663e-05	4.28452e-05	3.31227e-05	1.38412e-05	2.6322046519999966e-05	4.139660579999997e-05	3.546795074666663e-05	4.102205455999998e-05
