	SRR6915103_500K_merged_Abundance.RPKs	SRR6915104_500K_merged_Abundance.RPKs	SRR6915105_500K_merged_Abundance.RPKs	SRR6915106_500K_merged_Abundance.RPKs	SRR6915107_500K_merged_Abundance.RPKs	SRR6915108_500K_merged_Abundance.RPKs	SRR6915109_500K_merged_Abundance.RPKs	SRR6915110_500K_merged_Abundance.RPKs	SRR6915111_500K_merged_Abundance.RPKs	SRR6915112_500K_merged_Abundance.RPKs	SRR6915114_500K_merged_Abundance.RPKs	SRR6915117_500K_merged_Abundance.RPKs	SRR6915125_500K_merged_Abundance.RPKs	SRR6915126_500K_merged_Abundance.RPKs	SRR6915127_500K_merged_Abundance.RPKs	SRR6915128_500K_merged_Abundance.RPKs	SRR6915129_500K_merged_Abundance.RPKs	SRR6915130_500K_merged_Abundance.RPKs	SRR6915131_500K_merged_Abundance.RPKs	SRR6915132_500K_merged_Abundance.RPKs	SRR6915133_500K_merged_Abundance.RPKs	SRR6915134_500K_merged_Abundance.RPKs	SRR6915135_500K_merged_Abundance.RPKs	SRR6915136_500K_merged_Abundance.RPKs	SRR6915147_500K_merged_Abundance.RPKs	SRR6915149_500K_merged_Abundance.RPKs	SRR6915150_500K_merged_Abundance.RPKs	SRR6915151_500K_merged_Abundance.RPKs	SRR6915152_500K_merged_Abundance.RPKs	SRR6915153_500K_merged_Abundance.RPKs	SRR6915155_500K_merged_Abundance.RPKs	SRR6915156_500K_merged_Abundance.RPKs	SRR6915167_500K_merged_Abundance.RPKs	SRR6915168_500K_merged_Abundance.RPKs	SRR6915169_500K_merged_Abundance.RPKs	SRR6915170_500K_merged_Abundance.RPKs	SRR6915171_500K_merged_Abundance.RPKs	SRR6915172_500K_merged_Abundance.RPKs	SRR6915173_500K_merged_Abundance.RPKs	SRR6915174_500K_merged_Abundance.RPKs	SRR6915175_500K_merged_Abundance.RPKs	SRR6915176_500K_merged_Abundance.RPKs	SRR6915177_500K_merged_Abundance.RPKs	SRR6915178_500K_merged_Abundance.RPKs	SRR6915179_500K_merged_Abundance.RPKs	SRR6915180_500K_merged_Abundance.RPKs	SRR6915181_500K_merged_Abundance.RPKs	SRR6915182_500K_merged_Abundance.RPKs	SRR6915183_500K_merged_Abundance.RPKs	SRR6915184_500K_merged_Abundance.RPKs	SRR6915185_500K_merged_Abundance.RPKs	SRR6915186_500K_merged_Abundance.RPKs	SRR6915195_500K_merged_Abundance.RPKs	SRR6915196_500K_merged_Abundance.RPKs	SRR6915197_500K_merged_Abundance.RPKs	SRR6915198_500K_merged_Abundance.RPKs	SRR6915199_500K_merged_Abundance.RPKs	SRR6915200_500K_merged_Abundance.RPKs
7.6.2.2	1.3874206953074152e-06	1.6628932783763068e-07	4.0171946706258033e-07	1.83802e-05	6.693101557250608e-08	6.396732465744829e-08	6.043911235791219e-07	1.3685114088870706e-07	5.768641997508553e-07	8.890706233017473e-07	1.5351611238210463e-07	8.821653395149516e-07	1.37888e-05	5.982046549322828e-07	2.2002888128333966e-06	9.327891975952916e-07	8.877998897055106e-07	1.1280171753162552e-06	5.966334806952388e-08	1.0059002332475448e-06	8.21477562268136e-07	9.54410864028368e-07	1.555848157561557e-07	8.780472972460418e-07	1.1317809852226338e-06	8.748742551527616e-07	7.211530490546439e-08	1.754634291988731e-07	8.869026802519477e-07	9.837339427965348e-07	6.632458890311609e-08	8.559689161895419e-07	8.733769306712059e-07	2.4552138672068246e-07	8.321889737654683e-07	6.487639666046915e-08	6.708189795989538e-08	1.1070814299714856e-07	1.432245003082102e-07	1.0141227374524017e-06	1.7423652592037223e-07	8.048488796585065e-07	1.6112662130737972e-07	1.589829651144219e-07	2.3639079879304507e-06	9.42130630167289e-07	1.8251319436180163e-07	4.060607441608201e-07	1.7389852948978468e-07	1.1164887226008189e-06	4.6198558625091787e-08	1.738863342387969e-07	8.78924589725334e-07	6.05768974699363e-08	8.863218490470038e-07	8.087558897167268e-07	8.923619964179937e-07	8.444975659754111e-07
2.7.11.22	2.8260191999999988e-08	4.6780108000000014e-08	2.8260191999999988e-08	2.836388e-09	4.983104000000002e-08	5.7592004000000025e-08	2.924918799999999e-08	8.772562e-08	3.0593370399999924e-07	8.772562e-08	5.6414496000000024e-08	0.0	3.077184e-09	1.8339706799999962e-07	2.8260191999999988e-08	7.5281096e-08	2.8260191999999988e-08	7.8091232e-08	2.708268399999999e-08	6.029216400000001e-08	8.9599044e-08	8.491548399999999e-08	1.177508e-09	2.708268399999999e-08	5.8366456000000034e-08	3.037441199999999e-08	1.843075279999996e-07	7.926874e-08	2.919690399999999e-08	9.9233432e-08	0.0	2.8260191999999988e-08	6.189898000000002e-08	5.336356400000002e-08	4.469235999999999e-09	1.177508e-09	0.0	7.021941200000001e-08	1.177508e-09	2.708268399999999e-08	4.5843396000000016e-08	7.597701200000001e-08	6.979573200000003e-08	2.8260191999999988e-08	3.114886399999999e-08	7.287291600000003e-08	8.044624799999999e-08	5.630430000000001e-08	5.620017200000003e-08	5.031263200000002e-08	2.355016e-09	8.678890799999998e-08	2.8260191999999988e-08	0.0	5.665529200000003e-08	4.0971984000000006e-08	2.8260191999999988e-08	7.926874e-08
2.7.1.151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.2.1.112	3.095898015958541e-08	2.2382458903368896e-07	5.209944748313535e-08	3.209398361143726e-08	9.719304833261135e-08	1.6660767629002368e-07	4.083201055958537e-08	1.2219127836409792e-07	1.4309842290749408e-07	8.512556920668536e-08	1.6111958343579586e-07	1.392054838900238e-07	6.916010655483349e-08	1.1825419944003902e-07	7.154248280668532e-08	1.248226823640979e-07	6.857649480668534e-08	1.5749066611224592e-07	1.0904661129239975e-07	5.206020488075939e-08	6.860570288075938e-08	1.8193998536172166e-07	1.6629350936172175e-07	1.6749653829002366e-07	7.345280715720944e-08	1.232623412923998e-07	6.567921888075942e-08	1.6699901336172176e-07	1.330936686159497e-07	1.6832581328764766e-07	1.6723838536172177e-07	3.6625316085511325e-08	1.6520166936172178e-07	9.369873187838353e-08	6.493938088075942e-08	1.6642191629002365e-07	2.378563158310435e-07	7.576428104954248e-08	1.3171835783579596e-07	2.1832560933856214e-07	1.6671828136172175e-07	1.6606184536172176e-07	1.4902517904054785e-07	7.985848015087025e-08	3.723184133498721e-08	2.6358309885408423e-07	1.356987143640979e-07	1.21095702438172e-07	1.2554675636409787e-07	1.1311803587838361e-07	1.9055960283341966e-07	3.305031015958541e-08	1.2706478436409787e-07	1.2449288236409785e-07	3.6298508085511326e-08	7.881441572599255e-08	6.747176080668533e-08	1.701812042900236e-07
4.2.99.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.2.1.53	2.045114339999998e-05	3.57074e-05	6.22428e-06	1.82462e-05	1.05304e-05	4.24226e-05	3.90529e-05	2.08926e-05	4.83664e-05	5.604e-05	2.47844e-05	3.50806e-05	2.69519e-05	6.73762e-06	2.49965e-05	1.24004e-05	3.39171e-05	1.17112e-05	1.85723e-05	1.839045350000002e-05	1.75049e-05	1.15202e-05	1.77509e-05	2.86731e-05	2.10249e-05	2.28277e-05	1.8206963000000006e-05	6.32613e-06	7.78124e-05	2.564304679999996e-05	3.76841e-05	1.15597e-05	7.6819e-06	1.92480818e-05	3.32278e-05	5.13769e-05	3.44493e-05	2.10341e-05	1.48708e-05	1.49501e-05	1.58795e-05	3.33159e-05	7.16649e-05	2.6718e-05	3.01199e-05	2.57913e-05	1.9122012799999983e-05	1.764530010000003e-05	9.11778e-06	7.22318e-06	1.34889e-05	2.72396e-05	7.42366e-06	4.43986e-05	1.53787e-05	1.76753e-05	1.30745e-05	2.05783e-05
1.1.1.387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4.2.2.3	1.2165359160754183e-07	1.2608226425596953e-07	1.8471131264479707e-07	1.2512872772549047e-07	1.2608226425596953e-07	1.2687428825596953e-07	1.169735162559695e-07	1.263592322559695e-07	6.569208586994976e-08	1.3072545225596954e-07	1.3519668425596955e-07	1.348824707742085e-07	1.5931668157025517e-07	1.8640264887025523e-07	1.348824707742085e-07	2.2773118635549278e-08	1.417099982559696e-07	1.1806206477420849e-07	1.2781201225596954e-07	1.983722187820516e-07	1.3566953560754182e-07	3.6057505108076734e-08	1.8202383978205182e-07	1.3569990544087517e-07	1.1806206477420849e-07	1.1806206477420849e-07	1.3213721225596953e-07	1.1223860825596946e-07	1.326786867742085e-07	1.3431960877420848e-07	1.300083382559695e-07	1.384124527742085e-07	1.2529024025596952e-07	1.2687428825596953e-07	1.147697322559695e-07	8.07948326710636e-08	1.5287990487025528e-07	1.5774155937025517e-07	7.646963267106357e-08	1.1588552025596948e-07	1.2687428825596953e-07	1.326786867742085e-07	1.2136634944087514e-07	1.285630162559695e-07	1.1853075860754186e-07	1.147697322559695e-07	1.297340936588238e-07	1.8766982600000036e-07	1.2529024025596952e-07	1.1147878625596946e-07	1.278965162559695e-07	1.400010866028221e-09	1.326786867742085e-07	1.3922988744087517e-07	1.4173593277420856e-07	1.4340045770754186e-07	1.562293522742087e-07	1.1806206477420849e-07
2.4.1.57	2.32884e-05	2.37161254295238e-05	8.34856e-06	1.00766e-05	1.93232e-05	1.29879e-05	2.89954e-05	9.81561e-06	2.35586e-05	3.41616e-05	8.30137e-06	2.911845711619048e-05	5.11378e-06	2.07378e-05	3.1261850702857155e-05	2.169058201999999e-05	2.300960069999998e-05	2.467071314666664e-05	1.26783e-05	1.63794e-05	2.02934e-05	7.64944e-06	5.00584e-06	1.27115e-05	5.18374e-06	2.6165672496190494e-05	7.99151e-05	2.7944015946666678e-05	1.80297e-05	2.5243182249523827e-05	2.636589340285715e-05	2.185446585999998e-05	9.62887e-06	4.24258e-05	5.43709e-05	1.30405e-05	7.91849e-06	1.46223e-05	1.66327e-05	3.98085e-05	6.10946e-06	1.19237e-05	2.28632e-05	2.4929536053333336e-05	1.44065e-05	3.47498e-05	8.42292e-06	1.26317e-05	3.095495791999995e-05	3.89996e-05	1.08427e-05	2.614914766000001e-05	2.2883418919999992e-05	1.7238e-05	1.38388e-05	1.4076e-05	1.31853e-05	2.344225083999999e-05
5.4.99.43	4.6686044000000026e-08	0.0	4.059656000000002e-08	3.021768e-09	4.2626388000000025e-08	4.161147400000002e-08	8.119312e-09	4.2626388000000025e-08	0.0	2.841759200000001e-08	0.0	4.059656000000002e-08	8.592307999999999e-09	0.0	1.014914e-09	4.6686044000000026e-08	4.059656000000002e-08	0.0	3.958164600000002e-08	9.568931999999996e-09	1.014914e-09	4.6686044000000026e-08	3.349216200000001e-08	4.6686044000000026e-08	3.1462334000000015e-08	4.059656000000002e-08	4.871587200000003e-08	4.059656000000002e-08	6.495449600000003e-08	4.059656000000002e-08	4.973078600000003e-08	1.014914e-09	0.0	4.059656000000002e-08	4.6686044000000026e-08	3.856673200000002e-08	5.3790442000000036e-08	0.0	4.2626388000000025e-08	0.0	4.059656000000002e-08	4.6686044000000026e-08	9.637853999999998e-09	4.871587200000003e-08	5.036279999999999e-10	3.450707600000002e-08	5.582027000000004e-08	5.886501200000004e-08	4.770095800000003e-08	0.0	4.6686044000000026e-08	5.277552800000003e-08	4.6686044000000026e-08	5.277552800000003e-08	6.7999238e-08	0.0	5.582027000000004e-08	5.277552800000003e-08
