	SRR6915103_500K_merged_Abundance.RPKs	SRR6915104_500K_merged_Abundance.RPKs	SRR6915105_500K_merged_Abundance.RPKs	SRR6915106_500K_merged_Abundance.RPKs	SRR6915107_500K_merged_Abundance.RPKs	SRR6915108_500K_merged_Abundance.RPKs	SRR6915109_500K_merged_Abundance.RPKs	SRR6915110_500K_merged_Abundance.RPKs	SRR6915111_500K_merged_Abundance.RPKs	SRR6915112_500K_merged_Abundance.RPKs	SRR6915114_500K_merged_Abundance.RPKs	SRR6915117_500K_merged_Abundance.RPKs	SRR6915125_500K_merged_Abundance.RPKs	SRR6915126_500K_merged_Abundance.RPKs	SRR6915127_500K_merged_Abundance.RPKs	SRR6915128_500K_merged_Abundance.RPKs	SRR6915129_500K_merged_Abundance.RPKs	SRR6915130_500K_merged_Abundance.RPKs	SRR6915131_500K_merged_Abundance.RPKs	SRR6915132_500K_merged_Abundance.RPKs	SRR6915133_500K_merged_Abundance.RPKs	SRR6915134_500K_merged_Abundance.RPKs	SRR6915135_500K_merged_Abundance.RPKs	SRR6915136_500K_merged_Abundance.RPKs	SRR6915147_500K_merged_Abundance.RPKs	SRR6915149_500K_merged_Abundance.RPKs	SRR6915150_500K_merged_Abundance.RPKs	SRR6915151_500K_merged_Abundance.RPKs	SRR6915152_500K_merged_Abundance.RPKs	SRR6915153_500K_merged_Abundance.RPKs	SRR6915155_500K_merged_Abundance.RPKs	SRR6915156_500K_merged_Abundance.RPKs	SRR6915167_500K_merged_Abundance.RPKs	SRR6915168_500K_merged_Abundance.RPKs	SRR6915169_500K_merged_Abundance.RPKs	SRR6915170_500K_merged_Abundance.RPKs	SRR6915171_500K_merged_Abundance.RPKs	SRR6915172_500K_merged_Abundance.RPKs	SRR6915173_500K_merged_Abundance.RPKs	SRR6915174_500K_merged_Abundance.RPKs	SRR6915175_500K_merged_Abundance.RPKs	SRR6915176_500K_merged_Abundance.RPKs	SRR6915177_500K_merged_Abundance.RPKs	SRR6915178_500K_merged_Abundance.RPKs	SRR6915179_500K_merged_Abundance.RPKs	SRR6915180_500K_merged_Abundance.RPKs	SRR6915181_500K_merged_Abundance.RPKs	SRR6915182_500K_merged_Abundance.RPKs	SRR6915183_500K_merged_Abundance.RPKs	SRR6915184_500K_merged_Abundance.RPKs	SRR6915185_500K_merged_Abundance.RPKs	SRR6915186_500K_merged_Abundance.RPKs	SRR6915195_500K_merged_Abundance.RPKs	SRR6915196_500K_merged_Abundance.RPKs	SRR6915197_500K_merged_Abundance.RPKs	SRR6915198_500K_merged_Abundance.RPKs	SRR6915199_500K_merged_Abundance.RPKs	SRR6915200_500K_merged_Abundance.RPKs
4.3.1.17	6.93716e-05	0.000124492	2.19744e-05	0.00023958	8.49061e-05	5.1205e-05	0.000103539	3.90844e-05	9.48352e-05	0.000115151	0.000108352	9.68548e-05	0.000196436	4.25644e-05	5.45539e-05	2.68188e-05	9.04168e-05	3.88823e-05	0.000149697	1.17216e-05	6.40668e-05	0.000131674	4.83743e-05	6.82902e-05	7.63113e-05	6.19678e-05	9.44453e-05	4.89272e-05	0.000155416	5.86667e-05	0.000103699	3.34587e-05	5.11071e-05	5.14222e-05	0.000116141	0.000187561	0.000100642	0.000114586	9.20863e-05	0.000113406	6.25176e-05	7.51812e-05	7.31181e-05	5.24123e-05	9.2935e-05	0.000105052	9.13194e-05	6.41699e-05	1.84153e-05	8.41724e-05	0.000113258	7.07657e-05	1.32997e-05	0.000133885	4.35218e-05	0.000126155	4.72161e-05	9.04643e-05
1.14.19.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.2.1.2	3.62863e-05	5.06107e-05	3.65577e-05	0.000165948	0.000198314	4.01512e-05	5.48537e-05	7.31797e-05	0.000160861	0.000100463	6.55697e-05	9.55247e-05	0.000130589	4.05951e-05	4.48898e-05	6.08351e-05	8.07811e-05	2.68834e-05	6.14971e-05	8.81884e-05	9.82008e-05	5.22366e-06	5.41753e-05	4.38271e-05	6.9835e-05	3.65571e-05	0.000137179	2.24378e-05	3.41698e-05	3.95606e-05	6.75236e-05	4.23765e-05	6.77439e-05	6.93024e-05	7.69067e-05	7.30553e-05	7.61553e-05	4.37728e-05	6.09456e-05	8.15577e-05	4.09512e-05	5.89249e-05	4.56398e-05	5.98619e-05	8.34153e-05	6.88931e-05	3.41969e-05	2.97469e-05	4.85681e-05	6.62078e-05	0.000102376	9.15758e-05	6.69084e-05	0.000129075	6.40637e-05	7.32533e-05	7.16036e-05	1.61181e-05
2.7.1.199	3.041426271222168e-07	2.6976150967898724e-07	3.194192632088422e-07	4.640216378138079e-06	2.6688370822274613e-07	3.262607187006755e-07	4.1376199786481737e-07	2.5352952055985487e-07	2.272111384321316e-07	2.860588258113045e-07	2.608699687860713e-07	2.6808480498959686e-07	6.69655e-06	4.523320740288665e-07	2.6147890326709604e-07	3.383977529632085e-07	2.157708719132283e-07	5.988995581277228e-07	2.5523674616019437e-07	3.6109535717348306e-07	3.7416331331333576e-07	4.083838832506693e-07	3.111049838471522e-07	3.3649270992144055e-07	5.592040883433545e-07	4.0435526620276744e-07	2.3677716877645856e-07	2.851408735172523e-07	4.132929578926674e-07	3.5346596515412397e-07	2.433127419792113e-07	2.5621941173602127e-07	2.7777514731422584e-07	3.0144174199764334e-07	3.098736178667792e-07	2.803862982555753e-07	2.2033016591495486e-07	2.497026014884252e-07	2.4742029204440547e-07	2.340905452574708e-07	2.6951081044678665e-07	3.674534480536709e-07	2.696074773358523e-07	5.997469374511068e-07	1.3435926240886283e-06	3.4777259544432097e-07	2.9757121778219205e-07	2.71064803979855e-07	4.774387724147972e-07	7.233504426682616e-07	2.3632951104365936e-07	2.703511387174245e-07	2.766035780651823e-07	1.969795311833097e-07	3.3192460430601675e-07	3.2399366150192353e-07	2.6727393935271863e-07	3.162590666254924e-07
3.5.4.9	0.000131923	0.000120362	9.53083e-05	0.000108529	0.000138861	0.000103078	0.000139771	0.000173978	0.00015891	0.000107825	0.00015389	0.000120841	0.000119864	0.00013241	0.000100218	0.000146416	0.000146836	5.19362e-05	0.000119916	8.6621e-05	7.02314e-05	0.000135522	0.000109678	9.48535e-05	8.04138e-05	9.2273e-05	0.000178367	0.000112563	0.000139773	7.69547e-05	0.000198534	9.31044e-05	0.0001241	8.81376e-05	0.00013447	0.000144088	0.000125553	0.000145417	0.000154317	0.000114056	9.35182e-05	7.27505e-05	0.000108179	0.000165093	8.37749e-05	0.000150207	0.000144021	0.000142335	0.000165145	8.40128e-05	0.000145692	9.59506e-05	0.000112518	0.00015534	9.54243e-05	0.000117212	0.000124059	0.00013162
3.2.1.4	5.66019e-05	2.34253e-05	0.000118346	0.000108488	4.45745e-05	9.66782e-05	7.13218e-05	6.73098e-05	2.54206e-05	5.38947e-05	0.00010156	5.09616e-05	7.18663e-05	0.000193604	7.6017e-05	5.52354e-05	4.89254e-05	0.000124641	0.000150242	8.41744e-06	4.44674e-05	0.000126055	6.43754e-05	0.000172739	4.80777e-05	7.44037e-05	6.73794e-05	4.29182e-05	0.000176016	8.46911e-05	0.000152728	5.20503e-05	0.000134531	3.42005e-05	0.000125616	8.50102e-05	0.000109621	0.000227225	3.42018e-05	5.9099e-05	8.40606e-05	7.23809e-05	0.000190647	0.00010202	4.53422e-05	5.61056e-05	4.81463e-05	9.52008e-05	7.90077e-06	5.27788e-06	4.58794e-05	7.02383e-05	3.73067e-05	3.52214e-05	0.000128098	5.68261e-05	0.000105035	0.00011735
2.5.1.84	2.03328187424445e-06	3.6856830619333414e-06	2.9027299203333387e-06	4.9674976535238096e-06	5.876617987599988e-06	4.064972626266671e-06	1.5154449782333354e-06	1.14798e-05	9.548821430199987e-06	3.263480379866671e-06	4.124648591400001e-06	3.44008283453334e-06	1.41224e-05	1.10444e-05	4.381077873911113e-06	2.1258727060666684e-06	3.0272914437333376e-06	5.77691634139999e-06	3.0226958699333355e-06	2.9519434623000063e-06	3.164864255800007e-06	5.225176338599999e-06	3.171746480400005e-06	3.2732770992000053e-06	5.96419349709999e-06	3.2202520072000044e-06	6.1809514322666525e-06	6.0918770430666555e-06	1.866413680711113e-06	3.130759348533337e-06	3.453556230400005e-06	3.030684513000004e-06	3.476824517200003e-06	5.704874815833326e-06	3.436116758433337e-06	3.2436615890666724e-06	3.72452797706667e-06	2.865509090444449e-06	3.303748947066673e-06	2.9770550910333355e-06	6.141785533733321e-06	4.288989697333337e-06	3.214026856400004e-06	8.45203e-06	3.151426277333339e-06	3.09863e-05	5.940494585733322e-06	2.51253835726667e-06	4.305844460733337e-06	6.054656635599987e-06	3.190072007200003e-06	5.832394816533331e-06	3.209139930533338e-06	1.9340230167111135e-06	5.909927451466653e-06	3.0010561305904796e-06	3.208403329200005e-06	3.4460503805333385e-06
1.3.99.29	6.96776e-10	0.0	1.045164e-09	0.0	0.0	0.0	0.0	3.48388e-10	6.96776e-10	0.0	1.045164e-09	0.0	0.0	3.48388e-10	3.48388e-10	3.48388e-10	1.045164e-09	1.045164e-09	6.96776e-10	6.96776e-10	3.48388e-10	3.48388e-10	3.48388e-10	0.0	3.48388e-10	0.0	1.74194e-09	0.0	0.0	0.0	3.48388e-10	3.48388e-10	6.96776e-10	3.48388e-10	3.48388e-10	0.0	1.045164e-09	6.96776e-10	1.045164e-09	0.0	6.96776e-10	3.48388e-10	0.0	3.48388e-10	0.0	3.48388e-10	6.96776e-10	3.48388e-10	1.393552e-09	6.96776e-10	0.0	0.0	3.48388e-10	1.045164e-09	6.96776e-10	6.96776e-10	3.48388e-10	3.48388e-10
2.3.1.266	5.36473e-05	2.13098e-05	6.14788e-05	4.23851e-05	9.50994e-05	8.85222e-05	3.87231e-05	5.74507e-05	2.38336e-05	7.12168e-05	1.1315e-05	4.86868e-05	6.4967e-05	4.61495e-05	5.91823e-05	2.15926e-05	8.16191e-05	3.02557e-05	6.13758e-05	7.44992e-05	2.26729e-05	7.05703e-05	0.000101306	6.07064e-05	6.69391e-05	6.39998e-05	5.04827e-05	1.38262e-05	0.000107213	4.56746e-05	4.93125e-05	0.000103417	9.18869e-05	6.386218399999994e-05	7.94155e-05	6.33486e-05	6.32173e-05	2.45751e-05	6.94427e-05	8.64542e-05	3.43991e-05	3.01338e-05	0.000129112	5.8134e-05	8.63963e-05	3.80545e-05	5.81354e-05	4.56429e-05	0.000139472	3.50809e-05	0.000100933	6.0592841599999995e-05	6.37457e-05	0.000103738	2.09486e-05	0.000128071	9.35456e-05	2.53706e-05
1.10.9.1	1.3663585737619029e-06	9.70578e-06	1.5512333667571399e-06	1.0814264060666623e-06	1.4163378157952351e-06	1.1240853413619036e-06	1.2112648560476144e-06	8.087776633999985e-07	1.6250747063809476e-06	1.2385024455539667e-06	1.4103250335952384e-06	1.8000395543301582e-06	9.879602888809493e-07	1.5962643986476174e-06	1.3740340216285698e-06	1.4114219272619032e-06	7.55319413683332e-07	1.1874262743952352e-06	1.161381059395237e-06	8.509953833999977e-07	1.180044171666663e-06	1.3827469461904722e-06	1.270766710061901e-06	1.352284015857141e-06	1.3638917566238086e-06	1.402493148323808e-06	1.34409025192857e-06	1.4361824459285695e-06	1.2050857809285675e-06	1.4049212259285695e-06	1.3552876736619038e-06	1.262366574995237e-06	1.4173785907587296e-06	1.4866232651285693e-06	7.738226241230149e-07	1.4160274145920657e-06	1.2874209104619053e-06	1.2638399484619033e-06	1.0283723040888886e-06	1.456394605438094e-06	1.384500273261903e-06	1.1161247924071416e-06	1.409488849895236e-06	1.4661863062666643e-06	1.2457497624809486e-06	8.842828878642832e-07	1.4970251472619029e-06	1.3426105738777713e-06	1.3310227370619031e-06	1.2164947792238076e-06	1.2755947189619014e-06	1.1208906530595204e-06	1.3796036942238079e-06	1.4069407720587298e-06	9.458299268920619e-07	9.986788105952343e-07	1.3031505457904744e-06	1.4773335065571408e-06
