	SRR6915103_500K_merged_Abundance.RPKs	SRR6915104_500K_merged_Abundance.RPKs	SRR6915105_500K_merged_Abundance.RPKs	SRR6915106_500K_merged_Abundance.RPKs	SRR6915107_500K_merged_Abundance.RPKs	SRR6915108_500K_merged_Abundance.RPKs	SRR6915109_500K_merged_Abundance.RPKs	SRR6915110_500K_merged_Abundance.RPKs	SRR6915111_500K_merged_Abundance.RPKs	SRR6915112_500K_merged_Abundance.RPKs	SRR6915114_500K_merged_Abundance.RPKs	SRR6915117_500K_merged_Abundance.RPKs	SRR6915125_500K_merged_Abundance.RPKs	SRR6915126_500K_merged_Abundance.RPKs	SRR6915127_500K_merged_Abundance.RPKs	SRR6915128_500K_merged_Abundance.RPKs	SRR6915129_500K_merged_Abundance.RPKs	SRR6915130_500K_merged_Abundance.RPKs	SRR6915131_500K_merged_Abundance.RPKs	SRR6915132_500K_merged_Abundance.RPKs	SRR6915133_500K_merged_Abundance.RPKs	SRR6915134_500K_merged_Abundance.RPKs	SRR6915135_500K_merged_Abundance.RPKs	SRR6915136_500K_merged_Abundance.RPKs	SRR6915147_500K_merged_Abundance.RPKs	SRR6915149_500K_merged_Abundance.RPKs	SRR6915150_500K_merged_Abundance.RPKs	SRR6915151_500K_merged_Abundance.RPKs	SRR6915152_500K_merged_Abundance.RPKs	SRR6915153_500K_merged_Abundance.RPKs	SRR6915155_500K_merged_Abundance.RPKs	SRR6915156_500K_merged_Abundance.RPKs	SRR6915167_500K_merged_Abundance.RPKs	SRR6915168_500K_merged_Abundance.RPKs	SRR6915169_500K_merged_Abundance.RPKs	SRR6915170_500K_merged_Abundance.RPKs	SRR6915171_500K_merged_Abundance.RPKs	SRR6915172_500K_merged_Abundance.RPKs	SRR6915173_500K_merged_Abundance.RPKs	SRR6915174_500K_merged_Abundance.RPKs	SRR6915175_500K_merged_Abundance.RPKs	SRR6915176_500K_merged_Abundance.RPKs	SRR6915177_500K_merged_Abundance.RPKs	SRR6915178_500K_merged_Abundance.RPKs	SRR6915179_500K_merged_Abundance.RPKs	SRR6915180_500K_merged_Abundance.RPKs	SRR6915181_500K_merged_Abundance.RPKs	SRR6915182_500K_merged_Abundance.RPKs	SRR6915183_500K_merged_Abundance.RPKs	SRR6915184_500K_merged_Abundance.RPKs	SRR6915185_500K_merged_Abundance.RPKs	SRR6915186_500K_merged_Abundance.RPKs	SRR6915195_500K_merged_Abundance.RPKs	SRR6915196_500K_merged_Abundance.RPKs	SRR6915197_500K_merged_Abundance.RPKs	SRR6915198_500K_merged_Abundance.RPKs	SRR6915199_500K_merged_Abundance.RPKs	SRR6915200_500K_merged_Abundance.RPKs
1.1.1.369	8.112353897333354e-06	2.93912e-05	6.286023730666674e-06	6.876683360000022e-06	1.1795431143333357e-05	6.31772e-06	9.105569942666682e-06	2.20553e-05	3.20305e-05	6.58515e-06	1.33816e-05	2.08099e-05	7.07756e-06	6.715944860000003e-06	7.508876149333338e-06	1.0136839516666683e-05	1.103463675733334e-05	7.592913510666667e-06	2.76203e-05	7.716600843999998e-06	1.88173e-05	7.401201664000004e-06	7.648370310666664e-06	5.747842841666676e-06	1.49809e-05	8.31544e-06	6.11322e-06	8.635481537333346e-06	7.580229253999993e-06	6.88246e-06	1.10582e-05	7.902037164000006e-06	1.1651212000000035e-05	7.5603030373333305e-06	8.301575597333355e-06	5.49285e-06	9.53246e-06	1.3905002094000024e-05	1.96006e-05	1.28429e-05	2.16525e-05	7.81566e-06	6.173582904000001e-06	5.439391644000002e-06	5.883876284000007e-06	9.939809810666683e-06	9.4426e-06	2.30651e-05	5.34362e-06	1.9552e-05	1.11883e-05	1.3864e-05	8.673714344000007e-06	1.0058e-05	9.27877e-06	6.178070029999996e-06	6.47274e-06	8.278163487333342e-06
6.3.1.8	7.142056357613711e-07	3.002944704877553e-07	1.528146819238693e-07	8.25637e-06	3.0257268892823455e-07	8.289285340612704e-08	1.1740284772680288e-07	6.904794338144048e-08	1.1251939062502313e-07	6.600055282041146e-08	3.108271628786591e-07	2.7078808286833443e-07	4.74250619639444e-06	8.047487085673475e-07	3.1091406239636487e-07	2.527611939969955e-07	1.338478255796555e-07	1.6385216295035962e-07	1.0116023738893156e-07	1.4410420305799238e-07	3.3559709596415014e-07	5.032942266484725e-07	1.1951936544025633e-07	4.271443090383172e-07	1.5166990479287395e-06	3.0555469352674434e-07	4.449972116313105e-07	9.881172553761889e-08	3.875636684800073e-07	1.3703448434049467e-06	1.1781415953516477e-07	3.4091987576354836e-07	8.546486345396524e-08	3.0542546951891544e-07	1.1181807879612524e-07	2.939904054805765e-07	2.73603234490269e-07	1.1846673853550004e-06	2.5644375292666505e-07	2.9313346394605236e-07	2.6871026930834487e-07	3.476188801489698e-07	5.49590045115576e-07	3.188784944581819e-07	6.92568e-06	2.9526234329705757e-07	1.5886180394372807e-07	1.4409867586014807e-07	3.390900950165875e-07	9.639440228991024e-07	3.1413581101300114e-07	2.8411024730182835e-07	3.136712383970358e-07	3.214963390225774e-07	3.3566120791576577e-07	3.546605561044842e-07	3.3432082467990516e-07	3.7965933561512186e-07
2.7.2.2	5.061683808152387e-06	8.537733476985704e-06	8.250985545752373e-06	0.000119306	4.933254601235716e-06	7.279918724869042e-06	5.798198002419047e-06	4.774e-06	5.04109e-06	6.257642512785711e-06	8.293894641852376e-06	7.447614569452373e-06	2.64528e-05	6.883346883652382e-06	6.0119134444190425e-06	6.353920639485711e-06	7.217727908752375e-06	1.04456e-05	6.494775460969039e-06	1.26625e-05	6.778198359669043e-06	6.1532e-06	6.557433332885707e-06	6.55585309055237e-06	1.0158249116202376e-05	6.891036132185698e-06	5.007616762319046e-06	6.829846239485703e-06	4.912128355602381e-06	7.1389571229190365e-06	5.647171315519044e-06	5.983505438419042e-06	6.196172809619052e-06	6.984475333219038e-06	6.513126361819051e-06	6.212820306519041e-06	1.14822e-05	6.344781133685712e-06	5.869655837752383e-06	6.111007756585703e-06	6.530367723649996e-06	7.50109e-06	6.538040803902368e-06	6.173384280885711e-06	8.23798e-06	7.131189724852382e-06	5.965239951952373e-06	6.54185591718571e-06	7.66628372866904e-06	7.1192526262666575e-06	5.696125485902378e-06	9.15985e-06	7.77623037505237e-06	3.241752155119047e-06	6.9738596548190426e-06	5.861378722752375e-06	6.861593654719046e-06	6.428453811719043e-06
1.4.1.4	2.2226911008214303e-06	3.3116049913819045e-06	1.67131e-05	5.15336e-05	1.5180568220055574e-06	1.8988924148738118e-06	9.38688e-06	2.229246888803972e-06	1.5851628306896844e-06	1.915433965376352e-06	2.4153127348809547e-06	6.82124e-06	2.41277e-05	2.5942393419992075e-06	1.9855219340000043e-06	2.6482947677928604e-06	1.957210106681113e-06	2.5955084710642876e-06	2.0755571309428593e-06	5.27523e-06	1.6852511833785725e-06	3.0370307998420637e-06	2.016943071754766e-06	2.4337667001761915e-06	3.657145472448408e-06	2.0146960810293675e-06	1.4005317082928557e-06	2.1093328355309567e-06	2.1560881431247627e-06	2.2297903962738103e-06	2.307259631947619e-06	1.9730961004523826e-06	2.0626831402563533e-06	2.037366807574766e-06	2.0743669108785735e-06	1.6093894825652388e-06	1.679898728700795e-06	1.8458247305890484e-06	1.8148923043706375e-06	1.8826763234390502e-06	1.905876570173814e-06	2.1874048764460356e-06	2.022599812490476e-06	2.4795232515857164e-06	2.68186e-05	2.0051982055285736e-06	1.9634797767928587e-06	2.395237432201592e-06	2.5606022151642873e-06	2.794132458147621e-06	1.6028525642119063e-06	1.922394711373811e-06	2.1444887977595284e-06	1.124300281590477e-06	2.3097102686944472e-06	1.937771198807146e-06	1.9078000900571454e-06	2.0759737675714304e-06
6.2.1.16	3.1100674579999964e-05	2.58486e-05	6.7645e-06	9.707827023999977e-06	1.67818e-05	7.56501e-06	2.885479590199992e-05	2.31821e-05	6.64845e-05	8.73941e-06	2.21563e-05	8.65311e-06	1.9004451661714254e-05	9.10361e-06	3.9520586799999916e-05	4.089572756999999e-05	9.82328e-06	7.6695e-06	1.33303e-05	3.732814791133327e-05	2.9748811059999933e-05	6.70879e-06	3.8271594417999956e-05	1.9013517737999966e-05	2.0315732605999964e-05	1.45333e-05	7.12816e-06	7.03653e-06	2.7842525457999935e-05	7.51335e-06	1.18021e-05	2.9809675919999918e-05	3.92811e-05	9.49895e-06	1.0879782812666648e-05	1.17343e-05	2.21761e-05	7.97324e-06	6.99225e-06	1.28377e-05	6.96002e-06	3.830217641799996e-05	3.48866078399999e-05	7.41139e-06	1.4271345417999968e-05	2.9816708159999916e-05	1.6721598139999974e-05	4.5029530177333356e-05	3.2139789879999913e-05	2.2542754659999952e-05	1.648326506199993e-05	4.031252467799995e-05	4.1532243819999965e-05	6.80198e-06	2.194949782199998e-05	2.514645281999997e-05	3.4595136999999896e-05	7.13851e-06
3.4.24.64	1.557829401726982e-06	8.254562514111115e-07	1.6858110877087276e-06	6.07637877025397e-07	5.238258215849212e-07	1.368145357316665e-06	1.2324876916833322e-06	5.548938772190476e-07	5.900013378682539e-07	5.730410251333334e-07	5.461504573579366e-07	6.068313701619047e-07	5.891740963976191e-07	6.564791884761904e-07	1.4436134057050474e-06	1.3139760063619033e-06	7.658571401701296e-07	1.7729016755142803e-06	5.758240399968252e-07	1.1369679195492054e-06	6.745543099352092e-07	1.3504722423428558e-06	1.3083389621809511e-06	5.083992759333332e-07	5.109340202690474e-07	7.587743071380949e-07	3.517096774645744e-07	9.024987869261912e-07	4.912966351071431e-07	1.60225020445079e-06	3.45723426675397e-07	7.893009107952378e-07	5.56709901067749e-07	5.763579047665073e-06	4.3164622133333354e-07	7.165432520809526e-07	6.920742409976188e-07	5.957830003510823e-07	6.587062382619048e-07	1.7282118669510794e-06	1.8545758897904703e-06	1.672066878957137e-06	1.5631387628095216e-06	4.451150712299999e-06	4.909491497031746e-07	5.264362626809523e-07	1.62336e-05	1.0740924647333332e-06	1.6482050205452334e-06	1.6551433097150774e-06	1.380563125684413e-06	1.4438639800785683e-06	1.4929314657844133e-06	6.38514842535642e-07	7.843243107225108e-07	5.182404498010826e-07	1.7013887110233016e-06	5.679341505285715e-07
1.6.99.3	2.125231670333336e-05	1.8861380295e-05	1.07521e-05	7.442e-05	1.8394490740666654e-05	1.11936e-05	6.02475e-06	1.14695e-05	1.2586e-05	1.9790436438333355e-05	1.67541e-05	2.028144161166668e-05	4.06927e-05	5.5504e-05	9.39609e-06	6.41365e-06	1.36568e-05	9.3203e-06	1.1449e-05	1.5196e-05	1.09004e-05	2.42672e-05	2.3091380658333362e-05	1.25175e-05	2.5219107746666712e-05	7.44803e-06	9.20622e-06	1.00396e-05	1.7837344650000002e-05	2.4223996688333362e-05	1.25638e-05	1.7323786244999974e-05	1.32018e-05	2.4536831568333368e-05	2.3246922665000044e-05	1.59376476933333e-05	1.15057e-05	2.96817e-05	7.44551e-06	9.31296e-06	2.467499541500004e-05	6.73504e-06	1.842091095499999e-05	3.12548e-05	1.43877e-05	1.65358e-05	1.4989645264999959e-05	2.49912e-05	3.33162e-05	1.23096e-05	2.1706740588333354e-05	9.58996e-06	7.21805e-06	1.8997140551666657e-05	2.2935056746666702e-05	1.05005e-05	1.01704e-05	2.469027961833337e-05
7.1.1.7	2.052372806700002e-06	1.1808225959999994e-06	2.7270885098e-06	4.0374e-05	1.165826183499999e-06	2.1086817169666624e-06	1.8669288592166613e-06	1.7533832364166625e-06	1.9496018122999955e-06	1.4046550259999996e-06	1.261623393999999e-06	2.9383707971999895e-06	0.000180657	2.496892995500001e-06	1.6210216582666631e-06	1.03917e-05	1.8397570942999964e-06	2.467814826866665e-06	1.6186304186999974e-06	5.4159e-05	2.424816223399999e-06	2.4552085433999986e-06	1.5723033929333301e-06	2.072205686600002e-06	1.2810630138999976e-06	2.2673693332999976e-06	1.3207185299999994e-06	2.0152339427666663e-06	1.5105741381999972e-06	2.4552085433999986e-06	1.1805585739999994e-06	5.60913e-05	2.92585836279999e-06	1.934275568299995e-06	1.900433845899998e-06	1.120084042566665e-06	1.1545474219999994e-06	1.4798180159333306e-06	6.738969639999999e-07	6.858880786666664e-07	2.277657926366663e-06	2.4237102233999996e-06	2.087440848899996e-06	2.4309844194999985e-06	6.55692e-06	1.8019954517666647e-06	1.8586324622999963e-06	2.3447517364666675e-06	1.4203821325999979e-06	2.264526313299997e-06	1.09142329085e-06	1.2305483686999984e-06	2.431068303399999e-06	1.0940960671999985e-06	2.435886703399999e-06	1.4820435815833308e-06	1.858619923633329e-06	1.3117161404999976e-06
1.1.1.282	4.768537544578589e-06	3.3562744296643032e-06	2.9752374898105884e-06	6.16258e-05	2.307056066252788e-06	2.6898787426785844e-06	3.403608092945256e-06	3.320660917878587e-06	2.7880794511214405e-06	3.6494142162343965e-06	3.356042476811921e-06	3.9209645308600714e-06	1.3677e-05	3.223025511197635e-06	4.1151780337611254e-06	4.916232779178589e-06	3.62773171101059e-06	5.040532678945255e-06	2.9198235751629667e-06	4.378839504564302e-06	4.411398494582821e-06	5.044855887978589e-06	3.5751811880439246e-06	4.215956827961126e-06	5.84906e-06	3.3373830246309704e-06	2.2776858646189255e-06	3.7228091190785923e-06	5.092676772614694e-06	4.708445083211923e-06	3.4576403619452557e-06	4.428316808129636e-06	4.922564258411919e-06	3.722614254345258e-06	4.843211939011923e-06	1.975146133474759e-06	2.496341264111915e-06	3.4962282682256806e-06	2.8113587904777894e-06	4.163306618419457e-06	2.889761640297635e-06	4.876631919297637e-06	3.006309475937855e-06	3.7700392457796467e-06	1.01711e-05	4.237410287696301e-06	3.6561165661452583e-06	4.077774538864303e-06	3.4409630953785884e-06	4.5748559307452535e-06	2.199827575790234e-06	3.887826250030972e-06	4.225894516011923e-06	2.6897056254097986e-06	4.723376804211923e-06	3.7702979506939297e-06	3.843360143352792e-06	4.517869874396302e-06
1.7.1.4	5.429435951133321e-06	4.475058338514285e-06	7.799742222133326e-06	2.84544e-05	6.110038327733333e-06	3.561524516323805e-06	9.94563e-06	5.611423583733334e-06	3.328331577066665e-06	6.182655415847617e-06	3.750674348114285e-06	6.019351167466661e-06	4.49165e-05	5.35741e-06	4.08310938999999e-06	1.1799249690300022e-05	6.554233794999996e-06	3.11192e-05	3.4687866836476158e-06	6.21031e-06	5.501241006333327e-06	3.654665377599995e-06	4.167355763423802e-06	3.2579647813904763e-06	1.73013e-05	6.046255376419044e-06	1.6239729103809544e-06	4.5388753311333275e-06	5.36753e-06	1.11324e-05	3.1328320748333262e-06	6.476408243133328e-06	6.845205540333328e-06	4.132797779833325e-06	5.772155449466659e-06	4.266106952752375e-06	3.940489305723807e-06	3.433822459819043e-06	3.6916045369333294e-06	1.1495311660666647e-05	4.041735096133328e-06	5.252240154533322e-06	6.39431558829999e-06	2.2108720206666683e-06	4.45153e-05	3.7520571101333316e-06	1.0534457751933353e-05	5.448270968199991e-06	7.71156e-06	9.9547e-06	4.282726698799991e-06	5.38169e-06	5.786183591828572e-06	6.208272899180953e-06	5.7573122877809366e-06	2.773134630114282e-06	4.722386507890468e-06	6.617090410723802e-06
