	SRR6915103_500K_merged_Abundance.RPKs	SRR6915104_500K_merged_Abundance.RPKs	SRR6915105_500K_merged_Abundance.RPKs	SRR6915106_500K_merged_Abundance.RPKs	SRR6915107_500K_merged_Abundance.RPKs	SRR6915108_500K_merged_Abundance.RPKs	SRR6915109_500K_merged_Abundance.RPKs	SRR6915110_500K_merged_Abundance.RPKs	SRR6915111_500K_merged_Abundance.RPKs	SRR6915112_500K_merged_Abundance.RPKs	SRR6915114_500K_merged_Abundance.RPKs	SRR6915117_500K_merged_Abundance.RPKs	SRR6915125_500K_merged_Abundance.RPKs	SRR6915126_500K_merged_Abundance.RPKs	SRR6915127_500K_merged_Abundance.RPKs	SRR6915128_500K_merged_Abundance.RPKs	SRR6915129_500K_merged_Abundance.RPKs	SRR6915130_500K_merged_Abundance.RPKs	SRR6915131_500K_merged_Abundance.RPKs	SRR6915132_500K_merged_Abundance.RPKs	SRR6915133_500K_merged_Abundance.RPKs	SRR6915134_500K_merged_Abundance.RPKs	SRR6915135_500K_merged_Abundance.RPKs	SRR6915136_500K_merged_Abundance.RPKs	SRR6915147_500K_merged_Abundance.RPKs	SRR6915149_500K_merged_Abundance.RPKs	SRR6915150_500K_merged_Abundance.RPKs	SRR6915151_500K_merged_Abundance.RPKs	SRR6915152_500K_merged_Abundance.RPKs	SRR6915153_500K_merged_Abundance.RPKs	SRR6915155_500K_merged_Abundance.RPKs	SRR6915156_500K_merged_Abundance.RPKs	SRR6915167_500K_merged_Abundance.RPKs	SRR6915168_500K_merged_Abundance.RPKs	SRR6915169_500K_merged_Abundance.RPKs	SRR6915170_500K_merged_Abundance.RPKs	SRR6915171_500K_merged_Abundance.RPKs	SRR6915172_500K_merged_Abundance.RPKs	SRR6915173_500K_merged_Abundance.RPKs	SRR6915174_500K_merged_Abundance.RPKs	SRR6915175_500K_merged_Abundance.RPKs	SRR6915176_500K_merged_Abundance.RPKs	SRR6915177_500K_merged_Abundance.RPKs	SRR6915178_500K_merged_Abundance.RPKs	SRR6915179_500K_merged_Abundance.RPKs	SRR6915180_500K_merged_Abundance.RPKs	SRR6915181_500K_merged_Abundance.RPKs	SRR6915182_500K_merged_Abundance.RPKs	SRR6915183_500K_merged_Abundance.RPKs	SRR6915184_500K_merged_Abundance.RPKs	SRR6915185_500K_merged_Abundance.RPKs	SRR6915186_500K_merged_Abundance.RPKs	SRR6915195_500K_merged_Abundance.RPKs	SRR6915196_500K_merged_Abundance.RPKs	SRR6915197_500K_merged_Abundance.RPKs	SRR6915198_500K_merged_Abundance.RPKs	SRR6915199_500K_merged_Abundance.RPKs	SRR6915200_500K_merged_Abundance.RPKs
2.3.2.17	8.78685e-06	4.383229250000001e-08	2.3065811247999906e-06	2.3387340549999883e-06	2.270344168799991e-06	2.2789456147999904e-06	5.100777470000005e-08	4.420569000000002e-08	5.147645656666668e-08	4.486727200000001e-08	1.222496328000001e-07	5.261785850000001e-08	1.6049255900000029e-07	2.289292100799989e-06	9.514291320000004e-08	2.30412489479999e-06	4.1585820499999997e-08	1.3318371100000023e-07	8.044763080000003e-08	2.3084076363761804e-06	9.834701800000004e-08	1.1797877750000001e-07	2.30817375479999e-06	2.2788467647999903e-06	2.2999716099999904e-06	2.2977976227999903e-06	2.3244746670476218e-07	4.07038675e-08	2.335591391857134e-06	2.2771787587999902e-06	9.322366760000006e-08	2.277131652799991e-06	1.175167211999999e-07	4.060316700000001e-08	2.2693456307999906e-06	1.2956343300000015e-07	1.2908472666666684e-07	1.5322352000000008e-07	1.143102468000001e-07	4.5639381e-08	2.299691680000001e-08	2.2767250899999906e-06	2.3120185737999896e-06	2.10984648e-08	2.1267896476666715e-07	8.503162737142849e-08	1.1747316070000003e-07	2.30715327879999e-06	2.2749494107999903e-06	2.2714403407999906e-06	1.0151890600000005e-07	2.28024360959999e-06	5.704934000000001e-08	1.0233350520000007e-07	1.231382440000001e-07	2.9769178500000012e-08	1.0559040000000008e-07	2.3155050697999893e-06
4.1.99.3	1.5451162284999983e-06	1.6407620480999984e-06	2.3662709094333356e-06	5.1315e-05	1.189997877733333e-06	1.551561206099998e-06	1.5364061158333316e-06	2.3667340178333358e-06	2.3604908245000026e-06	1.5162855604999986e-06	1.518104308766665e-06	2.3517620300000023e-06	2.67419e-05	2.3790871822333344e-06	1.2360976502333322e-06	2.3789002586666684e-06	1.2244888222333324e-06	5.926905618333325e-07	1.5538641898333316e-06	9.06969e-06	4.0192410583333346e-07	1.3761565444999989e-06	1.5500228818333312e-06	1.2160477728999998e-06	1.535311980099999e-06	2.3392203721000026e-06	1.2187646462333332e-06	2.0241464533333334e-06	1.3305983511666663e-06	2.333235955833336e-06	1.2787766544999997e-06	1.5369456158333316e-06	1.5589386854333313e-06	1.5410408394333314e-06	1.5358596258333315e-06	1.624861980933332e-06	2.3328828745000023e-06	2.3414669674333354e-06	1.5410584695999985e-06	1.2976459298333321e-06	2.415893894500002e-06	2.3575579825000026e-06	1.6162108037333327e-06	2.3405313258333355e-06	2.93168e-05	2.66921032116667e-06	5.172070854333331e-07	1.3359014358333324e-06	1.5535320394333318e-06	9.651627997333327e-07	2.0153058942333334e-06	2.3348150940000025e-06	1.5579466698333315e-06	1.5574744354333315e-06	2.453544927833337e-06	4.9308337833333386e-08	2.0144055198333334e-06	1.1982033244999987e-06
6.3.2.10	6.81864e-05	0.000138118	5.84996e-05	9.17171e-05	0.000107673	9.41643e-05	0.000147453	8.18592e-05	0.000201203	9.53402e-05	9.51426e-05	9.87609e-05	0.000110494	8.60595e-05	8.24299e-05	0.000144979	8.71363e-05	5.00476e-05	0.000105158	6.63246e-05	8.27269e-05	8.01566e-05	8.01621e-05	8.48142e-05	5.53724e-05	5.32786e-05	0.00014452	4.21792e-05	9.6198e-05	4.85291e-05	0.000144858	8.20415e-05	0.000134859	5.41044e-05	0.000101749	0.000124099	0.000132162	0.000116462	0.000135553	0.000110656	8.74224e-05	8.16262e-05	0.000101309	0.000113918	0.000101544	0.000130667	8.64148e-05	7.94549e-05	8.3083e-05	0.000138772	0.000126528	0.000113049	0.000118067	0.000136568	7.9666e-05	0.000112712	8.02205e-05	0.000110814
2.5.1.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.1.2.12	9.766422234000013e-06	8.590772403333343e-06	9.738478090380946e-06	6.87621e-05	8.144803269047624e-06	1.0844e-05	1.0107830553904765e-05	7.654325990380955e-06	1.63982e-05	5.22266e-06	7.989084121714288e-06	7.926224200999996e-06	3.75281e-05	1.52365e-05	8.54351413542857e-06	1.277420963038095e-05	5.245753641333336e-06	1.3449158221999985e-05	7.848527479714294e-06	8.994280957047616e-06	8.241848904380951e-06	1.282706831809523e-05	9.40471e-06	1.1959483895333317e-05	8.36798e-06	1.0204117187047637e-05	7.721512280380953e-06	9.388668606380961e-06	8.620449520095252e-06	1.0190978117333346e-05	7.861791900761911e-06	9.49723e-06	1.1612159775999992e-05	8.52731e-06	9.290776763047625e-06	5.358612234000007e-06	8.601657710666675e-06	9.44429e-06	8.621809115333347e-06	9.104446644761903e-06	1.02417e-05	1.16089e-05	8.400138881047634e-06	8.304041328e-06	2.2808e-05	5.9245848106666765e-06	9.113757358380956e-06	9.785176297714283e-06	7.007298568666668e-06	1.0276785364666661e-05	8.468277269047624e-06	5.5930104270476146e-06	9.584652332666683e-06	4.3147546260952346e-06	8.892533613047624e-06	1.1905100338666661e-05	8.348024501047621e-06	9.140542205714292e-06
3.5.1.46	1.1689037824999983e-05	1.68033e-05	1.13803e-05	5.12886e-06	1.62439e-05	1.2828306381190478e-05	2.737e-05	6.6716e-06	2.48959e-05	1.93819e-05	4.78365e-06	1.38044e-05	9.87474e-06	1.096693904666665e-05	1.0181273943333312e-05	8.859042956666649e-06	1.3391e-05	1.0462664689999987e-05	1.4529303503333315e-05	9.542002169999985e-06	1.0314409389999987e-05	9.69531888999998e-06	1.0231493889999989e-05	9.15666e-06	1.2426412172857122e-05	5.94185e-06	6.18544e-06	2.01244e-05	2.93197e-05	1.49909e-05	9.96934e-06	1.046640747833332e-05	1.1743927572857125e-05	2.053e-05	1.0382892221666647e-05	1.26768e-05	1.79248e-05	5.27228e-06	1.67885e-05	1.29982e-05	7.33588e-06	9.703435603333318e-06	3.25589e-05	1.96432e-05	7.3801e-06	2.17551e-05	1.0508634809999987e-05	9.237993219999994e-06	1.351787252e-05	9.707898999999986e-06	9.00215e-06	8.50041e-06	1.1687770689999991e-05	1.62881e-05	9.860622473333316e-06	6.42942e-06	1.2782232593333319e-05	4.8112e-06
5.3.99.11	1.3717615259008153e-09	1.409961125900815e-09	1.3717615259008153e-09	3.519407125900823e-09	1.097697525900814e-09	1.3717615259008153e-09	3.544952704785537e-09	1.3717615259008153e-09	1.3717615259008153e-09	1.097697525900814e-09	1.253829325900815e-09	1.3717615259008153e-09	3.6755389259008236e-09	1.6458255259008139e-09	1.3717615259008153e-09	1.3717615259008153e-09	1.3717615259008153e-09	1.3717615259008153e-09	1.097697525900814e-09	1.3717615259008153e-09	1.6458255259008145e-09	1.3717615259008153e-09	1.3717615259008153e-09	1.3717615259008153e-09	1.3717615259008153e-09	1.3717615259008153e-09	1.097697525900814e-09	1.3717615259008153e-09	2.45422214835696e-09	1.3717615259008153e-09	1.1138318408652158e-08	1.097697525900814e-09	1.097697525900814e-09	1.097697525900814e-09	1.3717615259008153e-09	1.3717615259008153e-09	1.3717615259008153e-09	8.485366545215029e-08	1.409961125900815e-09	1.409961125900815e-09	1.097697525900814e-09	1.3717615259008153e-09	1.3717615259008153e-09	1.097697525900814e-09	1.8401569259008169e-09	1.6458255259008139e-09	1.9198895259008137e-09	1.1138318408652158e-08	1.097697525900814e-09	1.3717615259008153e-09	1.3717615259008153e-09	1.097697525900814e-09	1.3717615259008153e-09	1.3717615259008153e-09	1.3717615259008153e-09	1.097697525900814e-09	1.6458255259008145e-09	1.3717615259008153e-09
2.4.1.208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.7.7.53	2.212552085809521e-07	1.4038284546190474e-07	2.2874770819523782e-07	1.386384068095239e-07	1.979738075285712e-07	1.3532844036190466e-07	1.3752e-05	2.269921407142855e-07	6.358182238000009e-06	5.477063377933333e-06	2.1216780201428547e-07	2.3567223914761877e-07	1.7810714447619056e-07	2.625190421142858e-07	8.84977e-06	2.147651491476187e-07	1.9769019986190446e-07	1.900072738619045e-07	1.8042933712857128e-07	2.379022949809521e-07	1.05024e-05	2.468650561476189e-07	2.1453629808095203e-07	2.1216100742857118e-07	2.2831312864761881e-07	2.248638886285711e-07	2.181640216476189e-07	2.414273033476187e-07	1.8276716986190453e-07	2.2034170359523783e-07	8.4336e-06	2.0984045454761872e-07	6.61694e-06	2.4931290091428544e-07	6.861439812999987e-06	1.7230789586190452e-07	3.043310682300004e-06	2.8290062934333368e-06	2.205134422142855e-07	8.53718e-06	1.7275314588095215e-07	2.487349457476187e-07	2.260941296952378e-07	1.995174420142854e-07	2.8128346342666723e-06	1.4879419534761893e-07	2.3447987674761872e-07	1.959973365285712e-07	1.00678e-05	2.3518154441428544e-07	5.7837813616e-06	1.9187190262857124e-07	5.06232e-06	2.2585841019523777e-07	6.73683e-06	2.1774940656190463e-07	2.5093312374761874e-07	2.425247917476187e-07
3.1.3.12	4.228779783488882e-06	6.576137381951213e-06	4.234167436688883e-06	2.8538e-05	4.141542927831736e-06	1.105937566230551e-06	5.9356e-06	4.2228426284888825e-06	1.098777144015453e-07	4.10879651807499e-06	4.138301455888878e-06	4.1397579834305455e-06	6.85625e-06	4.117413982497212e-06	4.218238015888882e-06	4.70850729995556e-06	4.171243866555549e-06	4.2241438034888825e-06	4.206886933888882e-06	4.209265414298405e-06	4.2150439178888826e-06	4.160306129688881e-06	4.19227760783174e-06	4.2075397906845175e-06	4.14373270796507e-06	4.150765706763881e-06	4.15946198988888e-06	4.211974621888883e-06	4.12478833467499e-06	4.139977360163878e-06	4.026896369468203e-06	4.168843629888882e-06	4.426334801799997e-06	4.213042163888883e-06	4.135120797830546e-06	4.143629452937002e-06	4.021759764245981e-06	3.5210307692222197e-07	3.997990541011061e-06	4.12727791624007e-06	4.14314710276388e-06	4.210456115888882e-06	4.1318667071638795e-06	4.123061535868202e-06	9.28183e-06	4.210114641888881e-06	4.216806723488883e-06	4.214201329888883e-06	4.367939559617855e-06	4.224117784888882e-06	4.1294147478305455e-06	1.1305390751638841e-06	4.17490733435555e-06	4.00921537433606e-06	4.108511098040069e-06	4.045451511393203e-06	4.108015065393207e-06	1.086071728593209e-06
