	SRR6915103_500K_merged_Abundance.RPKs	SRR6915104_500K_merged_Abundance.RPKs	SRR6915105_500K_merged_Abundance.RPKs	SRR6915106_500K_merged_Abundance.RPKs	SRR6915107_500K_merged_Abundance.RPKs	SRR6915108_500K_merged_Abundance.RPKs	SRR6915109_500K_merged_Abundance.RPKs	SRR6915110_500K_merged_Abundance.RPKs	SRR6915111_500K_merged_Abundance.RPKs	SRR6915112_500K_merged_Abundance.RPKs	SRR6915114_500K_merged_Abundance.RPKs	SRR6915117_500K_merged_Abundance.RPKs	SRR6915125_500K_merged_Abundance.RPKs	SRR6915126_500K_merged_Abundance.RPKs	SRR6915127_500K_merged_Abundance.RPKs	SRR6915128_500K_merged_Abundance.RPKs	SRR6915129_500K_merged_Abundance.RPKs	SRR6915130_500K_merged_Abundance.RPKs	SRR6915131_500K_merged_Abundance.RPKs	SRR6915132_500K_merged_Abundance.RPKs	SRR6915133_500K_merged_Abundance.RPKs	SRR6915134_500K_merged_Abundance.RPKs	SRR6915135_500K_merged_Abundance.RPKs	SRR6915136_500K_merged_Abundance.RPKs	SRR6915147_500K_merged_Abundance.RPKs	SRR6915149_500K_merged_Abundance.RPKs	SRR6915150_500K_merged_Abundance.RPKs	SRR6915151_500K_merged_Abundance.RPKs	SRR6915152_500K_merged_Abundance.RPKs	SRR6915153_500K_merged_Abundance.RPKs	SRR6915155_500K_merged_Abundance.RPKs	SRR6915156_500K_merged_Abundance.RPKs	SRR6915167_500K_merged_Abundance.RPKs	SRR6915168_500K_merged_Abundance.RPKs	SRR6915169_500K_merged_Abundance.RPKs	SRR6915170_500K_merged_Abundance.RPKs	SRR6915171_500K_merged_Abundance.RPKs	SRR6915172_500K_merged_Abundance.RPKs	SRR6915173_500K_merged_Abundance.RPKs	SRR6915174_500K_merged_Abundance.RPKs	SRR6915175_500K_merged_Abundance.RPKs	SRR6915176_500K_merged_Abundance.RPKs	SRR6915177_500K_merged_Abundance.RPKs	SRR6915178_500K_merged_Abundance.RPKs	SRR6915179_500K_merged_Abundance.RPKs	SRR6915180_500K_merged_Abundance.RPKs	SRR6915181_500K_merged_Abundance.RPKs	SRR6915182_500K_merged_Abundance.RPKs	SRR6915183_500K_merged_Abundance.RPKs	SRR6915184_500K_merged_Abundance.RPKs	SRR6915185_500K_merged_Abundance.RPKs	SRR6915186_500K_merged_Abundance.RPKs	SRR6915195_500K_merged_Abundance.RPKs	SRR6915196_500K_merged_Abundance.RPKs	SRR6915197_500K_merged_Abundance.RPKs	SRR6915198_500K_merged_Abundance.RPKs	SRR6915199_500K_merged_Abundance.RPKs	SRR6915200_500K_merged_Abundance.RPKs
4.2.3.1	4.94845e-05	0.000102288	4.92943e-06	8.50026e-05	0.000114837	6.54566e-05	5.21363e-05	6.79747e-05	0.000129184	6.07894e-05	6.75767e-05	7.99632e-05	7.39062e-05	9.26367e-05	4.79958e-05	1.70387e-05	5.1482e-05	4.7014e-05	9.46421e-05	5.84277e-05	3.47096e-05	5.57202e-05	4.41228e-05	3.44115e-05	3.81548e-05	8.51013e-06	8.22723e-05	4.06804e-05	6.28785e-05	1.21107e-05	6.02672e-05	5.86555e-05	7.97963e-05	3.28275e-05	7.31165e-05	5.73909e-05	6.2371e-05	9.59912e-05	5.46626e-05	3.93431e-05	2.90451e-05	1.84905e-05	4.93416e-05	9.128e-05	4.05086e-05	8.25469e-05	3.61671e-05	7.14654e-05	8.42816e-05	8.26823e-05	5.16893e-05	5.31246e-05	6.8154e-06	5.66173e-05	7.6653e-05	7.41043e-05	6.20544e-05	2.5753e-05
4.99.1.12	3.2700124759999974e-05	6.90465e-05	2.38176e-05	2.661850093333317e-05	1.38772e-05	1.95356e-05	4.8612e-06	2.3576e-05	4.43257e-05	3.2661e-05	2.61433e-05	2.26696e-05	2.07632e-05	5.1242e-06	3.685835679999991e-05	8.05836e-06	2.30144e-05	9.00818e-06	1.0474e-05	4.02258e-05	7.94581e-06	1.33315e-05	7.31116e-06	1.02265e-05	1.34206e-05	1.26502e-05	2.3016e-05	7.14832e-06	3.03784e-05	8.16556e-06	3.09037e-05	1.00642e-05	3.002697719999996e-05	3.322834899999994e-05	8.88668e-06	1.92201e-05	2.12041e-05	3.915385833333328e-05	2.5185e-05	7.11449e-06	1.52035e-05	4.94982e-06	1.70484e-05	3.25775e-05	6.34655e-06	3.08906e-05	9.27371e-06	3.86165e-05	3.359088749999994e-05	3.0708000959999913e-05	2.41621e-05	2.23008e-05	3.6730562999999935e-05	1.66461e-05	1.45203e-05	2.00763e-05	7.90759e-06	1.39746e-05
1.11.1.21	5.1578002902523785e-06	2.613689185533334e-06	3.4810136594714284e-06	0.000116948	1.3953409586571427e-06	4.5461968322e-06	3.6969531914714264e-06	1.5474381121333331e-06	9.512768664999999e-07	1.5243459345666669e-06	4.266169727166667e-06	1.921656391066666e-06	4.53708e-05	5.745347355142846e-06	2.199505236966667e-06	6.297637111709514e-06	1.5109237908666675e-06	1.70618e-05	4.1658393062904705e-06	2.11531e-05	2.6053971615333337e-06	2.235271626700001e-06	1.931127941466667e-06	2.6287300949000005e-06	5.40563e-06	1.3580932183333337e-06	1.0756833709904775e-06	2.1651931154142852e-06	2.3132630672380924e-06	2.095845381900001e-06	2.455032018499998e-06	1.5754826673000003e-06	1.4261483672666665e-06	1.6286982968333342e-06	3.520016734814285e-06	2.6370562575000016e-06	1.058933978166667e-06	1.046331342566667e-06	1.1339707268238098e-06	4.258760796266663e-06	1.3621922881333336e-06	1.6402667030000004e-06	2.26771527674762e-06	5.19852e-06	8.73825e-06	2.0622834859666677e-06	2.05601020542381e-06	1.5670432247666682e-06	1.07376e-05	5.44775e-06	1.6308782316904763e-06	2.940686612833334e-06	1.479720010100001e-06	1.2820268441333333e-06	1.9040176115000012e-06	1.28224e-05	2.1064261948666674e-06	1.6558371989333339e-06
5.1.3.n2	3.109716223353468e-07	6.877470810720016e-07	6.406914458367917e-07	3.5973677666477943e-07	6.090658674335666e-07	4.6859748703051313e-07	4.7231365460707306e-07	5.588350031708783e-07	9.748300384000334e-07	5.347313558644896e-07	7.3482758825033e-07	4.7641601506845495e-07	6.158026436528896e-07	1.1122847069786436e-06	5.5519420998334e-07	6.879408320416418e-07	5.272298239724676e-07	7.196633983291637e-07	5.374291785999152e-07	7.099190916310527e-07	6.777973048944513e-07	6.06543208674368e-07	6.935240490280058e-07	6.33513381751953e-07	6.023843121398156e-07	6.1815053055037e-07	6.143619656411473e-07	7.815417079686904e-07	5.049686631223136e-07	6.420866093643499e-07	6.47360275679141e-07	5.501414061546564e-07	5.191449493313966e-07	7.413183194039182e-07	5.43771829399585e-07	4.566794007054818e-07	6.243469650808469e-07	9.762739563385864e-07	4.986283677240446e-07	5.618908646917337e-07	6.710910505410274e-07	3.359346516944502e-07	6.673811565219615e-07	5.871809461483798e-07	5.605022377018094e-07	6.977179673921904e-07	6.406798970569691e-07	9.195219706445003e-07	6.334533960739195e-07	6.593308391269131e-07	5.530023579075666e-07	5.254694645020228e-07	6.434029988003941e-07	2.835255836054792e-07	5.288007645859303e-07	7.192407803125874e-07	6.331625325254981e-07	4.143639524653093e-07
3.2.1.96	7.69077e-06	7.57779e-06	1.04737e-05	9.88371e-06	2.14865e-05	2.57099e-05	1.31464e-05	7.1786e-06	1.89616e-05	2.1336191106666655e-05	2.88118e-05	6.64949e-06	9.7693e-06	4.0042e-05	6.80026e-06	2.146090586666669e-05	3.706527738e-05	3.3451534199999986e-05	2.5455e-05	2.4763422726666646e-05	8.79455e-06	1.98514450666667e-05	7.77628e-06	2.09767e-05	2.1664700758095253e-05	2.04896e-05	3.82723e-05	1.62507e-05	4.36101e-05	7.8067e-06	2.20369e-05	2.556967118666665e-05	1.61353e-05	2.32113e-05	2.04636e-05	5.21597e-06	1.07043e-05	6.4439e-05	1.57762e-05	4.85464e-06	1.02688e-05	1.753914530666671e-05	4.51556e-05	2.1350314826666653e-05	5.58236e-06	2.2974347986666688e-05	3.12027e-05	1.65481e-05	2.4911659906666705e-05	6.33808e-06	2.15422e-05	2.093141496666668e-05	2.4089052439999987e-05	2.5385083766666643e-05	1.9207554986666694e-05	1.74751e-05	2.4034418086666657e-05	1.6218976986666704e-05
2.4.1.246	1.0521250218e-05	4.03285e-05	1.00966e-05	1.1013057986666627e-05	1.17264e-05	9.69671e-06	8.23898e-06	1.31678e-05	2.51713e-05	1.2955003536666654e-05	5.23449e-06	1.5564195631333302e-05	1.4249309280238054e-05	3.68286e-05	1.1408331863333331e-05	1.1190528440000001e-05	1.1888434765333325e-05	1.0420695729999995e-05	2.33064e-05	1.2141414419999978e-05	1.0907659424666653e-05	1.057432924e-05	8.25327e-06	1.0582548586666656e-05	7.70659e-06	1.2007126163333323e-05	1.6945e-05	2.392e-05	1.4067508868571412e-05	1.2297658179999986e-05	9.09952e-06	1.1835493613333333e-05	1.4087323526999992e-05	7.02207e-06	1.2616157676333323e-05	4.93703e-06	1.58533e-05	2.16454e-05	5.39578e-06	1.4311849254666634e-05	1.52411e-05	1.1946240276666651e-05	1.68989e-05	1.30541e-05	2.19368e-05	1.4838468903666633e-05	1.03362e-05	5.3305e-06	1.4145e-05	1.2354300743333314e-05	1.00562e-05	1.9937e-05	1.2042289769999993e-05	9.66261e-06	1.1244422593333329e-05	1.568540860566664e-05	1.1905944043333326e-05	1.207051322666665e-05
1.5.1.50	9.228640000000001e-10	9.228640000000001e-10	1.8457280000000002e-09	2.768592e-09	9.228640000000001e-10	9.228640000000001e-10	0.0	2.768592e-09	7.567484800000005e-08	9.228640000000001e-10	1.1074368000000002e-08	2.768592e-09	2.2148735999999997e-08	4.61432e-09	1.4765824000000006e-08	1.2920096000000005e-08	1.8457280000000002e-09	1.1997232000000004e-08	9.228640000000001e-10	6.460048000000001e-09	9.228640000000001e-10	1.845728e-08	9.228640000000001e-10	3.6914560000000004e-09	6.460048000000001e-09	1.1074368000000002e-08	9.228640000000001e-10	1.1997232000000004e-08	9.228640000000001e-10	1.3842960000000006e-08	2.768592e-09	9.228640000000001e-10	6.460048000000001e-09	1.3842960000000006e-08	9.228640000000001e-10	9.228640000000001e-10	2.768592e-09	0.0	9.228640000000001e-10	9.22864e-09	9.228640000000001e-10	9.228640000000001e-10	1.1997232000000004e-08	2.0303008e-08	2.768592e-09	1.8457280000000002e-09	1.1074368000000002e-08	0.0	8.305776e-09	1.3842960000000006e-08	1.8457280000000002e-09	9.228640000000001e-10	1.8457280000000002e-09	9.228640000000001e-10	9.228640000000001e-10	5.537184e-09	9.228640000000001e-10	9.22864e-09
2.10.1.1	1.2745300699999998e-05	1.15063e-05	1.3291337039999978e-05	3.41422e-05	2.02299e-05	2.103942074333337e-05	1.4184e-05	1.6765058879999973e-05	3.34905e-05	1.6779314219999985e-05	1.5122e-05	1.19039e-05	2.22935e-05	4.66884e-06	7.91762e-06	1.6779314219999985e-05	1.3253601539999974e-05	1.330156967999998e-05	4.79318e-06	5.57566e-06	9.63053e-06	1.991177857999999e-05	1.21491e-05	1.990547249999999e-05	1.78351e-05	1.6779314219999985e-05	1.5161568159999989e-05	7.70103e-06	1.6779314219999985e-05	6.45563e-06	1.00417e-05	1.08424e-05	2.0669992539999975e-05	1.8383942083333334e-05	8.85285e-06	1.49638e-05	1.08268e-05	7.98212e-06	1.00009e-05	1.04794e-05	1.7896e-05	1.6779314219999985e-05	9.48643e-06	2.47208e-05	1.056e-05	2.819078215999988e-05	1.405885266e-05	2.067628745999998e-05	1.05e-05	7.43103e-06	8.70845e-06	2.95208e-05	4.93185e-06	9.78196e-06	9.12552e-06	2.646691511999992e-05	1.4053774019999988e-05	1.4940730940000002e-05
3.1.4.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2.4.1.232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7.5.2.1	1.496751693531754e-08	4.4267337512406685e-08	6.376217919505302e-09	1.07072e-05	1.5278490935317534e-08	1.0253095058748127e-08	1.0327093658748125e-08	1.5278490935317534e-08	2.017490856580695e-08	1.5490340935317535e-08	1.90471404293588e-09	1.4153358935317538e-08	4.946832578285698e-06	1.5549003496388886e-07	1.4396105910092395e-07	1.5278490935317534e-08	1.5637094935317537e-08	1.429987093531754e-08	1.508747334390193e-07	1.5914040935317543e-08	1.4608912935317539e-08	1.5278490935317534e-08	1.5637094935317537e-08	1.961054698359772e-08	2.1188648526418532e-07	1.0253095058748127e-08	1.7478982935317542e-08	1.4608912935317539e-08	9.633079058748127e-09	1.973338377259685e-08	1.1689443058748121e-08	1.5914040935317543e-08	1.1064935433671308e-08	1.5278490935317534e-08	1.394150893531754e-08	9.633079058748127e-09	1.1633533880762944e-06	1.5278490935317534e-08	1.2962888935317541e-08	1.5278490935317534e-08	1.1069427058748123e-08	1.4348934935317539e-08	1.9521533772596854e-08	4.623477631125133e-07	2.138564227399179e-06	1.1348266429358797e-09	1.6872279197949567e-07	1.4723644935317538e-08	1.5278490935317534e-08	1.4549700780092402e-07	1.0311559658748124e-08	1.1069427058748123e-08	1.5278490935317534e-08	1.5278490935317534e-08	1.5278490935317534e-08	1.4585719535317539e-08	1.5393222935317536e-08	1.2962888935317541e-08
2.1.1.181	5.574444906666666e-06	6.276621115000009e-06	7.294768480333338e-06	2.27529e-05	6.4898139103333405e-06	6.066734574666682e-06	6.7658830920000025e-06	7.401747905666678e-06	4.9884658913333395e-06	6.0181034266190595e-06	6.625456494333341e-06	5.94936e-06	4.18217e-05	6.872382626952383e-06	6.306120440999998e-06	6.2822660366666785e-06	5.85586703266667e-06	6.145923813733346e-06	6.316128258499996e-06	1.1871546235619054e-05	5.930272014666664e-06	5.952042589285719e-06	6.772935639866678e-06	5.752391068333338e-06	6.98141030795239e-06	6.777495307000003e-06	5.54489e-06	6.861894657000007e-06	6.225112576000006e-06	1.46479e-05	6.00796e-06	6.231873855666679e-06	6.751280983809534e-06	6.579727899000003e-06	6.554009820666677e-06	5.0184543220000055e-06	5.6903991431428645e-06	2.13681e-05	4.561297587666666e-06	8.758363591285722e-06	6.1483450526666704e-06	4.782744836333337e-06	6.477625756333339e-06	5.2055814250000005e-06	8.43803e-06	7.071149977666674e-06	6.685997525333347e-06	4.4133e-06	6.164503172000007e-06	6.60875e-06	4.769061556733339e-06	6.198260486000006e-06	5.890073285333338e-06	4.37259485133333e-06	3.07716e-06	5.430798439809523e-06	6.583603836666674e-06	6.2916981144761985e-06
2.7.11.32	4.296537490666658e-06	3.5571261144857085e-06	4.7591268205333235e-06	3.303191681999992e-06	3.501431381533327e-06	4.063794488666659e-06	8.02199e-06	4.902732599999989e-06	3.1322483239428556e-06	5.039685305666657e-06	6.22198e-06	2.040707354009527e-06	5.687210034999989e-06	4.861511365333324e-06	4.868872010333329e-06	3.0974156329761844e-06	6.1266152333333155e-06	4.449653550999993e-06	4.6135185026666585e-06	5.48168e-06	4.5902519323333266e-06	4.6712474399999886e-06	1.49076e-05	5.4484828219999875e-06	4.245267744666658e-06	4.8317606446666564e-06	4.9169e-06	4.179308395999992e-06	5.583144691333328e-06	4.46232996099999e-06	6.004010839095223e-06	3.7846558303333287e-06	4.975599184499991e-06	4.41099204899999e-06	3.7254507593333265e-06	5.1438718129999874e-06	3.960431566666657e-06	4.750477362666659e-06	3.91558242699999e-06	5.392694325666653e-06	3.6395459009999945e-06	3.711164436666661e-06	5.47130416499999e-06	2.1337676126761932e-06	3.6689339573333295e-06	3.884188714666663e-06	4.934588094333321e-06	4.4781364616666585e-06	9.74321e-06	9.339e-06	4.607599035333326e-06	3.506056133309522e-06	5.807039536333322e-06	3.7819811663333283e-06	5.079964663333321e-06	5.3689340293333295e-06	5.406404134799988e-06	5.192879933666655e-06
5.3.4.1	7.935515475813939e-07	7.405080092205392e-07	4.993673810760279e-07	8.362995216016099e-07	3.0238135893867137e-07	7.928964725608834e-07	5.799773205222839e-07	6.835348120531234e-07	1.1027092129061366e-06	7.894215870927344e-07	5.945918771888848e-07	8.441114861146472e-07	7.729890315997104e-07	7.371218618540814e-07	6.709552348693541e-07	5.29643e-06	7.541037320585039e-07	8.791194052584478e-07	7.672519671398244e-07	8.426080035280596e-07	7.386330265926737e-07	8.782996198544535e-07	3.745836135144724e-07	8.255827056177865e-07	8.565429882132527e-07	7.998970190718101e-07	1.6932411072351118e-07	3.9446521265081936e-07	8.739443842533454e-07	5.82847e-06	8.952277360137779e-07	6.347806541983599e-07	6.894208713897532e-07	7.462697436584483e-07	5.657491549027914e-07	7.541599245329574e-07	6.123158547225279e-07	5.281321104748957e-07	5.52963579728826e-07	6.272470449205728e-07	8.993575650649476e-07	8.370744459211196e-07	9.882347702799989e-07	4.637758526034561e-07	1.1183399219064197e-06	8.854179915994533e-07	8.089380032169536e-07	7.938010938584482e-07	8.196322140620888e-07	9.090891019746475e-07	7.687207946872053e-07	7.830577918275475e-07	6.777206769201565e-07	6.701281334723115e-07	7.44503395248536e-07	6.48741598818537e-07	6.990306530493676e-07	4.930668204093608e-07
