	SRR6915091_500K_merged_Abundance.RPKs	SRR6915092_500K_merged_Abundance.RPKs	SRR6915093_500K_merged_Abundance.RPKs	SRR6915094_500K_merged_Abundance.RPKs	SRR6915095_500K_merged_Abundance.RPKs	SRR6915096_500K_merged_Abundance.RPKs	SRR6915097_500K_merged_Abundance.RPKs	SRR6915098_500K_merged_Abundance.RPKs	SRR6915099_500K_merged_Abundance.RPKs	SRR6915100_500K_merged_Abundance.RPKs	SRR6915101_500K_merged_Abundance.RPKs	SRR6915102_500K_merged_Abundance.RPKs	SRR6915113_500K_merged_Abundance.RPKs	SRR6915115_500K_merged_Abundance.RPKs	SRR6915116_500K_merged_Abundance.RPKs	SRR6915118_500K_merged_Abundance.RPKs	SRR6915119_500K_merged_Abundance.RPKs	SRR6915120_500K_merged_Abundance.RPKs	SRR6915121_500K_merged_Abundance.RPKs	SRR6915122_500K_merged_Abundance.RPKs	SRR6915123_500K_merged_Abundance.RPKs	SRR6915124_500K_merged_Abundance.RPKs	SRR6915137_500K_merged_Abundance.RPKs	SRR6915138_500K_merged_Abundance.RPKs	SRR6915139_500K_merged_Abundance.RPKs	SRR6915140_500K_merged_Abundance.RPKs	SRR6915141_500K_merged_Abundance.RPKs	SRR6915142_500K_merged_Abundance.RPKs	SRR6915143_500K_merged_Abundance.RPKs	SRR6915144_500K_merged_Abundance.RPKs	SRR6915145_500K_merged_Abundance.RPKs	SRR6915146_500K_merged_Abundance.RPKs	SRR6915157_500K_merged_Abundance.RPKs	SRR6915158_500K_merged_Abundance.RPKs	SRR6915159_500K_merged_Abundance.RPKs	SRR6915160_500K_merged_Abundance.RPKs	SRR6915161_500K_merged_Abundance.RPKs	SRR6915162_500K_merged_Abundance.RPKs	SRR6915163_500K_merged_Abundance.RPKs	SRR6915164_500K_merged_Abundance.RPKs	SRR6915165_500K_merged_Abundance.RPKs	SRR6915166_500K_merged_Abundance.RPKs	SRR6915188_500K_merged_Abundance.RPKs	SRR6915189_500K_merged_Abundance.RPKs	SRR6915190_500K_merged_Abundance.RPKs	SRR6915191_500K_merged_Abundance.RPKs	SRR6915192_500K_merged_Abundance.RPKs	SRR6915193_500K_merged_Abundance.RPKs	SRR6915194_500K_merged_Abundance.RPKs	SRR6915201_500K_merged_Abundance.RPKs	SRR6915202_500K_merged_Abundance.RPKs	SRR6915203_500K_merged_Abundance.RPKs	SRR6915204_500K_merged_Abundance.RPKs	SRR6915205_500K_merged_Abundance.RPKs	SRR6915206_500K_merged_Abundance.RPKs	SRR6915207_500K_merged_Abundance.RPKs	SRR6915208_500K_merged_Abundance.RPKs	SRR6915209_500K_merged_Abundance.RPKs	SRR6915210_500K_merged_Abundance.RPKs	SRR6915211_500K_merged_Abundance.RPKs	SRR6915212_500K_merged_Abundance.RPKs	SRR6915213_500K_merged_Abundance.RPKs	SRR6915214_500K_merged_Abundance.RPKs	SRR6915215_500K_merged_Abundance.RPKs	SRR6915216_500K_merged_Abundance.RPKs	SRR6915217_500K_merged_Abundance.RPKs	SRR6915218_500K_merged_Abundance.RPKs	SRR6915219_500K_merged_Abundance.RPKs	SRR6915220_500K_merged_Abundance.RPKs	SRR6915221_500K_merged_Abundance.RPKs	SRR6915222_500K_merged_Abundance.RPKs	SRR6915223_500K_merged_Abundance.RPKs	SRR6915224_500K_merged_Abundance.RPKs	SRR6915225_500K_merged_Abundance.RPKs	SRR6915226_500K_merged_Abundance.RPKs	SRR6915227_500K_merged_Abundance.RPKs	SRR6915228_500K_merged_Abundance.RPKs	SRR6915229_500K_merged_Abundance.RPKs	SRR6915230_500K_merged_Abundance.RPKs
2.5.1.57	7.45192e-10	2.5831342000000018e-08	2.1883724133333343e-08	3.7087892e-08	4.7355388000000093e-08	2.397027799999999e-08	2.510439013333335e-08	2.6974107666666653e-08	4.338888e-08	2.3980355333333343e-08	2.695634113333335e-08	1.4130469e-08	1.3917759999999999e-09	4.407341999999999e-09	2.1956175466666676e-08	5.7457253866666656e-08	2.4586400666666682e-08	1.8796435466666676e-08	1.7011168e-08	2.2165082133333342e-08	9.828641946666659e-08	3.3921439999999994e-09	3.9159199999999995e-10	2.4880592066666676e-08	2.0997820800000013e-08	0.0	8.273955314285713e-08	2.1912528133333346e-08	6.073312093333335e-08	2.9309310000000002e-09	2.4841888800000006e-08	4.337506300000006e-08	6.661578000000001e-09	5.392512e-09	3.000552e-09	6.884666999999999e-09	1.8863576666666668e-08	2.2489666666666672e-08	1.541234122666662e-07	1.6029001466666666e-08	2.8135800000000003e-10	2.239951933333334e-08	3.4326264666666675e-08	2.6909956000000013e-08	2.8074320133333352e-08	5.975793333333333e-08	1.020938736666665e-07	0.0	2.6460869276190487e-08	3.3035937466666657e-08	7.196975133333328e-08	3.4791244866666677e-08	3.000552e-09	4.7213698800000005e-08	1.5041661999999995e-08	2.690024866666668e-08	5.801067200000003e-08	5.175450120000001e-08	2.861925866666668e-08	2.165688146666668e-08	2.0937896000000012e-08	9.702229314285711e-08	3.000552e-09	2.7991125000000012e-08	2.0615607000000005e-08	2.3521972666666676e-08	2.4099528666666674e-08	9.743143999999995e-09	0.0	1.3342609999999997e-08	5.00092e-09	2.0333350666666674e-08	1.6910348133333335e-08	3.680158800000002e-08	6.522885986666661e-08	3.1077687866666666e-08	2.0879198666666673e-08	2.0730408800000012e-08	3.399173353333333e-08
2.1.1.271	3.3314018897999917e-06	8.449941820000005e-07	5.006922624999991e-07	8.23603e-06	2.25732e-06	1.4148588073999998e-06	4.06335910499999e-07	9.639326742999989e-07	5.136320424999988e-07	5.895264773333331e-07	5.659113344999994e-07	1.38225e-05	5.288701530900006e-06	1.99922e-05	1.6909427250000003e-07	3.4392524849999937e-07	7.273462399666664e-07	3.655405339999992e-07	4.143638118333322e-07	6.44285624e-07	6.77737e-06	2.4389070264999997e-06	1.6678667078333332e-06	9.089259580000002e-07	6.394136838333332e-07	2.1949679810000013e-07	3.6434240709999834e-06	4.0047944183333233e-07	3.765910143333332e-08	5.777909524999992e-07	2.0830343250000041e-07	1.64395e-05	9.150762127047588e-07	9.891343359999977e-06	5.534734291666656e-07	3.3567e-05	1.6140585000000005e-07	4.0194324999999904e-07	4.902538519999986e-07	4.4045010333333214e-07	4.364663259999991e-07	3.96235394499999e-07	3.8690092116666576e-07	7.951878583333335e-08	6.241045546666662e-07	5.84867e-06	3.8529926983333244e-07	4.021786228333325e-07	7.37281e-06	1.59376e-05	5.487556906666659e-07	2.415e-05	4.438000183666654e-07	4.219869538333323e-07	3.707659578333326e-07	3.9486819399999926e-07	5.37936854499999e-07	1.7702218577333323e-06	1.113964011666667e-07	3.551343904999994e-07	3.836530391666658e-07	1.4199446444666668e-06	4.598672104999987e-07	4.28480573999999e-07	4.258863599999988e-07	3.532868959999994e-07	3.569591978333326e-07	2.075572658666657e-06	1.0418275783333333e-07	5.34324e-06	2.0730590819999996e-07	3.6806496849999936e-07	1.2706841243333334e-07	1.3109e-05	1.1179e-05	4.0543785916666556e-07	1.0837796876666675e-07	4.685812284999988e-07	1.3789967000000008e-07
1.3.1.34	1.52936e-05	1.3953215976333346e-05	1.535565531214287e-05	3.56869e-05	0.00015428	0.000223717	1.2650811446866666e-05	0.000296116	1.71059e-05	1.9537e-05	1.4091558839714306e-05	1.92003e-05	9.44929e-06	1.6098398648000028e-05	9.967884599276177e-06	1.6846672431209538e-05	2.78081e-06	7.447891317238081e-06	1.2880057369400013e-05	7.3015010494285624e-06	9.54266963140951e-06	1.8174191368380953e-05	7.73738e-06	1.3485692958142836e-05	5.54542060947619e-06	1.29992e-05	0.000129481	6.880362470047609e-06	5.52432e-06	1.6014695773342874e-05	9.09213e-06	8.46084e-05	7.70282e-05	2.94849e-05	1.700675208577143e-05	6.03863e-05	2.7427813163733347e-05	1.4194937506866675e-05	1.398487625590478e-05	9.613325075590469e-06	2.4084824152809534e-05	7.54124e-06	1.0844310041333327e-05	1.0460313743238095e-05	1.4193373929761913e-05	4.3531e-06	1.2353765536066686e-05	1.1527096923666685e-05	1.10983e-05	1.24068e-05	1.1097549340476215e-05	3.18345e-05	2.38746e-05	1.00432e-05	1.7513630948257165e-05	6.777554151333317e-06	9.77852e-06	8.51199e-06	5.253149838904755e-06	1.564965268426668e-05	1.570324737914286e-05	3.07207e-05	1.47546e-05	6.63371e-06	1.008431325139999e-05	1.6583700332533333e-05	1.573086689720003e-05	6.52517e-05	9.259845870523792e-06	3.09336e-05	9.80746835333334e-06	2.46505e-06	1.3957193108866673e-05	0.000100089	7.13866e-06	6.98278e-06	1.3473399710142863e-05	1.99793e-05	0.00012311
4.1.3.6	7.80087e-06	4.428649545999997e-05	1.34462e-05	6.73202e-05	0.000152402	0.000235005	1.36555e-05	0.000286013	2.30302e-05	3.05113e-05	1.4223699220000003e-05	2.71826e-05	4.608e-06	0.00016395	2.88666e-05	2.606336466000004e-05	6.90823e-06	2.345066411999998e-05	2.57133e-05	5.09603e-06	6.31597e-05	4.196488825666669e-05	4.34608e-05	7.71299e-05	1.4472529766666668e-05	1.4678887133333344e-05	4.13185e-05	7.69987e-06	5.32702e-06	1.05282e-05	4.461469754666661e-05	3.30257e-05	1.13256e-05	3.9698213710000006e-05	2.39886e-05	2.66254e-05	4.662615952666668e-05	1.88807e-05	2.522669739999998e-05	1.872687142333333e-05	3.748375703999999e-05	4.79153e-05	3.90108e-05	1.769716005666666e-05	3.2567e-05	2.536478776333332e-05	1.7028004146666687e-05	2.25912e-05	8.54816e-06	3.79476e-05	1.23278e-05	4.14318e-05	1.48704e-05	2.932365219666666e-05	1.37892e-05	9.04571e-06	3.0172056169999955e-05	2.2888e-05	7.27081e-06	2.131318897333334e-05	1.11631e-05	3.67327e-05	6.50942e-06	0.000146038	2.5476137299999974e-05	6.86664e-05	6.10954e-06	0.000101115	1.87611e-05	3.98608e-05	9.57502e-06	1.8931194490000004e-05	3.7752935460000044e-05	7.30342e-05	4.79308e-06	1.6432e-05	4.79947e-05	7.68731e-06	8.896715250333333e-05
3.2.1.n1	5.52673e-05	4.07554e-05	1.29586e-05	0.000106764	5.377353477999994e-05	9.218552349e-06	2.69473e-05	1.5982936055666674e-05	9.20432e-06	8.84089e-05	1.16248e-05	6.78486e-05	3.80767e-05	3.76984e-05	1.6776407902952412e-05	1.0386e-05	9.27259e-06	1.85273e-05	1.8488419677619063e-05	3.14737e-05	2.53219e-05	2.0443e-05	9.64032e-06	1.34115e-05	2.678759872199996e-05	2.39005e-05	8.59085e-05	1.32357e-05	2.273357978000001e-05	1.73978e-05	1.0959543613619085e-05	8.54622e-05	0.000112664	5.29202e-05	1.62231e-05	8.75451e-05	1.0729395535190516e-05	7.69005e-06	8.84614e-05	1.17228e-05	1.0747516017142899e-05	3.46842e-05	1.91934e-05	3.83549e-05	1.17395e-05	1.1664834443000034e-05	4.60705e-05	2.73407e-05	5.39606e-05	2.27176e-05	3.36195e-05	1.04513e-05	1.80227e-05	4.33951e-05	7.62911e-06	2.97244e-05	0.000112848	1.09494e-05	2.73353e-05	2.2361871650000033e-05	1.2646081986619097e-05	3.38771e-05	3.00142e-05	2.00257478283334e-05	1.81829e-05	1.4775932567619097e-05	1.1471e-05	2.50875739806667e-05	1.10643e-05	1.5266573182333366e-05	4.76985e-05	1.4949529863333386e-05	2.534492047266667e-05	6.054223673199991e-05	1.14819e-05	2.7065e-05	9.574459216333357e-06	1.36098e-05	1.6934021777666714e-05
3.1.3.12	2.25997e-05	5.973443656670695e-06	4.7583023977742745e-06	1.66297e-05	6.15915e-05	0.000105244	4.307186414318108e-06	0.000125374	9.74615e-06	9.91880939648591e-06	9.715972679813454e-06	8.1396e-06	8.233568675196536e-06	2.518528095585221e-06	1.0294451797829295e-05	1.3371214662288424e-05	5.267940281286328e-06	4.99744e-06	4.1500164957516616e-06	3.953499810110516e-07	1.1066927480068133e-05	1.2963731554172846e-05	1.6157771506941115e-05	4.272225780454426e-06	3.0487170196752468e-06	9.168573516934927e-07	1.58944e-05	3.3598411658309962e-06	3.4870355206314143e-06	1.1808444677933852e-05	9.652774929531267e-06	1.79646e-05	1.73285e-05	5.66981e-06	6.631677038286108e-06	1.07165e-05	7.596520440315824e-06	5.686429552863198e-06	3.2543093008600677e-06	4.180128556612399e-06	5.755585000418525e-06	3.87115926665392e-06	4.486557313156624e-06	2.3322379731972866e-06	1.049031026240676e-05	4.09869439008037e-06	9.148405299000917e-06	4.265969000570013e-06	6.78886e-06	7.8814667816054e-06	1.4090818815219303e-06	1.0425e-05	6.2666813473752854e-06	8.683544239877143e-07	6.257987147225174e-06	1.8662626824994616e-06	7.65968e-06	1.732660555002503e-05	1.7371421019478853e-06	1.351055005862429e-05	1.2633464317322955e-05	5.92531e-06	3.0263902480659954e-06	9.21656190517179e-06	3.223024616834613e-06	5.618370323568331e-06	6.1398024301350134e-06	1.01572e-05	2.355442403614286e-06	1.5203348562600022e-05	2.8241528770004587e-06	1.112221266273254e-05	2.5443409624980415e-06	5.21778e-05	1.1929766823779073e-06	3.6334864817382134e-06	1.1983625905043744e-05	2.037431025443835e-06	1.0806839594132716e-05
1.3.1.39	0.0	4.348836e-08	7.24806e-09	2.174418e-08	1.1596896e-07	8.697672e-08	0.0	1.4496119999999995e-07	0.0	7.24806e-09	7.24806e-09	0.0	0.0	7.24806e-09	1.449612e-08	7.24806e-09	1.449612e-08	4.348836e-08	0.0	0.0	0.0	1.449612e-08	4.348836e-08	7.24806e-09	0.0	7.24806e-09	0.0	3.62403e-08	0.0	7.24806e-09	3.62403e-08	7.24806e-09	0.0	3.62403e-08	4.348836e-08	3.62403e-08	1.3771313999999996e-07	1.449612e-08	2.174418e-08	0.0	4.348836e-08	7.24806e-09	0.0	0.0	0.0	9.422478e-08	0.0	0.0	0.0	4.348836e-08	4.348836e-08	3.62403e-08	0.0	3.62403e-08	7.972866e-08	0.0	0.0	3.62403e-08	0.0	4.348836e-08	1.449612e-08	0.0	0.0	3.62403e-08	7.24806e-09	7.24806e-09	7.24806e-09	4.348836e-08	0.0	4.348836e-08	7.24806e-09	7.24806e-09	7.24806e-09	2.899224e-08	4.348836e-08	7.24806e-09	2.899224e-08	0.0	9.639919800000018e-07
2.7.7.76	4.138030692773861e-06	6.042206908351645e-07	1.999537931394661e-07	1.15932e-05	4.68381e-05	4.1513555759405e-06	5.7847442492837336e-08	4.305097264784017e-06	6.546877060083976e-07	4.250390543737988e-07	1.2613923043150903e-07	9.18575e-06	6.139732166460806e-07	5.395426946544524e-07	6.577149463587077e-07	5.16348992996146e-07	2.7590363176786895e-07	5.238854096830911e-07	8.330972542126524e-08	2.0794136810875917e-07	2.396264517528751e-07	2.7647871497285543e-06	8.084340498831486e-07	2.1581339081890072e-07	1.6402451375204524e-07	1.3102112416444665e-07	1.59826e-05	6.772778846615565e-07	4.796802005524323e-07	4.077673033084926e-07	1.0273118668559665e-06	2.70062e-05	2.23211e-05	2.29879e-06	4.349642201368433e-07	2.91654e-05	6.082933434178154e-07	2.8718012201798645e-07	6.87997567134668e-07	4.532547836697804e-07	2.7557709962432193e-07	4.0954501557587e-07	1.820767854310357e-07	3.5009748147171994e-08	2.3852369784954494e-07	3.398464966415186e-07	1.5583408147371185e-07	1.1504020749180009e-07	3.730608406222721e-07	2.3515683016777413e-06	3.2929197548095364e-07	1.7586611293010227e-06	2.061950622014755e-06	1.7680031430245757e-07	1.0110404813934954e-06	4.195021302430458e-08	2.758557408929458e-07	8.090067692802783e-07	5.468193098691728e-07	7.679742498182548e-07	4.1503366390887814e-07	6.41731249664211e-06	1.2670589409195208e-07	1.1438359367243094e-06	3.8645910746035184e-07	6.955236155000186e-08	1.1276175236267315e-06	1.02876e-05	2.139129066252127e-07	6.01349136367053e-06	4.2544120985511276e-07	3.2333698056507996e-07	1.827010507549835e-07	2.30752e-05	5.597632403666566e-07	7.050833058164032e-07	3.7341402529392244e-07	2.530864642952878e-07	2.527997078000983e-06
2.7.2.15	1.81452e-05	4.5193791494449723e-07	2.593832728827426e-06	3.78627e-05	4.91212e-05	0.000117704	1.6423994957910169e-06	0.000130049	8.51172e-06	6.711048152779425e-06	5.231876077220623e-07	1.6579e-06	1.223004161088389e-07	4.07628486644671e-07	4.7542739693021115e-07	7.262062141042733e-07	4.5369615928147115e-07	4.819793805533518e-07	4.802926593677112e-07	5.052215486902574e-07	1.1174497792570674e-06	3.128189557599878e-06	7.032940960089166e-07	5.205981537773192e-07	1.7773083381502593e-06	4.812308664499405e-07	5.25236e-05	4.598017087022073e-07	5.791856159480775e-07	4.587716301055646e-07	1.02077e-05	3.53536e-05	4.10459e-05	3.886030321735264e-06	1.1306968217833742e-06	1.16296e-05	7.514744617531641e-07	7.890480548517568e-07	2.27706e-06	1.4996119231079482e-06	4.757032874454831e-07	4.240637297872176e-07	1.190038466219723e-06	6.054604007496171e-07	6.080511265995057e-07	4.249866483343279e-07	7.5008873945685e-08	6.521838629746844e-07	3.20746e-06	1.28206e-05	3.4602131971433787e-07	1.6751663674443364e-05	1.7191971641869216e-06	5.898044200234534e-07	5.304311565057331e-07	4.825185271837766e-07	3.461093788960717e-07	1.8489318052553294e-05	4.5820612986741056e-07	4.391223371703754e-07	4.3590266198623344e-07	7.12645e-06	9.336986775993643e-07	1.5704703778222672e-06	5.048979596901941e-07	9.456462154329582e-07	4.77369e-06	2.9194e-05	5.356871029600911e-07	1.0961e-05	3.3767965567077534e-06	5.846517842829682e-07	5.049795913531146e-07	5.44469e-05	2.388858906230513e-06	2.3463768040586225e-06	8.354185001925365e-07	5.182004994441974e-07	7.267384827061326e-08
1.14.16.1	3.878685511182055e-07	4.511888627890087e-08	4.317843528160358e-08	6.989907456732131e-07	4.32651165556337e-07	4.354258431772378e-08	5.422572312711685e-09	6.606970445931327e-08	4.610940910008981e-09	6.193353493906314e-08	5.924816910008982e-09	1.281534931342322e-09	4.600172811326773e-08	6.5475384468068e-08	1.3404500719127504e-06	6.4641443100089835e-09	3.912992610293691e-08	2.706741645956255e-08	2.217496734045025e-09	5.6023481127116844e-09	2.447777241485481e-07	3.457093259165388e-08	1.8189689740729373e-06	4.520873126070806e-08	2.4864401335967988e-08	2.093166334045026e-09	1.0421736943540049e-07	2.9422127838229212e-08	2.093166334045026e-09	6.643920110008982e-09	5.924816910008982e-09	4.6487907152501724e-08	4.351911847313609e-08	3.1307170635526496e-08	2.775186731342325e-09	1.2424803303791838e-06	1.0632736193238147e-07	2.093166334045026e-09	1.1508716270886036e-07	2.775186731342325e-09	6.284368510008983e-09	4.317843528160358e-08	6.464144310008982e-09	7.504681408371987e-08	7.357959202966728e-09	2.9027922838229216e-08	7.082464371776959e-07	5.422572312711685e-09	2.2538713339402674e-07	1.28978e-05	2.4561662379406836e-08	2.819835063822921e-08	2.8018574838229212e-08	2.6777171659562547e-08	7.183247510008983e-09	5.9064543127116825e-09	4.108696312711684e-09	3.101862286100379e-08	5.86937151000898e-09	6.36013671150271e-08	2.093166334045026e-09	2.7412684859562557e-08	2.5954109313423235e-09	4.3537986881603576e-08	3.6557774471435255e-08	9.428413340027832e-09	3.037684145685985e-08	1.5203258616296324e-06	1.5719709888239258e-08	4.1319580973835064e-08	8.603091312711688e-09	4.260202507890088e-08	7.542799110008982e-09	1.3126508706087844e-06	3.5754835420068006e-08	3.3145141313423263e-09	2.9920453340450285e-09	2.775186731342325e-09	1.0793365063937058e-07
