	SRR6915091_500K_merged_Abundance.RPKs	SRR6915092_500K_merged_Abundance.RPKs	SRR6915093_500K_merged_Abundance.RPKs	SRR6915094_500K_merged_Abundance.RPKs	SRR6915095_500K_merged_Abundance.RPKs	SRR6915096_500K_merged_Abundance.RPKs	SRR6915097_500K_merged_Abundance.RPKs	SRR6915098_500K_merged_Abundance.RPKs	SRR6915099_500K_merged_Abundance.RPKs	SRR6915100_500K_merged_Abundance.RPKs	SRR6915101_500K_merged_Abundance.RPKs	SRR6915102_500K_merged_Abundance.RPKs	SRR6915113_500K_merged_Abundance.RPKs	SRR6915115_500K_merged_Abundance.RPKs	SRR6915116_500K_merged_Abundance.RPKs	SRR6915118_500K_merged_Abundance.RPKs	SRR6915119_500K_merged_Abundance.RPKs	SRR6915120_500K_merged_Abundance.RPKs	SRR6915121_500K_merged_Abundance.RPKs	SRR6915122_500K_merged_Abundance.RPKs	SRR6915123_500K_merged_Abundance.RPKs	SRR6915124_500K_merged_Abundance.RPKs	SRR6915137_500K_merged_Abundance.RPKs	SRR6915138_500K_merged_Abundance.RPKs	SRR6915139_500K_merged_Abundance.RPKs	SRR6915140_500K_merged_Abundance.RPKs	SRR6915141_500K_merged_Abundance.RPKs	SRR6915142_500K_merged_Abundance.RPKs	SRR6915143_500K_merged_Abundance.RPKs	SRR6915144_500K_merged_Abundance.RPKs	SRR6915145_500K_merged_Abundance.RPKs	SRR6915146_500K_merged_Abundance.RPKs	SRR6915157_500K_merged_Abundance.RPKs	SRR6915158_500K_merged_Abundance.RPKs	SRR6915159_500K_merged_Abundance.RPKs	SRR6915160_500K_merged_Abundance.RPKs	SRR6915161_500K_merged_Abundance.RPKs	SRR6915162_500K_merged_Abundance.RPKs	SRR6915163_500K_merged_Abundance.RPKs	SRR6915164_500K_merged_Abundance.RPKs	SRR6915165_500K_merged_Abundance.RPKs	SRR6915166_500K_merged_Abundance.RPKs	SRR6915188_500K_merged_Abundance.RPKs	SRR6915189_500K_merged_Abundance.RPKs	SRR6915190_500K_merged_Abundance.RPKs	SRR6915191_500K_merged_Abundance.RPKs	SRR6915192_500K_merged_Abundance.RPKs	SRR6915193_500K_merged_Abundance.RPKs	SRR6915194_500K_merged_Abundance.RPKs	SRR6915201_500K_merged_Abundance.RPKs	SRR6915202_500K_merged_Abundance.RPKs	SRR6915203_500K_merged_Abundance.RPKs	SRR6915204_500K_merged_Abundance.RPKs	SRR6915205_500K_merged_Abundance.RPKs	SRR6915206_500K_merged_Abundance.RPKs	SRR6915207_500K_merged_Abundance.RPKs	SRR6915208_500K_merged_Abundance.RPKs	SRR6915209_500K_merged_Abundance.RPKs	SRR6915210_500K_merged_Abundance.RPKs	SRR6915211_500K_merged_Abundance.RPKs	SRR6915212_500K_merged_Abundance.RPKs	SRR6915213_500K_merged_Abundance.RPKs	SRR6915214_500K_merged_Abundance.RPKs	SRR6915215_500K_merged_Abundance.RPKs	SRR6915216_500K_merged_Abundance.RPKs	SRR6915217_500K_merged_Abundance.RPKs	SRR6915218_500K_merged_Abundance.RPKs	SRR6915219_500K_merged_Abundance.RPKs	SRR6915220_500K_merged_Abundance.RPKs	SRR6915221_500K_merged_Abundance.RPKs	SRR6915222_500K_merged_Abundance.RPKs	SRR6915223_500K_merged_Abundance.RPKs	SRR6915224_500K_merged_Abundance.RPKs	SRR6915225_500K_merged_Abundance.RPKs	SRR6915226_500K_merged_Abundance.RPKs	SRR6915227_500K_merged_Abundance.RPKs	SRR6915228_500K_merged_Abundance.RPKs	SRR6915229_500K_merged_Abundance.RPKs	SRR6915230_500K_merged_Abundance.RPKs
2.3.1.94	1.857066304554998e-05	8.126700393901391e-06	1.4659313426158506e-07	2.7713e-06	1.2546024586459999e-05	1.55306e-05	5.4799080762428304e-08	7.26152e-05	8.88339e-06	2.5578978914573754e-07	7.343097084012273e-06	9.678548544209483e-07	5.063439479563799e-07	6.614195692611452e-08	6.249476027012246e-06	1.1878220845329106e-05	6.542033063958192e-06	6.573839204396406e-06	9.367815698661941e-06	7.4569e-06	5.210313826533145e-06	5.552543212388366e-06	6.648570500630963e-06	7.31072602435541e-07	9.27940160000774e-07	1.7569627814455379e-07	8.12289e-06	6.437404299656022e-06	1.033711934008476e-06	5.6484860706550824e-06	6.216560211091417e-06	1.55516e-06	2.09749e-06	4.978917488362513e-07	5.131806729842967e-07	1.97455e-06	1.366729918019148e-05	4.2002175370238675e-07	5.467241964648882e-07	4.89985468505037e-07	7.530786447933529e-06	2.2767979616939977e-07	1.940648653441338e-07	5.40966350271189e-06	6.26703087239109e-06	1.5726138867610082e-06	5.4463971402809365e-06	2.1704242507612023e-07	8.910998729872779e-07	1.5846306006179017e-06	3.201476112296056e-07	1.81823e-05	1.2378841635464452e-06	1.2800315294081104e-07	5.972274300772966e-06	6.316793649525886e-08	5.226667738808105e-07	1.45874e-05	6.2023091252192425e-06	7.339845450026486e-06	1.2341392582893312e-05	1.1531319350372095e-06	6.27323967985691e-06	1.3733087850919597e-05	1.8041770132898686e-06	1.196362075164705e-06	6.340602431781574e-06	2.1244e-06	5.217427806051312e-06	1.88338e-05	1.7756532445639812e-06	1.234068069488061e-05	6.360281742154642e-07	2.64626e-06	3.500909740075967e-07	5.216466793801918e-06	1.2642964914267515e-05	7.389627192011934e-07	1.3840811694506474e-05
2.7.4.7	2.0323e-05	0.00012484829995999973	0.000102657	2.11381e-05	5.08445e-05	0.000110146	5.71959e-05	0.000127898	7.84648e-05	3.23979e-05	6.15477e-05	3.04769e-05	9.62851e-06	0.000103747	2.9231e-05	7.42654e-05	9.50315e-06	2.79459e-05	3.13931e-05	7.63089e-05	9.03625e-06	5.28459e-05	3.66687e-06	2.19918e-05	6.25189e-05	7.8569e-05	1.61939e-05	2.92532e-05	6.0934e-05	1.44488e-05	9.64579e-05	2.55306e-05	4.13771e-05	1.20843e-05	3.73138e-05	3.72126e-05	4.522355832e-05	5.52502e-05	2.76775e-05	5.94839e-05	3.79541e-05	5.3966129400000024e-05	2.44354e-05	4.4374e-05	7.33715e-05	0.000187824	4.73725e-05	4.5463e-05	5.81362e-05	2.42148e-06	2.72767e-05	1.83956e-05	7.74619e-05	3.72743e-05	4.12212e-05	1.97283e-05	3.88874e-05	1.74704e-05	2.99888e-05	1.99195e-05	1.04749e-05	3.85679e-05	5.53497e-05	8.55461e-06	3.46825e-05	2.3586e-05	3.59717e-05	6.3658e-05	7.34176e-05	5.32216e-05	2.27136e-05	9.25879e-05	6.35044e-05	3.63907e-05	7.63285e-05	3.74234e-05	5.07931e-05	6.845360004000007e-05	2.42867e-05
3.1.4.14	1.6670051083233365e-05	8.16256851893333e-06	5.370892367380952e-06	3.30985e-05	6.51766e-05	0.000115919	3.858655178428571e-06	0.000115716	3.938159422469847e-06	9.871591505e-07	5.119562674e-06	5.36885e-06	1.7752545142222224e-06	3.1476502745619058e-06	4.502086722e-06	1.0568939102666664e-05	7.398640995e-06	2.929951955133335e-06	5.6044783169333295e-06	1.7360824890000005e-06	5.411527274352382e-06	7.016222148342857e-06	1.2993141966404772e-05	1.4050237703333337e-06	4.863435565833333e-06	2.3122422540000002e-06	1.02377e-05	2.6465198990000003e-06	1.4345777590000003e-06	7.178135478e-06	3.50459e-06	1.53735e-05	2.13692e-05	4.7871787795809594e-06	7.542941334995245e-06	1.51841e-05	1.3648688551999997e-05	8.72564038766667e-06	1.35475e-05	3.5900622043174597e-06	8.32332517e-06	3.2175845320000005e-06	3.997421043961908e-06	3.7517275589999997e-06	4.110313756000001e-06	3.2436080620000012e-06	2.224075956000001e-06	4.336870179928572e-06	4.41086e-06	1.5190659864333364e-05	2.77452326e-06	1.34522e-05	5.667480911463491e-06	2.9699237789999997e-06	7.32770074559048e-06	1.6518373220000005e-06	4.791376845523811e-06	1.1380842063166672e-05	3.2761042170000006e-06	4.732194805857145e-06	1.1604400212857139e-05	1.68051e-05	1.4851528377619045e-06	1.6423867592119073e-05	1.9541465693333336e-06	6.200455703280957e-06	4.659958920095241e-06	7.58293e-05	8.552825188936509e-07	5.78455e-06	6.22175e-06	3.7253279199999998e-06	4.937081540333334e-06	3.99328e-05	4.0838802471904765e-06	1.699276509333334e-06	8.22506120866667e-06	7.543957954190478e-06	8.779329248647621e-06
1.1.1.11	1.39732e-05	9.74862449527413e-06	2.441214937216249e-06	7.1728575388787165e-06	0.00016185	1.590555746906902e-05	1.0832774097857662e-06	1.8760566245479037e-05	2.1305933517018203e-06	6.715047247925378e-06	4.2242263350443876e-06	3.2554579236323338e-06	6.2183008515942335e-06	4.42093517934604e-06	6.880277064418429e-06	5.311628621196443e-06	2.178546188651018e-06	7.913552971642941e-06	1.1833216387763424e-06	8.746462763919203e-07	2.6703590706139204e-06	6.87557008839238e-06	4.4084691597036725e-06	4.322964227274253e-06	1.427400225642229e-06	1.1452831585668702e-06	6.462924905939714e-06	5.708281470228389e-06	2.3766256544349276e-06	4.353640838380911e-06	7.954505244478915e-06	1.066809530332373e-06	5.803074366147497e-06	1.3340723071232932e-05	1.1656274045398111e-05	1.2686065642169347e-05	9.999732342359163e-06	2.3543573588824664e-06	2.5634825621845665e-06	1.1381759522665329e-06	4.697287701974114e-06	3.060307448867885e-06	2.332820189297659e-06	2.3429812197649e-06	2.176541716091643e-06	7.184407255282692e-06	1.4107994796552317e-06	2.062704507481931e-06	3.833570609715119e-06	6.069255321649156e-06	7.04408737733828e-06	1.41538e-05	7.577185522525149e-06	5.371756658663253e-06	4.520023105343904e-06	2.075655742083905e-06	3.711268654929073e-06	9.66674e-06	4.332871927665084e-06	1.0339218404867104e-05	7.53557136378596e-06	4.536814113355945e-06	3.0831601954877128e-06	6.684200836770945e-06	4.21590615743421e-06	4.626975451587565e-07	1.0608010247399989e-05	2.5245481635753896e-05	1.6749929963246979e-06	5.130049906864446e-06	3.51001846875544e-06	5.304153465544871e-06	2.0125557047224245e-06	6.099993419252886e-06	3.986005808370178e-06	1.6786619322087457e-06	5.722082400962437e-06	4.32684780243514e-06	3.13871395438398e-06
2.1.1.166	4.13223e-05	8.58087e-06	5.47078e-06	2.99378e-05	0.000111497	0.000174718	3.0857263273666654e-05	0.000176892	9.15965e-06	2.764721064033331e-05	1.603237395822224e-05	1.91076e-05	4.30777e-06	8.624096120142859e-06	2.8620132439666666e-05	1.663056859766667e-05	3.2033516911999996e-05	2.8260987352666634e-05	8.677349494619046e-06	1.36026e-05	2.9750501854333303e-05	5.80824e-06	1.23427e-05	7.46052e-05	7.78189e-06	5.90441e-06	5.85412e-05	2.8180803333333304e-05	2.710643527633333e-05	2.935142883633331e-05	8.36087e-06	5.12906e-05	6.28138e-05	4.59969e-06	2.740245687966664e-05	3.19504e-05	3.120699405333327e-05	5.9918e-06	2.26015e-05	1.2151e-05	3.052073443166662e-05	2.761146618833332e-05	7.496071942888879e-06	1.27462e-05	3.144249665666666e-05	6.06967e-06	1.12397e-05	5.9472917093333415e-06	1.33803e-05	6.2574e-05	2.8848312411666692e-05	2.19296e-05	8.01065e-06	6.51341e-06	2.896330437266664e-05	2.672542133433329e-05	2.9399566518666645e-05	1.86811e-05	5.66494e-06	6.12326e-06	3.1160470124999985e-05	3.59314e-05	5.92576e-06	2.0690245212666673e-05	2.8749312966999967e-05	3.0495421792666602e-05	5.889041652476194e-06	0.000118434	1.08755e-05	3.41965e-05	3.083648976933333e-05	5.934944491000009e-06	6.827248853666678e-06	8.18347e-05	2.7076174301666697e-05	2.7669509890666658e-05	3.0256762299999965e-05	1.14574e-05	6.5878e-06
1.1.1.289	3.3176863166666655e-08	2.461177392666665e-07	1.560976820666667e-07	2.9160139199999992e-08	1.3139964479999996e-07	1.685575544599998e-06	2.211246372666666e-07	1.0018020966666664e-07	9.194582916666673e-08	1.104176312000001e-07	1.5774552950000003e-07	2.9717694300000002e-08	1.7871903578333329e-07	2.2099886803333332e-07	2.5404222828333326e-07	3.135692904333329e-07	1.8215885170000002e-07	2.057579691666666e-07	6.370758397166679e-07	6.93731e-06	2.1949554429999991e-07	1.3878896203333332e-07	1.767786641666666e-07	2.4010672433333327e-07	2.0716999690000004e-07	5.624117993333332e-07	1.7442058519999996e-07	1.862375112833333e-07	1.9884040411690475e-06	1.8831379699999995e-07	2.323255150833334e-07	7.982655040000003e-08	8.829360450000002e-08	1.4086285283333338e-07	1.297312645000001e-07	7.649120350000002e-08	3.494236948666662e-07	3.097007487333329e-07	1.6327999713333342e-07	1.556026794833334e-07	2.8977363273333315e-07	1.9704713775000003e-07	1.4841501743333333e-07	1.9126918314999995e-07	1.542840915333333e-07	1.9244029644999995e-07	2.2151625644999995e-07	3.251969934333331e-07	1.5350154810000004e-07	1.214407875e-07	1.3581122536666669e-07	1.2684801550000003e-07	1.0956911261666678e-07	1.5294185826666673e-07	1.1381e-05	1.6593420800000002e-07	1.117555546333334e-07	1.303935715333333e-07	2.2649228099999987e-07	2.2958671076666652e-07	3.378572152666663e-07	4.37523201e-08	2.143086151666666e-07	1.7649972599999998e-07	1.5595038863333336e-07	3.026812455999999e-07	9.87077e-06	1.4666180208761863e-06	1.9153551699999997e-07	1.01485e-05	4.6446049066666707e-07	2.975457729999997e-07	1.8247271857142852e-07	9.544030150000001e-08	1.091285665428572e-07	1.7452813763333334e-07	3.1000061566666634e-07	2.1469365069999997e-07	3.821884228214285e-07
4.1.1.75	1.7554171999999998e-08	3.8398772000000005e-08	4.1904146000000016e-08	5.131034519999994e-07	1.0877290999999998e-07	1.3792487e-07	3.0327398e-08	7.554966e-08	5.1783e-09	2.4240092e-08	3.9155884e-08	6.310666e-09	2.470931980000001e-07	5.070838000000002e-08	4.142061600000001e-08	2.264732e-09	7.6194112e-08	6.794196e-09	3.4856861999999995e-08	2.264732e-09	9.707764000000001e-09	3.095574e-08	3.3118880999999986e-07	1.963208e-08	2.264732e-09	0.0	8.624492e-09	4.529464e-09	1.6501959999999998e-08	1.9523803999999997e-08	2.8691008e-08	5.517018e-09	9.331765e-08	1.3588392e-08	5.033473200000001e-08	7.2470786e-08	1.1935959999999999e-08	3.148551180000001e-07	1.8960598e-08	1.2080772e-08	4.529464e-09	1.2080772e-08	2.1896812e-08	2.264732e-09	1.1972496e-08	2.1896812e-08	4.529464e-09	1.4994339999999998e-08	2.0935706e-08	2.35302e-06	4.529464e-09	8.944539200000002e-08	2.9570286e-08	6.794196e-09	2.6127964000000003e-08	2.7075112000000002e-08	4.384652e-09	9.246723600000001e-08	7.443032e-09	5.8030852000000004e-08	1.4237228e-08	7.967523399999999e-08	2.1896812e-08	2.1752e-08	7.443032e-09	2.6279858000000002e-08	5.5766119999999996e-08	1.394265822000003e-06	2.5149098e-08	3.3873178e-08	2.264732e-09	4.3793624e-08	3.8507048e-08	4.057819200000001e-08	7.738132e-09	2.1031423999999998e-08	2.11397e-08	1.6610236e-08	2.7269018000000003e-08
2.7.11.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6.1.1.17	0.000161009	0.000187691	0.000154643	0.000182286	0.000214348	0.000179405	0.000164233	0.000152268	0.000131544	0.000125942	0.000178588	0.000165563	0.000142849	0.000134237	0.000119114	5.87273e-05	0.000218941	0.00016678	0.000220794	0.000172743	0.000178944	0.000151783	0.000140539	0.000315369	0.000168606	0.000153675	0.000137151	0.000178396	0.000151749	0.000152467	6.19934e-05	0.000137827	0.000119157	0.000118596	0.000105912	0.000133829	0.00038075	0.000243225	0.000125276	0.00016415	0.000156391	0.000113374	0.000158944	0.000201149	0.000120022	6.40145e-05	0.000151768	0.000177877	0.000137452	0.000162002	0.000103496	9.25661e-05	0.000124324	0.000154874	0.000184448	0.000178496	0.000181686	0.000119739	0.000147164	9.49439e-05	0.000220513	0.000139512	0.000140545	0.000219172	0.000143406	0.000237197	0.000103624	0.000250678	0.000141565	0.000216658	9.06037e-05	0.000118463	0.000108533	0.000190558	0.000131125	0.000182461	0.000106149	0.000232979	0.00022497
3.1.3.3	0.00024354	1.13122e-05	9.23412e-05	2.52131e-05	0.000101899	0.000647735	1.6236e-05	0.00109819	1.06302e-05	0.000114696	6.36419e-05	5.42437e-05	3.5485e-06	2.83477e-05	2.90247e-05	5.8083602500000336e-05	0.000160472	4.610685524000022e-05	3.46724e-05	6.22791e-05	4.22549e-05	4.02998e-05	9.79354e-05	3.45476e-05	5.87337e-05	9.40283e-05	4.84415e-05	1.56126e-05	3.52562e-05	0.000105113	4.10248e-06	5.64053e-05	8.86812e-05	4.89434e-06	1.38119e-05	0.000103334	5.9267335940000346e-05	7.747075216000025e-05	2.88073e-05	5.74822e-06	8.3808e-06	3.17532e-05	2.7964e-05	2.4471e-05	9.50043e-06	3.45527e-06	6.52407e-05	4.62332e-05	2.84907e-05	0.000196778	1.93763e-05	2.19128e-05	1.33309e-05	4.25879e-05	1.01128e-05	2.33609e-05	2.99493e-05	3.51462e-05	2.28781e-05	1.93927e-05	9.13841e-06	0.000146884	8.84815e-06	1.35775e-05	2.93857e-05	8.66229e-05	2.11619e-05	0.000123158	3.87956e-05	8.00598e-05	2.27861e-05	7.22619e-05	4.20766e-05	3.00096e-05	1.59125e-05	1.87159e-05	0.00017286131957999993	2.0981e-05	0.000188386
