	SRR6915091_500K_merged_Abundance.RPKs	SRR6915092_500K_merged_Abundance.RPKs	SRR6915093_500K_merged_Abundance.RPKs	SRR6915094_500K_merged_Abundance.RPKs	SRR6915095_500K_merged_Abundance.RPKs	SRR6915096_500K_merged_Abundance.RPKs	SRR6915097_500K_merged_Abundance.RPKs	SRR6915098_500K_merged_Abundance.RPKs	SRR6915099_500K_merged_Abundance.RPKs	SRR6915100_500K_merged_Abundance.RPKs	SRR6915101_500K_merged_Abundance.RPKs	SRR6915102_500K_merged_Abundance.RPKs	SRR6915113_500K_merged_Abundance.RPKs	SRR6915115_500K_merged_Abundance.RPKs	SRR6915116_500K_merged_Abundance.RPKs	SRR6915118_500K_merged_Abundance.RPKs	SRR6915119_500K_merged_Abundance.RPKs	SRR6915120_500K_merged_Abundance.RPKs	SRR6915121_500K_merged_Abundance.RPKs	SRR6915122_500K_merged_Abundance.RPKs	SRR6915123_500K_merged_Abundance.RPKs	SRR6915124_500K_merged_Abundance.RPKs	SRR6915137_500K_merged_Abundance.RPKs	SRR6915138_500K_merged_Abundance.RPKs	SRR6915139_500K_merged_Abundance.RPKs	SRR6915140_500K_merged_Abundance.RPKs	SRR6915141_500K_merged_Abundance.RPKs	SRR6915142_500K_merged_Abundance.RPKs	SRR6915143_500K_merged_Abundance.RPKs	SRR6915144_500K_merged_Abundance.RPKs	SRR6915145_500K_merged_Abundance.RPKs	SRR6915146_500K_merged_Abundance.RPKs	SRR6915157_500K_merged_Abundance.RPKs	SRR6915158_500K_merged_Abundance.RPKs	SRR6915159_500K_merged_Abundance.RPKs	SRR6915160_500K_merged_Abundance.RPKs	SRR6915161_500K_merged_Abundance.RPKs	SRR6915162_500K_merged_Abundance.RPKs	SRR6915163_500K_merged_Abundance.RPKs	SRR6915164_500K_merged_Abundance.RPKs	SRR6915165_500K_merged_Abundance.RPKs	SRR6915166_500K_merged_Abundance.RPKs	SRR6915188_500K_merged_Abundance.RPKs	SRR6915189_500K_merged_Abundance.RPKs	SRR6915190_500K_merged_Abundance.RPKs	SRR6915191_500K_merged_Abundance.RPKs	SRR6915192_500K_merged_Abundance.RPKs	SRR6915193_500K_merged_Abundance.RPKs	SRR6915194_500K_merged_Abundance.RPKs	SRR6915201_500K_merged_Abundance.RPKs	SRR6915202_500K_merged_Abundance.RPKs	SRR6915203_500K_merged_Abundance.RPKs	SRR6915204_500K_merged_Abundance.RPKs	SRR6915205_500K_merged_Abundance.RPKs	SRR6915206_500K_merged_Abundance.RPKs	SRR6915207_500K_merged_Abundance.RPKs	SRR6915208_500K_merged_Abundance.RPKs	SRR6915209_500K_merged_Abundance.RPKs	SRR6915210_500K_merged_Abundance.RPKs	SRR6915211_500K_merged_Abundance.RPKs	SRR6915212_500K_merged_Abundance.RPKs	SRR6915213_500K_merged_Abundance.RPKs	SRR6915214_500K_merged_Abundance.RPKs	SRR6915215_500K_merged_Abundance.RPKs	SRR6915216_500K_merged_Abundance.RPKs	SRR6915217_500K_merged_Abundance.RPKs	SRR6915218_500K_merged_Abundance.RPKs	SRR6915219_500K_merged_Abundance.RPKs	SRR6915220_500K_merged_Abundance.RPKs	SRR6915221_500K_merged_Abundance.RPKs	SRR6915222_500K_merged_Abundance.RPKs	SRR6915223_500K_merged_Abundance.RPKs	SRR6915224_500K_merged_Abundance.RPKs	SRR6915225_500K_merged_Abundance.RPKs	SRR6915226_500K_merged_Abundance.RPKs	SRR6915227_500K_merged_Abundance.RPKs	SRR6915228_500K_merged_Abundance.RPKs	SRR6915229_500K_merged_Abundance.RPKs	SRR6915230_500K_merged_Abundance.RPKs
6.3.4.22	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.1.11.2	5.23373e-05	7.677497619999993e-05	1.65325e-05	9.14248e-05	8.60977e-05	0.000208792	4.63019e-05	0.000169363	8.52735e-05	6.07678e-05	1.38482e-05	3.56965e-05	0.000113301	5.63627e-05	1.3781e-05	2.95287e-05	3.23911e-05	2.65887e-05	2.75733e-05	3.78248e-05	1.59054e-05	8.60913e-06	8.08305147999999e-05	5.04313e-05	4.64648e-05	2.93251e-05	7.45283e-05	1.03528e-05	4.78896e-05	2.52998e-05	8.27725e-05	7.72261e-05	6.04242e-05	3.68073e-05	5.65862e-05	4.97515e-05	3.42288e-05	5.20226e-05	6.5265e-05	2.91388e-05	9.35559e-05	5.49206e-06	3.72701e-05	2.44963e-05	4.98046e-05	0.000117261	2.83706e-05	4.13212e-05	7.80252e-05	3.40106e-05	0.000105522	1.84038e-05	7.88674e-05	2.17456e-05	4.93303e-05	2.18318e-05	0.000120958	4.38404e-05	3.25783e-05	7.49863e-06	2.44557e-05	8.71742e-05	2.43744e-05	2.11849e-05	1.88218e-05	1.52529e-05	1.56199e-05	0.000114419	6.99398e-05	9.20424e-05	4.72599e-05	2.8433e-05	5.88047e-05	5.11307e-05	9.78805e-05	5.19018e-05	5.72493e-05	7.68717e-05	0.000137307
1.1.1.237	9.0125837711557e-07	4.1614526120663336e-07	1.0131852291969351e-07	2.781e-06	8.87313e-06	3.819335220244295e-06	3.0378111443695884e-08	1.0789752521172838e-06	3.084337525365103e-06	1.356370483045292e-07	4.329683413749028e-08	3.1412221931529623e-06	5.34155e-06	7.25510579808236e-08	1.0418619629650996e-07	3.2541806638036996e-08	8.7619106924715e-08	9.131458554802503e-08	6.725337663136011e-08	4.3481110693739326e-08	6.563011014501159e-08	9.031814465948274e-07	4.2161224503634673e-07	1.1013664971182867e-07	5.583906551929734e-08	4.8108000100405985e-08	1.62981e-05	9.580738382021105e-08	2.9140112460838738e-08	1.1719855328702929e-07	3.968383965479088e-07	1.33827e-06	1.75462e-05	3.3734202873904437e-07	1.662954649694577e-07	1.52572e-05	2.96061013117351e-08	4.2421495147440625e-08	1.5382516209921815e-07	1.0439949063632218e-07	5.776076501274294e-08	9.51828149769604e-08	1.3462673196944108e-07	1.7634933373695882e-08	3.105020992984321e-08	1.2014281975544708e-07	3.0965083544172065e-08	6.622043380667208e-08	3.029273911446765e-07	1.967498944392129e-06	5.0358770942338746e-08	3.767871940112305e-07	3.39613e-06	5.458913446036255e-08	9.343251884346604e-08	1.2270718982303702e-07	1.1270459589209737e-07	3.423168142600363e-07	9.753326018536254e-08	1.523531773420292e-07	7.461682754202927e-08	3.84349e-06	6.123361845235388e-08	8.677902482606172e-07	7.587117311521102e-08	6.463646187235391e-08	1.6348971028034898e-07	9.14713203017778e-06	3.950386086961594e-08	3.677370687483323e-06	2.1813814890661552e-07	1.3613223329470356e-07	9.98549864184435e-08	9.712899793333325e-06	1.2732739672801197e-07	3.7144865294817725e-07	7.073987766524291e-08	6.32366397244644e-08	7.977019042482323e-08
1.11.1.5	7.1274e-06	1.7265141686571445e-06	3.5179307599238124e-06	8.45314e-05	9.78748e-05	5.66392e-06	1.0856454140333329e-06	6.763843933933316e-06	9.144265507666657e-06	8.877826767333323e-07	1.1393183869714308e-06	1.9931e-05	2.0571809375e-06	2.678222032604764e-06	1.3788880855238102e-06	9.763134608333334e-07	2.337706680790478e-06	9.137075703857122e-07	9.891134805190463e-07	1.0069476260976174e-06	1.5073585789904772e-06	9.431306580599998e-06	1.0839239555833323e-05	1.1245449684571418e-06	8.941662584809505e-07	1.1004158588380949e-06	9.45848e-05	1.082955073409523e-06	8.184067957095212e-07	8.493558926238067e-07	3.34585e-06	1.18214e-05	4.19171e-05	3.17747e-06	6.973e-06	3.12306e-05	9.08516527933326e-07	1.2108667820357165e-06	4.6893e-06	1.2973581358928582e-06	8.629414249666642e-07	1.0171537271190464e-06	1.57471e-06	1.41513e-05	1.0195617718142842e-06	1.2614721541571442e-06	7.29275e-06	9.527644779642859e-07	1.15178e-05	2.59116e-05	1.1325008948809524e-06	2.643208814200005e-06	6.811284147566659e-06	8.960321439142837e-07	1.9203051572809566e-06	7.860902257666648e-07	1.22153e-05	2.104613201771432e-06	1.1275446426190476e-06	8.874761028142829e-07	5.126351534666657e-07	8.5406e-06	7.9164e-06	7.65696e-06	9.860580695476157e-07	1.248286983147621e-06	4.02784e-06	6.66471e-05	7.240180190690458e-07	5.81579e-05	3.440625536166669e-06	8.611949592833311e-07	8.186749908190454e-07	3.37398e-05	1.2994717884857128e-06	2.7776113183404785e-06	7.716112666999978e-07	1.2540763325619046e-06	1.9608740860523813e-06
6.4.1.2	0.000230509	1.6438e-05	6.2522e-05	0.000323484	0.000206027	0.000157946	4.77266e-05	0.000151194	4.07134e-05	0.000267772	8.10823e-05	0.000124558	6.2813e-05	8.20187e-05	2.23657e-05	1.66366e-05	4.26868e-05	0.00012295	3.65871e-05	0.000138658	4.97938e-05	0.000116745	5.91064e-05	0.000157246	3.3994e-05	0.000156024	0.000305866	9.3841e-05	5.67681e-05	5.21523e-05	2.78699e-05	0.000310273	0.000173058	0.000156947	5.43309e-05	0.000162113	2.4285802400000023e-05	2.05964e-05	0.000218193	6.87302e-05	1.20592e-05	6.34998e-05	3.3436e-05	0.000118234	8.49998e-05	2.52451e-05	0.000140545	6.93253e-05	0.00023503	7.357e-05	7.28606e-05	6.01622e-05	6.64011e-05	0.000123113	2.67619e-05	7.54627e-05	0.000204738	5.35583e-05	5.38345e-05	1.74452e-05	2.4171234200000013e-05	0.000113475	0.000103858	2.86692e-05	9.42005e-05	1.76938e-05	5.22907e-05	0.000200992	5.87852e-05	0.000128692	0.000179682	4.26089e-05	4.91262e-05	0.000146729	0.000171681	3.63645e-05	2.4271473400000012e-05	9.06609e-05	0.000116065
1.1.1.4	2.9696688291460565e-07	3.2530350906862894e-07	2.4086223442148963e-07	5.121333907829348e-07	3.36922e-06	4.029083508038198e-07	1.1491241665719814e-07	3.3213016518955397e-07	1.6666969259002387e-07	1.628104701784544e-07	1.416047634208578e-07	1.2030976517911927e-07	4.266130101946581e-07	7.868200744399638e-07	2.9340286781758266e-07	9.1259846474293e-08	1.2153199653408137e-07	2.257998607476084e-07	2.034304397046861e-07	1.1054504656925823e-07	2.898301873132403e-07	2.2550670760661768e-07	3.10176e-06	1.5737946453370658e-07	1.5551261837142616e-07	1.1048299923845204e-07	2.216584680930115e-07	2.0275822517567277e-07	1.2236522919401455e-07	1.7138607906051584e-07	2.330582824561017e-07	5.9141811972411694e-08	3.2199908985133394e-07	1.9336445431228198e-07	1.629565015729709e-07	3.613869415202832e-07	2.03910947297401e-07	1.9172483668431058e-07	1.1847504177339435e-07	1.4335103912836248e-07	7.321092197577815e-08	1.7866104899171094e-07	2.5769613009987935e-07	1.3356519657402993e-07	1.0784667567607901e-07	1.412100108763726e-07	2.15538346857202e-07	1.969874402052171e-07	2.3648169042088495e-07	2.39441e-06	1.6621322700603356e-07	6.007383515404572e-07	1.9181390413911862e-07	1.7967404149799837e-07	3.6756381744959955e-07	3.558887300570779e-07	8.61895047304667e-08	5.855738166360059e-07	5.249372950813206e-07	3.767388263349851e-07	1.5049168471074242e-07	3.181515865621532e-07	1.4926082592327282e-07	2.1215294593479696e-07	1.3750484755450624e-07	3.9669685999990883e-07	2.9902128057082236e-07	8.463617868040058e-07	1.3053685262017078e-07	3.299877784875808e-07	1.7281076946057163e-07	1.9226814370042097e-07	1.3906576730803543e-07	3.4957423455359726e-07	2.494298445624899e-07	2.037387073204046e-07	1.0856930461771061e-07	9.86896792977278e-08	2.52706509638816e-06
1.21.3.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5.99.1.2	0.000343897	0.00030518	0.000264823	0.000434369	0.000362967	0.000289604	0.000469689	0.000218225	0.000570606	0.000310842	0.000496343	0.000390494	0.000192254	0.000357203	0.000272093	0.000251336	0.00046395	0.000264459	0.000419595	0.000402061	0.000188003	0.000444899	0.000408024	0.000483608	0.000431329	0.000393712	0.000554937	0.000233112	0.000376037	0.000429729	0.000183987	0.000651795	0.00049017	0.000203233	0.000241741	0.000226872	0.000251112	0.00035316	0.000870288	0.000404207	0.000257818	0.000184329	0.00023279	0.000430153	0.000301283	0.000200152	0.000350649	0.000401815	0.000400144	0.000490041	0.00110394	0.00016173	0.00032091	0.000286209	0.0003536	0.00038445	0.000686987	0.000196908	0.000268063	0.00031635	0.00025964	0.000282728	0.000347639	0.000372652	0.00030985	0.000507416	0.000207253	0.000296746	0.000419533	0.000317919	0.000201715	0.000292679	0.000311705	0.000278139	0.000579918	0.000485968	0.00024172	0.000312123	0.000313957
1.10.3.10	1.9252516505333347e-05	9.083568580000017e-06	1.41533e-05	1.3382574880666666e-05	1.21499e-05	6.7858961040000135e-06	2.59353e-05	1.7490931404000005e-05	2.18522e-05	1.6288526159999976e-05	1.68341e-05	2.72618e-05	6.12183e-06	1.2174e-05	9.659837620000013e-06	7.20825e-06	1.6467382063999955e-05	2.33764e-05	1.13313e-05	1.7063506575999948e-05	7.8452e-06	1.72431e-05	1.435179495999996e-05	1.88366e-05	3.22778e-05	3.29999e-05	2.0696748114000063e-05	2.43696e-05	1.31924e-05	6.53015e-06	1.208691725999996e-05	6.49649e-06	1.41873e-05	1.60829e-05	1.42492e-05	2.66615e-05	7.477349464000053e-06	1.811135643599996e-05	2.67183e-05	1.68941e-05	9.713965520000011e-06	1.281e-05	8.64951e-06	9.747e-06	3.20129e-05	5.27123e-06	9.048452620000015e-06	1.2659668839999995e-05	3.09214e-05	1.40131e-05	7.96541e-05	1.31839e-05	3.73196e-05	2.21011e-05	9.65201e-06	2.17656e-05	0.000104795	1.32096e-05	1.67186e-05	1.42393e-05	8.77057330000002e-06	1.8361042296000035e-05	1.56746e-05	2.6668676786000065e-05	2.68412e-05	1.6225636875999978e-05	8.976259980000015e-06	2.47468e-05	4.4914e-05	8.61171e-06	9.85432e-06	1.6119889679999952e-05	9.666974740000014e-06	2.2364528052000073e-05	7.58146e-05	1.4726465359999958e-05	8.73904134000002e-06	2.22149e-05	3.3168798256666814e-05
1.14.16.1	4.220266837948369e-07	2.306190004250459e-09	3.2904556069531645e-09	4.602195205305962e-07	3.109738361981424e-07	6.21733024526505e-08	1.9765796069531583e-09	3.684921347712513e-08	1.4719056069531584e-09	1.4719056069531584e-09	2.7857816069531644e-09	1.6516814069531585e-09	3.9777359241111884e-08	9.05651833643256e-08	1.4994174069531584e-09	2.1314490533299738e-09	2.1314490533299738e-09	2.1314490533299738e-09	1.5020228533299686e-09	2.6361230533299743e-09	2.156355406953158e-09	1.4719056069531584e-09	2.2772282751366838e-06	8.175730533299682e-10	9.973488533299683e-10	1.3196416069531583e-09	5.156327031996624e-09	2.1314490533299738e-09	1.3196416069531583e-09	1.6516814069531585e-09	2.1314490533299738e-09	3.4102870533299782e-09	1.797386612311385e-07	2.9655574069531643e-09	1.875299049950871e-08	1.9888039037332842e-07	1.9232758145885543e-08	9.973488533299683e-10	1.4719056069531584e-09	8.175730533299682e-10	2.1314490533299738e-09	1.6516814069531585e-09	1.4719056069531584e-09	1.5020228533299686e-09	1.4719056069531584e-09	2.1314490533299738e-09	1.6516814069531585e-09	1.3222470533299685e-09	2.7857816069531644e-09	1.28978e-05	2.1570913778736804e-08	2.0012655037332843e-07	1.3196416069531583e-09	8.175730533299682e-10	3.737444604651729e-08	8.175730533299682e-10	2.7857816069531644e-09	2.0012655037332843e-07	1.6516814069531585e-09	1.6723985854350283e-08	9.973488533299683e-10	1.3196416069531573e-09	1.3196416069531583e-09	1.809865794588552e-08	2.1314490533299738e-09	8.175730533299682e-10	3.737444604651729e-08	5.983551478898061e-07	1.6516814069531585e-09	7.594468897198253e-08	2.6335176069531643e-09	2.156355406953158e-09	1.4719056069531584e-09	8.403308801547738e-09	2.7857816069531644e-09	2.0047896037332847e-07	8.175730533299682e-10	8.175730533299682e-10	6.956967710175372e-09
