	SRR6915091_500K_merged_Abundance.RPKs	SRR6915092_500K_merged_Abundance.RPKs	SRR6915093_500K_merged_Abundance.RPKs	SRR6915094_500K_merged_Abundance.RPKs	SRR6915095_500K_merged_Abundance.RPKs	SRR6915096_500K_merged_Abundance.RPKs	SRR6915097_500K_merged_Abundance.RPKs	SRR6915098_500K_merged_Abundance.RPKs	SRR6915099_500K_merged_Abundance.RPKs	SRR6915100_500K_merged_Abundance.RPKs	SRR6915101_500K_merged_Abundance.RPKs	SRR6915102_500K_merged_Abundance.RPKs	SRR6915113_500K_merged_Abundance.RPKs	SRR6915115_500K_merged_Abundance.RPKs	SRR6915116_500K_merged_Abundance.RPKs	SRR6915118_500K_merged_Abundance.RPKs	SRR6915119_500K_merged_Abundance.RPKs	SRR6915120_500K_merged_Abundance.RPKs	SRR6915121_500K_merged_Abundance.RPKs	SRR6915122_500K_merged_Abundance.RPKs	SRR6915123_500K_merged_Abundance.RPKs	SRR6915124_500K_merged_Abundance.RPKs	SRR6915137_500K_merged_Abundance.RPKs	SRR6915138_500K_merged_Abundance.RPKs	SRR6915139_500K_merged_Abundance.RPKs	SRR6915140_500K_merged_Abundance.RPKs	SRR6915141_500K_merged_Abundance.RPKs	SRR6915142_500K_merged_Abundance.RPKs	SRR6915143_500K_merged_Abundance.RPKs	SRR6915144_500K_merged_Abundance.RPKs	SRR6915145_500K_merged_Abundance.RPKs	SRR6915146_500K_merged_Abundance.RPKs	SRR6915157_500K_merged_Abundance.RPKs	SRR6915158_500K_merged_Abundance.RPKs	SRR6915159_500K_merged_Abundance.RPKs	SRR6915160_500K_merged_Abundance.RPKs	SRR6915161_500K_merged_Abundance.RPKs	SRR6915162_500K_merged_Abundance.RPKs	SRR6915163_500K_merged_Abundance.RPKs	SRR6915164_500K_merged_Abundance.RPKs	SRR6915165_500K_merged_Abundance.RPKs	SRR6915166_500K_merged_Abundance.RPKs	SRR6915188_500K_merged_Abundance.RPKs	SRR6915189_500K_merged_Abundance.RPKs	SRR6915190_500K_merged_Abundance.RPKs	SRR6915191_500K_merged_Abundance.RPKs	SRR6915192_500K_merged_Abundance.RPKs	SRR6915193_500K_merged_Abundance.RPKs	SRR6915194_500K_merged_Abundance.RPKs	SRR6915201_500K_merged_Abundance.RPKs	SRR6915202_500K_merged_Abundance.RPKs	SRR6915203_500K_merged_Abundance.RPKs	SRR6915204_500K_merged_Abundance.RPKs	SRR6915205_500K_merged_Abundance.RPKs	SRR6915206_500K_merged_Abundance.RPKs	SRR6915207_500K_merged_Abundance.RPKs	SRR6915208_500K_merged_Abundance.RPKs	SRR6915209_500K_merged_Abundance.RPKs	SRR6915210_500K_merged_Abundance.RPKs	SRR6915211_500K_merged_Abundance.RPKs	SRR6915212_500K_merged_Abundance.RPKs	SRR6915213_500K_merged_Abundance.RPKs	SRR6915214_500K_merged_Abundance.RPKs	SRR6915215_500K_merged_Abundance.RPKs	SRR6915216_500K_merged_Abundance.RPKs	SRR6915217_500K_merged_Abundance.RPKs	SRR6915218_500K_merged_Abundance.RPKs	SRR6915219_500K_merged_Abundance.RPKs	SRR6915220_500K_merged_Abundance.RPKs	SRR6915221_500K_merged_Abundance.RPKs	SRR6915222_500K_merged_Abundance.RPKs	SRR6915223_500K_merged_Abundance.RPKs	SRR6915224_500K_merged_Abundance.RPKs	SRR6915225_500K_merged_Abundance.RPKs	SRR6915226_500K_merged_Abundance.RPKs	SRR6915227_500K_merged_Abundance.RPKs	SRR6915228_500K_merged_Abundance.RPKs	SRR6915229_500K_merged_Abundance.RPKs	SRR6915230_500K_merged_Abundance.RPKs
4.2.1.77	1.2283752000000001e-08	2.3277168000000008e-08	2.6046999999999995e-08	4.719098399999999e-08	9.026600800000004e-08	3.1930912e-08	1.04188e-08	4.227455200000001e-08	3.1542288e-08	2.3277168000000008e-08	2.6046999999999995e-08	0.0	3.6517312e-08	5.061734399999998e-08	4.932416799999998e-08	0.0	8.677463200000002e-08	4.932416799999998e-08	5.172703999999999e-09	2.6046999999999995e-08	1.5551968e-08	2.6046999999999995e-08	9.60584799999999e-07	0.0	3.6712151999999994e-08	0.0	4.84728e-09	2.3277168000000008e-08	2.3277168000000008e-08	1.04188e-08	0.0	2.6046999999999995e-08	2.6046999999999995e-08	5.191051999999998e-08	8.584148000000004e-08	2.4892928000000007e-08	1.04188e-08	3.6839896000000004e-08	6.225024799999999e-08	2.6046999999999995e-08	2.3277168000000008e-08	3.1542288e-08	3.1542288e-08	7.207027200000002e-08	0.0	0.0	4.040644240000004e-07	0.0	0.0	3.214451208000003e-06	0.0	5.4819455999999976e-08	3.9191256e-08	4.932416799999998e-08	4.932416799999998e-08	0.0	2.3277168000000008e-08	8.584148000000004e-08	2.3630768e-08	2.6046999999999995e-08	6.256431200000002e-08	1.04188e-08	5.4952880000000006e-09	0.0	2.6046999999999995e-08	0.0	4.932416799999998e-08	7.468756000000007e-07	2.3277168000000008e-08	0.0	0.0	1.04188e-08	5.2094e-09	5.520110400000001e-08	3.879528e-09	1.04188e-08	1.04188e-08	2.3277168000000008e-08	3.1542288e-08
1.3.8.4	1.119798e-08	1.884770159999995e-07	3.2566236000000004e-08	0.0	1.119798e-08	7.46532e-09	0.0	1.4502775199999978e-07	4.1059260000000046e-07	0.0	0.0	0.0	0.0	1.8665264399999953e-07	1.9881512399999947e-07	6.08124e-10	0.0	0.0	2.5100916000000017e-08	6.08124e-10	0.0	2.1097760399999944e-07	2.0550448799999945e-07	0.0	0.0	0.0	0.0	6.08124e-10	0.0	3.4390608e-08	0.0	0.0	0.0	0.0	5.838665160000011e-07	7.46532e-09	4.3407840000000004e-09	6.08124e-10	0.0	0.0	6.08124e-10	4.1059260000000046e-07	0.0	6.08124e-10	0.0	6.905367599999987e-08	0.0	0.0	1.119798e-08	5.899477560000009e-07	6.08124e-10	7.391866799999986e-08	3.73266e-09	0.0	3.73266e-09	0.0	0.0	3.3174360000000005e-08	0.0	2.0254778399999948e-07	5.723960760000009e-07	1.119798e-08	0.0	4.6870004400000133e-07	0.0	1.216248e-09	0.0	1.493064e-08	0.0	4.1059260000000046e-07	0.0	2.0428823999999945e-07	6.08124e-10	8.520056399999982e-08	0.0	4.1059260000000046e-07	4.1432526000000047e-07	3.3782484e-08	9.53106e-06
2.7.2.7	0.000139773	5.72432e-05	0.00013855	7.0038e-06	9.754223941999993e-06	6.835767728000004e-05	8.27165e-05	1.7148137476000123e-05	5.6025e-05	0.000164745	0.00012487	4.74752e-05	5.88204e-05	8.8866e-05	7.0945e-05	3.2941e-05	0.000172186	8.10997e-05	7.78324e-05	0.000221977	7.44267e-05	7.33486e-05	0.000103386	0.00012832	0.000122859	0.000259678	0.000104672	8.4225e-05	6.26566e-05	0.000130978	2.05155e-05	0.000121043	0.000112957	6.18193e-05	5.34635e-05	3.24225e-05	5.87021e-06	0.000113094	0.000174109	3.6156e-05	1.47228e-05	5.01355e-05	3.91326e-05	4.39769e-05	9.66938e-05	2.4115e-05	3.86675e-05	4.63071e-05	0.000106839	1.80534e-05	0.000138813	3.88753e-05	9.79194e-05	9.75168e-05	8.44083e-05	9.25172e-05	0.000210844	2.62924e-05	5.55947e-05	9.26509e-05	1.75042e-05	6.60013e-05	0.000109423	0.000142959	6.59505e-05	0.000233898	5.97774e-05	1.775883057200003e-05	0.000118966	2.16591e-05	6.90681e-05	4.33224e-05	0.000100256	3.72799e-05	0.000156365	9.73303e-05	3.5996e-05	0.000126039	8.11067e-06
7.2.4.1	2.965355698857149e-06	5.424539082666667e-06	3.88880466295715e-06	1.5256719875857156e-06	9.26539e-06	1.300964875966667e-06	4.828567563333338e-06	4.4109217331666685e-06	6.38379e-06	1.6705561925142848e-06	5.068230521785713e-06	9.064993996333339e-07	1.4148e-05	1.5971851185999995e-06	1.917326715666666e-06	1.1763979876190488e-06	1.1064569703857141e-06	1.2009281522857138e-06	5.543083580000002e-06	1.6169149310761891e-06	5.389530545233339e-06	4.5136745503333395e-06	1.260041286419046e-06	1.18469e-05	1.0460796988095243e-06	5.79301e-06	1.2739885237333325e-06	5.0193194806857146e-06	9.80857231385715e-07	3.023773866333338e-06	1.0033412838333342e-06	1.172923554966668e-06	1.0034697998333348e-06	4.030124371885719e-06	5.0975209365000015e-06	9.127839038000006e-07	1.2540203219999996e-06	1.2771751255000007e-06	1.5978948060571398e-06	1.1906992643000002e-06	1.0887579447333338e-06	5.269019668333338e-06	1.4470530552999995e-06	1.0433348067190483e-06	5.8085298322857145e-06	1.8036863783666657e-06	3.099838984523815e-06	4.897027473933336e-06	6.87489e-06	1.8539613849333323e-06	4.21119e-06	1.86792e-05	5.077683028633333e-06	1.516058243199999e-06	5.330776775023809e-06	1.1082226733333337e-06	6.31132e-06	9.58643e-06	1.2158525464333324e-06	5.058851152166668e-06	5.513148157199998e-06	9.542383976666672e-07	9.75659867333334e-07	5.204122655000002e-06	1.3840517742523798e-06	9.350863221904763e-07	4.749652706166672e-06	3.889742124000001e-06	5.025482385257148e-06	2.8098055871666684e-06	5.258762714871431e-06	1.1977831287571428e-06	9.99204083819048e-07	2.14352e-05	8.19411e-06	1.231482178500001e-06	1.4430843922857139e-06	1.6304291611571419e-06	1.7944610140000008e-06
2.4.1.87	4.0024911640802495e-06	1.0621971873983333e-05	2.9134519619737654e-06	8.547992519396889e-08	1.8995370217759418e-07	1.5181253596315938e-07	1.819130731418525e-05	3.009401998947057e-07	9.601261853783846e-06	1.062462537594473e-05	9.70020832300764e-06	1.0866805724794248e-06	4.0911143628989585e-06	7.29401824837586e-06	1.7687482056909552e-05	9.14067855777132e-06	1.6828815323876842e-05	8.768140648090491e-06	1.5137831860979002e-05	8.801188589619416e-06	1.1854439565497655e-05	2.588255788669634e-06	2.5049726094520105e-06	4.45485e-05	1.5310350396724427e-05	1.496562452120847e-06	4.493169476126826e-07	1.5870979990944113e-05	6.529887581544692e-06	1.9296990683275316e-05	8.709364606952619e-06	7.141265572056387e-07	2.870342567115613e-07	1.1457148160437014e-05	1.0625002484352694e-05	5.718454649683118e-07	1.5620686848189126e-05	2.981468924352208e-06	6.62576110835611e-06	1.5572727834230496e-05	1.5117151895689133e-05	1.6644945094599936e-05	2.9025222614154755e-06	6.612581383981302e-06	7.919781794988935e-06	7.684183079284984e-06	9.133654390825086e-06	8.274750160104e-06	1.37823e-05	1.6038243770938686e-06	9.639616278450847e-06	4.200855001395233e-06	8.560418856925505e-06	7.633162561418228e-06	1.2724520750656483e-05	1.4909885011355778e-05	7.815170678280825e-06	4.1089688340460974e-06	1.6098684486764676e-05	1.7617394637192503e-05	1.7690936816275343e-05	2.217709362518375e-06	8.116598438774116e-06	3.968323997111328e-06	1.3392556936670867e-05	1.5283198991974854e-05	2.671972936041896e-06	5.76347001067588e-07	8.003807631449004e-07	1.329545161967781e-06	2.0862789892876955e-05	1.5670606227236868e-05	1.6792494618633216e-05	6.324821394794232e-07	4.70971e-05	1.63282378724663e-05	1.43162747605382e-05	6.4898202055160205e-06	3.524816840098814e-06
6.3.5.11	3.93585e-05	2.8127414979999972e-05	1.42615e-05	4.46224e-05	1.48232e-05	2.463104088000005e-05	7.83888e-06	1.4477736180000026e-05	7.57502e-06	2.38342e-05	1.21651e-05	2.23161e-05	1.5414e-05	2.92946e-05	5.65755e-06	5.85482e-06	6.78763e-06	1.20466e-05	1.13193e-05	3.61749e-05	2.38214e-05	8.41037e-06	2.57547e-05	1.73884e-05	6.91066e-06	7.86188e-06	5.85924e-05	1.04765e-05	2.52093e-05	3.324565241999998e-05	1.6191653460000013e-05	2.77186e-05	3.92e-06	1.78859e-05	8.3167e-06	1.35674e-05	1.4323956500000029e-05	1.77891e-05	4.07959e-05	1.2073e-05	1.3856724120000021e-05	5.76806e-06	3.2755e-05	2.42277e-05	2.16466e-05	4.31572e-06	4.35238e-05	4.34416e-05	1.89944e-05	0.000156367	1.55909e-05	2.28386e-05	7.40335e-06	1.34252e-05	2.750551343999999e-05	2.22287e-05	2.52645e-05	1.56148e-05	7.04083e-06	7.87484e-06	2.81848e-05	3.18933e-05	2.08194e-05	6.32162e-05	1.01898e-05	6.11516e-05	1.77502e-05	2.94027e-05	2.82153e-05	2.8422008339999972e-05	2.52244e-05	3.141709611999994e-05	2.7959596659999902e-05	7.30914e-05	1.73748e-05	1.62653e-05	1.98879e-05	1.62224e-05	4.62917e-05
3.6.3.3	6.45171e-05	6.33184e-06	1.46678e-05	9.85256e-05	0.000274257	0.000140502	8.09442e-05	0.000162773	4.48217e-05	1.51244e-05	2.52515e-05	5.04916e-05	6.90639e-05	5.49154e-05	8.5446e-06	1.570280011999991e-05	1.01995e-05	2.7697146480000017e-05	4.08675e-05	5.02925e-05	6.00864e-06	1.83606e-05	3.440843428000003e-05	3.05083e-05	4.8113e-05	4.40615e-05	7.14054e-05	5.19478e-06	8.20337e-05	1.43692e-05	5.76396e-06	6.38937e-05	0.000148192	1.85031e-05	3.52345e-05	8.58322e-05	1.7313336899999924e-05	7.51758e-05	4.91689e-05	5.13566e-05	1.3750529899999909e-05	5.46495e-06	6.1488e-05	3.36164e-05	6.11996e-05	2.61115e-05	3.68386e-05	6.00426e-05	5.32063e-05	8.6532e-05	6.82045e-05	3.55713e-05	5.47949e-05	4.56637e-05	2.85962e-05	2.4112e-05	9.19846e-05	4.90861e-05	2.32586e-05	1.29872e-05	2.91071e-05	8.99717e-05	5.62042e-05	2.78061e-05	2.93389e-05	1.04491e-05	6.01891e-05	0.000284967	8.85826e-05	0.000142165	1.69175e-05	1.98296e-05	2.94743e-05	8.53623e-05	0.000111068	6.27267e-05	1.00064e-05	2.51047e-05	8.9893e-05
4.2.1.40	6.79449e-05	2.3658545152076945e-06	7.99619900717216e-07	6.42466e-05	8.75133e-05	0.000116117	5.312115113100733e-07	0.000147393	6.82633e-06	3.257979523135899e-06	8.612507789531136e-07	1.95036e-05	1.4117e-05	3.5531673954714388e-06	3.097302952024178e-06	2.0937148202428557e-06	4.681042240676925e-06	9.024748816315027e-07	2.5202337269898916e-06	1.9066508129959693e-06	3.8947330817952405e-06	6.68233e-06	9.061013014190452e-06	2.540914577550552e-06	1.442065518667032e-06	1.2720543256216094e-06	4.37577e-05	1.9479138852578753e-06	1.517008257050732e-06	8.710273501293042e-07	1.60193e-05	2.42499e-05	2.6487e-05	6.894701653557147e-06	2.24792e-05	6.51192e-05	2.3507424803912108e-06	8.301786308067403e-07	4.9001724678813245e-06	2.3853313566716138e-06	2.437262104014654e-06	1.7173809925862638e-06	3.34369e-06	1.5186786036422697e-06	1.920690847653111e-06	2.764247233921003e-06	1.4239191305479843e-06	9.42176e-06	1.29384e-05	1.27835e-06	2.5803741640025705e-06	1.90484e-05	1.42557e-05	1.334960270740659e-06	3.5578894815197836e-06	1.7406113542031124e-06	7.50864e-06	1.18628e-05	1.8455943074672153e-06	1.0886566949864475e-06	2.121294351024724e-06	5.01751e-05	1.617843290133884e-06	1.60014e-05	6.908927711652016e-07	2.9274266890575134e-06	3.264977590936085e-06	4.29212e-05	1.1798376012811366e-06	1.60693e-05	8.58478e-06	9.391833106816856e-07	6.575190533078763e-07	7.11386e-05	1.796592563494834e-06	1.1015426976789373e-06	2.4230162678910255e-06	4.93849e-06	1.3205894238031119e-05
6.3.4.5	0.000100092	7.66806e-05	7.24052e-06	9.59903e-05	0.000201966	0.000167303	0.000151665	0.000168657	0.00011165	6.51166e-05	5.40512e-05	8.65921e-05	0.000161857	8.89194e-05	5.76949e-05	1.86988e-05	0.000161074	2.55698e-05	0.000154582	3.65691e-05	0.000111203	3.76526e-05	0.000133447	5.91477e-05	0.000114564	9.87111e-05	7.37284e-05	4.21591e-05	0.000112894	0.00014188	1.16684e-05	0.000120659	0.000131108	2.46987e-05	0.000123645	0.000172081	8.21009e-06	0.000136586	2.47463e-05	6.93059e-05	4.621096800000021e-05	5.2474e-05	8.68016e-05	0.000164463	7.34706e-05	3.14673e-05	0.000112598	0.000170596	4.29433e-05	3.83301e-05	3.38683e-05	5.87896e-05	0.00010489	3.91562e-05	0.000120241	7.68542e-05	6.27757e-06	4.65345e-05	6.8343e-05	2.64685e-05	0.00014046	0.000178563	9.59643e-05	0.000103221	2.24334e-05	0.000154144	6.45848e-05	0.000221771	6.02854e-05	0.000235608	8.12667e-05	6.39855e-05	4.44637e-05	0.000166719	2.94878e-05	0.000170545	3.17337e-05	0.000108134	0.000252579
1.1.1.271	0.00010188	3.43141e-05	2.63876e-05	0.000234249	3.142418952119996e-05	3.835829407226686e-05	6.23797e-05	2.163916478960001e-05	4.78356e-05	7.44096e-05	8.9454e-05	9.3762e-05	5.98361e-05	8.03426e-05	1.60009e-05	4.50487e-05	1.46017e-05	7.25067e-05	2.4091e-05	0.000183862	6.99917e-05	8.90233e-05	4.09846e-05	4.47248e-05	0.000123422	9.67848e-05	0.000150221	7.58762e-05	8.99173e-05	3.82817e-05	4.76538e-06	0.000156037	0.00017234	0.000109478	2.89727e-05	0.000111316	5.1085e-06	6.0665e-05	0.000281611	6.08621e-05	6.35355e-06	7.21883e-05	8.66256e-05	0.000112146	0.00019116	3.91628e-06	9.4833e-05	7.49366e-05	0.000163127	0.000143709	0.00019397	7.76225e-05	5.19336e-05	0.000147912	2.14113e-05	0.000102822	0.000159478	6.12649e-05	6.90436e-05	2.15474e-05	4.66932e-05	0.000111422	4.62399e-05	6.90997e-05	0.000201047	1.47069e-05	2.19097e-05	7.05669e-05	6.20714e-05	2.92694e-05	0.000101224	2.28402e-05	5.69003e-05	9.9845e-05	0.000168722	9.34369e-05	1.99452e-05	5.22474e-05	3.802062610600007e-05
