	SRR6915091_500K_merged_Abundance.RPKs	SRR6915092_500K_merged_Abundance.RPKs	SRR6915093_500K_merged_Abundance.RPKs	SRR6915094_500K_merged_Abundance.RPKs	SRR6915095_500K_merged_Abundance.RPKs	SRR6915096_500K_merged_Abundance.RPKs	SRR6915097_500K_merged_Abundance.RPKs	SRR6915098_500K_merged_Abundance.RPKs	SRR6915099_500K_merged_Abundance.RPKs	SRR6915100_500K_merged_Abundance.RPKs	SRR6915101_500K_merged_Abundance.RPKs	SRR6915102_500K_merged_Abundance.RPKs	SRR6915113_500K_merged_Abundance.RPKs	SRR6915115_500K_merged_Abundance.RPKs	SRR6915116_500K_merged_Abundance.RPKs	SRR6915118_500K_merged_Abundance.RPKs	SRR6915119_500K_merged_Abundance.RPKs	SRR6915120_500K_merged_Abundance.RPKs	SRR6915121_500K_merged_Abundance.RPKs	SRR6915122_500K_merged_Abundance.RPKs	SRR6915123_500K_merged_Abundance.RPKs	SRR6915124_500K_merged_Abundance.RPKs	SRR6915137_500K_merged_Abundance.RPKs	SRR6915138_500K_merged_Abundance.RPKs	SRR6915139_500K_merged_Abundance.RPKs	SRR6915140_500K_merged_Abundance.RPKs	SRR6915141_500K_merged_Abundance.RPKs	SRR6915142_500K_merged_Abundance.RPKs	SRR6915143_500K_merged_Abundance.RPKs	SRR6915144_500K_merged_Abundance.RPKs	SRR6915145_500K_merged_Abundance.RPKs	SRR6915146_500K_merged_Abundance.RPKs	SRR6915157_500K_merged_Abundance.RPKs	SRR6915158_500K_merged_Abundance.RPKs	SRR6915159_500K_merged_Abundance.RPKs	SRR6915160_500K_merged_Abundance.RPKs	SRR6915161_500K_merged_Abundance.RPKs	SRR6915162_500K_merged_Abundance.RPKs	SRR6915163_500K_merged_Abundance.RPKs	SRR6915164_500K_merged_Abundance.RPKs	SRR6915165_500K_merged_Abundance.RPKs	SRR6915166_500K_merged_Abundance.RPKs	SRR6915188_500K_merged_Abundance.RPKs	SRR6915189_500K_merged_Abundance.RPKs	SRR6915190_500K_merged_Abundance.RPKs	SRR6915191_500K_merged_Abundance.RPKs	SRR6915192_500K_merged_Abundance.RPKs	SRR6915193_500K_merged_Abundance.RPKs	SRR6915194_500K_merged_Abundance.RPKs	SRR6915201_500K_merged_Abundance.RPKs	SRR6915202_500K_merged_Abundance.RPKs	SRR6915203_500K_merged_Abundance.RPKs	SRR6915204_500K_merged_Abundance.RPKs	SRR6915205_500K_merged_Abundance.RPKs	SRR6915206_500K_merged_Abundance.RPKs	SRR6915207_500K_merged_Abundance.RPKs	SRR6915208_500K_merged_Abundance.RPKs	SRR6915209_500K_merged_Abundance.RPKs	SRR6915210_500K_merged_Abundance.RPKs	SRR6915211_500K_merged_Abundance.RPKs	SRR6915212_500K_merged_Abundance.RPKs	SRR6915213_500K_merged_Abundance.RPKs	SRR6915214_500K_merged_Abundance.RPKs	SRR6915215_500K_merged_Abundance.RPKs	SRR6915216_500K_merged_Abundance.RPKs	SRR6915217_500K_merged_Abundance.RPKs	SRR6915218_500K_merged_Abundance.RPKs	SRR6915219_500K_merged_Abundance.RPKs	SRR6915220_500K_merged_Abundance.RPKs	SRR6915221_500K_merged_Abundance.RPKs	SRR6915222_500K_merged_Abundance.RPKs	SRR6915223_500K_merged_Abundance.RPKs	SRR6915224_500K_merged_Abundance.RPKs	SRR6915225_500K_merged_Abundance.RPKs	SRR6915226_500K_merged_Abundance.RPKs	SRR6915227_500K_merged_Abundance.RPKs	SRR6915228_500K_merged_Abundance.RPKs	SRR6915229_500K_merged_Abundance.RPKs	SRR6915230_500K_merged_Abundance.RPKs
3.4.19.5	1.7053e-05	6.948805384683821e-08	3.4080608411489666e-07	3.27823e-05	8.04763e-05	0.000108175	1.7017609663110286e-08	0.000104838	1.68378e-05	1.4818233934238346e-07	7.862516983714097e-08	1.1007e-05	3.824444347433341e-06	1.506918269888182e-08	6.73987190462133e-08	6.715568473826979e-08	6.95482099083677e-08	5.377030694296966e-08	2.0996466331783956e-06	6.344552991231204e-07	2.4737506688883984e-06	5.818151130818146e-06	7.403e-06	5.637822264656969e-08	2.1809168960790926e-06	4.235535201490446e-07	4.59425e-05	6.162768057936189e-08	1.0121530715629816e-08	3.932012609105626e-08	5.18709e-06	2.24017e-05	5.24911e-05	5.58533e-06	9.76587e-06	3.46505e-05	5.70849139030668e-06	6.893379802321243e-08	2.402305636150151e-06	6.559362612168378e-08	6.224147660307733e-08	7.285036123735677e-08	4.793171094280903e-07	2.338286807740616e-08	4.9905337276998396e-08	1.0859389179067637e-07	2.870377512704678e-08	2.2369386310607197e-06	2.742517543448721e-06	4.61923e-06	5.340909282951271e-08	1.2667182290000051e-05	1.072899856651607e-06	7.292267820543955e-08	1.9046139855077745e-07	1.9414806946726485e-08	3.81758e-06	9.412503631666674e-06	6.544156404383238e-08	3.506400369031797e-08	6.643075859597724e-08	1.29696e-05	3.223010414359055e-08	4.39550153856191e-06	5.693422149192447e-08	6.404582459359628e-08	2.215139612155326e-06	3.29617e-05	5.4336122880356186e-08	1.27005e-05	3.57744e-06	1.4933531493922438e-06	6.892340476972525e-08	4.7609e-05	6.046703926261448e-08	2.8457295238644994e-08	7.159091622917696e-08	3.0346296153992675e-08	7.59506e-06
4.2.1.7	4.20408e-05	5.549131402166683e-06	5.787046018166675e-06	6.92738e-05	0.000178988	8.85907e-05	6.063525969166683e-06	0.000120372	1.26263e-05	2.00305e-05	6.172537587333325e-06	2.70866e-05	8.04711e-06	7.278829936928574e-06	8.963043914000007e-06	6.001914030000002e-06	7.707820637333337e-06	5.478111462666678e-06	8.55701e-06	4.484162859499998e-06	8.149611450166684e-06	5.8807744171666685e-06	6.804740397500003e-06	1.36133e-05	4.814732944333327e-06	1.33122e-05	0.00010953	5.9082533293333475e-06	6.574155504333347e-06	1.11164e-05	1.34917e-05	3.37858e-05	5.73298e-05	1.601104790666667e-05	1.12327e-05	5.20718e-05	6.396339549023816e-06	6.711310395833347e-06	3.49675e-06	6.075627593333345e-06	6.397887114404784e-06	6.188416502333343e-06	4.329736506500009e-06	5.44748e-06	8.910176924666652e-06	3.30102712400001e-06	8.923711838666658e-06	5.138846956833341e-06	7.46476e-06	6.41389e-06	5.529426474285726e-06	2.50239e-05	1.04406e-05	6.017754205333344e-06	7.225637222047623e-06	7.515579384857165e-06	8.451201407000003e-06	2.32223e-05	6.2813778593333455e-06	7.941869698000022e-06	7.644499904000021e-06	1.74346e-05	6.830565788000005e-06	1.4492324688333358e-05	6.236701504000014e-06	6.294054039500011e-06	3.4476788351666665e-06	0.000111787	4.058634198333336e-06	5.2952e-05	2.98343e-05	5.740529246833344e-06	6.56723e-06	9.7394e-05	1.90579e-05	6.950538258833355e-06	7.70973697740478e-06	6.716468196238106e-06	6.3126819791666754e-06
6.3.2.17	2.29423e-05	9.599860080000007e-06	8.568366976000022e-06	3.91458e-05	8.73751e-05	4.5729e-06	8.19883e-06	2.2780963915999992e-05	1.92915e-05	1.60707e-05	7.23125e-06	2.22796e-05	1.612599104600001e-05	1.9406448198e-05	1.3015464964666663e-05	6.116748930000009e-06	1.8181270464000013e-05	5.91523e-06	7.94213e-06	1.1365089042000002e-05	2.12323e-05	7.44422e-06	1.8059301654666653e-05	1.72807e-05	1.4994e-05	2.02623e-05	4.96896e-05	1.30286e-05	5.23804e-06	3.83291e-05	9.34027e-06	3.0741e-05	3.90077e-05	2.06918e-05	6.8135e-06	4.03336e-05	6.303652509333355e-06	2.56638e-05	4.84798e-05	1.4658483481333325e-05	6.591843466000022e-06	1.2035618105333322e-05	1.76266e-05	9.8046e-06	1.1585813425999988e-05	9.806558858000005e-06	1.75208e-05	3.43823e-05	7.50037e-06	0.000133468	3.52981e-05	2.38827e-05	2.58677e-05	1.25021e-05	4.39541e-05	1.218138502133334e-05	7.89662e-05	1.35931e-05	1.12507e-05	1.2068330351333325e-05	1.0435012875999996e-05	0.000117642	9.09347187866668e-06	8.55808e-06	1.1862757106666656e-05	7.86984e-06	1.6479050777333326e-05	5.88242e-05	5.17428e-06	4.35407e-05	2.78971e-05	9.279823794000004e-06	6.39446e-06	1.37836e-05	6.48483e-06	1.19726e-05	7.6178885940000155e-06	2.453259804599995e-05	1.44791e-05
3.4.24.29	3.645556e-08	1.6405002e-07	5.468334e-08	5.468334e-08	1.6405002e-07	2.1873336e-07	0.0	2.7341669999999996e-07	1.4582224e-07	1.0936668e-07	1.822778e-08	0.0	2.7341669999999996e-07	3.645556e-08	1.4582224e-07	1.6405002e-07	3.645556e-08	2.0050558e-07	3.645556e-08	7.291112e-08	1.4582224e-07	1.6405002e-07	7.291112e-08	0.0	1.822778e-08	0.0	0.0	1.0936668e-07	2.1873336e-07	1.822778e-08	2.3696114e-07	1.822778e-08	0.0	1.6405002e-07	2.7341669999999996e-07	0.0	5.103778400000003e-07	7.291112e-08	1.0936668e-07	1.2759446e-07	1.822778e-07	2.9164448e-07	0.0	5.468334e-08	1.0936668e-07	2.5518892e-07	1.0936668e-07	1.4582224e-07	1.6405002e-07	1.822778e-07	1.0936668e-07	1.4582224e-07	1.0936668e-07	1.0936668e-07	1.4582224e-07	1.822778e-08	1.4582224e-07	2.0050558e-07	1.6405002e-07	3.2810004000000007e-07	4.5569450000000026e-07	3.645556e-08	1.822778e-08	2.9164448e-07	2.1873336e-07	1.4582224e-07	1.822778e-07	5.468334e-08	7.291112e-08	1.6405002e-07	0.0	2.1873336e-07	3.645556e-08	1.822778e-08	1.822778e-07	2.5518892e-07	5.832889600000005e-07	0.0	8.15108e-06
1.1.5.6	3.780490590712393e-08	4.6435999234153365e-09	6.447105923415337e-09	1.865051006095276e-08	7.869587190751981e-09	1.7671982827115638e-08	3.340105448123596e-08	1.7969368827115638e-08	4.877945145014063e-08	4.602445278222767e-08	1.3219877923415345e-08	6.973535084509578e-08	4.5494737933497584e-08	3.816776706736646e-08	4.564327862894793e-08	7.730572673141192e-09	7.929159920094345e-09	2.512084884509573e-08	4.306094392040452e-08	1.0082475559778975e-08	1.787352750236271e-08	1.16154128350135e-08	1.2947098063986554e-08	3.4352245559779005e-08	1.1509103923415341e-08	7.939101559778971e-09	3.823887861194839e-08	3.820251970368455e-08	3.622452235882306e-08	6.056987923415338e-09	1.6460728350134934e-09	1.026720851860374e-07	5.490493061194853e-08	1.3219330471377137e-08	1.6881799450140586e-08	3.8417377326608735e-08	2.430968361738727e-09	4.0181070779216747e-08	2.3756353186037477e-08	1.014175247137713e-08	4.219761385005598e-09	9.835198835013494e-09	1.3155669700350203e-08	3.930807051362655e-08	1.1915445923415345e-08	1.7177048316925044e-09	5.134334769836045e-08	1.6938811923415357e-08	5.29002061301891e-08	7.319444368692405e-08	8.840286471377128e-09	1.0152751684509569e-07	1.23562437003502e-08	1.624495155977898e-08	8.011743992040451e-08	5.959571937770383e-09	2.919378663829911e-08	1.1729693393349749e-07	1.5559119937770394e-08	1.2919525923415346e-08	1.2727005559778982e-08	1.3213901718302645e-07	1.4032615450140579e-08	6.369537169829763e-08	2.2234655208732102e-08	5.235527386521111e-08	9.828984358823017e-09	3.286451681853004e-08	1.925071863195876e-08	1.5277442393033287e-08	1.4679719995186659e-08	1.7949252631958777e-08	1.2397308350134937e-09	3.5027406972573874e-08	3.00278968448723e-08	1.3557085995186664e-08	9.699431067366433e-09	3.809406545014061e-08	2.8142923070270397e-08
1.14.99.46	1.05335e-05	9.184108745114554e-06	3.5562180324073645e-06	5.43048e-06	2.58505e-05	9.93998e-05	5.200787038646794e-06	9.5226e-05	7.445370030269073e-06	1.0075979933960098e-06	6.892106355933949e-06	6.973675813011359e-06	2.518926589807634e-06	5.7177283881121535e-06	8.995521575000445e-06	4.4923704383991025e-06	6.60924739613694e-06	2.5416003209696145e-06	7.612246604595527e-06	4.9677292860742336e-06	4.9520564346828065e-06	7.547432640160341e-06	1.62444921080754e-05	8.488109318831889e-06	1.5279505192005965e-06	4.3162228871205455e-06	8.77087e-06	2.37593913568784e-06	9.275985583551585e-07	5.375366225440883e-06	9.227815515197545e-06	1.75941e-06	7.114603208111426e-06	1.2564630573266329e-05	4.325806497283103e-06	5.44367e-06	1.0984866118804212e-05	5.741554186508511e-06	2.5627538122283686e-06	6.5323694132704155e-06	8.33406051053436e-06	4.533939399476793e-06	2.478821814901343e-06	1.8525994952981404e-06	5.374103999400637e-06	4.66621040002047e-06	1.1162476368405127e-06	3.265795563068041e-06	8.294342978755432e-06	5.27087e-06	9.12198862379308e-06	8.20439e-06	5.678643733798694e-06	5.750970495466382e-06	4.8869487246370364e-06	5.747970245330329e-06	7.731534209722325e-06	6.57329e-06	5.9974687976728465e-06	1.0067482507501453e-05	3.3551430421962257e-06	4.30133e-06	5.912746467265469e-06	1.6591383042201243e-05	4.665780645730286e-06	1.0095838453196637e-05	3.157627864896818e-06	1.62728e-05	5.2158342985469146e-06	3.89118e-06	4.997795075732815e-06	4.253888889525701e-06	4.362676178528403e-06	3.28615e-06	4.633363373640825e-06	1.8871520722771967e-06	6.054975441539133e-06	3.444454424580994e-06	9.536281618148079e-06
4.1.1.77	3.0454250974797544e-06	1.277668487124548e-06	8.052261830139293e-07	2.2988640209027356e-06	3.50356e-05	5.971222935562261e-06	4.592863790763938e-07	5.869231330000006e-06	8.947871742988923e-07	9.894145604538213e-07	7.371131948807639e-07	1.3181808090839669e-06	8.393257352709666e-07	1.1951456123712961e-06	9.348297687591867e-07	8.104672936330114e-07	1.238565346632028e-06	8.756708863519003e-07	6.903391441610061e-07	6.555123236733943e-07	8.286086029206621e-07	9.795555468443805e-07	1.922891884482571e-06	1.2605663824463877e-06	6.429268045943826e-07	6.46655996164573e-07	2.284542837644536e-06	6.672857469266633e-07	1.5155114813543833e-07	8.399581097724275e-07	1.4937752659539475e-06	7.677445946946151e-07	1.476845071473004e-06	2.3959424637366144e-06	9.525278155947811e-07	1.054097286995456e-06	1.4395096399019608e-06	6.001277167730274e-07	6.34639e-06	2.180533166324679e-06	8.214432868199999e-07	9.842290039752923e-07	1.9885250437962516e-06	1.400313244609232e-07	9.548530197370594e-07	1.3608247015993555e-06	3.29633395565378e-07	4.917041941045669e-07	1.431547645393379e-06	1.7212185840711067e-06	1.3817769155403076e-06	3.042140017607257e-06	1.221652365664501e-06	9.729381985414386e-07	3.51589146818759e-07	8.124553927845793e-07	1.1869484818349968e-06	2.7813565794901296e-06	9.081833098391947e-07	1.571031438405528e-06	8.096339819364652e-07	3.035486203366195e-07	9.114755838736847e-07	1.5700806991149629e-06	8.247629803244388e-07	1.4565309608202816e-06	1.626148122544722e-06	6.30655e-06	1.010956473927533e-06	6.943179616015216e-07	5.541144637230593e-07	1.1371828036336182e-06	6.154451466331654e-07	2.307950506831407e-06	1.9036909331657592e-06	5.674812851622604e-07	8.185925178222267e-07	8.343363330563774e-07	6.370471969119022e-07
3.2.1.40	6.4814e-05	1.0032301323919063e-05	9.71618e-06	1.5119877424790497e-05	6.4901393758333425e-06	1.0173750271266657e-05	6.67608e-06	4.4109367417666704e-06	1.45265e-05	7.54564e-05	6.38603e-06	1.97044e-05	4.45563e-05	2.48714e-05	1.400472425840001e-05	5.829664522685711e-06	3.572401536399988e-05	2.53275e-05	6.7943088242857255e-06	5.39714e-05	2.11946e-05	2.3095e-05	1.5401524762033334e-05	8.4558e-06	1.4999272868466654e-05	4.87585e-05	0.000118125	1.90715e-05	2.584566611478573e-05	1.519799914899999e-05	7.13858088661904e-06	0.000102902	5.16302e-05	2.87319e-05	1.9064740677233335e-05	2.60375e-05	2.782050810985722e-06	1.0901e-05	7.7795e-05	1.3980184056733305e-05	5.976277426252385e-06	2.13382e-05	2.29988e-05	6.16321e-06	7.80837e-06	4.077510174809537e-06	9.52783e-06	1.24585e-05	3.02657e-05	1.3464281972966659e-05	2.31117e-05	2.07502e-05	1.6745e-05	2.31298e-05	1.2548564393766673e-05	7.86138e-06	5.74824e-05	3.20944e-05	1.59247e-05	1.5739679538366657e-05	7.478315756600006e-06	4.39689e-05	2.09219e-05	4.727060050333345e-06	2.6072535928285752e-05	6.931191634500017e-06	1.60504622174e-05	4.8000429713000105e-06	7.80824e-06	6.82904e-06	5.28124e-05	1.0218750633000015e-05	1.00535e-05	7.705060233466686e-06	2.37644e-05	1.75106e-05	3.4120597677190524e-06	9.86275e-06	5.8527436380000025e-06
1.16.8.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.5.4.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
