	SRR6915091_500K_merged_Abundance.RPKs	SRR6915092_500K_merged_Abundance.RPKs	SRR6915093_500K_merged_Abundance.RPKs	SRR6915094_500K_merged_Abundance.RPKs	SRR6915095_500K_merged_Abundance.RPKs	SRR6915096_500K_merged_Abundance.RPKs	SRR6915097_500K_merged_Abundance.RPKs	SRR6915098_500K_merged_Abundance.RPKs	SRR6915099_500K_merged_Abundance.RPKs	SRR6915100_500K_merged_Abundance.RPKs	SRR6915101_500K_merged_Abundance.RPKs	SRR6915102_500K_merged_Abundance.RPKs	SRR6915113_500K_merged_Abundance.RPKs	SRR6915115_500K_merged_Abundance.RPKs	SRR6915116_500K_merged_Abundance.RPKs	SRR6915118_500K_merged_Abundance.RPKs	SRR6915119_500K_merged_Abundance.RPKs	SRR6915120_500K_merged_Abundance.RPKs	SRR6915121_500K_merged_Abundance.RPKs	SRR6915122_500K_merged_Abundance.RPKs	SRR6915123_500K_merged_Abundance.RPKs	SRR6915124_500K_merged_Abundance.RPKs	SRR6915137_500K_merged_Abundance.RPKs	SRR6915138_500K_merged_Abundance.RPKs	SRR6915139_500K_merged_Abundance.RPKs	SRR6915140_500K_merged_Abundance.RPKs	SRR6915141_500K_merged_Abundance.RPKs	SRR6915142_500K_merged_Abundance.RPKs	SRR6915143_500K_merged_Abundance.RPKs	SRR6915144_500K_merged_Abundance.RPKs	SRR6915145_500K_merged_Abundance.RPKs	SRR6915146_500K_merged_Abundance.RPKs	SRR6915157_500K_merged_Abundance.RPKs	SRR6915158_500K_merged_Abundance.RPKs	SRR6915159_500K_merged_Abundance.RPKs	SRR6915160_500K_merged_Abundance.RPKs	SRR6915161_500K_merged_Abundance.RPKs	SRR6915162_500K_merged_Abundance.RPKs	SRR6915163_500K_merged_Abundance.RPKs	SRR6915164_500K_merged_Abundance.RPKs	SRR6915165_500K_merged_Abundance.RPKs	SRR6915166_500K_merged_Abundance.RPKs	SRR6915188_500K_merged_Abundance.RPKs	SRR6915189_500K_merged_Abundance.RPKs	SRR6915190_500K_merged_Abundance.RPKs	SRR6915191_500K_merged_Abundance.RPKs	SRR6915192_500K_merged_Abundance.RPKs	SRR6915193_500K_merged_Abundance.RPKs	SRR6915194_500K_merged_Abundance.RPKs	SRR6915201_500K_merged_Abundance.RPKs	SRR6915202_500K_merged_Abundance.RPKs	SRR6915203_500K_merged_Abundance.RPKs	SRR6915204_500K_merged_Abundance.RPKs	SRR6915205_500K_merged_Abundance.RPKs	SRR6915206_500K_merged_Abundance.RPKs	SRR6915207_500K_merged_Abundance.RPKs	SRR6915208_500K_merged_Abundance.RPKs	SRR6915209_500K_merged_Abundance.RPKs	SRR6915210_500K_merged_Abundance.RPKs	SRR6915211_500K_merged_Abundance.RPKs	SRR6915212_500K_merged_Abundance.RPKs	SRR6915213_500K_merged_Abundance.RPKs	SRR6915214_500K_merged_Abundance.RPKs	SRR6915215_500K_merged_Abundance.RPKs	SRR6915216_500K_merged_Abundance.RPKs	SRR6915217_500K_merged_Abundance.RPKs	SRR6915218_500K_merged_Abundance.RPKs	SRR6915219_500K_merged_Abundance.RPKs	SRR6915220_500K_merged_Abundance.RPKs	SRR6915221_500K_merged_Abundance.RPKs	SRR6915222_500K_merged_Abundance.RPKs	SRR6915223_500K_merged_Abundance.RPKs	SRR6915224_500K_merged_Abundance.RPKs	SRR6915225_500K_merged_Abundance.RPKs	SRR6915226_500K_merged_Abundance.RPKs	SRR6915227_500K_merged_Abundance.RPKs	SRR6915228_500K_merged_Abundance.RPKs	SRR6915229_500K_merged_Abundance.RPKs	SRR6915230_500K_merged_Abundance.RPKs
3.4.23.36	8.05711e-05	0.000120411	9.60151e-05	0.000140226	9.00386e-05	0.000170048	0.000129878	0.000205153	3.93039e-05	3.02355e-05	0.000129909	9.63407e-05	0.000152232	0.000105168	0.00016261	5.39417e-05	0.000164812	5.79766e-05	0.000102374	9.49533e-05	0.000131857	7.76108e-05	0.000100175	0.000195232	6.89232e-05	7.1109e-05	0.000101788	9.5457e-05	0.000103137	0.000120545	5.64706e-05	0.000103826	6.55991e-05	6.50771e-05	7.83889e-05	8.64035e-05	0.000135503	0.000113796	7.42476e-05	0.000111754	7.89228e-05	0.000105466	0.000121398	9.98064e-05	8.63385e-05	7.26857e-05	8.27862e-05	9.3047e-05	0.000102577	0.000105769	5.95904e-05	5.54653e-05	7.63261e-05	7.05377e-05	0.000102894	7.40153e-05	0.000107455	9.38065e-05	0.000106572	6.55954e-05	0.000135623	0.000139988	0.000151364	0.000175847	0.000100161	0.000140932	7.8036e-05	0.000128863	8.47507e-05	0.000166141	9.50753e-05	6.09683e-05	8.28624e-05	0.000176233	8.57485e-05	0.000110125	9.00151e-05	0.000121159	0.000148615
2.7.1.161	0.0	1.6221786400000033e-07	0.0	0.0	0.0	2.368144e-09	2.368144e-09	1.8471523200000041e-07	0.0	0.0	2.368144e-09	2.368144e-09	0.0	0.0	1.6221786400000033e-07	3.4456495199999876e-07	2.368144e-09	2.368144e-09	1.6221786400000033e-07	2.368144e-09	1.6221786400000033e-07	2.368144e-09	2.368144e-09	0.0	2.368144e-09	2.368144e-09	0.0	0.0	2.368144e-09	2.368144e-09	2.368144e-09	2.368144e-09	0.0	0.0	2.368144e-09	0.0	1.5984972000000033e-07	1.8471523200000041e-07	2.368144e-09	2.368144e-09	1.8471523200000041e-07	2.368144e-09	2.368144e-09	0.0	2.368144e-09	2.368144e-09	0.0	2.368144e-09	2.368144e-09	0.0	2.368144e-09	2.368144e-09	0.0	0.0	1.6221786400000033e-07	2.368144e-09	2.368144e-09	2.368144e-09	2.368144e-09	2.368144e-09	3.4456495199999876e-07	2.368144e-09	2.368144e-09	2.368144e-09	0.0	3.4456495199999876e-07	2.368144e-09	0.0	2.368144e-09	0.0	2.368144e-09	2.368144e-09	2.368144e-09	0.0	2.368144e-09	2.368144e-09	3.4456495199999876e-07	2.368144e-09	3.4456495199999876e-07
4.4.1.23	7.41161e-06	1.5383730348871185e-07	1.2341231491386548e-07	9.250373761966718e-07	3.916490182464356e-06	9.925043199688085e-07	6.98159809311306e-08	1.2755432355260902e-06	4.135731829360574e-08	1.2341554110433032e-07	9.446200900991747e-08	5.224200281519416e-07	1.4280972160994404e-07	2.2492133264364326e-07	1.268442995919147e-07	9.891521267192409e-08	4.387238861717283e-07	7.017161705629054e-08	5.661463772296652e-08	6.12969605124465e-08	5.562086284528323e-07	7.638890614979729e-08	2.2682089210283406e-07	1.386252522356343e-07	9.891343846546245e-08	6.153199445872363e-08	1.966702765265682e-07	3.925933712616535e-08	6.959045664107657e-08	2.0623557271348622e-07	1.0541772676928946e-06	1.4283747765209627e-06	7.976951644910508e-07	1.225984653893577e-07	3.944546211266085e-07	1.0610787995726086e-06	2.756717737005376e-07	5.682259959007416e-07	1.1739723044812825e-07	5.177808566543136e-08	1.1347288868010903e-07	1.0543290167480047e-07	6.668446852444313e-08	8.586918222692203e-08	6.880421042715855e-08	6.883961721384916e-08	8.891869185898634e-08	6.146792307444478e-08	1.2825441462922525e-06	2.074141884559002e-06	1.3629488402824664e-07	1.26351008269523e-06	5.61357366163926e-08	8.736824890495443e-08	1.1958411886251737e-07	9.44099108547402e-08	9.805527243796137e-08	3.370676676939464e-07	2.2285553335269104e-07	1.517809610411579e-07	7.719648443861602e-08	1.0373041806973878e-06	6.6232939190743e-08	3.764232932964257e-07	1.0227539774284254e-07	1.113015090731835e-07	1.1368477003875118e-07	1.0664049174279914e-06	2.258690981504729e-08	3.1524717795511583e-07	7.469440454638632e-08	1.1134482083167166e-07	4.697952984143967e-08	1.004436238690589e-06	9.647095344585934e-08	5.277975884645827e-08	6.849175608373619e-08	1.1506549840077098e-07	6.990919921852083e-07
6.1.1.14	0.000211579	0.000149702	0.000142398	0.000231331	0.000321416	0.000364711	0.000172522	0.000391086	0.000112786	0.00017009	0.000112649	0.000135838	0.000114712	0.000229859	0.000184468	0.000156478	0.000169093	0.000197946	0.000187114	0.000147954	0.000141905	0.000124043	0.000171244	0.000199678	0.000141867	0.000147565	0.000263377	0.000155207	0.000253433	0.000197799	0.000113981	0.00019454	0.000137353	0.000105959	0.000105744	0.000156322	0.000442426	0.000179784	0.00015097	0.000215005	0.000162659	0.000142407	0.000158994	0.000196535	0.000142351	0.000101741	0.000195993	0.000170552	0.000117909	0.000257789	0.000134814	0.000108905	0.000144803	0.000223092	0.00019422	0.000208094	0.000169666	0.000131955	0.000180529	0.000139724	0.000225228	0.000191965	0.000139955	8.59675e-05	0.000341018	0.000174837	0.000151302	0.000304889	0.000144839	0.000200369	8.27797e-05	0.000123566	0.000194537	0.000178585	0.000127614	0.000131889	0.000172231	0.000187785	0.000322539
6.3.5.4	0.000128143	7.1052e-06	6.44144e-05	0.000107351	0.000143766	0.000109858	6.14303e-05	0.000123495	6.65574e-05	0.000159976	4.07148e-05	3.3041e-05	4.8628e-05	5.22058e-05	3.50039e-05	0.00012649	2.14399e-05	7.26653e-05	2.50691e-05	6.92532e-05	3.30651e-05	4.56993e-05	3.4293e-05	4.73709e-05	1.88523e-05	0.000165741	0.000169677	6.51134e-05	5.02225e-05	1.74944e-05	9.71886e-05	0.000164828	0.000148601	3.38645e-05	2.6186e-05	0.000109014	0.000254387	3.23848e-05	0.000195322	4.26351e-05	0.000150669	1.86669e-05	7.72463e-05	3.71224e-05	6.71619e-05	7.59567e-05	2.39933e-05	4.002e-05	7.56811e-05	2.42407e-05	4.81171e-05	8.75043e-05	4.19861e-05	5.04453e-05	3.66496e-05	5.86481e-05	9.71028e-05	8.4783e-05	2.84257e-05	2.59062e-05	3.66845e-05	0.000159744	7.93588e-05	7.72226e-06	6.32275e-05	4.70327e-06	8.46614e-05	0.000105521	2.44213e-05	0.000129093	4.4064e-05	2.23718e-05	5.72323e-05	5.88732e-05	0.000111624	0.000100087	4.48436e-05	7.35036e-05	6.740375579999983e-05
2.3.1.12	5.50883e-05	1.2663067645188778e-05	4.8045e-06	2.84142e-05	0.000115538	0.000174622	3.136988173022095e-06	0.000218422	9.396876001733366e-06	3.3617043181840032e-06	5.516592229888762e-06	6.72891e-06	5.37483e-06	7.992171554422112e-06	1.1161019452422099e-05	1.442953350678876e-05	1.1542321903688767e-05	6.4452473790887646e-06	1.080459475810479e-05	4.222990160638094e-06	7.539052195838096e-06	1.0307192405295253e-05	8.67567e-06	5.939522895055428e-06	7.038105640422093e-06	3.983868468838091e-06	2.51119e-05	5.219445562888764e-06	4.629076984950673e-06	7.184938648922101e-06	1.02832e-05	1.82112e-05	3.17656e-05	8.094990221104773e-06	6.1962e-06	3.55771e-05	1.6995545475188763e-05	1.6690534417004808e-05	5.638016900700001e-06	1.0582263938210986e-05	1.475433818578876e-05	3.1766197443887617e-06	1.0475634155966699e-05	7.4143228158047674e-06	3.23094544995543e-06	4.30229e-06	2.6094691013220976e-06	6.1286669728554375e-06	1.18451e-05	1.5212e-05	5.976027513922094e-06	4.44934e-05	8.769672290128585e-06	3.465432521588762e-06	1.267893180353814e-05	9.932053919887594e-07	7.660071741576197e-06	1.70796e-05	6.006377326188763e-06	5.5606575799047645e-06	1.572822503378401e-05	6.49038e-06	3.565491576022094e-06	7.39079e-06	4.994049851522096e-06	1.044268741403957e-05	1.1245945942366693e-05	9.50554e-05	4.424166669126984e-06	2.57811e-05	6.751906679488771e-06	6.03728e-06	3.712270076388761e-06	3.68113e-05	8.201359898212572e-06	3.865134835255427e-06	1.3027003801188799e-05	4.909823247084e-06	1.84412e-05
3.2.1.199	9.492878528564688e-07	6.904288342226217e-07	4.028656394165197e-07	1.86228e-05	2.78961e-05	7.59175e-06	1.9322400611083223e-07	4.059958677753725e-06	7.382079333237497e-07	6.086264495356355e-07	2.3126623024360754e-07	3.5694128840166554e-06	7.14659318022991e-07	5.244647633329274e-07	1.2817071689956962e-06	5.265478438409877e-07	6.513860158726812e-07	7.83816821763858e-07	4.3732505565107735e-07	3.393006323933454e-07	4.423003058233105e-07	8.591441302031565e-07	9.368925448626935e-07	5.442287540034814e-07	6.163718694691902e-07	3.9593455445292596e-07	3.76636e-06	7.147737476204753e-07	2.874554245616929e-07	7.128000334483199e-07	1.0303077981712468e-06	1.6142763745717619e-06	3.2387859353983902e-06	1.2548696995922958e-06	5.396560694459007e-07	1.93996e-05	7.423838449697982e-07	6.566597459637214e-07	5.224924482148253e-07	4.4143975314954834e-07	8.493256595801398e-07	2.788100452114663e-07	3.969559613909015e-07	2.722612071359453e-07	3.927215626168235e-07	1.095735431055067e-06	3.938520138796071e-07	1.8696975717400278e-07	8.425215857280765e-07	4.034731218070813e-06	6.065272584489576e-07	1.152796814891988e-06	6.998479007208688e-07	2.1979840315995301e-07	6.030492180880786e-07	2.843750113896024e-07	3.4493122622751644e-07	8.599876116787754e-07	5.365050771373988e-07	5.67543643066506e-07	4.2350044966711864e-07	2.44676e-06	1.883694126326633e-07	7.897604715983892e-07	5.907938339199975e-07	5.004080826169563e-07	9.069808693773732e-07	1.1599e-05	4.735305678387467e-07	1.93767e-06	5.24692411538826e-07	7.043698660313024e-07	5.634352252533786e-07	5.82292436741402e-06	7.812955143196325e-07	1.612067588102074e-07	1.0490669065570513e-06	1.3718880831984805e-07	8.222368659679683e-07
1.2.1.18	3.914656690390377e-09	1.6116916604327023e-08	7.2143231192352105e-09	2.0172266713229838e-08	7.350551287545429e-08	8.372871864453331e-08	9.136367558196258e-09	1.6241878103338026e-07	2.1115153215592102e-09	1.5226201059747953e-09	7.477000729351409e-09	2.0503326903903797e-09	4.257728895818276e-09	7.80734492935142e-09	1.3330810085268885e-08	1.8625768003892996e-08	1.4652469376799285e-08	3.910635905974793e-09	1.4045348521251634e-08	5.771497713766996e-09	3.5375605167856057e-09	5.774959905974788e-09	8.000863345630442e-09	7.389360726684744e-09	1.1571411958196264e-08	5.944472729351409e-09	9.585188895818286e-09	3.910635905974793e-09	5.788220729351409e-09	3.28147487763098e-08	1.6481310546762964e-08	2.2051328903903818e-09	4.503603454492934e-09	6.369912072441652e-09	1.6185586711135435e-08	7.199131261237941e-09	2.6827886904926922e-08	1.3470444332062447e-08	5.683937095818277e-09	5.67771714016222e-09	2.0467031309818358e-08	5.088984929351409e-09	4.411970503610484e-09	3.2341800724416608e-09	9.445967958196261e-09	1.2080203079926293e-08	7.789246903903808e-10	9.136367558196257e-09	4.41194472935141e-09	1.2952575497875022e-08	8.752429513767004e-09	3.4502995958361085e-08	5.993537495818274e-09	4.499531121559202e-09	2.4031617777376084e-08	5.08898492935141e-09	5.182043905974788e-09	3.003525837192908e-08	6.979593729351408e-09	3.5785214642099276e-08	4.756312208155176e-08	2.0503326903903818e-09	6.205592729351409e-09	1.8843187239922098e-08	4.499531121559204e-09	4.583430628155174e-08	3.123019882651483e-08	1.9422739408550605e-07	4.597076288026069e-09	5.952540072441653e-09	4.593148690390374e-09	3.5855916416358364e-08	8.549482734819631e-09	5.116883950615298e-08	9.076020940162232e-09	7.542177692406773e-09	1.8871870235189474e-08	1.3426335097875021e-08	1.6134981250794862e-07
2.2.1.2	0.000269292	5.10091e-05	3.92631e-05	0.000171055	0.000351989	0.00028435	4.19384e-05	0.000240158	4.98444e-05	3.44291e-05	5.2382e-05	0.000161748	5.57977e-05	7.75736e-05	3.70005e-05	7.139817954000025e-05	0.000489946	3.12897e-05	7.23683e-05	2.08865e-05	7.00873e-05	5.49152e-05	0.000168186	3.85027e-05	5.1792e-05	9.2258e-05	0.000242942	3.70631e-05	8.38284e-05	9.11872e-05	3.22678e-05	0.000138756	0.000165126	5.49335e-05	2.40262e-05	0.000197314	7.129016982000024e-05	6.7179e-05	3.82973e-05	2.07433e-05	7.067497158000024e-05	2.25728e-05	2.28298e-05	9.14577e-05	2.10046e-05	2.44245e-05	9.82395e-05	7.72349e-05	5.16682e-05	0.000162859	4.45178e-05	9.51947e-05	6.40121e-05	5.75204e-06	3.45427e-05	9.04754e-06	7.28985e-05	6.24485e-05	1.28806e-05	4.17651e-05	5.55663e-05	0.000104016	2.45535e-05	0.000236225	3.90388e-05	0.000129646	1.25359e-05	0.00024408	9.89869722200001e-05	0.000130857	9.12667e-05	8.58313e-06	5.12896e-05	0.000144912	7.58025e-06	6.21201e-05	6.009551668000029e-05	6.74595e-05	0.000261974
5.4.3.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
